Spearman	Kendall	MutualInformation
-0.24	-0.19	2.64
0.09	0.03	2.77
-0.30	-0.22	2.20
0.12	0.07	2.77
0.14	0.12	2.71
-0.33	-0.25	3.22
0.14	0.00	2.08
0.13	0.08	3.18
0.14	0.10	3.43
0.30	0.20	1.61
-0.17	-0.06	3.40
0.21	0.16	2.30
0.09	0.07	1.79
-0.07	-0.09	3.22
0.17	0.12	2.48
0.01	0.00	2.48
-0.80	-0.67	1.39
0.02	-0.02	2.30
-0.12	-0.06	2.20
-0.12	-0.07	2.89
0.01	0.00	3.18
0.20	0.20	1.61
-0.48	-0.41	2.83
0.14	0.09	3.09
0.19	0.13	2.56
0.14	0.10	3.47
0.34	0.22	3.50
0.33	0.28	2.20
0.18	0.16	3.26
0.50	0.33	1.10
1.00	1.00	1.39
0.11	0.07	3.26
0.32	0.20	2.71
0.08	0.09	2.71
0.44	0.32	2.64
0.33	0.23	3.18
0.01	0.01	3.18
0.60	0.50	2.20
-0.28	-0.17	2.20
0.16	0.13	3.18
0.71	0.52	1.95
0.18	0.12	3.00
0.06	0.03	3.30
-0.20	-0.13	2.56
0.50	0.33	2.20
0.27	0.20	3.56
0.10	0.09	2.48
0.44	0.28	2.56
0.66	0.47	1.79
0.45	0.31	3.04
1.00	1.00	0.69
-0.40	-0.33	1.39
0.11	0.10	2.56
0.39	0.27	3.22
0.31	0.23	3.18
-0.11	-0.09	2.40
-0.29	-0.26	3.26
1.00	1.00	1.10
0.47	0.33	2.77
-0.08	-0.11	2.20
0.15	0.09	3.40
0.50	0.33	1.10
-0.43	-0.33	1.79
0.32	0.22	2.71
-0.36	-0.25	2.89
-0.40	-0.35	2.40
-0.00	0.01	3.33
0.58	0.47	2.30
1.00	1.00	0.69
0.00	-0.05	2.40
-0.03	-0.03	2.64
-0.06	0.01	2.64
-0.27	-0.19	3.43
0.23	0.13	3.18
0.28	0.18	3.56
0.50	0.40	1.61
0.17	0.09	3.60
0.80	0.67	1.39
-0.20	-0.20	1.61
0.30	0.15	3.14
0.24	0.11	2.30
-0.20	0.00	1.39
0.00	0.00	1.61
0.13	0.09	3.04
1.00	1.00	1.39
0.23	0.19	3.09
0.52	0.47	2.64
-0.31	-0.21	2.08
-0.02	0.00	2.08
0.60	0.50	2.20
0.30	0.25	3.22
0.29	0.20	2.89
0.25	0.16	2.83
-0.50	-0.33	1.10
-0.14	-0.09	2.71
0.23	0.16	3.00
-0.03	-0.05	2.71
0.36	0.26	2.94
-0.18	-0.14	2.71
1.00	1.00	1.10
1.00	1.00	1.10
0.25	0.14	1.95
0.24	0.18	2.83
0.36	0.22	2.71
-0.10	-0.17	2.20
1.00	1.00	1.10
-0.19	-0.21	2.64
0.50	0.33	1.10
0.04	0.00	3.00
-0.29	-0.24	1.95
0.37	0.33	1.79
0.11	0.07	3.33
0.17	0.10	3.14
-0.15	-0.20	2.30
0.30	0.23	2.56
0.20	0.14	2.64
1.00	1.00	1.10
-0.21	-0.13	3.26
0.60	0.33	1.39
0.49	0.35	3.04
-0.04	-0.01	2.89
0.18	0.03	2.71
0.11	0.08	2.64
-0.50	-0.33	1.10
0.59	0.36	2.48
1.00	1.00	0.69
0.50	0.33	1.10
-0.02	-0.01	3.22
0.59	0.45	2.64
0.05	0.00	2.77
0.35	0.24	2.71
-0.20	-0.12	2.77
0.95	0.87	2.30
0.20	0.20	1.61
0.24	0.21	2.08
0.37	0.22	3.00
-0.06	-0.04	3.18
-1.00	-1.00	0.69
-0.72	-0.55	2.48
-0.33	-0.25	2.64
0.01	-0.00	3.09
0.08	0.06	3.00
0.54	0.41	2.89
0.46	0.31	3.56
0.31	0.14	2.08
-0.03	-0.02	3.47
0.17	0.16	2.89
1.00	1.00	0.69
-0.03	-0.02	3.22
0.19	0.14	2.89
0.22	0.16	2.30
-0.62	-0.36	2.08
0.19	0.10	2.71
-0.21	-0.17	3.18
-0.13	-0.14	2.71
0.11	0.04	3.30
0.12	0.09	3.14
-0.02	-0.02	3.61
0.33	0.27	3.22
0.23	0.16	2.78
0.20	0.11	2.30
-0.13	-0.13	3.09
0.39	0.35	2.40
-0.10	-0.06	3.47
0.05	0.04	3.58
-0.02	-0.05	2.40
0.06	0.04	3.80
0.33	0.23	2.94
0.01	0.09	2.40
0.20	0.14	3.14
0.12	0.09	3.22
-0.21	-0.08	2.77
-0.21	-0.11	2.30
0.17	0.11	3.47
0.39	0.28	2.71
-0.17	-0.15	2.83
-0.23	-0.17	1.53
-0.32	-0.22	2.20
-0.05	-0.03	3.43
-0.31	-0.26	2.94
-0.22	-0.19	3.30
-0.11	-0.08	2.64
-0.48	-0.36	2.08
-0.57	-0.35	2.40
-0.06	-0.07	2.71
-0.08	-0.06	3.43
-0.52	-0.36	2.08
-0.02	-0.01	2.83
-0.28	-0.17	3.22
0.11	0.08	2.77
0.14	0.07	2.08
0.09	0.07	3.14
0.10	0.05	3.30
-0.18	-0.15	3.00
-0.22	-0.15	3.30
-0.15	-0.06	2.89
0.36	0.26	3.26
-0.14	-0.07	2.08
-0.35	-0.28	2.20
-0.05	-0.05	2.64
0.55	0.38	3.00
0.63	0.49	2.56
-0.38	-0.30	2.64
0.20	0.13	3.00
-0.29	-0.24	1.95
0.40	0.32	0.55
-0.37	-0.27	3.58
0.37	0.26	3.33
0.53	0.39	2.48
-0.06	-0.04	3.87
0.43	0.29	2.08
-0.21	-0.15	3.76
0.33	0.24	2.48
-0.26	-0.20	1.79
0.47	0.39	0.44
0.90	0.80	1.61
-0.24	-0.21	2.64
0.24	0.14	3.09
0.17	0.14	3.18
-0.30	-0.21	2.83
0.07	0.07	3.00
-0.15	-0.09	2.40
0.21	0.20	2.77
-0.14	-0.07	1.79
0.10	0.08	3.30
-0.17	-0.12	3.30
0.10	0.06	2.20
0.60	0.44	2.20
-0.12	-0.10	2.89
-0.53	-0.38	2.30
0.09	0.06	2.89
-0.08	-0.08	2.89
-0.16	-0.15	2.48
-0.45	-0.30	2.71
0.00	0.03	3.00
-0.40	-0.34	2.64
0.11	0.10	3.04
0.40	0.38	2.56
-0.26	-0.21	2.64
-0.14	-0.08	3.14
0.61	0.52	1.95
0.54	0.38	2.40
0.69	0.50	2.71
-0.11	-0.05	2.89
-0.31	-0.21	2.08
-0.11	-0.09	3.04
0.09	0.07	2.77
0.47	0.39	0.45
0.05	0.03	2.89
-0.29	-0.18	2.56
0.04	0.03	3.30
0.01	0.03	2.48
0.76	0.57	2.08
0.77	0.60	1.79
-0.12	-0.07	2.71
0.23	0.19	3.33
0.18	0.11	2.20
-0.01	-0.01	3.76
-0.41	-0.29	2.83
0.31	0.22	2.71
-0.03	-0.02	3.26
-0.10	-0.09	2.48
-0.02	-0.03	2.64
0.08	0.04	3.47
-0.04	-0.02	3.33
-0.11	-0.09	3.40
-0.23	-0.13	3.14
-0.06	-0.04	3.04
0.12	0.05	2.77
-0.43	-0.32	3.14
0.04	0.03	3.14
0.19	0.11	3.37
0.21	0.13	3.04
-0.05	-0.05	2.64
0.36	0.23	3.04
0.08	0.05	3.30
0.46	0.33	2.48
0.03	-0.02	3.33
0.17	0.10	3.30
0.59	0.46	2.56
0.37	0.25	2.89
-0.32	-0.22	3.47
0.07	0.04	3.66
0.01	0.01	3.40
0.05	0.02	2.94
-0.18	-0.13	3.69
0.02	0.05	2.64
-0.21	-0.08	2.77
0.20	0.12	3.22
-0.10	-0.07	3.73
-0.01	-0.02	3.26
-0.14	-0.10	3.18
-0.34	-0.26	3.09
-0.46	-0.28	2.77
-0.39	-0.31	2.40
0.23	0.16	3.43
0.22	0.17	2.94
0.36	0.22	2.83
0.22	0.15	3.14
-0.18	-0.19	2.89
0.32	0.24	1.95
-0.09	-0.07	3.56
0.10	0.08	2.56
0.12	0.06	3.47
0.12	0.03	3.24
-0.13	-0.11	2.30
-0.21	-0.16	2.83
0.15	0.12	3.37
0.49	0.33	1.79
0.05	0.07	3.14
0.22	0.16	2.30
-0.90	-0.80	1.61
-0.16	-0.08	2.56
-0.06	-0.07	3.58
0.45	0.31	2.56
-0.04	-0.01	2.64
-0.05	-0.02	3.33
0.13	0.05	2.71
0.36	0.24	2.30
-0.21	-0.14	3.00
-0.16	-0.18	2.48
0.66	0.60	1.79
0.47	0.38	0.82
0.20	0.07	1.79
0.03	0.00	3.47
0.12	0.11	2.94
-0.44	-0.35	2.83
-0.18	-0.18	2.56
0.15	0.09	3.09
0.15	0.07	2.83
0.03	0.01	3.22
0.29	0.19	3.08
0.07	-0.01	2.71
0.15	0.15	2.83
-0.34	-0.28	3.52
-0.37	-0.33	2.20
-0.01	0.00	2.77
-0.36	-0.20	2.77
0.37	0.23	3.22
-0.14	-0.08	2.89
-0.16	-0.14	3.47
0.25	0.18	2.89
0.48	0.31	2.56
-0.06	-0.03	2.77
-0.00	-0.03	3.30
0.32	0.22	3.04
0.67	0.50	2.20
-0.09	-0.05	2.64
-0.39	-0.29	3.47
-0.35	-0.28	2.20
-0.12	-0.04	2.83
0.00	0.01	3.00
0.27	0.21	2.56
0.16	0.11	3.55
-0.25	-0.19	3.00
0.02	0.03	3.60
0.03	-0.07	1.79
0.00	-0.01	3.33
-0.22	-0.15	3.18
0.02	0.01	2.89
0.18	0.18	2.56
-0.17	-0.15	3.22
0.35	0.25	3.30
0.09	0.07	1.79
0.03	-0.07	1.79
0.03	0.04	3.22
0.12	0.10	0.35
-0.22	-0.17	3.22
0.12	0.08	3.30
0.55	0.38	2.30
-0.07	-0.07	2.08
0.52	0.37	2.71
0.14	0.16	2.30
0.48	0.38	2.56
0.52	0.35	2.71
-0.03	-0.01	3.00
-0.08	0.00	2.48
-0.15	-0.09	2.83
-0.25	-0.16	3.00
-0.27	-0.17	3.28
-0.05	-0.03	2.56
-0.30	-0.21	2.48
0.28	0.20	3.50
-0.11	-0.10	3.50
0.38	0.24	2.48
0.05	0.01	2.81
0.41	0.26	3.22
0.19	0.14	3.26
-0.01	0.01	3.26
0.07	0.06	3.09
0.10	0.07	3.50
0.17	0.10	3.40
-0.10	-0.15	2.48
0.42	0.31	2.56
0.60	0.39	2.48
-0.01	0.06	2.83
-0.20	-0.09	2.40
-0.60	-0.47	1.79
-0.29	-0.22	3.00
0.16	0.10	3.50
-0.21	-0.18	2.56
-0.07	-0.06	3.43
0.01	0.04	3.26
0.22	0.16	2.71
-0.08	-0.11	2.20
0.01	0.01	3.04
0.08	0.05	3.22
0.14	0.06	2.83
-0.44	-0.31	2.83
0.24	0.17	3.30
0.16	0.10	2.64
0.13	0.07	3.37
0.23	0.18	3.26
-0.00	0.03	2.71
0.35	0.30	2.64
0.14	0.20	1.79
-0.48	-0.50	2.20
0.19	0.13	3.09
0.35	0.18	2.56
0.35	0.22	2.83
-0.15	-0.11	2.20
-1.00	-1.00	0.69
-0.03	-0.06	2.20
0.17	0.16	2.71
0.50	0.33	1.10
0.55	0.39	2.48
-0.43	-0.33	1.95
-0.35	-0.25	3.14
1.00	1.00	0.69
-0.45	-0.36	3.00
-0.12	-0.13	3.04
-0.02	0.00	2.08
0.04	-0.05	1.95
-0.35	-0.27	2.89
-0.13	-0.09	3.09
0.43	0.36	2.08
0.32	0.23	3.09
-0.05	-0.02	3.43
0.46	0.36	2.56
0.34	0.25	3.22
0.24	0.14	2.89
-0.38	-0.26	2.83
0.31	0.24	2.48
0.70	0.60	1.61
-0.52	-0.36	2.48
-0.23	-0.17	3.47
0.50	0.33	1.10
-0.36	-0.27	3.00
0.45	0.26	2.56
0.03	0.03	2.77
0.21	0.14	1.95
0.30	0.20	1.61
-0.32	-0.24	2.40
0.50	0.36	2.48
-0.21	-0.17	2.77
-0.18	-0.13	3.33
0.18	0.14	1.95
-0.12	-0.08	2.89
-0.14	-0.12	2.48
-0.18	-0.13	3.00
0.11	0.05	2.40
0.60	0.42	2.30
0.07	0.07	3.04
-0.08	-0.06	2.48
-0.36	-0.25	2.64
-0.21	-0.20	2.30
-0.20	-0.14	3.37
0.14	0.08	2.94
0.10	0.06	2.20
0.11	0.05	2.64
0.38	0.29	3.30
0.09	0.06	3.00
0.60	0.42	2.30
0.20	0.17	2.20
0.23	0.18	3.14
0.47	0.33	2.20
-0.24	-0.17	3.22
-0.48	-0.41	2.64
0.10	0.07	3.22
-0.47	-0.29	3.14
-0.23	-0.16	3.00
0.37	0.26	3.09
0.30	0.20	1.61
-0.02	-0.00	3.37
-0.04	-0.04	3.37
0.29	0.24	1.95
-0.15	-0.08	2.64
-0.18	-0.15	2.56
0.37	0.28	3.09
0.10	0.09	2.40
-0.19	-0.11	3.30
0.03	0.10	2.64
-0.15	-0.09	3.04
0.12	0.12	2.89
0.16	0.09	2.40
0.37	0.25	3.70
0.02	0.03	2.71
0.14	0.12	3.43
0.18	0.13	3.40
0.12	0.09	3.40
-0.36	-0.29	2.30
-0.25	-0.26	3.09
-0.09	-0.04	3.43
-0.02	-0.01	3.37
-0.41	-0.31	3.37
-0.03	-0.07	1.79
-0.06	-0.07	3.18
-0.75	-0.58	2.48
-0.27	-0.19	3.04
-0.33	-0.20	2.94
0.05	0.03	3.04
-0.40	-0.35	2.89
-0.04	0.01	2.64
0.04	0.02	3.69
-0.45	-0.35	2.40
-0.16	-0.11	2.30
0.23	0.12	3.18
-0.27	-0.14	3.18
-0.10	-0.05	2.71
-0.03	-0.03	3.18
-0.44	-0.35	2.40
0.43	0.29	2.30
0.10	0.05	3.22
-0.42	-0.27	2.64
0.04	0.03	2.83
-0.15	-0.12	2.71
-0.01	0.00	2.83
-0.40	-0.28	3.14
-0.45	-0.33	2.20
-0.10	-0.09	3.22
-0.07	-0.06	3.14
0.08	0.05	2.56
-0.11	-0.07	3.90
-1.00	-1.00	1.10
-0.03	-0.02	2.40
-0.14	-0.02	2.30
-0.38	-0.28	3.43
-0.22	-0.14	3.61
-0.15	-0.09	3.50
0.06	0.00	3.00
-0.38	-0.24	3.14
-0.06	-0.03	3.33
0.54	0.47	1.79
0.12	0.05	2.71
0.26	0.29	2.08
-0.15	-0.11	3.22
0.08	0.07	3.40
-0.17	-0.16	2.89
-0.23	-0.15	3.43
-0.19	-0.14	3.30
0.30	0.19	2.64
0.05	0.03	3.00
0.12	0.08	3.09
0.25	0.18	3.22
-0.15	-0.14	2.89
0.14	0.10	2.89
-0.34	-0.22	2.77
-0.15	-0.08	3.00
-0.52	-0.33	3.14
-0.46	-0.36	2.48
-0.42	-0.30	3.30
-0.34	-0.21	2.56
0.38	0.35	2.89
-0.06	-0.03	2.48
-0.10	-0.06	2.20
-0.16	-0.12	3.64
0.12	0.07	2.83
0.09	0.04	3.00
1.00	1.00	0.69
-0.06	-0.05	2.56
0.28	0.25	3.00
-0.05	-0.04	2.83
0.09	0.06	2.83
0.09	0.09	2.48
-0.45	-0.28	2.56
0.43	0.27	2.77
0.04	0.02	3.14
-0.45	-0.33	2.20
-0.08	-0.06	3.30
-0.19	-0.11	3.26
0.15	0.10	2.77
0.17	0.10	2.71
0.03	0.01	3.14
-0.12	-0.08	2.64
0.79	0.62	1.95
0.19	0.09	2.48
-0.38	-0.33	2.20
0.10	0.00	1.61
-0.09	-0.05	2.40
-0.40	-0.26	2.94
0.00	-0.02	3.33
0.38	0.27	3.37
0.22	0.17	0.66
-0.80	-0.67	1.39
0.34	0.28	2.71
-0.20	-0.16	2.30
0.40	0.33	1.39
0.37	0.26	2.71
-0.05	-0.03	2.56
-0.02	-0.02	2.89
0.09	0.08	2.56
-0.01	-0.02	3.43
-0.12	-0.10	3.30
0.07	0.04	3.65
0.30	0.22	2.94
0.26	0.18	2.77
0.24	0.19	2.83
0.03	-0.11	2.30
-0.06	-0.03	3.00
0.01	0.01	3.14
0.65	0.52	2.77
-0.02	0.02	3.00
0.30	0.20	1.61
-0.08	-0.06	3.53
0.05	0.05	3.43
-0.30	-0.18	3.04
-0.04	-0.02	2.89
0.70	0.60	1.61
-0.25	-0.17	2.94
-0.60	-0.47	1.79
-0.30	-0.20	1.61
0.18	0.10	2.94
-0.19	-0.11	2.30
-0.19	-0.15	2.94
0.79	0.64	2.08
-0.25	-0.18	2.56
-0.03	0.00	2.83
-0.50	-0.33	1.10
-0.27	-0.20	2.30
-0.25	-0.13	2.40
0.47	0.37	2.77
-0.35	-0.26	3.81
0.61	0.52	1.95
0.02	0.01	3.56
-0.00	0.00	2.77
0.02	0.03	2.83
-0.08	-0.07	2.71
0.28	0.24	2.71
0.06	0.06	2.83
0.05	0.02	2.40
0.21	0.10	2.77
-0.10	-0.09	2.71
-0.01	0.01	2.83
0.40	0.36	2.08
-0.29	-0.05	1.95
