Spearman	Kendall	MutualInformation
-0.95	-0.86	2.08
-0.03	-0.03	2.83
-0.23	-0.15	3.22
-0.09	-0.12	2.77
-0.21	-0.21	2.08
-0.25	-0.15	3.14
-0.24	-0.18	3.00
-0.09	-0.07	3.30
0.08	0.07	2.89
0.06	0.06	3.26
-0.02	-0.07	2.08
0.23	0.17	2.20
0.43	0.32	2.64
0.25	0.16	3.37
0.16	0.10	2.56
-0.18	-0.10	2.64
0.02	0.03	3.00
0.13	0.08	3.28
-0.14	-0.05	1.95
0.64	0.52	2.94
nan	nan	0.00
0.10	0.08	0.46
0.04	0.02	3.33
0.13	0.18	2.48
0.03	0.03	0.65
-0.33	-0.21	2.08
0.26	0.22	0.11
0.24	0.15	2.48
-0.49	-0.33	1.79
0.16	0.13	0.09
0.58	0.45	2.40
0.20	0.20	1.61
0.05	0.10	2.64
-0.09	-0.06	3.09
-0.21	-0.15	3.18
-0.38	-0.28	2.83
-0.07	-0.02	3.00
-0.05	-0.06	2.83
0.15	0.09	2.40
0.16	0.10	2.77
0.60	0.33	1.79
0.02	-0.01	3.30
0.25	0.28	2.20
0.40	0.28	2.20
-0.23	-0.18	2.89
0.39	0.30	2.77
0.03	-0.07	1.79
0.30	0.20	2.30
0.23	0.19	2.89
-0.03	-0.02	2.89
-0.29	-0.18	2.48
-0.56	-0.47	2.71
0.37	0.28	2.20
0.09	0.11	3.00
0.05	0.01	2.71
-0.18	-0.08	2.64
0.08	0.05	3.33
-0.31	-0.23	2.89
-0.33	-0.22	3.26
-0.10	-0.03	2.64
-0.60	-0.49	2.56
0.05	0.03	2.64
-0.24	-0.14	3.14
0.54	0.43	1.95
0.03	-0.02	2.40
-0.01	-0.05	2.71
-0.48	-0.33	2.89
0.07	0.07	2.08
-0.10	-0.08	3.04
-0.31	-0.22	2.77
0.01	-0.05	2.89
0.06	0.00	2.48
0.62	0.43	2.08
-0.20	-0.07	1.79
-0.20	-0.12	2.71
-0.12	-0.11	2.20
0.05	0.02	3.76
-0.20	-0.16	2.83
0.21	0.16	2.71
-0.15	-0.06	3.26
-0.16	-0.08	2.64
-0.15	-0.10	3.33
0.06	0.03	3.53
0.01	0.02	3.40
-0.11	-0.10	3.14
-0.46	-0.30	3.04
-0.05	-0.03	2.77
-0.15	-0.09	3.14
-0.06	-0.03	3.14
0.30	0.23	3.37
-0.03	-0.03	3.04
0.09	0.08	2.64
0.16	0.09	3.04
0.24	0.14	3.30
0.15	0.06	2.48
0.03	-0.01	3.33
0.18	0.12	2.94
0.16	0.13	0.12
0.31	0.22	2.89
-0.26	-0.17	3.47
-0.18	-0.15	0.47
-0.10	-0.07	3.40
0.43	0.35	2.94
-0.20	-0.17	0.53
-0.59	-0.38	2.64
-0.04	-0.05	2.77
0.03	0.04	3.99
0.20	0.13	3.26
-0.03	-0.01	3.18
-0.46	-0.30	3.09
-0.49	-0.35	2.77
-0.03	-0.02	2.40
0.34	0.23	3.43
-0.18	-0.17	2.94
0.10	0.07	2.83
-0.38	-0.32	2.89
0.39	0.24	1.95
-0.25	-0.17	3.09
-0.07	-0.08	2.56
0.20	0.12	2.71
0.00	0.01	3.47
0.06	0.04	3.50
-0.05	-0.07	2.30
0.04	0.02	2.94
-0.02	-0.02	3.37
0.66	0.60	1.79
0.15	0.11	3.14
-0.08	-0.11	2.30
0.60	0.40	1.61
0.10	0.08	2.56
0.45	0.35	2.40
0.07	0.08	2.64
-0.07	-0.05	3.33
0.00	0.01	2.71
0.76	0.60	2.30
-0.36	-0.26	3.00
-0.23	-0.18	2.56
-0.38	-0.30	2.48
0.77	0.60	1.79
0.22	0.15	3.41
-0.06	-0.03	3.00
-0.19	-0.14	3.64
-0.06	-0.05	2.94
-0.13	-0.13	2.83
0.22	0.15	2.56
-0.03	0.02	3.09
0.28	0.18	2.83
-0.25	-0.18	3.22
-0.02	-0.01	2.71
-0.18	-0.12	2.83
-0.37	-0.33	2.20
-0.35	-0.25	2.77
-0.15	-0.10	2.77
0.02	0.01	3.43
0.03	0.01	3.22
0.20	0.14	2.89
-0.30	-0.23	2.89
0.17	0.08	2.56
-0.43	-0.33	2.77
0.10	0.08	3.09
0.26	0.13	3.30
-0.25	-0.18	3.30
0.24	0.14	2.64
-0.08	-0.06	3.47
-0.75	-0.67	2.20
0.13	0.08	3.00
0.01	0.00	2.56
0.51	0.42	1.37
0.41	0.32	3.00
-0.21	-0.17	0.10
-0.42	-0.35	2.40
-0.77	-0.60	1.79
-0.09	-0.06	3.33
-0.11	-0.07	3.18
0.08	0.06	3.09
-0.05	-0.06	2.89
0.14	0.10	2.56
0.12	0.05	3.22
-0.30	-0.25	2.64
-0.31	-0.20	1.79
0.49	0.33	1.79
0.01	0.01	3.22
-0.27	-0.18	3.22
0.02	0.03	2.64
-0.03	-0.01	3.30
-0.18	-0.11	2.30
-0.03	-0.02	3.00
0.10	0.07	2.08
-0.09	0.01	2.71
-0.18	-0.07	2.30
-0.14	-0.13	2.56
0.30	0.24	2.71
-0.01	0.01	3.00
-0.02	-0.03	2.48
-0.54	-0.38	2.83
-0.42	-0.25	3.00
-0.01	-0.01	3.28
-0.43	-0.31	2.56
0.16	0.15	2.48
0.14	0.11	3.50
0.30	0.23	2.89
-0.07	-0.06	3.50
-0.33	-0.18	2.48
0.32	0.22	3.33
nan	nan	0.00
-0.20	-0.14	3.22
0.14	0.10	3.26
0.18	0.10	3.09
-0.15	-0.11	3.37
0.03	-0.00	3.40
0.22	0.09	2.48
0.23	0.13	2.56
-0.14	-0.12	2.48
-0.25	-0.18	2.83
-0.06	-0.09	2.40
-0.71	-0.60	1.79
-0.11	-0.08	3.00
-0.02	-0.00	3.50
0.22	0.21	2.64
-0.51	-0.36	2.56
-0.19	-0.08	3.43
-0.09	-0.05	3.26
0.11	0.09	2.71
-0.08	-0.06	2.20
-0.21	-0.16	3.04
-0.13	-0.07	3.22
-0.52	-0.38	2.83
-0.13	-0.06	2.83
0.00	0.00	3.30
0.24	0.21	2.64
0.09	0.02	2.30
-0.30	-0.16	2.71
0.13	0.08	2.64
-0.60	-0.47	1.79
-0.40	-0.33	2.20
-0.10	-0.05	3.09
-0.40	-0.28	2.20
0.30	0.18	2.56
0.28	0.17	2.20
0.45	0.34	2.83
0.10	0.03	2.48
0.47	0.32	2.83
0.40	0.28	2.20
-1.00	-1.00	0.69
0.33	0.23	3.09
-0.77	-0.50	2.20
-0.16	-0.14	2.71
0.50	0.33	1.10
-0.40	-0.36	2.08
0.04	0.03	2.48
-0.18	-0.14	1.95
-0.28	-0.20	3.14
1.00	1.00	0.69
-0.04	0.03	3.00
0.10	0.10	3.04
-0.26	-0.21	2.08
0.15	0.11	3.18
-0.43	-0.33	1.95
-0.30	-0.23	2.89
-0.13	-0.11	3.09
0.13	0.09	3.09
0.47	0.33	2.56
-0.03	-0.03	3.22
0.03	0.03	2.89
0.01	-0.03	2.83
0.11	0.06	2.83
0.45	0.27	2.48
0.70	0.60	1.61
0.12	0.09	2.48
0.11	0.03	2.48
-0.09	-0.05	3.47
1.00	1.00	1.10
-0.14	-0.08	3.00
0.31	0.21	2.56
-0.26	-0.13	2.83
-0.06	-0.02	2.77
0.39	0.24	1.95
0.57	0.45	2.71
-0.60	-0.40	1.61
0.31	0.24	2.40
0.73	0.52	2.48
0.50	0.33	1.10
-0.17	-0.12	2.77
-0.38	-0.29	3.33
0.39	0.24	1.95
-0.14	-0.11	2.89
-0.85	-0.64	2.48
0.18	0.11	3.00
0.08	0.05	2.40
0.43	0.33	2.30
0.07	0.04	3.04
0.11	0.09	2.48
-0.13	-0.12	2.64
-0.47	-0.33	2.30
0.05	0.03	2.94
-0.06	-0.06	2.83
-0.15	-0.22	2.20
0.59	0.49	2.71
0.20	0.12	2.64
0.56	0.41	3.30
0.15	0.09	2.71
0.11	0.08	3.00
0.21	0.16	2.30
0.35	0.21	3.00
0.00	0.00	2.20
0.03	0.03	2.56
0.28	0.17	3.14
-0.15	-0.11	2.20
-0.33	-0.23	3.22
0.24	0.12	2.64
0.04	0.00	2.48
0.08	0.05	3.22
-0.10	-0.06	3.14
-0.15	-0.11	3.00
0.67	0.47	3.09
0.60	0.40	1.61
0.35	0.25	3.37
0.80	0.61	2.48
0.36	0.14	1.95
0.00	0.03	2.64
-0.25	-0.21	2.56
0.20	0.14	3.09
-0.10	-0.02	2.40
-0.18	-0.11	3.30
-0.30	-0.21	2.64
-0.04	-0.04	3.04
-0.60	-0.40	2.89
-0.43	-0.20	1.79
0.09	0.05	2.40
0.10	0.08	3.73
-0.35	-0.22	2.71
0.01	-0.00	3.43
0.16	0.09	3.40
-0.02	-0.01	3.40
0.05	0.07	2.30
-0.21	-0.14	3.09
-0.29	-0.21	3.43
0.07	0.08	3.37
-0.08	-0.05	3.37
-0.26	-0.20	1.79
0.14	0.07	1.79
-0.03	-0.02	3.18
-0.53	-0.36	2.48
-0.20	-0.17	3.04
0.28	0.19	3.04
-0.15	-0.14	2.89
-0.01	-0.01	2.64
-0.05	-0.05	2.56
-0.53	-0.38	2.40
0.15	0.11	2.30
0.22	0.13	3.18
0.03	0.01	2.71
0.13	0.07	3.18
-0.12	-0.08	2.64
0.16	0.10	2.89
0.37	0.24	2.30
0.34	0.22	2.83
0.14	0.09	3.22
-0.23	-0.18	2.83
-0.29	-0.16	2.64
-0.42	-0.29	2.83
-0.07	-0.03	2.71
0.48	0.38	2.83
0.04	0.05	3.14
-0.08	-0.07	3.22
0.02	0.03	3.14
-0.16	-0.18	2.56
-1.00	-1.00	1.10
-0.03	0.02	2.40
-0.41	-0.33	2.30
0.14	0.10	3.43
0.13	0.09	3.50
-0.40	-0.30	3.14
-0.14	-0.12	3.33
0.09	0.07	1.79
-0.07	-0.05	2.71
-0.14	-0.07	2.08
-0.02	-0.03	2.77
-0.21	-0.14	3.22
-0.01	-0.00	3.40
-0.01	-0.05	2.89
-0.25	-0.16	3.43
-0.25	-0.16	3.30
-0.03	-0.03	2.64
-0.01	0.02	3.00
-0.40	-0.34	3.09
0.25	0.18	3.22
0.02	0.01	2.71
-0.53	-0.35	2.89
-0.29	-0.25	2.89
0.08	0.05	2.77
0.10	0.04	3.00
-0.34	-0.25	2.83
-0.21	-0.15	3.14
0.37	0.30	2.48
-0.01	-0.03	3.30
-0.19	-0.13	2.56
0.59	0.45	2.89
0.45	0.30	2.48
0.18	0.17	2.20
-0.18	-0.11	3.64
0.24	0.12	2.83
0.42	0.31	3.40
1.00	1.00	0.69
-0.55	-0.44	2.56
0.32	0.19	3.00
0.06	0.01	2.83
0.38	0.30	1.76
-0.25	-0.22	2.83
-0.64	-0.48	2.48
-0.17	-0.10	2.56
0.40	0.27	2.77
-0.15	-0.13	3.14
-0.30	-0.28	2.20
-0.14	-0.11	3.30
-0.13	-0.09	3.26
-0.23	-0.18	2.77
-0.21	-0.14	2.71
0.08	0.06	3.14
0.37	0.21	2.64
0.68	0.52	1.95
-0.03	-0.06	2.48
0.23	0.17	2.20
-0.70	-0.60	1.61
0.52	0.38	2.40
-0.03	-0.02	2.94
-0.11	-0.06	3.33
0.28	0.18	2.94
0.18	0.06	3.22
-0.01	-0.02	3.91
-0.40	-0.33	1.39
-0.16	-0.09	2.71
-0.43	-0.30	3.18
-0.01	-0.02	2.30
0.20	0.00	1.39
0.66	0.47	2.71
0.15	0.13	2.56
0.07	0.03	2.56
-0.41	-0.31	3.43
-0.20	-0.15	3.30
-0.13	-0.10	2.94
-0.18	-0.15	2.77
0.31	0.23	2.56
0.15	0.12	2.83
0.28	0.16	2.30
0.08	0.04	3.00
0.13	0.05	3.14
0.01	0.03	2.77
0.25	0.18	2.77
0.27	0.17	3.00
-0.20	-0.20	1.61
0.33	0.21	3.53
0.25	0.15	3.43
-0.21	-0.16	2.40
0.28	0.18	3.27
-0.15	-0.14	2.89
0.70	0.60	1.61
0.08	0.07	2.83
-0.31	-0.23	2.94
-0.43	-0.47	1.79
0.60	0.40	1.61
0.31	0.23	2.94
-0.13	-0.11	2.30
0.12	0.05	2.94
0.86	0.79	2.08
-0.33	-0.18	2.56
-0.61	-0.43	2.83
-0.50	-0.33	1.10
-0.39	-0.24	2.30
0.01	-0.02	2.40
0.30	0.22	2.77
-0.22	-0.17	3.34
0.53	0.44	2.56
0.25	0.14	1.95
0.10	0.12	2.77
0.06	0.04	3.37
0.52	0.37	2.83
-0.05	-0.03	2.71
0.33	0.28	2.71
-0.03	0.00	2.83
0.57	0.42	2.40
0.09	0.08	2.77
-0.24	-0.16	2.71
-0.12	-0.07	2.83
0.21	0.14	2.08
-0.71	-0.52	1.95
