Spearman	Kendall	MutualInformation
0.34	0.23	3.30
0.57	0.39	2.48
0.39	0.29	3.33
0.72	0.56	2.94
0.39	0.28	3.69
0.26	0.23	2.89
0.30	0.19	3.47
0.31	0.21	3.66
0.44	0.35	3.40
0.08	0.08	2.94
0.41	0.29	3.69
0.32	0.27	2.64
0.49	0.38	2.77
0.27	0.17	3.99
0.42	0.26	3.26
0.32	0.24	3.18
0.44	0.29	3.09
0.24	0.17	2.77
0.32	0.24	2.40
0.42	0.30	3.43
0.08	0.04	2.94
0.81	0.59	2.83
0.51	0.37	2.89
0.79	0.62	1.95
0.37	0.24	3.56
0.41	0.33	2.56
0.20	0.12	2.71
0.32	0.21	3.47
0.54	0.41	3.50
0.66	0.47	2.30
0.14	0.11	2.94
0.14	0.09	3.37
0.94	0.87	1.79
0.58	0.40	3.14
0.36	0.20	2.30
0.60	0.40	1.61
0.55	0.44	2.56
0.43	0.24	2.40
0.43	0.34	2.64
0.30	0.21	3.33
0.58	0.41	2.71
0.59	0.38	2.30
0.46	0.33	3.00
0.12	0.10	2.56
0.55	0.42	2.48
0.60	0.47	1.79
0.41	0.29	3.87
0.47	0.36	3.00
0.48	0.28	3.64
0.28	0.20	2.94
0.62	0.46	2.83
0.03	0.03	2.56
0.36	0.26	3.09
0.61	0.47	2.83
0.16	0.09	3.22
0.40	0.28	2.71
0.22	0.18	2.83
-0.03	0.06	2.20
0.28	0.22	2.77
0.45	0.30	2.77
0.38	0.27	3.43
0.52	0.37	3.22
0.19	0.08	2.89
0.60	0.42	2.89
0.02	0.05	2.56
-0.01	0.00	2.77
0.40	0.32	3.09
0.47	0.36	3.30
0.26	0.19	3.30
0.34	0.30	2.64
0.27	0.19	3.47
0.10	0.11	2.20
0.43	0.24	3.00
0.04	0.05	2.56
0.47	0.34	3.58
0.36	0.24	3.00
0.41	0.28	3.87
0.30	0.20	2.40
0.66	0.60	1.79
0.32	0.22	3.33
0.25	0.20	3.18
0.41	0.26	3.09
0.23	0.18	2.89
0.70	0.51	2.56
0.37	0.21	3.22
0.02	0.03	2.64
0.77	0.60	1.79
0.20	0.07	1.79
0.28	0.17	3.22
0.37	0.25	3.22
0.66	0.47	2.64
0.07	0.05	3.30
0.08	0.02	2.30
0.07	0.04	3.00
0.48	0.36	2.08
0.54	0.33	2.71
0.32	0.29	2.30
0.56	0.41	2.56
0.85	0.68	2.71
0.09	0.09	3.00
0.75	0.58	2.48
0.35	0.22	2.83
0.31	0.23	3.00
0.26	0.19	3.28
0.36	0.33	2.56
0.29	0.24	2.48
0.50	0.36	3.50
0.34	0.22	2.89
0.26	0.17	3.50
0.51	0.36	2.48
0.31	0.22	3.33
0.34	0.23	3.76
0.26	0.19	3.22
0.57	0.41	3.26
0.01	-0.00	3.09
0.15	0.10	3.50
0.52	0.37	3.40
0.15	0.12	2.48
-0.14	-0.08	2.56
0.50	0.36	2.48
0.51	0.40	2.83
0.17	0.09	2.40
0.14	0.07	1.79
-0.01	0.00	3.00
0.38	0.26	3.50
-0.05	0.01	2.64
-0.23	-0.13	2.56
0.19	0.13	3.43
0.20	0.13	3.26
0.15	0.14	2.71
0.65	0.44	2.20
0.03	0.03	3.04
0.48	0.36	3.22
0.24	0.18	2.83
0.24	0.22	2.83
0.21	0.15	3.30
0.72	0.60	2.64
0.59	0.47	2.30
0.32	0.24	2.71
0.41	0.34	2.64
0.31	0.20	1.79
0.18	0.17	2.20
0.50	0.38	3.09
0.18	0.00	2.20
0.26	0.21	2.56
0.82	0.72	2.20
0.81	0.69	2.83
0.53	0.39	2.48
0.40	0.28	2.83
0.55	0.39	2.20
-1.00	-1.00	0.69
0.40	0.28	3.09
0.55	0.33	2.20
-0.16	-0.12	2.71
1.00	1.00	1.10
0.12	0.07	2.08
0.83	0.67	2.48
0.46	0.24	1.95
0.22	0.12	3.14
1.00	1.00	0.69
0.45	0.31	3.00
0.22	0.15	3.04
0.05	0.07	2.08
0.43	0.30	3.18
0.43	0.43	1.95
0.43	0.25	2.89
0.38	0.26	3.09
0.64	0.45	3.09
0.53	0.41	2.56
0.66	0.44	3.22
0.61	0.41	2.89
-0.13	-0.04	2.83
0.00	-0.01	2.83
0.52	0.36	2.48
0.70	0.60	1.61
0.30	0.27	2.48
0.59	0.39	2.48
0.20	0.16	3.47
0.50	0.33	1.10
0.34	0.25	3.00
0.53	0.44	2.56
0.18	0.18	2.83
0.27	0.15	2.77
0.61	0.43	1.95
0.15	0.07	2.71
-0.60	-0.40	1.61
0.52	0.35	2.40
0.88	0.79	2.48
0.50	0.33	1.10
0.14	0.10	2.77
0.11	0.14	3.33
0.04	0.05	1.95
0.10	0.08	2.89
0.46	0.33	2.48
0.41	0.31	3.00
0.67	0.53	2.40
0.83	0.69	2.30
0.42	0.29	3.04
0.18	0.12	2.48
0.42	0.32	2.64
0.31	0.20	2.30
0.50	0.32	2.94
0.56	0.44	2.83
0.90	0.78	2.20
0.41	0.33	2.71
0.10	0.03	2.64
0.41	0.30	3.30
0.46	0.35	2.71
-0.02	0.00	3.00
0.31	0.16	2.30
0.54	0.39	3.00
0.78	0.56	2.20
0.66	0.46	2.56
0.66	0.49	3.14
0.75	0.56	2.20
0.69	0.54	3.22
0.42	0.27	2.64
0.72	0.52	2.48
0.25	0.16	3.22
0.21	0.13	3.14
0.17	0.09	3.00
0.52	0.39	3.09
0.40	0.40	1.61
0.28	0.21	3.37
0.43	0.30	2.48
0.18	0.24	1.95
0.58	0.43	2.64
0.21	0.15	2.56
0.53	0.38	3.09
0.45	0.31	2.40
0.30	0.19	3.30
0.67	0.52	2.64
0.26	0.19	3.04
0.68	0.53	2.89
-0.03	0.07	1.79
0.71	0.53	2.40
0.36	0.25	3.76
-0.13	-0.01	2.71
0.48	0.37	3.43
0.53	0.37	3.40
0.09	0.07	3.40
0.58	0.51	2.30
-0.04	-0.01	3.09
0.44	0.29	3.43
0.29	0.20	3.37
0.08	0.06	3.37
0.14	0.07	1.79
0.20	0.20	1.79
-0.27	-0.20	3.18
0.38	0.30	2.48
0.58	0.44	3.04
0.29	0.22	3.04
0.33	0.24	2.89
0.35	0.25	2.64
0.66	0.44	2.56
-0.12	-0.09	2.40
0.26	0.11	2.30
0.23	0.16	3.18
0.57	0.45	2.71
0.46	0.33	3.18
0.40	0.27	2.64
0.39	0.29	2.89
0.60	0.47	2.30
0.55	0.38	2.83
0.63	0.44	3.22
0.23	0.18	2.83
0.36	0.25	2.64
-0.23	-0.09	2.83
0.38	0.28	2.71
0.60	0.50	2.83
0.28	0.20	3.14
0.18	0.12	3.22
0.22	0.16	3.14
0.66	0.51	2.56
0.50	0.33	1.10
0.31	0.20	2.40
0.24	0.11	2.30
0.30	0.20	3.43
0.37	0.25	3.50
0.58	0.42	3.14
0.40	0.27	3.33
0.94	0.87	1.79
0.29	0.24	2.71
0.29	0.21	2.08
0.17	0.13	2.77
0.44	0.37	3.22
0.43	0.27	3.40
0.18	0.16	2.89
0.31	0.21	3.43
0.19	0.12	3.30
0.43	0.30	2.64
0.24	0.15	3.00
0.25	0.18	3.09
0.61	0.47	3.22
0.24	0.22	2.71
0.11	0.07	2.89
0.45	0.33	2.89
0.24	0.17	2.77
0.46	0.32	3.00
-0.44	-0.34	2.83
0.22	0.15	3.14
-0.17	-0.18	2.48
0.20	0.15	3.30
0.09	0.05	2.56
0.59	0.44	2.89
0.13	-0.03	2.48
0.07	0.06	2.20
0.39	0.26	3.64
0.32	0.21	2.83
0.51	0.37	3.64
1.00	1.00	0.69
0.88	0.72	2.56
0.55	0.43	3.00
0.53	0.38	2.83
0.43	0.29	3.43
0.46	0.34	2.83
0.48	0.36	2.48
0.46	0.28	2.56
0.54	0.40	2.77
0.67	0.49	3.14
-0.08	0.00	2.20
0.44	0.28	3.30
0.15	0.06	3.26
0.65	0.50	2.77
0.52	0.30	2.71
0.17	0.10	3.14
0.23	0.12	2.64
0.57	0.43	1.95
0.72	0.52	2.48
-0.03	0.06	2.20
-0.50	-0.40	1.61
-0.02	-0.02	2.40
0.38	0.27	2.94
0.22	0.15	3.33
0.24	0.17	2.94
0.40	0.28	3.37
-0.15	-0.10	3.91
0.40	0.33	1.39
0.37	0.26	2.71
0.26	0.17	3.18
0.30	0.20	2.30
0.80	0.67	1.39
0.61	0.49	2.71
0.45	0.36	2.56
0.40	0.28	2.56
0.38	0.27	3.43
0.33	0.19	3.30
0.59	0.45	2.94
0.20	0.15	2.77
0.40	0.28	2.56
0.40	0.29	2.83
0.52	0.33	2.30
0.23	0.18	3.00
0.52	0.37	3.14
0.28	0.18	2.77
0.31	0.18	2.77
0.48	0.33	3.00
0.90	0.80	1.61
0.19	0.14	3.53
0.26	0.15	3.43
0.05	0.02	2.40
0.62	0.46	3.37
0.05	0.05	2.89
0.90	0.80	1.61
0.48	0.38	2.83
0.02	-0.01	2.94
0.43	0.20	1.79
0.10	0.00	1.61
0.35	0.23	2.94
0.83	0.69	2.30
0.42	0.29	2.94
0.83	0.71	2.08
-0.01	0.00	2.56
0.48	0.34	2.83
1.00	1.00	1.10
-0.20	-0.16	2.30
0.55	0.42	2.40
0.73	0.58	2.77
0.24	0.19	3.81
0.71	0.54	2.56
0.39	0.24	1.95
0.47	0.37	2.77
0.19	0.12	3.37
0.53	0.38	2.83
0.42	0.31	2.71
0.74	0.60	2.71
0.56	0.41	2.83
0.55	0.35	2.40
0.54	0.38	2.77
0.03	0.01	2.71
0.57	0.44	2.83
0.57	0.50	2.08
0.36	0.33	1.95
