Spearman	Kendall	MutualInformation
0.15	0.12	3.30
0.33	0.26	2.71
0.41	0.28	2.56
0.66	0.42	3.14
-0.07	-0.03	2.64
0.36	0.29	2.30
0.09	0.05	3.00
0.56	0.40	3.00
0.03	0.02	3.04
0.44	0.30	2.77
0.43	0.24	2.30
0.08	0.10	3.22
-0.51	-0.36	2.64
0.13	0.10	3.33
0.21	0.15	3.37
0.27	0.10	2.56
-0.33	-0.33	2.20
-0.15	-0.16	2.64
0.52	0.35	2.40
1.00	1.00	1.10
0.22	0.19	3.26
0.40	0.31	2.56
-0.04	-0.01	2.89
0.50	0.43	1.95
0.50	0.33	1.10
-1.00	-1.00	0.69
0.19	0.13	3.26
0.19	0.13	3.30
0.11	0.12	2.77
-0.12	-0.06	3.26
0.23	0.16	2.71
0.64	0.49	3.22
0.12	0.05	2.56
nan	nan	0.00
0.50	0.33	1.95
0.09	0.07	2.71
-0.20	-0.20	1.61
0.34	0.22	3.22
-0.54	-0.44	2.89
-0.07	-0.07	3.00
-0.16	-0.10	2.64
1.00	1.00	1.39
0.05	0.04	3.04
0.45	0.30	2.94
-0.66	-0.39	2.48
0.40	0.28	3.18
0.35	0.25	2.64
0.19	0.08	2.89
-1.00	-1.00	1.10
0.26	0.15	3.00
0.38	0.30	2.64
0.04	0.00	2.48
0.44	0.31	2.94
0.36	0.33	1.95
0.25	0.15	3.30
0.52	0.35	2.40
0.13	0.11	2.89
0.55	0.36	2.08
0.64	0.48	2.77
0.16	0.12	2.77
0.37	0.24	2.83
0.00	0.00	1.39
0.29	0.23	3.26
0.08	0.03	2.89
0.83	0.73	1.79
0.41	0.27	2.64
0.66	0.48	2.77
-0.42	-0.28	2.20
0.54	0.40	2.77
-0.25	-0.10	2.89
0.46	0.33	2.77
0.08	0.09	2.71
0.66	0.51	2.56
0.15	0.11	3.22
0.31	0.29	2.08
0.10	0.07	3.18
0.22	0.17	3.43
0.10	0.00	1.61
0.43	0.29	2.30
0.60	0.33	1.79
0.16	0.13	3.22
-0.19	-0.15	2.48
0.08	0.06	2.48
0.60	0.33	1.39
0.36	0.20	2.30
0.83	0.67	2.20
0.17	0.11	2.89
0.11	0.06	3.18
-0.26	-0.17	3.14
-0.30	-0.20	1.61
-0.04	-0.03	2.83
0.37	0.23	3.09
0.15	0.13	2.56
-0.01	-0.01	3.47
0.34	0.23	3.50
-0.17	-0.11	2.20
0.50	0.33	1.10
0.40	0.33	1.39
-0.16	-0.13	3.26
-0.04	-0.03	2.71
0.00	-0.01	2.71
0.58	0.45	2.64
0.38	0.21	3.04
-0.09	-0.07	3.18
-0.00	-0.01	3.18
0.17	0.11	2.20
0.25	0.22	2.20
0.27	0.18	3.18
0.71	0.52	1.95
0.29	0.22	3.00
0.07	0.03	3.30
0.45	0.30	3.14
0.46	0.36	2.56
0.20	0.11	2.20
0.80	0.67	1.39
0.13	0.09	3.56
0.68	0.58	2.48
0.21	0.13	3.71
-0.04	0.02	3.00
0.30	0.18	2.56
0.89	0.73	1.79
0.08	0.08	3.04
-1.00	-1.00	0.69
-0.80	-0.67	1.39
-0.31	-0.21	2.56
0.19	0.06	3.22
0.49	0.38	3.18
-0.25	-0.16	2.40
0.22	0.13	3.26
0.21	0.16	2.89
0.50	0.33	1.10
0.35	0.27	2.77
-0.40	-0.36	2.08
0.15	0.06	2.20
0.03	0.01	3.40
-0.50	-0.33	1.10
0.60	0.47	1.79
0.16	0.14	2.71
0.29	0.23	2.89
0.65	0.49	2.40
-0.15	-0.12	3.33
0.42	0.29	2.30
-1.00	-1.00	0.69
0.31	0.35	2.40
-0.59	-0.38	2.64
-0.01	0.01	2.64
-0.06	-0.04	3.43
0.35	0.20	3.18
0.19	0.12	3.56
-0.40	-0.40	1.61
0.13	0.06	3.64
1.00	1.00	1.39
0.70	0.60	1.61
0.42	0.31	3.14
-0.49	-0.33	2.30
-0.40	-0.33	1.39
-0.80	-0.60	1.61
0.39	0.30	3.04
0.40	0.33	1.39
0.31	0.23	2.89
0.16	0.13	3.09
0.10	0.07	2.08
0.43	0.36	2.08
0.32	0.17	2.20
0.38	0.27	3.22
0.47	0.33	2.89
0.40	0.26	2.83
-0.50	-0.33	1.10
0.08	0.03	2.71
0.45	0.35	3.00
-0.17	-0.18	2.71
0.63	0.46	2.94
0.52	0.37	2.71
0.24	0.19	3.22
0.50	0.33	1.10
-0.50	-0.33	1.10
0.19	0.08	2.77
-0.07	-0.14	1.95
-0.04	-0.03	2.83
0.24	0.13	2.56
0.05	0.03	2.71
0.12	0.06	2.20
1.00	1.00	1.10
-1.00	-1.00	0.69
-0.10	-0.08	2.64
-0.50	-0.33	1.10
0.21	0.17	3.00
-0.36	-0.14	1.95
0.31	0.20	1.79
0.27	0.21	3.33
-0.49	-0.36	3.14
0.80	0.60	1.61
0.04	0.03	2.56
0.34	0.27	2.64
0.50	0.33	1.10
0.13	0.06	3.26
0.40	0.33	1.39
0.03	0.01	3.04
0.61	0.45	2.89
0.40	0.26	2.71
0.51	0.38	2.64
0.50	0.33	1.10
0.53	0.30	2.48
1.00	1.00	0.69
0.66	0.53	2.83
0.72	0.56	2.40
-0.50	-0.33	1.10
0.07	0.04	3.30
0.24	0.15	3.22
0.27	0.19	2.64
0.05	0.02	2.77
0.55	0.41	2.71
0.05	0.00	2.77
0.79	0.69	2.30
-0.70	-0.60	1.61
0.76	0.58	2.64
0.08	0.02	2.40
0.02	-0.07	2.08
0.46	0.35	3.00
-0.15	-0.12	3.18
-1.00	-1.00	0.69
0.41	0.30	2.48
0.34	0.21	2.48
0.34	0.21	2.64
0.09	0.09	3.09
0.36	0.26	2.56
0.08	0.01	3.00
0.37	0.26	3.14
0.74	0.57	2.89
0.25	0.15	3.56
0.60	0.36	2.08
0.50	0.40	1.61
-0.03	-0.00	3.47
0.22	0.14	2.89
-1.00	-1.00	0.69
-0.01	0.00	3.22
0.09	0.05	2.89
0.32	0.29	2.30
0.17	0.14	2.08
-0.19	-0.12	2.71
0.17	0.12	3.18
0.68	0.52	1.95
-0.12	-0.05	2.71
0.09	0.07	3.30
-0.08	-0.06	3.14
0.23	0.17	3.61
0.56	0.38	3.22
0.56	0.38	3.50
-0.44	-0.24	2.30
-0.20	-0.13	3.09
0.13	0.05	2.40
0.25	0.13	2.40
-0.25	-0.22	3.58
-0.12	-0.09	2.40
-0.30	-0.21	3.87
0.15	0.10	2.94
0.75	0.56	2.40
-0.03	-0.03	3.14
-0.11	-0.08	3.22
0.05	0.05	2.77
0.33	0.29	2.30
0.40	0.29	3.47
0.26	0.24	2.71
0.06	0.09	2.83
0.09	0.08	3.97
0.03	0.00	2.48
0.45	0.33	2.20
0.08	0.04	3.43
-0.04	-0.06	2.94
0.44	0.32	3.30
0.17	0.08	2.64
0.57	0.50	2.08
0.31	0.27	2.40
0.36	0.24	2.71
0.47	0.34	3.43
0.29	0.21	2.08
0.18	0.15	2.83
0.15	0.09	3.22
0.31	0.23	2.77
0.55	0.43	2.08
0.07	0.05	3.14
0.16	0.15	3.00
0.01	-0.03	3.30
0.11	-0.02	2.89
0.52	0.36	3.26
0.45	0.29	2.08
0.03	0.06	2.20
-0.24	-0.21	2.64
0.07	0.02	3.37
0.41	0.31	2.56
0.18	0.12	2.64
0.24	0.18	3.00
0.20	0.16	3.33
-0.36	-0.24	1.95
0.48	0.36	2.94
0.17	0.12	3.58
0.29	0.19	3.78
0.17	0.13	3.33
0.10	0.00	2.48
-0.11	-0.07	3.87
-0.02	-0.07	2.08
0.33	0.26	3.76
0.64	0.48	2.48
0.31	0.20	1.79
0.21	0.14	4.01
0.36	0.20	2.40
0.30	0.20	1.61
0.83	0.69	2.64
0.06	0.06	3.09
0.17	0.12	3.18
-0.11	-0.07	2.83
0.20	0.18	3.00
0.13	0.09	2.83
-0.09	-0.05	2.40
0.19	0.13	2.77
0.20	0.20	1.79
-0.26	-0.19	3.30
0.08	0.11	2.20
0.43	0.33	2.20
0.53	0.36	2.89
0.37	0.23	2.77
0.37	0.33	1.79
-0.59	-0.38	2.30
0.06	0.08	2.89
0.13	0.07	2.89
-0.05	-0.09	2.48
0.46	0.28	2.71
0.53	0.39	2.20
0.43	0.28	3.00
0.41	0.28	2.71
-0.13	-0.03	2.64
0.43	0.32	3.33
0.53	0.40	2.89
-0.04	-0.03	3.26
0.09	0.05	2.64
-0.02	0.00	2.56
0.31	0.21	2.64
0.16	0.11	3.14
0.57	0.43	1.95
-0.36	-0.27	2.40
0.39	0.28	2.71
0.52	0.35	2.89
0.45	0.36	2.08
0.69	0.50	3.04
0.56	0.40	2.77
0.10	0.07	2.89
0.31	0.27	2.48
0.64	0.43	2.08
0.49	0.33	1.79
-0.26	-0.20	2.71
0.57	0.44	2.20
0.05	0.04	3.76
0.07	0.04	2.83
0.71	0.56	2.71
0.37	0.29	3.26
0.02	0.05	2.64
-0.41	-0.26	3.33
0.37	0.26	3.53
0.18	0.11	3.40
0.16	0.11	3.14
0.10	0.05	3.04
0.25	0.15	2.77
0.46	0.31	3.14
0.28	0.17	3.14
0.48	0.33	3.37
0.06	0.07	3.04
-0.15	-0.16	2.64
0.32	0.24	3.04
0.23	0.17	3.30
0.74	0.61	2.48
0.42	0.32	3.33
0.45	0.30	2.94
0.01	-0.01	3.69
0.30	0.16	2.89
0.18	0.13	3.47
0.19	0.14	3.66
0.12	0.08	3.40
-0.10	-0.11	2.94
0.19	0.15	3.69
0.31	0.32	2.64
0.46	0.35	2.77
0.08	0.05	3.99
0.05	0.06	3.26
-0.19	-0.11	3.18
0.21	0.16	3.09
-0.34	-0.22	2.77
0.29	0.20	2.40
0.29	0.21	3.43
0.29	0.24	2.94
0.29	0.18	2.83
0.22	0.15	2.89
0.07	0.05	1.95
0.12	0.07	3.56
0.32	0.26	2.56
0.30	0.28	2.71
0.24	0.16	3.47
0.50	0.34	3.50
0.04	0.07	2.30
0.02	0.02	2.94
0.16	0.11	3.37
0.49	0.33	1.79
0.24	0.15	3.14
0.43	0.33	2.30
0.20	0.20	1.61
-0.12	-0.05	2.56
0.23	0.16	2.40
0.10	0.14	2.64
0.42	0.29	3.33
-0.13	-0.07	2.71
0.28	0.20	2.30
0.41	0.26	3.00
0.11	0.05	2.56
-0.31	-0.24	2.48
0.31	0.20	1.79
0.39	0.26	3.87
0.03	0.03	3.00
0.02	0.01	3.64
0.52	0.36	2.94
0.29	0.22	2.83
0.23	0.13	2.56
0.21	0.12	3.09
0.53	0.35	2.83
0.26	0.19	3.22
0.71	0.45	2.71
-0.26	-0.21	2.83
-0.02	0.00	2.20
0.16	0.08	2.77
-0.25	-0.17	2.77
0.27	0.19	3.43
0.53	0.40	3.22
-0.10	-0.06	2.89
-0.29	-0.20	2.89
0.28	0.13	2.56
0.04	0.03	2.77
0.23	0.13	3.09
0.12	0.08	3.30
0.13	0.13	3.30
-0.13	-0.03	2.64
0.08	0.06	3.47
0.03	0.06	2.20
0.33	0.23	3.00
0.29	0.15	2.56
0.37	0.26	3.58
0.32	0.23	3.00
0.08	0.08	3.87
0.10	0.02	2.40
0.60	0.47	1.79
0.30	0.19	3.33
0.10	0.09	3.18
0.24	0.13	3.09
0.11	0.07	2.89
0.40	0.33	2.56
0.24	0.16	3.22
0.12	0.10	2.64
-0.14	-0.07	1.79
0.60	0.47	1.79
0.05	0.05	3.22
0.14	0.16	3.22
0.20	0.12	2.64
0.32	0.25	3.30
-0.25	-0.24	2.30
0.19	0.08	3.00
0.10	0.07	2.08
0.41	0.37	2.71
-0.07	-0.02	2.30
0.13	0.08	2.56
0.03	0.03	2.71
-0.19	-0.11	3.00
0.48	0.36	2.48
-0.19	-0.12	2.83
0.28	0.19	3.00
0.25	0.17	3.28
0.36	0.26	2.56
0.10	0.09	2.48
0.32	0.23	3.50
0.32	0.24	2.89
-0.01	-0.02	3.50
-0.01	0.00	2.48
0.36	0.25	3.33
0.24	0.13	3.76
0.12	0.06	3.22
0.05	0.03	3.26
0.08	0.05	3.09
0.10	0.07	3.50
0.33	0.22	3.40
0.41	0.30	2.48
0.15	0.18	2.56
0.12	0.09	2.48
0.39	0.25	2.83
0.53	0.38	2.40
-0.20	-0.07	1.79
-0.08	-0.05	3.00
0.20	0.10	3.50
0.14	0.03	2.64
-0.13	-0.08	2.56
0.22	0.14	3.43
0.05	0.02	3.26
-0.01	-0.01	2.71
0.52	0.44	2.20
-0.09	-0.04	3.04
0.20	0.09	3.22
0.00	-0.03	2.83
-0.01	-0.03	2.83
0.62	0.41	3.30
0.83	0.67	2.64
0.26	0.20	2.30
0.59	0.41	2.71
0.29	0.14	2.64
0.94	0.87	1.79
0.12	0.06	2.20
0.24	0.17	3.09
0.00	0.00	2.20
0.13	0.03	2.56
0.83	0.67	2.20
0.53	0.40	2.83
0.26	0.15	2.48
0.08	0.06	2.83
0.37	0.22	2.20
1.00	1.00	0.69
-0.02	-0.03	3.09
-0.05	-0.06	2.20
0.05	-0.03	2.71
0.50	0.33	1.10
0.10	0.14	2.08
-0.33	-0.33	2.48
0.86	0.71	1.95
0.11	0.09	3.14
1.00	1.00	0.69
0.78	0.62	3.00
0.35	0.25	3.04
-0.36	-0.29	2.08
0.12	0.10	3.18
-0.57	-0.43	1.95
0.19	0.20	2.89
0.38	0.28	3.09
0.04	0.04	3.09
0.13	0.05	2.56
0.41	0.27	3.22
0.30	0.24	2.89
-0.02	-0.03	2.83
0.18	0.13	2.83
0.31	0.24	2.48
0.70	0.60	1.61
0.23	0.15	2.48
0.17	0.06	2.48
0.19	0.10	3.47
0.50	0.33	1.10
0.50	0.37	3.00
0.45	0.31	2.56
0.27	0.21	2.83
0.19	0.13	2.77
0.79	0.52	1.95
0.19	0.10	2.71
0.40	0.40	1.61
0.17	0.16	2.40
0.52	0.39	2.48
1.00	1.00	1.10
-0.20	-0.12	2.77
0.25	0.16	3.33
0.46	0.43	1.95
-0.09	-0.10	2.89
0.32	0.24	2.48
0.07	0.06	3.00
0.16	0.20	2.40
0.90	0.78	2.30
0.39	0.26	3.04
0.33	0.21	2.48
0.70	0.45	2.64
0.21	0.16	2.30
-0.49	-0.32	2.94
0.55	0.43	2.83
0.50	0.39	2.20
0.38	0.28	2.71
0.27	0.21	2.64
-0.03	-0.05	3.30
0.15	0.10	2.71
0.53	0.41	3.00
0.61	0.42	2.30
-0.06	-0.06	3.00
0.13	0.06	2.20
0.19	0.08	2.56
0.37	0.28	3.14
0.58	0.39	2.20
0.19	0.14	3.22
0.53	0.34	2.64
0.41	0.30	2.48
0.43	0.29	3.22
0.06	0.05	3.14
0.21	0.14	3.00
0.21	0.16	3.09
0.70	0.60	1.61
0.29	0.23	3.37
0.81	0.64	2.48
0.82	0.62	1.95
0.16	0.12	2.64
0.48	0.36	2.56
0.47	0.33	3.09
0.32	0.20	2.40
0.47	0.32	3.30
-0.00	0.03	2.64
-0.11	-0.06	3.04
-0.12	-0.10	2.89
0.09	0.07	1.79
0.13	0.09	2.40
0.10	0.07	3.76
-0.08	-0.03	2.71
0.12	0.08	3.43
0.39	0.24	3.40
-0.12	-0.10	3.40
-0.70	-0.47	2.30
0.28	0.19	3.09
0.47	0.33	3.43
0.03	0.02	3.37
-0.15	-0.10	3.37
-0.03	0.07	1.79
-0.09	-0.20	1.79
0.13	0.07	3.18
-0.03	0.00	2.48
0.10	0.02	3.04
0.18	0.04	3.04
0.04	0.01	2.89
0.34	0.30	2.64
0.36	0.26	2.56
-0.02	0.05	2.40
0.10	0.02	2.30
-0.18	-0.12	3.18
0.25	0.18	2.71
0.44	0.32	3.18
0.64	0.49	2.64
0.43	0.36	2.89
-0.59	-0.42	2.30
0.20	0.07	2.83
0.30	0.21	3.22
-0.14	-0.10	2.83
0.08	0.03	2.64
0.32	0.28	2.83
0.11	0.14	2.71
0.46	0.32	2.83
-0.02	-0.02	3.14
0.16	0.13	3.22
0.18	0.11	3.14
0.11	0.05	2.56
1.00	1.00	1.10
0.13	0.05	2.40
0.53	0.42	2.30
0.35	0.24	3.43
0.22	0.13	3.50
0.47	0.34	3.14
0.03	0.06	3.33
0.43	0.47	1.79
0.36	0.31	2.71
0.29	0.14	2.08
0.01	0.02	2.77
0.18	0.14	3.22
0.40	0.29	3.40
-0.05	0.02	2.89
0.29	0.20	3.43
-0.16	-0.12	3.30
0.61	0.47	2.64
0.05	0.04	3.00
0.05	0.00	3.09
0.03	-0.03	3.22
0.06	0.05	2.71
0.01	0.01	2.89
0.51	0.36	2.89
0.08	0.05	2.77
0.33	0.24	3.00
-0.24	-0.18	2.83
0.26	0.14	3.14
-0.73	-0.61	2.48
-0.23	-0.17	3.30
-0.22	-0.10	2.56
0.57	0.41	2.89
0.42	0.36	2.48
-0.32	-0.22	2.20
0.14	0.10	3.64
0.08	0.04	2.83
0.28	0.20	3.64
1.00	1.00	0.69
0.46	0.41	2.56
0.30	0.22	3.00
0.36	0.25	2.83
0.26	0.18	3.43
0.07	0.03	2.83
-0.11	-0.03	2.48
-0.08	-0.03	2.56
0.67	0.48	2.77
-0.24	-0.22	3.14
0.02	0.00	2.20
-0.05	-0.03	3.30
0.18	0.12	3.26
0.14	0.08	2.77
0.19	0.12	2.71
0.31	0.23	3.14
-0.09	-0.16	2.64
0.61	0.52	1.95
0.20	0.12	2.48
-0.05	-0.06	2.20
0.50	0.40	1.61
0.21	0.20	2.40
0.43	0.27	2.94
-0.01	0.04	3.33
-0.12	-0.09	2.94
0.49	0.33	3.37
0.17	0.11	3.91
0.40	0.33	1.39
0.04	0.05	2.71
0.09	0.04	3.18
0.38	0.24	2.30
0.00	0.00	1.39
0.53	0.33	2.71
0.34	0.26	2.56
-0.12	-0.03	2.56
0.25	0.18	3.43
0.47	0.30	3.30
0.28	0.20	2.94
0.06	0.05	2.77
0.42	0.28	2.56
0.21	0.15	2.83
0.77	0.60	2.30
0.26	0.18	3.00
0.10	0.11	3.14
0.41	0.28	2.77
0.09	0.07	2.77
0.11	0.06	3.00
0.80	0.60	1.61
-0.02	-0.04	3.53
0.34	0.23	3.43
-0.57	-0.38	2.40
0.19	0.12	3.37
0.03	0.01	2.89
0.30	0.20	1.61
0.47	0.38	2.83
0.46	0.32	2.94
0.20	0.20	1.79
0.50	0.20	1.61
0.49	0.39	2.94
0.25	0.11	2.30
0.31	0.19	2.94
0.29	0.14	2.08
0.44	0.33	2.56
-0.39	-0.31	2.83
-0.50	-0.33	1.10
0.48	0.38	2.30
0.61	0.45	2.40
0.20	0.12	2.77
0.32	0.23	3.81
0.73	0.59	2.56
0.89	0.81	1.95
0.68	0.52	2.77
0.30	0.18	3.37
0.20	0.16	2.83
0.31	0.20	2.71
0.09	0.05	2.71
0.03	0.01	2.83
0.12	0.09	2.40
0.41	0.37	2.77
-0.10	-0.09	2.71
0.35	0.24	2.83
0.60	0.50	2.08
0.61	0.52	1.95
