Spearman	Kendall	MutualInformation
0.14	0.09	3.58
-0.12	-0.09	2.40
0.28	0.19	3.87
0.09	0.06	2.94
0.23	0.24	2.40
0.21	0.13	3.14
0.26	0.25	3.22
0.09	0.05	2.77
0.10	0.11	2.30
0.32	0.21	3.47
0.34	0.28	2.71
0.35	0.25	2.83
0.08	0.06	3.76
0.43	0.39	2.20
0.25	0.18	3.43
0.16	0.10	2.94
0.37	0.26	3.30
0.32	0.19	2.64
-0.12	-0.14	2.08
0.10	0.05	2.40
0.14	0.07	2.71
0.37	0.22	3.43
-0.67	-0.50	2.08
0.08	0.03	2.83
0.24	0.19	3.22
0.20	0.13	2.77
0.12	0.14	2.08
0.27	0.22	3.14
0.45	0.33	3.30
0.53	0.39	3.00
0.31	0.19	3.30
0.60	0.48	2.89
0.49	0.35	3.26
0.10	0.07	2.08
0.00	0.00	2.20
0.56	0.43	2.64
0.57	0.43	3.00
0.31	0.23	2.56
0.13	0.10	2.64
0.14	0.05	3.00
-1.00	-1.00	1.95
0.40	0.32	0.55
-0.19	-0.10	3.58
0.26	0.16	3.33
0.51	0.36	2.48
0.40	0.27	3.87
-0.14	0.00	2.08
0.30	0.22	3.76
0.50	0.42	2.48
-0.03	0.07	1.79
0.50	0.40	1.17
-0.40	-0.40	1.61
0.10	0.03	2.64
0.45	0.34	3.09
0.13	0.06	3.18
0.38	0.26	2.83
0.20	0.15	3.00
0.55	0.38	2.40
0.34	0.23	2.77
0.37	0.33	1.79
0.33	0.24	3.30
0.14	0.10	3.30
0.27	0.06	2.20
0.48	0.33	2.20
0.05	0.03	2.89
-0.38	-0.24	2.30
0.37	0.35	2.89
0.06	0.02	2.89
0.23	0.12	2.48
0.17	0.09	2.71
-0.09	-0.07	3.00
-0.34	-0.27	2.64
0.60	0.48	3.04
-0.36	-0.23	2.56
0.33	0.21	2.64
0.54	0.37	3.14
0.39	0.24	1.95
0.31	0.20	2.40
0.31	0.22	2.71
0.34	0.27	2.89
-0.05	-0.07	2.08
0.30	0.20	3.04
0.43	0.28	2.77
0.58	0.40	3.23
0.23	0.15	2.89
-0.03	0.03	2.56
0.24	0.18	3.30
0.41	0.36	2.48
0.40	0.21	2.08
0.26	0.20	1.79
0.19	0.12	2.71
0.20	0.16	3.33
0.13	0.17	2.20
0.30	0.19	3.76
-0.06	-0.03	2.83
0.42	0.30	2.71
0.22	0.14	3.26
0.13	0.15	2.48
0.06	-0.01	2.64
0.22	0.15	3.47
0.07	0.04	3.33
0.46	0.34	3.40
-0.04	-0.08	3.14
-0.27	-0.21	3.04
0.25	0.15	2.77
0.02	0.01	3.14
0.16	0.12	3.14
0.39	0.27	3.37
-0.02	-0.03	3.04
-0.06	-0.03	2.64
0.20	0.10	3.04
0.28	0.21	3.30
0.76	0.58	2.48
0.59	0.42	3.33
0.43	0.30	3.69
0.34	0.23	2.56
0.48	0.35	2.89
-0.07	-0.06	3.47
0.52	0.39	3.66
0.56	0.40	3.40
0.25	0.20	2.94
0.25	0.17	3.69
0.05	0.05	2.64
0.34	0.23	2.77
0.01	0.05	3.22
0.40	0.27	3.99
0.25	0.19	3.26
0.41	0.26	3.18
0.27	0.19	3.09
-0.42	-0.33	2.77
0.22	0.16	2.40
0.25	0.20	3.43
0.09	0.09	2.94
0.37	0.24	2.83
0.23	0.15	3.14
0.14	0.11	2.89
0.32	0.33	1.95
0.04	0.04	3.56
0.19	0.15	2.56
0.58	0.43	3.47
0.27	0.17	3.50
0.16	0.11	2.30
0.02	-0.03	2.83
0.20	0.15	3.37
0.43	0.20	1.79
0.34	0.23	3.14
0.38	0.33	2.30
0.60	0.40	1.61
0.23	0.15	2.56
0.20	0.15	3.58
0.44	0.28	2.56
0.05	0.05	2.64
0.30	0.23	3.33
0.05	0.01	2.71
0.67	0.51	2.30
0.26	0.14	3.00
-0.20	-0.21	2.48
0.26	0.20	1.79
0.47	0.38	0.82
-0.09	-0.20	1.79
0.12	0.09	3.47
0.27	0.16	2.94
0.05	0.03	2.83
0.26	0.15	2.56
0.04	0.04	3.09
0.37	0.28	2.83
0.26	0.18	3.22
0.72	0.53	3.08
-0.11	-0.12	2.71
-0.00	-0.04	2.83
-0.25	-0.17	3.52
-0.08	0.00	2.20
-0.01	-0.02	2.77
0.52	0.40	2.77
0.44	0.32	3.22
0.10	0.11	2.89
0.05	0.06	3.47
0.25	0.15	2.89
0.32	0.18	2.56
0.16	0.13	2.77
0.19	0.13	3.30
0.26	0.20	3.04
0.83	0.67	2.20
0.34	0.25	2.64
0.22	0.16	3.47
0.07	0.00	2.20
0.04	0.04	2.83
0.70	0.55	3.00
0.50	0.33	2.56
0.47	0.35	3.58
0.35	0.22	3.00
-0.03	-0.02	3.84
-0.09	-0.07	1.79
0.33	0.23	3.33
0.24	0.19	3.18
0.15	0.12	2.89
0.20	0.18	2.56
0.00	0.01	3.22
0.47	0.32	3.30
-0.26	-0.20	1.79
0.26	0.20	1.79
0.47	0.33	3.22
0.25	0.18	3.76
0.08	0.04	3.22
0.39	0.26	3.30
0.33	0.29	2.30
-0.02	-0.07	2.08
0.30	0.26	2.71
0.22	0.11	2.30
0.45	0.31	2.56
0.35	0.22	2.71
0.40	0.28	3.00
0.42	0.33	2.48
-0.12	-0.10	2.83
0.11	0.08	3.00
0.16	0.14	3.28
-0.25	-0.21	2.56
0.35	0.18	2.48
0.32	0.23	3.50
0.39	0.24	3.50
-0.15	-0.15	2.48
0.12	0.07	3.76
0.05	0.05	3.22
0.02	0.01	3.26
0.21	0.13	3.26
0.04	0.02	3.09
-0.01	-0.03	3.50
0.32	0.26	3.40
0.11	0.09	2.48
0.30	0.18	2.56
0.11	0.06	2.48
0.50	0.34	2.83
-0.13	-0.13	2.40
-0.54	-0.47	1.79
0.19	0.14	3.00
0.46	0.33	3.50
-0.24	-0.18	2.56
0.20	0.17	3.43
0.33	0.23	3.26
0.51	0.37	2.71
-0.27	-0.17	2.20
-0.04	-0.03	3.04
0.20	0.14	3.22
0.03	0.06	2.83
0.33	0.22	2.83
0.05	0.08	3.30
0.39	0.32	2.64
0.39	0.24	3.37
-0.06	-0.06	3.26
0.09	0.10	2.71
0.35	0.21	2.64
0.31	0.33	1.79
0.37	0.28	2.20
0.47	0.33	3.09
0.50	0.33	2.56
0.55	0.40	2.83
0.65	0.50	2.20
1.00	1.00	0.69
-0.02	-0.06	2.20
0.11	0.12	2.71
0.50	0.33	1.10
0.24	0.18	2.48
0.29	0.05	1.95
0.27	0.15	3.14
1.00	1.00	0.69
0.07	0.03	3.00
0.25	0.21	3.04
0.60	0.50	2.08
-0.14	-0.05	1.95
0.35	0.24	2.89
0.31	0.25	3.09
0.60	0.57	2.08
0.24	0.16	3.09
0.12	0.06	3.43
0.35	0.21	2.56
0.39	0.25	3.22
0.25	0.11	2.89
0.04	0.03	2.83
0.52	0.33	2.48
0.10	0.00	1.61
0.38	0.27	2.48
0.33	0.21	3.47
0.50	0.33	1.10
-0.09	-0.08	3.00
0.60	0.44	2.56
0.09	0.08	2.77
0.07	-0.05	1.95
0.00	-0.20	1.61
-0.07	-0.05	2.40
0.79	0.61	2.48
0.10	0.07	2.77
0.15	0.10	3.33
0.11	0.14	1.95
0.15	0.14	2.89
0.00	-0.03	2.48
0.10	0.04	3.00
0.76	0.60	2.40
0.50	0.29	2.30
0.44	0.32	3.04
0.48	0.33	2.48
0.16	0.10	2.64
-0.26	-0.16	2.30
0.16	0.11	3.37
0.24	0.22	2.94
0.50	0.39	2.20
0.26	0.19	2.64
0.70	0.50	3.30
-0.16	-0.12	3.00
0.05	-0.02	2.30
0.03	0.06	2.20
0.41	0.28	3.14
0.53	0.39	2.20
0.33	0.21	3.22
-0.28	-0.23	2.64
0.40	0.26	3.22
-0.03	-0.04	3.14
0.08	0.06	3.00
0.39	0.29	3.09
1.00	1.00	1.61
0.32	0.21	3.37
-0.04	-0.01	3.37
0.36	0.14	1.95
0.11	0.03	2.64
0.45	0.36	2.56
0.42	0.31	3.09
0.75	0.56	2.40
0.07	0.03	3.30
-0.34	-0.19	2.64
0.17	0.10	3.04
-0.11	-0.06	2.89
0.15	0.09	2.40
0.49	0.33	3.76
0.15	0.10	2.71
0.29	0.19	3.43
0.29	0.22	3.40
0.52	0.38	3.40
0.70	0.60	2.30
0.31	0.19	3.09
0.13	0.05	3.43
0.34	0.25	3.37
0.58	0.39	3.37
0.09	0.07	1.79
0.44	0.33	3.18
0.27	0.18	2.48
0.10	0.09	3.04
-0.18	-0.15	2.94
0.17	0.10	3.04
0.20	0.15	2.89
0.09	0.03	2.64
0.33	0.22	3.69
-0.02	0.05	2.40
0.30	0.16	2.30
0.45	0.30	3.18
0.28	0.20	3.18
0.31	0.22	2.71
0.17	0.13	3.18
0.50	0.35	2.40
0.07	0.02	2.30
0.41	0.30	3.22
0.02	0.03	2.64
0.34	0.22	2.83
0.16	0.10	2.71
0.63	0.47	2.83
0.07	0.08	3.14
-0.32	-0.22	2.20
0.35	0.23	3.22
0.17	0.11	3.14
0.01	0.00	2.56
0.12	0.08	3.95
0.50	0.33	1.10
-0.10	-0.05	2.40
0.44	0.38	2.30
0.39	0.26	3.43
0.11	0.07	3.61
0.35	0.24	3.50
0.51	0.43	3.00
0.27	0.23	3.14
0.35	0.25	3.33
0.31	0.20	1.79
0.50	0.33	2.71
0.40	0.21	2.08
0.23	0.18	3.22
0.44	0.28	3.40
0.18	0.11	2.89
-0.11	-0.07	3.43
0.18	0.09	3.30
0.27	0.19	2.64
0.27	0.19	3.00
0.10	0.06	3.09
0.17	0.11	3.22
-0.14	-0.15	2.89
0.02	0.01	2.89
0.56	0.40	2.77
0.63	0.48	3.00
0.04	0.04	3.14
0.08	0.09	2.48
0.14	0.07	3.30
-0.13	-0.13	2.56
0.18	0.07	2.89
0.36	0.24	2.48
0.28	0.22	2.20
0.20	0.13	3.64
0.03	0.00	2.83
0.58	0.42	3.00
1.00	1.00	0.69
0.25	0.18	2.56
0.58	0.44	3.00
0.54	0.38	2.83
0.31	0.24	2.83
0.41	0.30	2.48
-0.44	-0.31	2.56
0.62	0.47	2.77
0.25	0.17	3.14
0.37	0.28	2.20
0.00	0.01	3.30
0.12	0.07	3.26
0.11	0.15	2.77
0.01	0.03	2.71
0.42	0.32	3.14
0.35	0.19	2.64
0.79	0.71	1.95
0.05	0.03	2.48
-0.37	-0.22	2.20
0.70	0.60	1.61
-0.15	-0.09	2.40
0.36	0.26	2.94
0.32	0.20	3.33
0.57	0.42	3.37
0.20	0.14	2.24
0.40	0.33	1.39
0.19	0.20	2.71
0.10	0.07	2.30
0.80	0.67	1.39
0.50	0.37	2.71
0.30	0.21	2.56
0.18	0.12	2.89
-0.13	-0.03	2.56
0.38	0.28	3.43
0.13	0.11	3.30
0.27	0.18	3.69
0.10	0.06	2.94
0.42	0.32	2.77
0.23	0.19	2.83
0.68	0.56	2.30
0.24	0.15	3.00
0.30	0.21	3.14
0.42	0.33	2.77
0.42	0.31	3.00
-0.60	-0.40	1.61
0.13	0.10	3.53
0.29	0.20	3.43
0.40	0.29	3.04
-0.09	-0.10	2.89
0.30	0.20	1.61
0.03	0.04	2.94
0.71	0.47	1.79
0.50	0.40	1.61
0.28	0.19	2.94
0.25	0.11	2.30
0.56	0.40	2.94
-0.21	-0.21	2.08
-0.20	-0.18	2.56
-0.29	-0.21	2.83
1.00	1.00	1.10
-0.56	-0.47	2.30
0.05	-0.02	2.40
0.46	0.33	2.77
0.41	0.26	3.81
0.86	0.71	1.95
0.09	0.05	3.56
0.46	0.30	2.77
0.37	0.26	2.83
0.34	0.26	2.71
0.39	0.30	2.71
0.41	0.31	2.83
0.47	0.31	2.40
0.23	0.15	2.77
0.21	0.14	2.71
0.03	-0.03	2.83
0.67	0.50	2.08
0.61	0.43	1.95
