Spearman	Kendall	MutualInformation
-0.19	-0.06	2.48
-0.50	-0.39	2.71
0.52	0.39	2.20
0.12	0.07	3.00
-0.29	-0.24	2.71
0.17	0.12	2.64
-0.03	-0.01	3.33
-0.17	-0.18	2.89
0.01	0.02	3.26
0.04	0.05	2.64
-0.32	-0.21	2.56
-0.03	-0.01	2.64
-0.26	-0.17	3.14
0.32	0.24	1.95
0.13	0.09	2.40
0.11	0.10	2.71
-0.17	-0.18	2.89
0.17	-0.07	2.08
-0.23	-0.19	3.04
-0.12	-0.08	2.77
-0.13	-0.10	2.89
0.09	0.03	2.48
0.17	0.07	2.08
-0.20	-0.20	1.79
-0.48	-0.31	2.71
-0.40	-0.39	2.20
0.04	0.01	3.76
-0.21	-0.13	2.83
-0.01	-0.03	2.71
-0.27	-0.16	3.26
0.20	0.05	2.64
-0.20	-0.14	3.33
0.06	0.02	3.53
-0.09	-0.05	3.40
-0.04	-0.05	3.14
-0.47	-0.30	3.04
-0.01	-0.02	2.77
-0.33	-0.24	3.14
-0.29	-0.22	3.14
0.25	0.18	3.37
0.19	0.15	3.04
-0.14	-0.12	2.64
0.32	0.22	3.04
0.38	0.25	3.30
0.26	0.12	2.48
0.07	0.02	3.33
0.13	0.06	2.94
0.46	0.37	1.16
0.15	0.15	2.89
-0.26	-0.17	3.47
-0.16	-0.10	3.66
0.14	0.11	3.40
0.24	0.16	2.94
-0.01	-0.02	3.55
-0.40	-0.30	2.64
0.04	0.03	2.77
-0.11	-0.05	3.86
0.22	0.16	3.26
0.05	0.04	3.18
-0.47	-0.33	3.09
-0.76	-0.52	2.77
0.22	0.16	2.40
0.30	0.21	3.43
0.07	0.09	2.94
0.14	0.12	2.83
-0.14	-0.10	2.89
0.82	0.62	1.95
-0.23	-0.16	3.48
-0.13	-0.15	2.56
-0.03	-0.01	2.71
-0.08	-0.04	3.47
0.01	0.01	3.50
-0.28	-0.20	2.30
0.19	0.12	2.94
-0.01	-0.01	3.37
0.89	0.73	1.79
0.13	0.08	3.14
0.09	0.07	2.30
0.40	0.40	1.61
0.19	0.15	2.56
0.05	-0.05	2.40
0.16	0.12	2.64
-0.19	-0.08	3.33
-0.20	-0.03	2.71
0.54	0.38	2.30
-0.01	-0.02	3.00
-0.23	-0.15	2.56
-0.60	-0.45	2.48
0.37	0.33	1.79
0.41	0.32	1.43
-0.15	-0.14	3.00
0.12	0.09	3.64
0.18	0.12	2.94
-0.05	-0.10	2.83
0.33	0.23	2.56
-0.02	-0.03	3.09
0.16	0.07	2.83
0.04	0.04	3.22
-0.41	-0.30	2.71
0.04	0.00	2.83
-0.58	-0.33	2.20
-0.45	-0.28	2.77
0.27	0.18	2.77
0.11	0.09	3.43
0.03	0.00	3.22
-0.15	-0.16	2.89
-0.12	-0.10	2.89
0.22	0.08	2.56
-0.42	-0.33	2.77
0.12	0.10	3.09
0.53	0.37	3.30
-0.08	-0.07	3.30
-0.13	-0.05	2.64
0.04	0.03	3.47
-0.53	-0.39	2.20
0.17	0.17	3.00
0.03	-0.05	2.56
0.37	0.24	3.51
0.35	0.24	3.00
-0.19	-0.14	1.16
-0.54	-0.35	2.40
-0.26	-0.20	1.79
-0.15	-0.11	3.33
-0.03	-0.04	3.18
-0.04	0.03	3.09
0.08	0.07	2.89
-0.17	-0.13	2.56
-0.25	-0.19	3.22
-0.02	0.01	2.64
-0.20	-0.20	1.79
0.31	0.20	1.79
-0.01	0.03	3.22
-0.18	-0.10	3.22
-0.04	0.01	2.64
0.08	0.06	3.30
-0.32	-0.33	2.30
0.24	0.13	3.00
-0.50	-0.36	2.08
0.16	0.09	2.71
-0.25	-0.11	2.30
-0.25	-0.15	2.56
0.55	0.39	2.71
0.21	0.18	3.00
0.13	0.09	2.48
-0.45	-0.34	2.83
-0.27	-0.20	3.00
0.04	0.03	3.28
0.10	0.05	2.56
0.07	0.06	2.48
0.03	0.02	3.50
0.26	0.16	2.89
0.09	0.03	3.50
-0.43	-0.33	2.48
0.19	0.12	3.33
nan	nan	0.00
-0.06	-0.04	3.22
0.22	0.16	3.26
0.09	0.05	3.09
-0.11	-0.07	3.50
0.13	0.07	3.40
0.00	-0.06	2.48
0.05	0.03	2.56
0.10	-0.03	2.48
0.04	0.01	2.83
0.11	0.13	2.40
-0.43	-0.33	1.79
-0.32	-0.26	3.00
0.04	0.02	3.50
-0.19	-0.08	2.64
-0.53	-0.36	2.56
-0.05	-0.04	3.43
-0.08	-0.05	3.26
-0.12	-0.12	2.71
-0.72	-0.56	2.20
-0.15	-0.10	3.04
0.06	0.03	3.22
-0.50	-0.37	2.83
0.00	0.00	2.83
-0.06	-0.03	3.30
0.09	0.05	2.64
0.13	0.07	2.30
-0.12	-0.10	2.71
0.32	0.23	2.64
-0.89	-0.73	1.79
-0.02	0.00	2.20
-0.32	-0.25	3.09
-0.53	-0.39	2.20
0.43	0.31	2.56
0.52	0.39	2.20
0.43	0.34	2.83
0.50	0.36	2.48
0.46	0.29	2.83
0.57	0.44	2.20
-1.00	-1.00	0.69
0.37	0.30	3.09
0.22	0.11	2.20
0.22	0.10	2.71
-0.50	-0.33	1.10
-0.45	-0.36	2.08
0.27	0.18	2.48
-0.64	-0.52	1.95
-0.38	-0.27	3.14
1.00	1.00	0.69
-0.21	-0.15	3.00
-0.03	-0.02	3.04
-0.33	-0.29	2.08
-0.07	0.00	3.18
0.07	0.05	1.95
-0.01	0.01	2.89
-0.02	0.02	3.09
0.39	0.29	3.09
0.23	0.13	2.56
0.10	0.03	3.22
-0.22	-0.12	2.89
-0.03	0.00	2.83
0.13	0.06	2.83
0.21	0.06	2.48
0.60	0.40	1.61
0.15	0.09	2.48
0.36	0.24	2.48
-0.24	-0.19	3.47
0.50	0.33	1.10
-0.05	-0.04	3.00
-0.12	-0.03	2.56
-0.03	0.00	2.83
-0.01	0.00	2.77
0.39	0.24	1.95
0.68	0.56	2.71
-0.60	-0.40	1.61
-0.24	-0.16	2.40
0.50	0.33	2.48
0.50	0.33	1.10
-0.21	-0.15	2.77
-0.19	-0.12	3.33
-0.25	-0.24	1.95
0.10	0.08	2.89
-0.72	-0.52	2.48
-0.14	-0.08	3.00
0.31	0.27	2.40
0.32	0.29	2.30
0.21	0.14	3.04
-0.20	-0.15	2.48
-0.27	-0.19	2.64
-0.59	-0.47	2.30
-0.22	-0.16	2.94
-0.02	0.01	2.83
0.10	0.06	2.20
0.40	0.30	2.71
0.25	0.16	2.64
0.52	0.41	3.30
0.31	0.20	2.71
-0.10	-0.09	3.00
-0.02	0.07	2.30
0.19	0.13	3.00
-0.05	-0.06	2.20
0.62	0.44	2.56
0.42	0.30	3.14
0.15	0.22	2.20
-0.52	-0.36	3.22
-0.20	-0.12	2.64
0.13	0.09	2.48
0.15	0.13	3.22
-0.03	-0.03	3.14
-0.03	-0.01	3.00
0.43	0.30	3.09
0.60	0.40	1.61
0.25	0.17	3.37
0.39	0.27	2.48
-0.43	-0.43	1.95
-0.38	-0.23	2.64
-0.09	-0.08	2.56
0.12	0.04	3.09
0.01	-0.02	2.40
-0.25	-0.19	3.30
-0.04	-0.10	2.64
-0.34	-0.26	3.04
-0.49	-0.31	2.89
-0.43	-0.20	1.79
0.31	0.16	2.40
0.01	0.00	3.76
-0.21	-0.16	2.71
0.06	0.04	3.43
0.16	0.10	3.40
-0.07	-0.04	3.40
0.01	0.07	2.30
-0.19	-0.12	3.09
0.07	0.02	3.43
0.18	0.15	3.37
0.12	0.09	3.37
0.43	0.33	1.79
0.26	0.20	1.79
-0.10	-0.05	3.18
0.25	0.18	2.48
-0.11	-0.05	3.04
0.03	-0.01	3.04
-0.15	-0.12	2.89
-0.35	-0.27	2.64
0.00	-0.05	2.56
-0.31	-0.20	2.40
0.18	0.11	2.30
0.20	0.15	3.18
0.15	0.10	2.71
0.05	0.04	3.18
-0.40	-0.32	2.64
0.28	0.18	2.89
-0.24	-0.24	2.30
0.35	0.26	2.83
-0.06	-0.05	3.22
-0.08	-0.04	2.83
-0.13	-0.10	2.64
-0.29	-0.19	2.83
-0.36	-0.26	2.71
-0.05	-0.01	2.83
-0.13	-0.08	3.14
0.00	0.03	3.22
0.06	0.06	3.14
-0.40	-0.31	2.56
-0.50	-0.33	1.10
0.09	0.09	2.40
-0.28	-0.20	2.30
0.11	0.07	3.43
0.05	0.02	3.50
-0.47	-0.32	3.14
-0.02	-0.01	3.33
0.49	0.33	1.79
-0.35	-0.31	2.71
-0.10	0.00	2.08
-0.27	-0.20	2.77
-0.20	-0.11	3.22
-0.06	-0.04	3.40
0.05	0.03	2.89
0.11	0.07	3.43
-0.27	-0.19	3.30
-0.31	-0.32	2.64
0.14	0.12	3.00
-0.53	-0.37	3.09
0.26	0.18	3.22
0.06	0.05	2.71
-0.54	-0.40	2.89
-0.11	-0.07	2.89
-0.04	-0.07	2.77
0.15	0.06	3.00
-0.52	-0.38	2.83
-0.26	-0.19	3.14
0.44	0.39	2.48
-0.05	-0.09	3.30
-0.26	-0.18	2.56
0.47	0.33	2.89
0.39	0.27	2.48
-0.57	-0.44	2.20
-0.09	-0.06	3.64
0.13	0.07	2.83
0.48	0.36	3.64
1.00	1.00	0.69
-0.55	-0.44	2.56
0.40	0.29	3.00
-0.21	-0.18	2.83
0.27	0.19	3.17
-0.16	-0.13	2.83
-0.56	-0.33	2.48
0.01	0.00	2.56
0.38	0.23	2.77
0.10	0.05	3.14
-0.33	-0.33	2.20
-0.15	-0.10	3.30
0.05	0.04	3.26
-0.30	-0.25	2.77
-0.02	0.03	2.71
0.08	0.04	3.14
0.16	0.10	2.64
0.86	0.71	1.95
-0.34	-0.24	2.48
-0.22	-0.22	2.20
-0.60	-0.40	1.61
-0.57	-0.42	2.40
-0.16	-0.12	2.94
-0.15	-0.09	3.33
0.15	0.10	2.94
0.17	0.09	3.37
-0.23	-0.17	3.91
-0.40	-0.33	1.39
-0.16	-0.12	2.71
-0.17	-0.11	3.18
-0.42	-0.33	2.30
-0.20	0.00	1.39
-0.12	-0.05	2.71
-0.18	-0.10	2.56
-0.01	0.00	2.56
-0.05	-0.03	3.43
-0.33	-0.23	3.30
-0.14	-0.11	2.94
0.61	0.47	2.77
0.24	0.13	2.56
0.12	0.13	2.83
0.50	0.42	2.30
-0.33	-0.20	3.00
0.02	-0.02	3.14
0.19	0.12	2.77
0.10	0.05	2.77
-0.17	-0.11	3.00
-0.50	-0.20	1.61
0.17	0.11	3.53
0.15	0.10	3.43
-0.29	-0.24	2.40
0.41	0.29	3.37
-0.46	-0.33	2.89
0.30	0.20	1.61
0.07	0.03	2.83
-0.32	-0.20	2.94
-0.20	-0.07	1.79
0.10	0.00	1.61
0.14	0.09	2.94
-0.03	0.07	2.30
-0.01	-0.05	2.94
0.21	0.21	2.08
-0.27	-0.23	2.56
-0.61	-0.41	2.83
-0.50	-0.33	1.10
-0.44	-0.33	2.30
-0.64	-0.45	2.40
0.27	0.23	2.77
-0.19	-0.13	3.68
0.54	0.38	2.56
0.11	0.05	1.95
0.26	0.18	2.77
0.18	0.11	3.37
0.30	0.19	2.83
-0.04	-0.03	2.71
0.39	0.28	2.71
0.15	0.07	2.83
0.31	0.20	2.40
-0.36	-0.23	2.77
0.01	0.07	2.71
-0.05	-0.07	2.83
0.07	0.07	2.08
0.21	0.24	1.95
