Spearman	Kendall	MutualInformation
0.73	0.58	3.26
0.50	0.33	1.10
-0.20	0.00	1.39
0.45	0.30	3.26
0.42	0.28	2.71
0.56	0.33	2.71
0.51	0.38	2.64
0.36	0.27	3.18
0.55	0.38	3.18
0.50	0.39	2.20
-0.15	0.00	2.20
0.64	0.44	3.18
0.61	0.43	1.95
0.39	0.26	3.00
0.36	0.23	3.30
-0.14	-0.13	2.56
0.65	0.44	2.20
0.51	0.36	3.56
0.16	0.06	2.48
0.29	0.21	2.56
0.43	0.20	1.79
0.62	0.42	3.04
1.00	1.00	0.69
0.20	0.00	1.39
0.33	0.23	2.56
0.34	0.25	3.22
0.37	0.25	3.18
0.26	0.20	2.40
0.44	0.32	3.26
1.00	1.00	1.10
0.57	0.40	2.77
0.42	0.33	2.20
0.24	0.17	3.40
1.00	1.00	1.10
-0.43	-0.33	1.79
0.74	0.52	2.71
-0.04	0.01	2.89
0.29	0.16	2.40
0.35	0.22	3.33
0.75	0.60	2.30
-1.00	-1.00	0.69
0.80	0.60	2.40
0.10	0.03	2.64
0.75	0.58	2.64
0.18	0.14	3.43
0.52	0.38	3.18
0.35	0.24	3.56
0.60	0.40	1.61
0.24	0.15	3.64
0.80	0.67	1.39
-0.10	0.00	1.61
0.69	0.49	3.14
0.81	0.64	2.30
0.80	0.67	1.39
-0.10	0.00	1.61
0.60	0.40	3.04
1.00	1.00	1.39
0.51	0.31	3.09
0.68	0.49	2.64
0.64	0.57	2.08
0.43	0.43	2.08
0.87	0.72	2.20
0.50	0.33	3.22
0.37	0.25	2.89
0.58	0.40	2.83
-0.50	-0.33	1.10
-0.05	-0.05	2.71
0.62	0.41	3.00
-0.03	-0.09	2.71
0.58	0.44	2.94
-0.14	-0.10	2.71
0.50	0.33	1.10
1.00	1.00	1.10
0.75	0.62	1.95
-0.11	-0.06	2.83
0.49	0.24	2.71
0.22	0.17	2.20
1.00	1.00	1.10
0.41	0.32	2.64
0.50	0.33	1.10
0.42	0.32	3.00
-0.32	-0.33	1.95
0.43	0.33	1.79
0.39	0.25	3.33
0.56	0.38	3.14
0.44	0.33	2.30
0.46	0.31	2.56
0.24	0.14	2.64
1.00	1.00	1.10
0.35	0.24	3.26
1.00	1.00	1.39
0.45	0.32	3.04
0.54	0.40	2.89
0.71	0.50	2.71
0.24	0.23	2.64
1.00	1.00	1.10
0.73	0.55	2.48
1.00	1.00	0.69
1.00	1.00	1.10
0.25	0.16	3.22
0.65	0.49	2.64
0.54	0.33	2.77
0.30	0.18	2.71
0.24	0.15	2.77
0.67	0.51	2.30
0.10	0.00	1.61
0.43	0.29	2.08
0.65	0.47	3.00
0.62	0.42	3.18
-1.00	-1.00	0.69
0.80	0.61	2.48
0.59	0.43	2.64
0.47	0.35	3.09
0.58	0.41	3.00
0.39	0.27	2.89
0.47	0.33	3.56
-0.02	-0.07	2.08
0.55	0.34	3.47
0.04	0.03	2.89
1.00	1.00	0.69
0.37	0.26	3.22
0.52	0.40	2.89
0.66	0.42	2.30
0.52	0.36	2.08
0.55	0.41	2.71
0.39	0.28	3.18
0.52	0.33	2.71
0.49	0.34	3.30
0.60	0.42	3.14
0.51	0.40	3.61
0.41	0.28	3.22
0.61	0.47	3.50
0.41	0.16	2.30
-0.24	-0.15	3.09
0.27	0.13	2.40
0.60	0.44	3.47
0.30	0.23	3.58
0.01	0.05	2.40
0.66	0.46	3.87
0.52	0.37	2.94
0.25	0.16	2.40
0.66	0.49	3.14
0.37	0.28	3.22
0.52	0.37	2.77
-0.19	-0.11	2.30
0.43	0.30	3.47
0.46	0.31	2.71
0.74	0.57	2.83
0.24	0.16	3.60
0.77	0.61	2.20
0.48	0.33	3.43
0.69	0.56	2.94
0.09	0.07	3.30
0.38	0.25	2.64
0.36	0.29	2.08
0.44	0.27	2.40
0.26	0.16	2.71
0.29	0.20	3.43
0.07	0.07	2.08
0.37	0.24	2.83
0.58	0.43	3.22
0.18	0.10	2.77
0.29	0.21	2.08
0.34	0.19	3.14
0.50	0.34	3.30
0.43	0.29	3.00
0.47	0.27	3.30
0.36	0.25	2.89
0.54	0.41	3.26
0.83	0.64	2.08
0.47	0.44	2.20
0.45	0.34	2.64
0.28	0.18	3.00
0.66	0.46	2.56
0.76	0.65	2.64
0.15	0.11	3.00
0.25	0.14	1.95
0.73	0.53	2.55
0.32	0.24	3.58
0.57	0.41	3.33
0.80	0.64	2.48
0.55	0.38	3.87
0.26	0.21	2.08
0.68	0.50	3.76
0.76	0.58	2.48
0.37	0.33	1.79
0.52	0.38	3.88
0.10	0.00	1.61
0.56	0.41	2.64
0.49	0.39	3.09
0.60	0.44	3.18
0.52	0.41	2.83
0.52	0.39	3.00
0.49	0.31	2.40
0.56	0.37	2.77
-0.03	-0.07	1.79
0.30	0.21	3.30
0.41	0.25	3.30
0.53	0.33	2.20
0.40	0.28	2.20
0.43	0.31	2.89
0.38	0.29	2.30
0.48	0.35	2.89
0.48	0.35	2.89
0.53	0.33	2.48
0.44	0.33	2.71
0.28	0.17	3.00
0.64	0.45	2.64
0.38	0.26	3.04
0.44	0.23	2.56
0.45	0.30	2.64
0.61	0.42	3.14
0.82	0.62	1.95
0.70	0.56	2.40
0.75	0.58	2.71
0.56	0.39	2.89
0.74	0.64	2.08
0.48	0.34	3.04
0.54	0.37	2.77
0.58	0.47	1.22
0.57	0.40	2.89
0.22	0.21	2.56
0.47	0.32	3.30
0.53	0.33	2.48
0.52	0.43	2.08
0.37	0.20	1.79
0.09	-0.03	2.71
0.45	0.33	3.33
0.62	0.56	2.20
0.40	0.26	3.76
0.03	0.06	2.83
0.56	0.41	2.71
0.63	0.41	3.26
0.44	0.36	2.48
0.67	0.47	2.64
0.45	0.29	3.47
0.34	0.25	3.33
0.45	0.31	3.40
0.30	0.21	3.14
0.36	0.21	3.04
0.31	0.22	2.77
-0.10	-0.07	3.14
0.28	0.21	3.14
0.61	0.44	3.37
0.41	0.29	3.04
0.35	0.25	2.64
0.71	0.51	3.04
0.80	0.62	3.30
0.67	0.48	2.48
0.54	0.38	3.33
0.62	0.44	3.69
0.47	0.36	2.56
0.63	0.46	2.89
0.25	0.20	3.47
0.45	0.34	3.66
0.73	0.50	3.40
0.67	0.52	2.94
0.47	0.30	3.69
0.33	0.21	2.64
0.03	-0.02	2.77
0.19	0.14	3.22
0.49	0.33	3.99
0.07	0.03	3.26
0.54	0.36	3.18
0.22	0.13	3.09
0.67	0.52	2.77
0.17	0.09	2.40
0.33	0.23	3.43
0.23	0.15	2.94
0.68	0.50	2.83
0.46	0.32	3.14
0.20	0.12	2.89
0.75	0.62	1.95
0.53	0.36	3.56
0.41	0.26	2.56
0.32	0.23	3.47
0.50	0.35	3.50
0.03	0.16	2.30
0.15	0.09	2.83
0.59	0.41	3.37
0.66	0.47	1.79
0.49	0.34	3.14
0.43	0.16	2.30
-0.70	-0.60	1.61
0.46	0.38	2.56
0.59	0.41	3.58
0.61	0.44	2.56
0.44	0.23	2.64
0.25	0.16	3.33
0.40	0.18	2.71
0.35	0.24	2.30
0.44	0.31	3.00
0.55	0.42	2.48
-0.09	-0.20	1.79
0.42	0.28	3.87
0.37	0.33	1.79
0.44	0.31	3.47
0.51	0.40	2.94
0.32	0.21	2.83
0.43	0.33	2.56
0.27	0.22	3.09
0.61	0.43	2.83
0.56	0.39	3.22
0.62	0.46	3.08
0.33	0.18	2.71
0.29	0.18	2.83
0.24	0.16	3.52
0.58	0.39	2.20
0.77	0.57	2.77
0.50	0.35	2.77
0.38	0.28	3.22
0.68	0.46	2.89
0.57	0.41	3.47
0.25	0.18	2.89
0.48	0.31	2.56
0.60	0.45	2.77
0.38	0.26	3.30
0.59	0.41	3.04
0.53	0.39	2.20
0.49	0.34	2.64
0.18	0.12	3.47
0.10	0.17	2.20
0.56	0.37	2.83
0.52	0.39	3.00
0.46	0.31	2.56
0.66	0.49	3.58
0.08	0.05	3.00
0.33	0.20	3.87
0.71	0.47	1.79
0.58	0.41	3.33
0.03	-0.02	3.18
0.59	0.42	2.89
0.62	0.46	2.56
0.23	0.13	3.22
0.45	0.32	3.30
0.20	0.07	1.79
0.89	0.73	1.79
0.62	0.45	3.22
0.50	0.34	3.84
0.20	0.12	3.22
0.45	0.33	3.30
0.32	0.16	2.30
0.07	0.00	2.08
0.40	0.30	2.71
0.67	0.42	2.30
0.56	0.38	2.56
0.45	0.33	2.71
0.43	0.29	3.00
0.08	0.03	2.48
0.59	0.41	2.83
0.41	0.32	3.00
0.50	0.34	3.28
0.35	0.15	2.56
0.44	0.30	2.48
0.47	0.34	3.50
0.48	0.32	3.50
0.62	0.39	2.48
0.54	0.36	3.76
0.42	0.27	3.22
0.45	0.29	3.26
0.37	0.23	3.26
0.08	0.05	3.09
0.46	0.27	3.50
0.44	0.32	3.40
0.21	0.18	2.48
0.80	0.62	2.56
0.45	0.21	2.48
0.43	0.29	2.83
0.48	0.38	2.40
-0.09	0.07	1.79
0.26	0.17	3.00
0.61	0.45	3.50
0.32	0.26	2.56
0.40	0.27	3.43
0.29	0.19	3.26
0.55	0.39	2.71
0.75	0.56	2.20
0.49	0.39	3.04
0.52	0.34	3.22
0.32	0.19	2.83
0.43	0.29	2.83
0.72	0.50	3.30
0.37	0.27	2.64
0.62	0.45	3.37
0.42	0.28	3.26
0.25	0.14	2.71
-0.01	-0.01	2.64
-0.54	-0.47	1.79
0.42	0.28	2.20
0.42	0.28	3.09
0.64	0.49	2.56
0.77	0.57	2.83
0.60	0.56	2.20
1.00	1.00	0.69
-0.28	-0.28	2.20
0.36	0.30	2.71
1.00	1.00	1.10
0.27	0.21	2.48
0.29	0.14	1.95
0.33	0.18	3.14
1.00	1.00	0.69
0.25	0.19	3.00
0.32	0.22	3.04
0.19	0.14	2.08
0.32	0.24	1.95
0.63	0.42	2.89
0.63	0.45	3.09
0.83	0.71	2.08
0.52	0.39	3.09
0.33	0.22	3.43
0.70	0.49	2.56
0.57	0.37	3.22
0.51	0.36	2.89
0.27	0.18	2.83
0.28	0.21	2.48
0.70	0.60	1.61
0.74	0.58	2.48
0.66	0.46	3.47
0.50	0.33	1.10
0.29	0.23	3.00
0.73	0.51	2.56
-0.14	-0.08	2.77
0.29	0.14	1.95
-0.50	-0.20	1.61
-0.02	0.05	2.40
0.66	0.48	2.48
0.34	0.27	2.77
0.44	0.31	3.33
-0.29	-0.24	1.95
0.40	0.35	2.89
0.54	0.42	2.48
0.38	0.24	3.00
-0.18	-0.13	2.40
0.73	0.51	2.30
0.58	0.42	3.04
0.29	0.18	2.48
0.62	0.47	2.64
0.71	0.47	2.30
0.38	0.23	3.37
0.54	0.40	2.94
0.42	0.28	2.20
0.21	0.12	2.64
0.57	0.42	3.30
0.53	0.36	3.00
0.21	0.16	2.30
-0.03	0.00	2.20
0.46	0.32	3.14
0.50	0.28	2.20
0.30	0.19	3.22
0.11	0.08	2.64
0.16	0.11	3.22
0.37	0.28	3.14
0.31	0.15	3.00
0.58	0.39	3.09
0.90	0.80	1.61
0.33	0.18	3.37
0.36	0.22	3.37
0.07	0.05	1.95
0.55	0.41	2.64
0.71	0.56	2.56
0.52	0.38	3.09
0.24	0.16	2.40
-0.11	-0.08	3.30
0.71	0.52	2.64
0.36	0.27	3.04
0.71	0.52	2.89
-0.05	-0.02	2.40
0.42	0.30	3.76
0.36	0.26	2.71
0.21	0.13	3.43
0.45	0.31	3.40
0.66	0.49	3.40
0.53	0.33	2.30
0.36	0.25	3.09
0.13	0.10	3.43
0.32	0.22	3.37
0.36	0.24	3.37
0.71	0.60	1.79
0.54	0.40	3.18
0.43	0.27	2.48
0.39	0.24	3.04
0.05	0.10	2.94
0.48	0.35	3.04
0.14	0.12	2.89
0.34	0.21	2.64
0.18	0.12	3.69
0.14	0.02	2.40
0.64	0.47	2.30
0.73	0.52	3.18
-0.09	-0.05	3.18
0.52	0.37	2.71
0.28	0.20	3.18
0.34	0.24	2.40
0.24	0.16	2.30
0.55	0.39	3.22
0.24	0.10	2.64
0.38	0.22	2.83
0.26	0.20	2.71
0.55	0.38	2.83
0.49	0.33	3.14
0.15	0.11	2.20
0.54	0.37	3.22
0.23	0.16	3.14
0.69	0.64	2.56
0.34	0.22	3.95
-0.50	-0.33	1.10
0.08	0.09	2.40
0.09	0.07	2.30
0.34	0.23	3.43
0.16	0.10	3.61
0.52	0.35	3.50
0.37	0.27	3.00
0.36	0.21	3.14
0.50	0.35	3.33
0.31	0.20	1.79
0.70	0.50	2.71
0.62	0.43	2.08
0.34	0.24	3.22
0.47	0.31	3.40
0.50	0.36	2.89
0.15	0.08	3.43
0.52	0.33	3.30
0.49	0.38	2.64
0.63	0.45	3.00
0.50	0.33	3.09
0.49	0.39	3.22
0.38	0.28	2.89
0.69	0.53	2.89
0.36	0.23	2.77
0.32	0.25	3.00
0.35	0.29	3.14
0.58	0.45	2.48
0.27	0.21	3.30
0.49	0.28	2.56
0.38	0.24	2.89
0.73	0.52	2.48
0.30	0.17	2.20
0.55	0.38	3.64
0.51	0.37	2.83
0.39	0.29	3.00
1.00	1.00	0.69
0.27	0.13	2.56
0.35	0.28	3.00
0.35	0.32	2.83
0.31	0.24	2.83
0.13	0.03	2.48
0.08	0.08	2.56
0.69	0.47	2.77
0.45	0.30	3.14
0.33	0.28	2.20
0.35	0.25	3.30
0.24	0.13	3.26
0.52	0.40	2.77
0.06	0.01	2.71
0.49	0.34	3.14
0.57	0.36	2.64
0.57	0.43	1.95
0.13	0.06	2.48
0.55	0.39	2.20
-0.50	-0.40	1.61
0.67	0.45	2.40
-0.21	-0.16	2.94
0.41	0.31	3.33
0.70	0.54	3.37
0.22	0.17	0.66
1.00	1.00	1.39
0.60	0.41	2.71
0.85	0.64	2.30
0.40	0.33	1.39
0.44	0.30	2.71
0.25	0.18	2.56
0.22	0.18	2.89
0.37	0.26	2.56
0.28	0.19	3.43
0.41	0.27	3.30
0.39	0.26	3.69
0.69	0.50	2.94
0.42	0.32	2.77
0.52	0.41	2.83
0.75	0.64	2.30
0.11	0.07	3.00
0.52	0.39	3.14
0.48	0.33	2.77
0.46	0.31	3.00
0.30	0.20	1.61
0.37	0.26	3.53
0.45	0.28	3.43
0.48	0.32	3.04
0.48	0.31	2.89
0.20	0.20	1.61
0.05	0.02	2.94
-0.20	-0.20	1.79
-0.40	-0.40	1.61
0.07	0.03	2.94
0.38	0.33	2.30
0.16	0.16	2.94
0.43	0.36	2.08
0.58	0.44	2.56
0.63	0.47	2.83
1.00	1.00	1.10
0.16	0.16	2.30
0.65	0.42	2.40
0.73	0.55	2.77
0.33	0.21	3.81
0.32	0.33	1.95
0.15	0.11	3.56
0.51	0.40	2.77
0.41	0.32	2.83
0.38	0.26	2.71
0.22	0.16	2.71
0.26	0.21	2.83
0.04	0.02	2.40
0.12	0.03	2.77
0.04	0.03	2.71
0.49	0.35	2.83
0.86	0.71	2.08
0.61	0.43	1.95
