Spearman	Kendall	MutualInformation
0.59	0.39	3.00
0.60	0.44	3.09
0.30	0.20	1.61
0.47	0.33	3.37
0.64	0.55	2.48
0.46	0.24	1.95
0.79	0.60	2.64
0.44	0.33	2.56
0.65	0.49	3.09
0.27	0.20	2.40
0.48	0.34	3.30
0.40	0.25	2.64
0.65	0.43	3.04
0.80	0.62	2.89
0.37	0.33	1.79
0.58	0.31	2.40
0.63	0.43	3.76
0.53	0.35	2.71
0.63	0.44	3.43
0.65	0.43	3.40
0.67	0.46	3.40
0.79	0.56	2.30
0.50	0.35	3.09
0.40	0.29	3.43
0.55	0.39	3.37
0.50	0.34	3.37
0.43	0.33	1.79
0.49	0.33	1.79
0.60	0.41	3.18
0.76	0.58	2.48
0.64	0.47	3.04
0.54	0.40	3.04
0.60	0.46	2.89
0.82	0.60	2.64
0.70	0.46	2.56
0.39	0.31	2.40
0.78	0.60	2.30
0.74	0.56	3.18
0.59	0.45	2.71
0.55	0.39	3.18
0.67	0.49	2.64
0.58	0.41	2.89
0.48	0.16	2.30
0.71	0.54	2.83
0.46	0.33	3.22
0.72	0.54	2.83
0.47	0.34	2.64
0.46	0.28	2.83
0.71	0.52	2.71
0.80	0.65	2.83
0.46	0.30	3.14
0.48	0.31	3.22
0.38	0.23	3.14
0.81	0.62	2.56
1.00	1.00	1.10
0.45	0.31	2.40
0.71	0.56	2.30
0.67	0.50	3.43
0.51	0.36	3.50
0.65	0.43	3.14
0.42	0.23	3.33
0.77	0.60	1.79
0.81	0.66	2.71
0.67	0.50	2.08
0.39	0.25	2.77
0.28	0.17	3.22
0.55	0.38	3.40
0.37	0.22	2.89
0.43	0.28	3.43
0.66	0.47	3.30
0.76	0.54	2.64
0.67	0.43	3.00
0.75	0.57	3.09
0.67	0.44	3.22
0.52	0.35	2.71
0.30	0.20	2.89
0.69	0.50	2.89
0.74	0.55	2.77
0.49	0.33	3.00
0.19	0.15	2.83
0.66	0.47	3.14
0.36	0.33	2.48
0.52	0.30	3.30
0.65	0.51	2.56
0.73	0.53	2.89
0.75	0.55	2.48
0.43	0.28	2.20
0.52	0.31	3.64
0.56	0.40	2.83
0.70	0.51	3.64
1.00	1.00	0.69
0.66	0.46	2.56
0.58	0.39	3.00
0.52	0.40	2.83
0.62	0.45	3.43
0.80	0.59	2.83
0.50	0.33	2.48
0.33	0.28	2.56
0.90	0.75	2.77
0.76	0.57	3.14
0.50	0.33	2.20
0.59	0.41	3.30
0.45	0.29	3.26
0.69	0.50	2.77
0.34	0.22	2.71
0.48	0.33	3.14
0.69	0.54	2.64
0.54	0.43	1.95
0.20	0.09	2.48
0.43	0.17	2.20
0.60	0.40	1.61
0.73	0.53	2.40
0.31	0.22	2.94
0.65	0.44	3.33
0.46	0.32	2.94
0.83	0.65	3.37
0.22	0.15	3.91
0.80	0.67	1.39
0.74	0.60	2.71
0.62	0.44	3.18
0.84	0.64	2.30
0.40	0.33	1.39
0.25	0.14	2.71
0.59	0.46	2.56
0.62	0.49	2.56
0.42	0.28	3.43
0.54	0.36	3.30
0.52	0.40	2.94
0.61	0.50	2.77
0.72	0.62	2.56
0.55	0.41	2.83
0.84	0.73	2.30
0.11	0.09	3.00
0.80	0.60	3.14
0.66	0.47	2.77
0.17	0.12	2.77
0.53	0.34	3.00
0.70	0.60	1.61
0.42	0.22	3.53
0.31	0.20	3.43
0.18	0.20	2.40
0.74	0.54	3.37
0.68	0.45	2.89
0.60	0.40	1.61
0.74	0.59	2.83
0.46	0.30	2.94
0.60	0.47	1.79
0.20	0.20	1.61
0.57	0.36	2.94
0.68	0.51	2.30
0.57	0.37	2.94
0.38	0.29	2.08
0.47	0.31	2.56
0.50	0.35	2.83
0.50	0.33	1.10
0.20	0.16	2.30
0.35	0.24	2.40
0.68	0.50	2.77
0.53	0.35	3.81
0.63	0.46	2.56
0.07	0.05	1.95
0.63	0.52	2.77
0.68	0.47	3.37
0.58	0.47	2.83
0.80	0.68	2.71
0.44	0.33	2.71
0.24	0.16	2.83
0.45	0.31	2.40
0.33	0.18	2.77
0.29	0.20	2.71
0.54	0.43	2.83
0.26	0.21	2.08
0.96	0.90	1.95
