Spearman	Kendall	MutualInformation
-0.04	-0.03	3.00
0.33	0.20	3.00
0.39	0.30	3.04
0.10	0.08	2.77
-0.25	-0.16	2.30
0.14	0.10	3.22
0.20	0.16	2.64
-0.12	-0.10	3.33
0.14	0.08	3.37
-0.04	-0.01	2.64
-0.22	-0.13	2.40
0.50	0.33	1.10
-0.21	-0.13	3.26
-0.42	-0.29	2.89
0.64	0.43	1.95
1.00	1.00	0.69
0.28	0.22	3.26
0.20	0.12	3.30
-0.31	-0.25	2.77
0.14	0.11	3.26
-0.18	-0.12	2.71
0.49	0.31	2.56
nan	nan	0.00
0.00	0.05	1.95
-0.33	-0.22	2.71
0.25	0.17	3.18
-0.24	-0.14	2.89
0.03	0.00	3.00
0.06	0.05	2.64
0.40	0.33	1.39
-0.04	-0.02	2.30
0.41	0.30	3.04
0.14	0.12	2.77
-0.20	-0.12	2.94
0.03	0.06	2.48
-0.02	-0.03	3.18
0.41	0.28	2.89
0.50	0.33	1.10
-0.26	-0.21	3.00
-0.29	-0.16	2.64
0.08	0.03	2.48
-0.01	-0.06	2.94
0.04	0.05	1.95
0.02	0.04	3.30
-0.11	-0.07	2.89
0.07	0.05	2.77
0.02	0.00	2.83
-0.40	-0.33	1.39
0.11	0.11	3.26
-0.20	-0.12	2.89
-0.09	-0.20	1.79
-0.49	-0.36	2.64
0.38	0.27	2.77
0.28	0.17	2.20
-0.07	-0.05	2.77
-0.51	-0.37	2.71
0.13	0.08	3.22
-0.43	-0.29	2.08
-0.03	-0.01	3.18
0.35	0.26	3.43
-0.60	-0.40	1.61
-0.33	-0.26	3.40
0.16	0.16	2.30
-0.31	-0.33	1.79
0.14	0.07	3.22
-0.15	-0.09	2.48
-0.03	-0.06	2.48
-0.80	-0.67	1.39
-0.12	-0.07	2.30
-0.02	0.06	2.20
-0.14	-0.08	2.89
-0.07	-0.07	3.18
0.30	0.20	1.61
-0.03	0.00	2.83
0.27	0.18	3.09
0.04	0.05	2.56
-0.37	-0.25	3.47
0.12	0.07	3.50
0.90	0.78	2.20
-0.06	-0.05	3.26
0.50	0.33	1.10
0.40	0.33	1.39
0.12	0.07	3.26
0.37	0.30	2.71
0.26	0.18	2.71
0.50	0.36	2.64
0.31	0.21	3.18
0.32	0.22	3.18
-0.13	-0.11	2.20
0.60	0.44	2.20
0.40	0.28	3.18
0.39	0.33	1.95
0.26	0.17	3.00
0.63	0.46	3.30
-0.35	-0.26	2.56
0.55	0.33	2.20
-0.35	-0.24	3.56
0.20	0.15	2.48
0.29	0.21	2.56
0.43	0.20	1.79
0.06	0.04	3.04
1.00	1.00	0.69
-0.80	-0.67	1.39
0.18	0.15	2.56
0.20	0.17	3.22
-0.21	-0.14	3.18
0.15	0.02	2.40
-0.37	-0.22	3.26
1.00	1.00	1.10
-0.05	-0.03	2.77
0.05	-0.06	2.20
0.29	0.19	3.40
-0.50	-0.33	1.10
-0.20	-0.07	1.79
0.09	0.05	2.71
0.34	0.22	2.89
-0.68	-0.49	2.40
0.19	0.13	3.33
0.18	0.11	2.30
1.00	1.00	0.69
0.10	0.05	2.40
-0.13	-0.12	2.64
0.52	0.38	2.64
0.05	0.05	3.43
0.44	0.30	3.18
0.12	0.09	3.56
0.80	0.60	1.61
-0.04	-0.04	3.64
0.40	0.33	1.39
0.10	0.00	1.61
0.58	0.39	3.14
-0.28	-0.16	2.30
-0.40	-0.33	1.39
0.10	0.00	1.61
0.24	0.15	3.04
0.40	0.33	1.39
0.01	0.03	3.09
0.44	0.38	2.64
-0.74	-0.64	2.08
-0.07	-0.07	2.08
0.75	0.61	2.20
0.29	0.23	3.22
0.24	0.20	2.89
-0.15	-0.09	2.83
1.00	1.00	1.10
-0.02	-0.01	2.71
0.00	-0.01	3.00
0.19	0.09	2.71
0.45	0.30	2.94
-0.58	-0.41	2.71
1.00	1.00	1.10
0.50	0.33	1.10
0.43	0.33	1.95
-0.19	-0.13	2.83
0.14	0.09	2.71
0.60	0.50	2.20
0.50	0.33	1.10
-0.27	-0.23	2.64
-0.50	-0.33	1.10
0.06	0.04	3.00
-0.36	-0.24	1.95
0.09	-0.07	1.79
-0.25	-0.20	3.33
-0.37	-0.29	3.14
-0.20	-0.16	2.30
-0.21	-0.18	2.56
0.35	0.27	2.64
1.00	1.00	1.10
-0.08	-0.03	3.26
0.20	0.00	1.39
-0.09	-0.05	3.04
0.01	-0.01	2.89
0.34	0.24	2.71
0.53	0.36	2.64
-1.00	-1.00	1.10
0.50	0.30	2.48
-1.00	-1.00	0.69
0.50	0.33	1.10
-0.11	-0.07	3.22
-0.02	-0.03	2.64
0.12	0.10	2.77
0.22	0.14	2.71
0.17	0.18	2.77
0.19	0.07	2.30
0.50	0.40	1.61
0.52	0.43	2.08
0.15	0.01	3.00
-0.04	-0.01	3.18
1.00	1.00	0.69
0.11	0.09	2.48
-0.00	0.03	2.64
-0.49	-0.39	3.09
-0.32	-0.24	3.00
0.04	0.03	2.89
0.16	0.12	3.56
-0.33	-0.14	2.08
-0.03	-0.04	3.47
0.36	0.27	2.89
1.00	1.00	0.69
0.34	0.25	3.22
0.26	0.19	2.89
-0.14	-0.11	2.30
-0.57	-0.50	2.08
-0.28	-0.20	2.71
-0.12	-0.08	3.18
-0.06	-0.05	2.71
0.15	0.09	3.30
0.39	0.30	3.14
-0.36	-0.26	3.61
0.30	0.21	3.22
0.45	0.30	3.50
-0.10	-0.16	2.30
-0.04	-0.00	3.09
0.21	0.13	2.40
-0.09	-0.06	3.47
0.32	0.22	3.58
-0.03	-0.02	2.40
0.42	0.30	3.87
-0.17	-0.12	2.94
0.23	0.20	2.40
0.39	0.28	3.14
0.08	0.06	3.22
-0.06	-0.05	2.77
0.04	0.02	2.30
0.15	0.09	3.47
0.03	0.01	2.71
0.03	-0.01	2.83
-0.02	0.00	3.97
0.10	0.06	2.20
0.12	0.10	3.43
0.20	0.15	2.94
0.30	0.19	3.30
0.23	0.19	2.64
-0.43	-0.29	2.08
-0.10	-0.02	2.40
0.19	0.12	2.71
-0.03	-0.03	3.43
-0.31	-0.29	2.08
0.32	0.24	2.83
-0.01	-0.03	3.22
0.51	0.40	2.77
0.50	0.36	2.08
0.20	0.13	3.14
0.06	0.05	3.30
0.42	0.31	3.00
0.31	0.19	3.30
0.43	0.33	2.89
0.40	0.29	3.26
0.60	0.50	2.08
0.15	0.11	2.20
0.35	0.25	2.64
0.40	0.26	3.00
0.35	0.23	2.56
0.04	0.01	2.64
0.31	0.22	3.00
0.68	0.52	1.95
0.18	0.11	4.13
-0.11	-0.07	3.58
0.22	0.14	3.33
0.15	0.12	2.48
0.20	0.15	3.87
-0.02	0.00	2.08
0.43	0.28	3.76
0.34	0.33	2.48
-0.26	-0.20	1.79
0.38	0.26	4.01
-0.10	0.00	1.61
0.17	0.16	2.64
0.22	0.13	3.09
0.36	0.25	3.18
-0.17	-0.15	2.83
0.02	0.00	3.00
0.70	0.53	2.40
-0.16	-0.10	2.77
0.66	0.47	1.79
0.22	0.17	3.30
0.06	0.01	3.30
0.20	0.11	2.20
0.52	0.33	2.20
-0.27	-0.14	2.89
-0.25	-0.20	2.30
0.01	0.02	2.89
-0.04	-0.03	2.89
-0.19	-0.18	2.48
-0.24	-0.18	2.71
-0.02	0.02	3.00
-0.13	-0.10	2.64
0.10	0.08	3.04
0.18	0.08	2.56
0.07	0.05	2.64
0.46	0.34	3.14
0.68	0.52	1.95
0.53	0.38	2.40
0.42	0.31	2.71
-0.22	-0.20	2.89
-0.12	-0.14	2.08
0.24	0.21	3.04
0.32	0.25	2.77
0.43	0.30	3.93
0.66	0.45	2.89
-0.03	0.00	2.56
-0.14	-0.09	3.30
0.29	0.21	2.48
0.31	0.29	2.08
-0.20	-0.07	1.79
-0.01	-0.03	2.71
-0.14	-0.12	3.33
0.07	0.00	2.20
-0.08	-0.07	3.76
-0.14	-0.12	2.83
0.65	0.52	2.71
0.29	0.22	3.26
0.43	0.24	2.48
0.25	0.23	2.64
-0.06	-0.02	3.47
-0.16	-0.14	3.33
0.20	0.13	3.40
-0.12	-0.06	3.14
-0.53	-0.36	3.04
-0.19	-0.15	2.77
0.24	0.17	3.14
0.10	0.08	3.14
0.38	0.26	3.37
-0.10	-0.04	3.04
0.09	0.10	2.64
0.35	0.24	3.04
0.20	0.14	3.30
0.48	0.36	2.48
0.10	0.04	3.33
0.27	0.19	3.69
0.47	0.36	2.56
0.53	0.37	2.89
0.17	0.14	3.47
0.11	0.06	3.66
0.14	0.11	3.40
0.42	0.36	2.94
-0.02	-0.02	3.69
0.05	0.05	2.64
0.33	0.23	2.77
0.25	0.18	3.22
0.19	0.13	3.99
0.21	0.14	3.26
0.52	0.37	3.18
0.04	0.04	3.09
-0.55	-0.30	2.77
0.35	0.35	2.40
-0.42	-0.28	3.43
-0.14	-0.12	2.94
-0.12	-0.10	2.83
0.25	0.17	3.14
-0.05	-0.02	2.89
0.43	0.43	1.95
-0.17	-0.12	3.56
-0.30	-0.28	2.56
0.25	0.20	3.47
0.37	0.26	3.50
-0.56	-0.47	2.30
0.16	0.10	2.83
0.18	0.13	3.37
0.89	0.73	1.79
-0.06	-0.04	3.14
-0.36	-0.29	2.30
-0.30	-0.20	1.61
-0.52	-0.38	2.56
0.27	0.16	3.58
0.13	0.15	2.56
0.41	0.27	2.64
0.15	0.11	3.33
0.01	-0.03	2.71
0.78	0.60	2.30
-0.23	-0.15	3.00
-0.31	-0.21	2.48
0.26	0.20	1.79
0.38	0.25	3.87
0.09	0.07	1.79
0.16	0.10	3.47
-0.21	-0.10	2.94
-0.12	-0.10	2.83
0.27	0.21	2.56
-0.06	-0.06	3.09
0.42	0.31	2.83
0.02	0.01	3.22
0.27	0.17	3.08
0.14	0.07	2.71
-0.14	-0.10	2.83
-0.21	-0.15	3.52
-0.20	-0.06	2.20
-0.05	0.02	2.77
0.04	0.02	2.77
0.33	0.25	3.22
-0.02	-0.05	2.89
-0.08	-0.05	3.47
-0.10	-0.07	2.89
0.38	0.28	2.56
0.01	0.02	2.77
-0.10	-0.06	3.30
-0.04	-0.04	3.04
0.70	0.56	2.20
0.05	0.01	2.64
-0.17	-0.12	3.47
-0.05	0.00	2.20
0.39	0.28	2.83
0.49	0.35	3.00
0.34	0.21	2.56
0.47	0.36	3.58
0.10	0.08	3.00
0.14	0.11	3.87
0.14	0.07	1.79
0.23	0.19	3.33
-0.04	-0.04	3.18
0.11	0.05	2.89
0.49	0.33	2.56
-0.02	-0.01	3.22
-0.01	-0.01	3.30
-0.71	-0.47	1.79
0.14	0.07	1.79
0.19	0.14	3.22
0.08	0.05	3.95
0.09	0.03	3.22
0.32	0.22	3.30
0.53	0.42	2.30
0.43	0.29	2.08
0.28	0.16	2.71
0.26	0.24	2.30
-0.01	0.03	2.56
-0.13	-0.10	2.71
0.05	0.04	3.00
0.52	0.45	2.48
0.16	0.09	2.83
-0.23	-0.20	3.00
0.13	0.12	3.28
-0.19	-0.15	2.56
0.50	0.42	2.48
0.18	0.14	3.50
0.28	0.18	3.50
-0.05	-0.06	2.48
0.25	0.17	3.76
0.17	0.15	3.22
0.07	0.05	3.26
-0.03	-0.07	3.26
0.52	0.33	3.09
0.28	0.20	3.50
0.29	0.22	3.40
0.22	0.12	2.48
0.17	0.15	2.56
0.31	0.27	2.48
0.43	0.28	2.83
0.15	0.09	2.40
-0.89	-0.73	1.79
0.15	0.12	3.00
0.35	0.22	3.50
-0.20	-0.08	2.56
-0.16	-0.11	3.43
0.13	0.06	3.26
0.40	0.31	2.71
0.55	0.44	2.20
-0.03	-0.01	3.04
0.11	0.07	3.22
-0.30	-0.18	2.83
-0.02	0.00	2.83
0.03	0.04	3.30
0.41	0.30	2.64
0.16	0.10	3.37
0.25	0.17	3.26
-0.33	-0.26	2.71
-0.12	-0.10	2.64
0.03	-0.07	1.79
0.35	0.28	2.20
0.42	0.28	3.09
0.58	0.38	2.56
0.62	0.46	2.83
0.28	0.28	2.20
-1.00	-1.00	0.69
0.38	0.28	2.20
-0.01	-0.03	2.71
0.50	0.33	1.10
0.27	0.21	2.48
-0.46	-0.33	1.95
-0.10	-0.09	3.14
1.00	1.00	0.69
0.07	0.01	3.00
0.22	0.13	3.04
0.19	0.14	2.08
0.04	-0.05	1.95
-0.10	-0.07	2.89
0.15	0.10	3.09
0.33	0.21	2.08
0.25	0.16	3.09
0.11	0.05	3.43
-0.36	-0.23	2.56
0.23	0.15	3.22
0.24	0.19	2.89
-0.40	-0.28	2.83
0.00	0.06	2.48
0.20	0.20	1.61
0.06	0.06	2.48
0.05	0.02	3.47
0.50	0.33	1.10
-0.03	0.00	3.00
0.58	0.41	2.56
0.30	0.20	2.77
0.11	0.14	1.95
-0.60	-0.40	1.61
0.07	0.05	2.40
0.55	0.39	2.48
-0.18	-0.13	2.77
0.25	0.16	3.33
-0.18	-0.05	1.95
0.11	0.07	2.89
-0.13	-0.21	2.48
0.35	0.24	3.00
0.38	0.24	2.40
0.76	0.56	2.30
0.46	0.38	3.04
0.46	0.36	2.48
-0.02	-0.01	2.64
0.35	0.20	2.30
-0.09	-0.03	3.37
-0.04	-0.01	2.94
0.15	0.11	2.20
0.55	0.34	2.64
0.39	0.28	3.30
-0.14	-0.08	3.00
0.62	0.42	2.30
-0.02	0.00	2.20
0.19	0.12	3.14
0.07	0.11	2.20
0.30	0.21	3.22
-0.40	-0.32	2.64
0.31	0.23	3.22
-0.24	-0.15	3.14
0.08	0.03	3.00
0.49	0.36	3.09
0.60	0.40	1.61
0.49	0.35	3.37
0.08	0.08	3.37
-0.11	-0.14	1.95
-0.03	-0.05	2.64
0.20	0.08	2.56
0.36	0.26	3.09
0.23	0.16	2.40
0.12	0.07	3.30
-0.35	-0.23	2.64
-0.47	-0.33	3.04
-0.05	-0.01	2.89
0.37	0.27	2.40
0.21	0.15	3.76
-0.09	-0.10	2.71
0.43	0.30	3.43
-0.16	-0.08	3.40
0.19	0.12	3.40
0.42	0.38	2.30
0.33	0.20	3.09
-0.01	0.01	3.43
-0.13	-0.07	3.37
0.43	0.33	3.37
0.77	0.60	1.79
0.30	0.22	3.18
-0.20	-0.09	2.48
-0.07	-0.07	3.04
-0.18	-0.15	2.94
0.18	0.09	3.04
-0.14	-0.11	2.89
0.43	0.30	2.64
0.10	0.08	3.69
-0.10	-0.02	2.40
0.72	0.69	2.30
0.09	0.06	3.18
0.14	0.08	3.18
0.16	0.12	2.71
-0.09	-0.05	3.18
-0.17	-0.13	2.40
0.32	0.24	2.30
0.37	0.27	3.22
0.21	0.16	2.64
0.20	0.12	2.83
0.37	0.28	2.71
0.71	0.50	2.83
0.14	0.10	3.14
-0.65	-0.50	2.20
0.11	0.09	3.22
-0.04	-0.02	3.14
0.52	0.36	2.56
0.20	0.13	3.95
-1.00	-1.00	1.10
0.68	0.49	2.40
0.28	0.24	2.30
0.08	0.06	3.43
-0.01	-0.03	3.61
0.27	0.19	3.50
0.25	0.23	3.00
0.25	0.19	3.14
0.22	0.16	3.33
0.66	0.60	1.79
0.09	0.07	2.71
0.12	0.07	2.08
0.03	0.03	3.22
0.06	0.04	3.40
0.14	0.10	2.89
0.17	0.09	3.43
-0.35	-0.23	3.30
0.56	0.43	2.64
0.24	0.13	3.00
-0.26	-0.15	3.09
0.05	0.04	3.22
0.46	0.31	2.89
-0.06	-0.03	2.89
-0.14	-0.07	2.77
0.22	0.13	3.00
-0.06	-0.00	3.14
0.04	0.06	2.48
0.22	0.16	3.30
0.47	0.28	2.56
0.31	0.23	2.89
-0.05	-0.03	2.48
0.23	0.06	2.20
-0.04	-0.04	3.64
0.15	0.10	2.83
0.23	0.15	3.00
1.00	1.00	0.69
0.28	0.23	2.56
0.25	0.17	3.00
0.21	0.06	2.83
0.00	-0.03	2.83
0.69	0.52	2.48
0.18	0.05	2.56
0.84	0.70	2.77
0.30	0.22	3.14
-0.32	-0.17	2.20
0.14	0.09	3.30
0.45	0.32	3.26
0.11	0.10	2.77
-0.16	-0.10	2.71
0.28	0.22	3.14
0.26	0.14	2.64
0.89	0.81	1.95
-0.13	-0.18	2.48
0.03	0.06	2.20
-0.30	-0.20	1.61
0.17	0.09	2.40
-0.24	-0.13	2.94
0.05	0.03	3.33
0.55	0.39	3.37
0.17	0.12	3.91
-0.80	-0.67	1.39
0.50	0.31	2.71
-0.44	-0.33	2.30
-0.40	-0.33	1.39
0.17	0.07	2.71
-0.01	0.05	2.56
-0.21	-0.14	2.89
0.02	-0.03	2.56
-0.24	-0.19	3.43
0.27	0.18	3.30
0.06	0.04	3.69
0.34	0.24	2.94
0.27	0.17	2.77
0.52	0.38	2.83
0.56	0.47	2.30
0.03	0.00	3.00
0.47	0.30	3.14
0.27	0.13	2.77
-0.07	-0.07	3.00
-0.40	-0.40	1.61
-0.09	-0.06	3.53
0.16	0.12	3.43
-0.31	-0.20	3.04
-0.17	-0.11	2.89
0.60	0.40	1.61
0.13	0.11	2.94
0.77	0.60	1.79
0.00	-0.20	1.61
0.18	0.16	2.94
0.52	0.38	2.30
-0.14	-0.06	2.94
0.90	0.79	2.08
-0.05	-0.05	2.56
-0.38	-0.28	2.83
0.50	0.33	1.10
-0.38	-0.20	2.30
-0.02	0.02	2.40
0.26	0.23	2.77
0.00	-0.01	3.81
0.79	0.71	1.95
0.26	0.17	3.56
-0.09	-0.08	2.77
0.22	0.10	2.83
-0.10	-0.05	2.71
0.29	0.18	2.71
0.56	0.40	2.83
0.81	0.60	2.40
0.22	0.15	2.77
0.16	0.10	2.71
-0.24	-0.12	2.83
0.17	0.07	2.08
-0.46	-0.52	1.95
