Spearman	Kendall	MutualInformation
0.62	0.49	0.78
0.19	0.14	3.91
0.80	0.67	1.39
0.08	0.07	2.71
0.15	0.11	3.18
0.39	0.33	2.30
1.00	1.00	1.39
0.30	0.16	2.71
0.00	0.05	2.56
0.08	0.05	2.56
-0.22	-0.14	3.39
-0.04	-0.01	3.30
0.33	0.22	2.94
0.30	0.22	2.77
0.59	0.44	2.56
0.49	0.40	2.83
0.55	0.42	2.30
-0.36	-0.23	3.00
0.21	0.12	3.14
0.03	0.05	2.77
-0.03	-0.08	2.77
0.07	0.06	3.00
0.20	0.20	1.61
0.28	0.20	3.53
0.07	0.03	3.43
0.22	0.20	2.40
0.41	0.30	2.67
-0.13	-0.07	2.89
0.70	0.60	1.61
0.44	0.32	2.83
-0.42	-0.27	2.94
-0.71	-0.60	1.79
-0.60	-0.40	1.61
0.04	0.03	2.94
0.19	0.16	2.30
-0.34	-0.23	2.94
-0.24	-0.29	2.08
-0.37	-0.28	2.56
-0.02	-0.01	2.83
0.50	0.33	1.10
-0.13	-0.07	2.30
-0.35	-0.20	2.40
0.44	0.27	2.77
nan	nan	0.00
0.18	0.10	2.56
0.57	0.43	1.95
0.10	0.05	2.77
0.25	0.18	3.37
0.43	0.34	2.83
0.04	0.10	2.71
0.17	0.16	2.71
0.02	0.04	2.83
-0.47	-0.35	2.40
0.01	0.03	2.77
0.03	0.05	2.71
-0.03	-0.03	2.83
0.40	0.36	2.08
-0.21	-0.14	1.95
