Spearman	Kendall	MutualInformation
-0.22	-0.16	2.40
0.22	0.11	3.26
0.64	0.48	2.89
1.00	1.00	1.10
-0.01	0.02	2.77
0.21	0.07	2.08
0.73	0.61	2.20
0.38	0.25	3.40
-0.50	-0.33	1.10
-0.77	-0.60	1.79
0.22	0.18	2.71
-0.16	-0.10	2.89
0.47	0.38	2.40
0.45	0.31	3.33
0.65	0.42	2.30
-1.00	-1.00	0.69
0.52	0.31	2.40
-0.10	-0.08	2.64
0.16	0.08	2.64
0.02	0.01	3.43
0.35	0.25	3.18
0.57	0.43	3.56
0.30	0.20	1.61
0.33	0.22	3.64
0.20	0.00	1.39
0.30	0.20	1.61
0.58	0.37	3.14
-0.07	-0.02	2.30
0.60	0.33	1.39
0.10	0.00	1.61
0.44	0.30	3.04
0.40	0.33	1.39
0.55	0.36	2.89
0.62	0.44	3.09
0.74	0.64	2.08
-0.29	-0.21	2.08
0.63	0.50	2.20
0.49	0.34	3.22
0.49	0.37	2.89
0.47	0.34	2.83
-0.50	-0.33	1.10
-0.20	-0.16	2.71
0.12	0.06	3.00
0.14	0.12	2.71
0.32	0.23	2.94
0.15	0.10	2.71
0.41	0.29	3.22
0.50	0.33	1.10
0.50	0.33	1.10
0.53	0.40	2.77
-0.11	-0.14	1.95
-0.13	-0.13	2.83
0.76	0.54	2.56
0.51	0.37	2.71
0.48	0.33	2.20
0.50	0.33	1.10
1.00	1.00	0.69
-0.02	0.01	2.64
-0.50	-0.33	1.10
0.39	0.26	3.00
0.07	0.05	1.95
-0.49	-0.33	1.79
0.23	0.13	3.33
0.43	0.30	3.14
1.00	1.00	1.61
0.04	-0.05	2.56
0.22	0.16	2.64
1.00	1.00	1.10
0.18	0.14	3.26
-0.20	0.00	1.39
0.41	0.27	3.04
0.70	0.57	2.89
0.54	0.35	2.71
0.37	0.30	2.64
0.50	0.33	1.10
0.59	0.36	2.48
1.00	1.00	0.69
0.49	0.34	2.83
0.20	0.13	2.40
0.50	0.33	1.10
0.25	0.17	3.30
0.04	0.05	3.22
0.56	0.41	2.64
-0.10	-0.08	2.77
0.54	0.39	2.71
-0.04	0.00	2.77
0.52	0.42	2.30
0.90	0.80	1.61
0.66	0.43	2.64
0.19	0.16	2.40
1.00	1.00	2.08
0.30	0.20	3.00
0.01	0.06	3.18
1.00	1.00	0.69
0.46	0.33	2.48
0.19	0.09	2.48
-0.35	-0.25	2.64
0.30	0.19	3.09
0.40	0.26	2.56
0.45	0.32	3.00
0.06	0.08	3.14
0.17	0.10	2.89
0.33	0.23	3.56
0.38	0.29	2.08
0.90	0.80	1.61
0.35	0.25	3.47
0.55	0.40	2.89
1.00	1.00	0.69
0.38	0.28	3.22
0.58	0.46	2.89
0.33	0.24	2.30
-0.07	-0.07	2.08
0.18	0.12	2.71
0.24	0.15	3.18
0.61	0.52	1.95
-0.16	-0.09	2.71
0.14	0.09	3.30
0.28	0.19	3.14
0.41	0.29	3.61
0.67	0.47	3.22
0.50	0.37	3.50
0.61	0.51	2.30
0.49	0.30	3.09
0.45	0.38	2.40
0.61	0.45	2.40
-0.03	-0.01	3.58
0.40	0.27	2.40
0.25	0.18	3.87
0.02	0.05	2.94
0.05	0.02	2.40
0.25	0.19	3.14
0.35	0.24	3.22
-0.07	-0.05	2.77
0.20	0.16	2.30
0.20	0.13	3.47
0.26	0.24	2.71
0.31	0.25	2.83
0.04	0.04	3.97
0.66	0.45	2.48
0.70	0.56	2.20
0.16	0.10	3.43
-0.01	-0.03	2.94
0.27	0.19	3.30
0.41	0.25	2.64
-0.31	-0.14	2.08
0.35	0.27	2.40
0.10	0.09	2.71
0.23	0.16	3.43
-0.81	-0.64	2.08
0.18	0.12	2.83
0.26	0.20	3.22
0.42	0.28	2.77
-0.10	-0.07	2.08
0.28	0.19	3.14
0.52	0.38	3.00
0.09	0.05	3.30
0.71	0.49	2.89
0.45	0.31	3.26
0.38	0.29	2.08
-0.15	-0.06	2.20
0.49	0.36	2.64
0.39	0.25	3.37
0.15	0.08	2.56
0.18	0.10	2.64
0.15	0.05	3.00
0.01	0.01	3.33
-0.82	-0.62	1.95
0.74	0.57	2.94
0.12	0.08	3.58
0.34	0.22	3.78
0.40	0.28	3.33
0.68	0.48	2.48
0.47	0.34	3.87
-0.05	0.00	2.08
0.21	0.14	3.76
0.42	0.33	2.48
0.60	0.47	1.79
0.39	0.27	4.01
0.79	0.64	2.40
0.40	0.40	1.61
0.36	0.27	2.64
0.47	0.35	3.09
-0.03	-0.05	3.18
0.51	0.37	2.83
0.34	0.22	3.00
0.46	0.34	2.83
0.19	0.13	2.40
-0.14	-0.08	2.77
0.03	-0.07	1.79
0.13	0.09	3.30
0.32	0.11	2.20
0.40	0.33	2.20
-0.30	-0.19	2.89
0.69	0.53	2.77
-0.03	-0.07	1.79
0.01	0.02	2.30
0.02	0.08	2.89
0.00	-0.01	2.89
-0.10	-0.06	2.48
0.17	0.10	2.71
0.47	0.39	2.20
-0.04	-0.04	3.00
0.53	0.39	2.71
0.25	0.16	2.64
0.35	0.26	3.33
0.00	-0.05	2.89
0.31	0.23	3.26
-0.24	-0.19	2.64
0.34	0.21	2.56
0.17	0.10	2.64
0.31	0.23	3.14
0.07	0.05	1.95
0.42	0.31	2.40
0.30	0.20	2.71
0.46	0.31	2.89
-0.14	-0.07	2.08
0.12	0.10	3.04
0.49	0.37	2.77
0.06	0.05	2.89
0.48	0.33	2.48
0.50	0.43	2.08
-0.20	-0.20	1.79
0.36	0.28	2.71
0.33	0.22	2.20
0.42	0.28	3.76
-0.17	-0.13	2.83
0.69	0.50	2.71
0.16	0.09	3.26
-0.12	-0.08	2.64
0.18	0.11	3.33
0.29	0.19	3.53
0.46	0.32	3.40
0.13	0.06	3.14
-0.26	-0.18	3.04
0.17	0.12	2.77
0.08	0.04	3.14
0.05	0.04	3.14
0.41	0.30	3.37
0.12	0.10	3.04
0.04	0.01	2.64
0.09	0.11	3.04
0.43	0.30	3.30
0.83	0.67	2.48
0.46	0.34	3.33
0.60	0.43	2.94
0.45	0.32	3.69
0.46	0.31	2.89
-0.12	-0.04	3.47
0.44	0.30	3.66
0.61	0.46	3.40
0.42	0.31	2.94
0.41	0.30	3.69
-0.02	0.01	2.64
0.49	0.37	2.77
0.50	0.36	3.99
0.54	0.43	3.26
0.36	0.24	3.18
0.22	0.17	3.09
-0.14	-0.12	2.77
0.59	0.45	2.40
0.54	0.39	3.43
0.16	0.16	2.94
0.24	0.16	2.83
-0.03	0.01	2.89
0.11	0.14	1.95
0.11	0.11	3.56
0.01	-0.03	2.56
0.40	0.26	2.71
0.50	0.35	3.47
0.32	0.22	3.50
0.19	0.11	2.30
0.17	0.15	2.94
0.32	0.21	3.37
0.54	0.33	1.79
0.26	0.19	3.14
0.14	0.16	2.30
0.40	0.40	1.61
0.24	0.21	2.56
0.54	0.38	2.40
-0.11	-0.08	2.64
0.17	0.13	3.33
0.14	0.05	2.71
0.48	0.33	2.30
-0.05	-0.04	3.00
0.12	0.05	2.56
-0.41	-0.24	2.48
0.26	0.20	1.79
0.30	0.21	3.87
0.23	0.14	3.00
0.39	0.29	3.64
0.27	0.16	2.94
0.18	0.13	2.83
0.43	0.31	2.56
0.18	0.15	3.09
0.42	0.28	2.83
0.33	0.24	3.22
-0.10	-0.09	2.71
-0.08	-0.04	2.83
-0.27	-0.17	2.20
0.42	0.28	2.77
0.44	0.33	2.77
0.41	0.30	3.43
0.56	0.39	3.22
0.18	0.15	2.89
0.27	0.14	2.89
0.32	0.13	2.56
0.23	0.13	2.77
0.42	0.29	3.09
0.24	0.16	3.30
0.15	0.09	3.30
-0.08	-0.05	2.64
0.32	0.23	3.47
-0.28	-0.28	2.20
0.58	0.46	3.00
0.16	0.15	2.56
0.53	0.38	3.58
0.55	0.42	3.00
-0.06	-0.05	3.87
-0.26	-0.16	2.40
-0.26	-0.07	1.79
0.19	0.11	3.33
0.12	0.11	3.18
0.15	0.08	3.09
-0.20	-0.14	2.89
0.42	0.28	2.56
0.22	0.13	3.22
-0.14	-0.12	2.64
-0.43	-0.33	1.79
0.83	0.73	1.79
0.24	0.16	3.22
0.37	0.28	3.22
0.17	0.12	2.64
0.34	0.25	3.30
0.64	0.33	2.30
0.09	0.08	3.00
0.33	0.21	2.08
0.36	0.24	2.71
0.10	0.11	2.30
0.62	0.41	2.56
0.58	0.45	2.71
-0.04	-0.01	3.00
0.46	0.36	2.48
0.01	0.03	2.83
0.30	0.22	3.00
0.20	0.19	3.28
-0.09	-0.05	2.56
0.44	0.36	2.48
0.51	0.37	3.50
0.44	0.35	2.89
0.38	0.25	3.50
-0.36	-0.30	2.48
0.46	0.34	3.33
0.31	0.23	3.76
-0.01	-0.01	3.22
0.32	0.20	3.26
0.37	0.28	3.09
0.03	0.02	3.50
0.21	0.16	3.40
-0.17	-0.18	2.48
0.14	0.13	2.56
0.23	0.06	2.48
0.37	0.25	2.83
0.10	0.09	2.40
-0.71	-0.60	1.79
0.04	0.04	3.00
0.32	0.21	3.50
0.12	0.10	2.64
-0.36	-0.28	2.56
0.02	-0.01	3.43
0.30	0.21	3.26
0.26	0.14	2.71
-0.10	-0.11	2.20
0.09	0.05	3.04
0.38	0.25	3.22
0.11	0.07	2.83
0.16	0.07	2.83
0.16	0.09	3.30
0.44	0.34	2.64
0.09	0.07	2.30
-0.03	-0.05	2.71
0.39	0.23	2.64
0.03	0.07	1.79
0.30	0.17	2.20
0.38	0.24	3.09
0.03	-0.06	2.20
0.14	0.10	2.56
0.83	0.67	2.20
0.46	0.35	2.83
0.78	0.64	2.48
0.85	0.68	2.83
0.80	0.61	2.20
-1.00	-1.00	0.69
0.66	0.48	3.09
0.03	0.00	2.20
0.07	0.10	2.71
1.00	1.00	1.10
-0.12	-0.14	2.08
0.35	0.27	2.48
0.25	0.24	1.95
0.38	0.25	3.14
1.00	1.00	0.69
0.39	0.21	3.00
0.56	0.40	3.04
0.57	0.50	2.08
0.02	0.00	3.18
-0.71	-0.62	1.95
0.08	0.05	2.89
0.20	0.14	3.09
0.62	0.47	3.09
0.37	0.28	2.56
0.33	0.25	3.22
0.17	0.08	2.89
0.29	0.21	2.83
0.13	0.10	2.83
0.21	0.15	2.48
0.00	-0.20	1.61
0.13	0.06	2.48
0.57	0.42	2.48
0.11	0.09	3.47
1.00	1.00	1.10
0.13	0.12	3.00
0.54	0.41	2.56
0.38	0.24	2.83
0.07	0.03	2.77
0.21	0.05	1.95
0.65	0.49	2.71
-0.60	-0.40	1.61
-0.54	-0.42	2.40
0.79	0.61	2.48
1.00	1.00	1.10
0.28	0.20	2.77
0.29	0.22	3.33
-0.11	-0.05	1.95
0.03	0.05	2.89
-0.25	-0.21	2.48
0.37	0.21	3.00
0.74	0.60	2.40
0.62	0.47	2.30
0.67	0.51	3.04
0.87	0.70	2.48
0.25	0.12	2.64
0.14	0.11	2.30
0.43	0.31	2.94
0.55	0.44	2.83
0.30	0.22	2.20
0.06	0.09	2.71
0.16	0.10	2.64
0.63	0.45	3.30
0.40	0.31	2.71
0.11	0.06	3.00
0.28	0.20	2.30
0.39	0.24	3.00
0.40	0.28	2.20
0.45	0.38	2.56
0.35	0.24	3.14
0.40	0.33	2.20
0.07	0.01	3.22
-0.18	-0.14	2.64
0.55	0.45	2.48
0.48	0.34	3.22
0.00	-0.03	3.14
-0.29	-0.22	3.00
0.48	0.40	3.09
0.60	0.40	1.61
0.15	0.12	3.37
0.14	0.06	2.48
-0.43	-0.43	1.95
0.05	0.05	2.64
0.15	0.13	2.56
0.27	0.18	3.09
0.32	0.20	2.40
0.04	0.04	3.30
-0.31	-0.19	2.64
0.23	0.14	3.04
-0.19	-0.15	2.89
0.03	-0.07	1.79
0.05	0.05	2.40
0.36	0.24	3.76
0.07	0.01	2.71
0.40	0.30	3.43
0.20	0.14	3.40
0.43	0.32	3.40
0.54	0.42	2.30
0.24	0.16	3.09
0.18	0.11	3.43
0.32	0.23	3.37
0.41	0.31	3.37
-0.14	-0.07	1.79
0.49	0.33	1.79
0.16	0.10	3.18
0.62	0.52	2.48
0.36	0.25	3.04
0.49	0.36	3.04
0.13	0.07	2.89
0.46	0.25	2.64
0.02	0.00	2.56
-0.02	0.05	2.40
0.35	0.29	2.30
0.53	0.37	3.18
0.53	0.39	2.71
0.26	0.19	3.18
0.16	0.14	2.64
0.31	0.20	2.89
0.09	0.07	2.30
0.42	0.31	2.83
0.29	0.21	3.22
0.25	0.16	2.83
0.33	0.30	2.64
0.06	0.04	2.83
-0.05	-0.07	2.71
0.40	0.26	2.83
-0.27	-0.20	3.14
0.25	0.20	3.22
0.26	0.17	3.14
-0.16	-0.10	2.56
0.50	0.33	1.10
-0.21	-0.13	2.40
0.33	0.24	2.30
0.23	0.14	3.43
0.22	0.15	3.50
0.34	0.23	3.14
0.23	0.16	3.33
0.60	0.47	1.79
0.27	0.18	2.71
0.05	0.00	2.08
0.09	0.05	2.77
-0.11	-0.09	3.22
0.16	0.11	3.40
0.27	0.18	2.89
0.06	0.04	3.43
0.01	0.03	3.30
0.37	0.21	2.64
0.08	0.07	3.00
-0.02	-0.01	3.09
0.37	0.26	3.22
0.20	0.14	2.71
0.07	0.02	2.89
-0.16	-0.12	2.89
0.45	0.37	2.77
0.57	0.42	3.00
-0.11	-0.04	2.83
0.18	0.11	3.14
0.05	0.06	2.48
0.22	0.15	3.30
-0.14	-0.08	2.56
0.13	0.05	2.89
0.76	0.55	2.48
0.25	0.17	2.20
0.24	0.16	3.64
0.12	0.07	2.83
0.70	0.51	3.64
1.00	1.00	0.69
0.44	0.33	2.56
0.70	0.51	3.00
0.66	0.49	2.83
0.56	0.38	3.43
0.03	0.01	2.83
-0.21	-0.09	2.48
-0.07	-0.03	2.56
0.54	0.40	2.77
0.29	0.19	3.14
0.43	0.39	2.20
0.21	0.16	3.30
0.18	0.14	3.26
0.07	0.03	2.77
0.21	0.16	2.71
0.22	0.14	3.14
0.33	0.27	2.64
0.75	0.62	1.95
0.07	0.09	2.48
0.35	0.22	2.20
-0.10	0.00	1.61
-0.16	-0.09	2.40
0.33	0.26	2.94
0.31	0.21	3.33
0.37	0.30	2.94
0.31	0.18	3.37
0.21	0.14	3.88
-0.60	-0.33	1.39
0.09	0.10	2.71
0.34	0.26	3.18
0.16	0.02	2.30
0.00	0.00	1.39
0.12	0.07	2.71
0.30	0.18	2.56
0.02	0.00	2.56
0.13	0.08	3.43
0.08	0.07	3.30
0.36	0.23	2.94
0.26	0.20	2.77
0.27	0.18	2.56
0.19	0.15	2.83
0.41	0.29	2.30
0.43	0.33	3.00
0.41	0.29	3.14
0.35	0.27	2.77
0.30	0.22	2.77
0.46	0.34	3.00
0.10	0.00	1.61
0.30	0.18	3.53
0.52	0.36	3.43
0.07	-0.02	2.40
0.59	0.43	3.37
-0.10	-0.07	2.89
0.50	0.40	1.61
0.09	0.13	2.83
0.06	0.02	2.94
0.60	0.47	1.79
0.30	0.20	1.61
0.36	0.23	2.94
0.90	0.73	2.30
0.68	0.47	2.94
0.38	0.36	2.08
-0.16	-0.05	2.56
-0.29	-0.22	2.83
0.50	0.33	1.10
-0.27	-0.20	2.30
-0.01	-0.02	2.40
0.30	0.23	2.77
0.07	0.06	3.81
0.43	0.33	2.56
0.50	0.33	1.95
0.43	0.32	2.77
0.37	0.27	3.37
0.17	0.10	2.83
0.12	0.09	2.71
0.17	0.12	2.71
0.43	0.31	2.83
0.44	0.31	2.40
-0.08	-0.05	2.77
0.47	0.33	2.71
0.11	0.04	2.83
0.26	0.21	2.08
-0.07	-0.05	1.95
