Spearman	Kendall	MutualInformation
0.40	0.31	1.18
-0.14	-0.33	1.79
0.11	0.09	3.47
0.06	0.02	2.94
0.09	0.01	2.83
0.21	0.13	2.56
-0.15	-0.09	3.09
0.42	0.31	2.83
0.30	0.21	3.22
0.66	0.47	3.08
-0.09	-0.09	2.71
-0.09	-0.07	2.83
-0.30	-0.21	3.52
-0.10	-0.06	2.20
0.11	0.10	2.77
0.01	0.03	2.77
0.42	0.31	3.22
-0.02	0.01	2.89
0.00	0.04	3.47
-0.03	-0.02	2.89
0.47	0.31	2.56
0.30	0.23	2.77
-0.03	-0.03	3.30
0.26	0.21	3.04
0.72	0.56	2.20
0.20	0.19	2.64
0.40	0.29	3.47
0.07	0.11	2.20
0.26	0.19	2.83
0.64	0.48	3.00
0.42	0.28	2.56
0.59	0.43	3.58
0.27	0.22	3.00
-0.01	-0.00	3.87
-0.03	0.07	1.79
0.39	0.28	3.33
0.26	0.20	3.18
-0.09	-0.06	2.89
0.15	0.13	2.56
0.09	0.06	3.22
0.44	0.31	3.30
0.03	0.07	1.79
0.03	-0.07	1.79
0.30	0.20	3.22
0.31	0.22	3.87
0.18	0.12	3.22
0.29	0.22	3.30
0.21	0.20	2.30
-0.24	-0.21	2.08
0.30	0.24	2.71
0.70	0.51	2.30
0.58	0.46	2.56
0.56	0.45	2.71
0.50	0.40	3.00
0.62	0.52	2.48
-0.09	-0.04	2.83
0.25	0.22	3.00
0.12	0.10	3.28
0.34	0.23	2.56
0.63	0.48	2.48
0.21	0.15	3.50
0.31	0.22	3.50
0.09	0.03	2.48
0.14	0.09	3.76
0.09	0.04	3.22
0.17	0.14	3.26
0.08	0.03	3.26
0.31	0.20	3.09
0.12	0.09	3.50
0.23	0.18	3.40
0.03	-0.03	2.48
0.25	0.23	2.56
0.43	0.24	2.48
0.42	0.32	2.83
0.29	0.16	2.40
-0.49	-0.33	1.79
0.24	0.21	3.00
0.31	0.20	3.50
-0.25	-0.21	2.56
0.15	0.12	3.43
0.34	0.27	3.26
0.46	0.31	2.71
0.20	0.11	2.20
0.05	0.02	3.04
0.15	0.11	3.22
0.02	0.00	2.83
0.02	0.00	2.83
0.19	0.14	3.30
0.35	0.23	2.64
0.42	0.29	3.37
0.20	0.13	3.26
0.05	0.09	2.71
0.31	0.21	2.64
0.31	0.33	1.79
0.22	0.22	2.20
0.66	0.52	3.09
0.49	0.33	2.56
0.78	0.56	2.83
0.35	0.33	2.20
-1.00	-1.00	0.69
-0.15	-0.06	2.20
-0.07	-0.03	2.71
0.50	0.33	1.10
0.29	0.24	2.48
0.25	0.14	1.95
0.33	0.21	3.14
1.00	1.00	0.69
0.25	0.17	3.00
0.34	0.25	3.04
-0.05	-0.07	2.08
-0.36	-0.14	1.95
0.32	0.22	2.89
0.31	0.21	3.09
0.88	0.71	2.08
0.32	0.23	3.09
0.02	0.00	3.43
0.24	0.18	2.56
0.38	0.24	3.22
0.10	0.07	2.89
0.27	0.21	2.83
0.38	0.21	2.48
0.00	-0.20	1.61
0.45	0.27	2.48
0.22	0.16	3.47
1.00	1.00	1.10
0.01	-0.01	3.00
0.70	0.51	2.56
0.04	0.02	2.77
0.29	0.05	1.95
-0.20	-0.20	1.61
-0.01	-0.05	2.40
0.58	0.42	2.48
0.35	0.20	2.77
0.11	0.08	3.33
-0.21	-0.14	1.95
0.14	0.11	2.89
-0.03	-0.06	2.48
0.07	0.04	3.00
0.61	0.45	2.40
0.77	0.60	2.30
0.43	0.33	3.04
0.57	0.42	2.48
0.21	0.16	2.64
-0.32	-0.16	2.30
0.10	0.08	3.37
0.19	0.17	2.94
0.45	0.33	2.20
0.38	0.25	2.64
0.62	0.41	3.30
-0.06	-0.05	3.00
0.14	-0.02	2.30
0.10	0.06	2.20
0.30	0.18	3.14
0.17	0.11	2.20
0.16	0.10	3.22
-0.39	-0.25	2.64
0.37	0.25	3.22
-0.03	-0.04	3.14
0.15	0.11	3.00
0.43	0.32	3.09
0.30	0.20	1.61
0.40	0.25	3.37
0.27	0.18	3.37
-0.04	-0.05	1.95
0.24	0.14	2.64
0.07	0.00	2.56
0.39	0.31	3.09
0.32	0.31	2.40
0.11	0.10	3.30
-0.13	-0.10	2.64
0.24	0.16	3.04
0.11	0.02	2.89
0.18	0.09	2.40
0.41	0.27	3.76
0.34	0.22	2.71
0.30	0.22	3.43
-0.07	-0.06	3.40
0.52	0.37	3.40
0.68	0.56	2.30
0.29	0.19	3.09
0.16	0.10	3.43
0.48	0.33	3.37
0.48	0.37	3.37
0.14	0.20	1.79
0.35	0.26	3.18
0.49	0.39	2.48
0.19	0.14	3.04
-0.24	-0.13	2.94
0.26	0.22	3.04
0.25	0.16	2.89
0.43	0.23	2.64
0.27	0.18	3.69
0.10	0.05	2.40
0.47	0.33	2.30
0.53	0.38	3.18
0.42	0.28	3.18
0.32	0.20	2.71
0.11	0.10	3.18
0.48	0.35	2.40
0.68	0.51	2.30
0.27	0.17	3.22
0.28	0.21	2.64
0.16	0.07	2.83
0.23	0.20	2.71
0.31	0.24	2.83
-0.19	-0.14	3.14
-0.48	-0.39	2.20
0.28	0.18	3.22
0.21	0.13	3.14
0.18	0.10	2.56
0.12	0.08	3.95
0.50	0.33	1.10
0.05	0.05	2.40
0.30	0.24	2.30
0.32	0.21	3.43
0.24	0.16	3.61
0.24	0.16	3.50
0.42	0.31	3.00
0.31	0.25	3.14
0.43	0.33	3.33
0.37	0.33	1.79
0.18	0.14	2.71
0.67	0.50	2.08
0.05	0.04	3.22
0.44	0.29	3.40
0.24	0.16	2.89
-0.02	0.00	3.43
-0.10	-0.08	3.30
0.23	0.14	2.64
0.50	0.36	3.00
0.02	-0.00	3.09
0.23	0.16	3.22
0.06	0.05	2.89
0.02	-0.03	2.89
0.65	0.55	2.77
0.48	0.28	3.00
0.21	0.13	3.14
0.13	0.12	2.48
0.08	0.03	3.30
-0.29	-0.23	2.56
0.18	0.10	2.89
0.66	0.48	2.48
0.22	0.11	2.20
0.19	0.13	3.64
0.02	0.01	2.83
0.30	0.23	3.00
1.00	1.00	0.69
0.13	0.05	2.56
0.64	0.51	3.00
0.46	0.37	2.83
0.26	0.21	2.83
0.17	0.15	2.48
-0.29	-0.21	2.56
0.67	0.50	2.77
0.20	0.13	3.14
-0.10	-0.11	2.20
-0.17	-0.08	3.30
0.17	0.12	3.26
0.43	0.32	2.77
-0.23	-0.16	2.71
0.25	0.14	3.14
0.25	0.19	2.64
0.82	0.71	1.95
-0.05	-0.06	2.48
0.22	0.06	2.20
-0.20	-0.20	1.61
-0.11	-0.02	2.40
0.26	0.13	2.94
0.33	0.22	3.33
0.66	0.51	3.37
0.11	0.07	2.54
-0.20	0.00	1.39
0.50	0.39	2.71
0.16	0.07	2.30
0.80	0.67	1.39
0.53	0.37	2.71
0.43	0.31	2.56
0.15	0.07	2.89
-0.02	0.00	2.56
0.18	0.13	3.43
0.20	0.15	3.30
0.41	0.30	3.69
0.27	0.16	2.94
0.39	0.30	2.77
0.23	0.21	2.83
0.88	0.78	2.30
0.15	0.15	3.00
0.52	0.39	3.14
0.39	0.35	2.77
0.50	0.33	3.00
-0.30	-0.20	1.61
0.31	0.21	3.53
0.50	0.36	3.43
0.42	0.30	3.04
-0.06	-0.06	2.89
0.70	0.60	1.61
-0.06	-0.05	2.94
0.60	0.47	1.79
0.30	0.20	1.61
0.23	0.15	2.94
0.45	0.38	2.30
0.30	0.23	2.94
0.14	0.07	2.08
0.03	0.03	2.56
0.02	0.01	2.83
0.50	0.33	1.10
-0.30	-0.29	2.30
0.24	0.13	2.40
0.43	0.33	2.77
0.18	0.11	3.81
0.25	0.24	1.95
0.14	0.09	3.56
0.34	0.22	2.77
0.30	0.19	2.83
0.22	0.14	2.71
0.27	0.16	2.71
0.45	0.32	2.83
0.58	0.45	2.40
0.07	0.05	2.77
0.17	0.09	2.71
0.03	0.00	2.83
0.38	0.29	2.08
-0.14	-0.05	1.95
