Spearman	Kendall	MutualInformation
0.82	0.65	3.00
0.19	0.14	3.04
0.05	0.00	2.77
0.10	0.07	2.30
0.35	0.24	3.22
-0.20	-0.16	2.64
0.21	0.17	3.33
0.46	0.34	3.37
0.91	0.77	2.56
-0.55	-0.50	2.20
0.27	0.19	2.64
-0.30	-0.20	2.40
0.50	0.33	1.10
0.38	0.26	3.26
0.75	0.51	2.56
-0.08	-0.05	2.89
0.14	0.14	1.95
1.00	1.00	1.10
1.00	1.00	0.69
0.31	0.21	3.26
0.32	0.22	3.30
0.53	0.40	2.77
0.11	0.07	3.26
-0.45	-0.30	2.71
0.42	0.33	3.22
0.45	0.33	2.56
nan	nan	0.00
0.43	0.24	1.95
0.14	0.09	2.71
0.30	0.20	1.61
0.49	0.37	3.22
0.25	0.16	2.89
0.35	0.31	3.00
0.19	0.16	2.64
1.00	1.00	1.39
0.27	0.17	3.04
0.28	0.18	2.94
-0.22	-0.18	2.48
0.71	0.50	3.18
0.42	0.30	2.64
0.47	0.32	2.89
0.50	0.33	1.10
0.57	0.38	3.00
-0.02	0.01	2.64
0.35	0.18	2.48
0.47	0.35	2.94
0.82	0.62	1.95
0.58	0.42	3.30
0.34	0.24	2.40
0.04	0.01	2.89
0.38	0.29	2.08
0.66	0.47	2.77
0.28	0.22	2.77
0.36	0.26	2.83
0.80	0.67	1.39
0.54	0.36	3.26
0.24	0.14	2.89
0.31	0.20	1.79
0.31	0.23	2.64
0.42	0.27	2.77
-0.63	-0.39	2.20
0.08	0.10	2.77
0.42	0.31	2.89
0.23	0.20	2.77
0.22	0.16	2.71
0.86	0.69	2.56
0.53	0.36	3.22
-0.38	-0.29	2.08
-0.16	-0.09	3.18
0.53	0.38	3.43
0.70	0.60	1.61
0.24	0.16	2.30
-0.37	-0.33	1.79
0.58	0.45	3.22
0.36	0.27	2.48
-0.11	-0.06	2.48
0.40	0.33	1.39
0.28	0.24	2.30
0.15	0.00	2.20
0.24	0.18	2.89
0.21	0.16	3.18
0.46	0.34	3.14
-0.60	-0.40	1.61
-0.07	-0.01	2.83
0.30	0.21	3.09
0.55	0.41	2.56
0.21	0.13	3.47
0.46	0.31	3.50
0.02	0.11	2.20
0.50	0.33	1.10
0.80	0.67	1.39
0.23	0.15	3.26
0.37	0.24	2.71
0.50	0.35	2.71
-0.11	-0.08	2.64
0.66	0.50	3.04
0.32	0.23	3.18
0.42	0.29	3.18
0.25	0.17	2.20
0.17	0.17	2.20
0.29	0.21	3.18
0.68	0.52	1.95
0.43	0.27	3.00
0.38	0.27	3.30
0.07	0.04	3.14
0.07	0.05	2.56
0.23	0.06	2.20
1.00	1.00	1.39
0.21	0.13	3.56
-0.01	-0.03	2.48
0.44	0.30	3.71
0.44	0.25	3.00
0.55	0.41	2.56
0.83	0.73	1.79
0.55	0.37	3.04
1.00	1.00	0.69
0.80	0.67	1.39
0.56	0.36	2.56
0.48	0.35	3.22
0.04	0.05	3.18
-0.23	-0.20	2.40
0.31	0.21	3.26
0.71	0.52	2.89
1.00	1.00	1.10
0.14	0.13	2.77
0.19	0.14	2.08
0.42	0.33	2.20
0.12	0.04	3.40
1.00	1.00	1.10
-0.60	-0.47	1.79
0.41	0.30	2.71
-0.01	-0.01	2.89
0.66	0.49	2.40
0.34	0.27	3.33
0.53	0.38	2.30
1.00	1.00	0.69
0.44	0.31	2.40
0.10	0.01	2.64
0.29	0.25	2.64
0.00	-0.01	3.43
0.43	0.31	3.18
0.53	0.39	3.56
0.30	0.20	1.61
0.27	0.19	3.64
0.80	0.67	1.39
0.20	0.20	1.61
0.60	0.39	3.14
0.16	0.11	2.30
0.60	0.33	1.39
0.00	0.20	1.61
0.50	0.36	3.04
0.40	0.33	1.39
0.73	0.49	2.89
0.77	0.55	3.09
0.33	0.21	2.08
-0.40	-0.36	2.08
0.52	0.44	2.20
0.45	0.33	3.22
0.30	0.24	2.89
0.56	0.43	2.83
-1.00	-1.00	1.10
-0.20	-0.16	2.71
0.24	0.16	3.00
-0.12	-0.12	2.71
0.45	0.33	2.94
0.26	0.14	2.71
0.47	0.33	3.22
0.50	0.33	1.10
1.00	1.00	1.10
0.28	0.18	2.77
0.54	0.43	1.95
0.25	0.18	2.83
0.58	0.44	2.56
0.36	0.26	2.71
0.03	0.06	2.20
1.00	1.00	1.10
-1.00	-1.00	0.69
0.41	0.30	2.64
1.00	1.00	1.10
0.45	0.37	3.00
-0.32	-0.24	1.95
-0.20	-0.07	1.79
0.14	0.08	3.33
0.16	0.11	3.14
1.00	1.00	1.61
0.06	0.08	2.56
0.18	0.10	2.64
0.50	0.33	1.10
0.14	0.07	3.26
0.60	0.33	1.39
0.54	0.41	3.04
0.46	0.33	2.89
0.62	0.49	2.71
0.35	0.27	2.64
1.00	1.00	1.10
0.78	0.61	2.48
1.00	1.00	0.69
0.48	0.34	2.83
0.47	0.38	2.40
1.00	1.00	1.10
0.19	0.11	3.30
-0.18	-0.15	3.22
0.58	0.41	2.64
0.11	0.08	2.77
0.03	0.05	2.71
-0.28	-0.18	2.77
0.49	0.38	2.30
0.90	0.80	1.61
0.67	0.45	2.64
0.54	0.42	2.40
0.76	0.57	2.08
0.12	0.05	3.00
0.26	0.20	3.18
1.00	1.00	0.69
0.29	0.24	2.48
0.12	0.12	2.48
-0.38	-0.32	2.64
0.22	0.14	3.09
0.17	0.13	2.56
0.61	0.41	3.00
0.00	-0.01	3.14
-0.06	-0.06	2.89
0.39	0.28	3.56
0.36	0.29	2.08
0.30	0.20	1.61
0.14	0.10	3.47
0.29	0.23	2.89
1.00	1.00	0.69
0.35	0.20	3.22
0.53	0.40	2.89
0.36	0.29	2.30
0.55	0.43	2.08
0.07	0.07	2.71
0.15	0.11	3.18
0.57	0.43	1.95
-0.09	-0.05	2.71
0.30	0.20	3.30
0.33	0.22	3.14
0.50	0.38	3.61
0.67	0.47	3.22
0.65	0.52	3.50
0.88	0.69	2.30
0.31	0.19	3.09
0.89	0.75	2.40
0.64	0.45	2.40
0.18	0.13	3.58
-0.24	-0.16	2.40
0.46	0.31	3.87
0.11	0.08	2.94
0.45	0.35	2.40
0.28	0.21	3.14
0.47	0.31	3.22
0.25	0.13	2.77
0.25	0.20	2.30
0.32	0.22	3.47
0.13	0.12	2.71
0.73	0.57	2.83
0.14	0.10	3.97
0.66	0.45	2.48
0.72	0.61	2.20
0.13	0.09	3.43
0.69	0.51	2.94
0.35	0.26	3.30
0.56	0.41	2.64
0.38	0.29	2.08
0.56	0.49	2.40
-0.04	-0.03	2.71
0.26	0.17	3.43
-0.14	-0.14	2.08
0.42	0.34	2.83
0.39	0.31	3.22
0.49	0.35	2.77
0.43	0.29	2.08
0.35	0.26	3.14
0.73	0.52	3.00
0.25	0.17	3.30
0.29	0.19	2.89
0.51	0.37	3.26
0.48	0.36	2.08
0.48	0.28	2.20
0.46	0.32	2.64
0.52	0.36	3.37
0.59	0.38	2.56
0.54	0.38	2.64
0.31	0.20	3.00
0.17	0.10	3.33
0.07	0.14	1.95
0.61	0.46	2.94
0.40	0.28	3.58
0.37	0.27	3.78
0.63	0.41	3.33
0.29	0.15	2.48
0.61	0.41	3.87
0.43	0.36	2.08
0.48	0.32	3.76
0.63	0.48	2.48
0.66	0.60	1.79
0.58	0.41	4.01
0.74	0.56	2.40
0.80	0.60	1.61
0.54	0.43	2.64
0.48	0.33	3.09
0.14	0.08	3.18
0.42	0.25	2.83
0.38	0.27	3.00
0.75	0.59	2.83
0.09	0.09	2.40
-0.06	-0.03	2.77
-0.03	-0.07	1.79
0.03	0.03	3.30
0.30	0.22	2.20
0.53	0.44	2.20
0.27	0.22	2.89
0.51	0.40	2.77
0.60	0.47	1.79
0.31	0.29	2.30
0.16	0.16	2.89
0.15	0.10	2.89
-0.17	-0.09	2.48
0.50	0.31	2.71
0.65	0.56	2.20
0.13	0.11	3.00
0.82	0.60	2.71
0.56	0.36	2.64
0.56	0.41	3.33
0.51	0.29	2.89
0.32	0.22	3.26
-0.13	-0.10	2.64
0.34	0.26	2.56
0.20	0.10	2.64
0.22	0.15	3.14
0.93	0.81	1.95
0.30	0.24	2.40
0.37	0.30	2.71
0.46	0.37	2.89
0.24	0.21	2.08
0.44	0.29	3.04
0.62	0.42	2.77
0.12	0.10	2.89
0.44	0.33	2.48
0.79	0.64	2.08
0.71	0.47	1.79
0.67	0.50	2.71
0.28	0.22	2.20
0.44	0.31	3.76
0.35	0.31	2.83
0.46	0.35	2.71
0.18	0.13	3.26
-0.35	-0.23	2.64
-0.34	-0.23	3.33
0.36	0.27	3.53
0.64	0.47	3.40
0.31	0.22	3.14
0.11	0.06	3.04
0.20	0.15	2.77
0.18	0.12	3.14
0.24	0.18	3.14
0.57	0.42	3.37
0.12	0.09	3.04
0.07	0.03	2.64
0.46	0.35	3.04
0.56	0.40	3.30
0.45	0.27	2.48
0.43	0.31	3.33
0.62	0.47	2.94
0.56	0.38	3.69
0.24	0.15	2.89
-0.13	-0.05	3.47
0.62	0.43	3.66
0.70	0.52	3.40
0.42	0.30	2.94
0.33	0.22	3.69
-0.09	-0.08	2.64
0.43	0.30	2.77
0.42	0.29	3.99
0.48	0.37	3.26
0.28	0.20	3.18
0.51	0.35	3.09
0.09	0.05	2.77
0.01	-0.02	2.40
0.53	0.40	3.43
0.09	0.10	2.94
0.26	0.16	2.83
0.10	0.11	2.89
0.50	0.33	1.95
0.28	0.18	3.56
0.21	0.18	2.56
-0.02	-0.01	2.71
0.32	0.23	3.47
0.22	0.13	3.50
0.45	0.38	2.30
0.19	0.12	2.94
0.04	0.02	3.37
0.77	0.60	1.79
0.33	0.23	3.14
-0.01	-0.07	2.30
0.40	0.40	1.61
0.05	0.05	2.56
0.56	0.42	2.40
0.19	0.10	2.64
0.13	0.08	3.33
0.34	0.24	2.71
0.47	0.42	2.30
0.40	0.27	3.00
0.28	0.21	2.56
0.01	0.03	2.48
0.03	-0.07	1.79
0.40	0.28	3.87
0.19	0.13	3.00
0.46	0.34	3.64
0.06	0.08	2.94
0.40	0.29	2.83
0.37	0.26	2.56
0.34	0.23	3.09
0.56	0.40	2.83
0.63	0.46	3.22
-0.03	-0.01	2.71
0.16	0.13	2.83
0.07	0.06	2.20
-0.33	-0.23	2.77
0.70	0.55	2.77
0.42	0.29	3.43
0.62	0.47	3.22
0.59	0.44	2.89
0.42	0.31	2.89
0.20	0.10	2.56
0.08	0.05	2.77
0.74	0.55	3.09
0.33	0.23	3.30
0.19	0.15	3.30
0.20	0.16	2.64
0.36	0.27	3.47
0.00	-0.06	2.20
0.51	0.38	3.00
-0.07	-0.05	2.56
0.77	0.58	3.58
0.42	0.29	3.00
0.03	0.01	3.87
-0.19	-0.09	2.40
0.43	0.33	1.79
0.24	0.17	3.33
0.17	0.09	3.18
0.27	0.19	3.09
0.02	0.03	2.89
0.65	0.49	2.56
0.34	0.24	3.22
-0.20	-0.16	2.64
-0.37	-0.33	1.79
0.94	0.87	1.79
0.35	0.27	3.22
0.26	0.21	3.22
0.37	0.21	2.64
0.37	0.25	3.30
0.48	0.33	2.30
0.28	0.20	3.00
-0.21	-0.14	2.08
0.30	0.16	2.71
0.28	0.24	2.30
0.43	0.26	2.56
0.40	0.22	2.71
0.11	0.06	3.00
0.52	0.36	2.48
0.41	0.25	2.83
0.03	0.07	3.00
0.31	0.27	3.28
0.24	0.15	2.56
0.48	0.30	2.48
0.34	0.24	3.50
0.75	0.57	2.89
0.53	0.36	3.50
-0.03	-0.03	2.48
0.56	0.42	3.33
0.53	0.39	3.76
-0.04	-0.01	3.22
0.38	0.24	3.26
0.36	0.26	3.09
0.04	0.03	3.50
0.20	0.14	3.40
-0.13	-0.09	2.48
-0.09	-0.05	2.56
0.40	0.24	2.48
0.41	0.29	2.83
0.13	0.09	2.40
-0.31	-0.20	1.79
0.18	0.14	3.00
0.48	0.36	3.50
0.13	0.16	2.64
0.19	0.10	2.56
0.07	0.01	3.43
0.45	0.30	3.26
0.17	0.12	2.71
0.72	0.61	2.20
0.17	0.16	3.04
0.55	0.38	3.22
0.12	0.09	2.83
0.55	0.38	2.83
0.40	0.26	3.30
0.24	0.21	2.64
0.67	0.51	2.30
0.64	0.49	2.71
0.40	0.27	2.64
-0.37	-0.07	1.79
0.27	0.17	2.20
0.46	0.33	3.09
0.10	0.06	2.20
0.44	0.33	2.56
0.80	0.67	2.20
0.61	0.44	2.83
0.88	0.76	2.48
0.73	0.57	2.83
0.58	0.50	2.20
-1.00	-1.00	0.69
0.60	0.45	3.09
0.18	0.11	2.20
0.15	0.12	2.71
0.50	0.33	1.10
0.00	-0.07	2.08
0.45	0.33	2.48
0.21	0.14	1.95
0.57	0.38	3.14
1.00	1.00	0.69
0.29	0.21	3.00
0.52	0.36	3.04
-0.12	-0.14	2.08
0.04	0.01	3.18
-0.36	-0.14	1.95
-0.05	-0.06	2.89
0.26	0.17	3.09
0.46	0.35	3.09
0.62	0.44	2.56
0.56	0.39	3.22
0.06	0.02	2.89
0.15	0.13	2.83
0.16	0.12	2.83
0.36	0.24	2.48
0.00	-0.20	1.61
0.20	0.15	2.48
0.51	0.36	2.48
0.47	0.31	3.47
1.00	1.00	1.10
0.27	0.20	3.00
0.66	0.54	2.56
0.52	0.35	2.83
0.22	0.15	2.77
0.14	0.14	1.95
0.64	0.52	2.71
-0.20	-0.20	1.61
-0.58	-0.42	2.40
0.32	0.24	2.48
1.00	1.00	1.10
0.37	0.22	2.77
0.56	0.39	3.33
0.54	0.33	1.95
0.09	0.06	2.89
0.38	0.24	2.48
0.55	0.41	3.00
0.64	0.45	2.40
0.79	0.64	2.30
0.75	0.50	3.04
0.51	0.36	2.48
0.35	0.30	2.64
0.47	0.33	2.30
0.54	0.38	2.94
0.34	0.24	2.83
0.42	0.33	2.20
0.10	0.07	2.71
-0.24	-0.14	2.64
0.57	0.41	3.30
0.64	0.43	2.71
0.27	0.19	3.00
0.21	0.20	2.30
0.55	0.36	3.00
0.62	0.39	2.20
0.20	0.15	2.56
0.51	0.34	3.14
-0.18	-0.22	2.20
-0.07	-0.05	3.22
-0.29	-0.19	2.64
0.30	0.21	2.48
0.43	0.31	3.22
-0.43	-0.29	3.14
0.11	0.09	3.00
0.44	0.31	3.09
0.30	0.20	1.61
0.37	0.25	3.37
0.35	0.24	2.48
0.11	0.05	1.95
0.26	0.14	2.64
-0.08	-0.13	2.56
0.63	0.47	3.09
0.72	0.53	2.40
0.12	0.08	3.30
0.28	0.23	2.64
0.42	0.31	3.04
0.11	0.07	2.89
0.60	0.33	1.79
-0.17	-0.13	2.40
0.47	0.33	3.76
-0.03	-0.05	2.71
0.43	0.32	3.43
0.23	0.16	3.40
0.47	0.36	3.40
0.65	0.51	2.30
0.60	0.42	3.09
0.17	0.11	3.43
0.20	0.14	3.37
0.41	0.29	3.37
-0.14	-0.07	1.79
0.37	0.33	1.79
0.26	0.17	3.18
0.25	0.21	2.48
0.34	0.24	3.04
0.47	0.33	3.04
0.20	0.12	2.89
0.56	0.30	2.64
0.26	0.18	2.56
0.15	0.09	2.40
0.07	0.07	2.30
0.55	0.38	3.18
0.45	0.31	2.71
0.04	0.04	3.18
0.23	0.21	2.64
0.34	0.25	2.89
-0.02	-0.02	2.30
0.35	0.26	2.83
0.16	0.12	3.22
0.42	0.32	2.83
0.17	0.16	2.64
-0.03	-0.01	2.83
0.17	0.09	2.71
0.40	0.31	2.83
-0.25	-0.18	3.14
0.39	0.27	3.22
0.34	0.21	3.14
0.11	0.05	2.56
1.00	1.00	1.10
0.32	0.31	2.40
-0.01	-0.07	2.30
0.40	0.28	3.43
0.38	0.25	3.50
0.19	0.16	3.14
0.43	0.29	3.33
0.71	0.47	1.79
0.44	0.28	2.71
0.10	0.07	2.08
-0.02	-0.03	2.77
0.13	0.07	3.22
0.06	0.04	3.40
0.24	0.18	2.89
0.02	0.02	3.43
0.19	0.12	3.30
0.49	0.32	2.64
0.17	0.09	3.00
0.19	0.10	3.09
0.29	0.21	3.22
-0.09	-0.03	2.71
-0.19	-0.12	2.89
0.05	0.05	2.89
0.32	0.18	2.77
0.40	0.26	3.00
0.00	0.03	2.83
0.42	0.33	3.14
0.19	0.06	2.48
0.50	0.34	3.30
0.31	0.26	2.56
0.33	0.23	2.89
-0.08	-0.06	2.48
-0.03	0.06	2.20
0.31	0.23	3.64
0.03	0.04	2.83
0.74	0.56	3.64
1.00	1.00	0.69
0.35	0.18	2.56
0.73	0.54	3.00
0.49	0.38	2.83
0.43	0.31	3.43
-0.25	-0.25	2.83
-0.10	-0.06	2.48
0.11	0.08	2.56
0.76	0.63	2.77
0.49	0.34	3.14
0.78	0.61	2.20
0.20	0.10	3.30
0.22	0.13	3.26
0.09	0.03	2.77
0.33	0.28	2.71
0.58	0.43	3.14
0.60	0.49	2.64
0.50	0.33	1.95
0.04	0.00	2.48
0.08	0.00	2.20
-0.10	0.00	1.61
0.14	0.09	2.40
0.16	0.13	2.94
0.53	0.42	3.33
0.54	0.37	2.94
0.60	0.43	3.37
0.25	0.15	3.91
0.20	0.00	1.39
0.57	0.41	2.71
0.41	0.29	3.18
0.35	0.33	2.30
0.80	0.67	1.39
0.44	0.31	2.71
0.60	0.49	2.56
0.25	0.18	2.56
0.08	0.08	3.43
0.33	0.21	3.30
0.65	0.49	2.94
0.24	0.12	2.77
0.49	0.36	2.56
0.24	0.19	2.83
0.79	0.60	2.30
0.00	-0.02	3.00
0.37	0.25	3.14
0.41	0.30	2.77
0.00	0.00	2.77
0.31	0.21	3.00
0.30	0.20	1.61
0.36	0.25	3.53
0.36	0.25	3.43
-0.06	-0.02	2.40
0.71	0.52	3.37
0.22	0.16	2.89
0.90	0.80	1.61
-0.10	-0.04	2.83
0.27	0.19	2.94
0.14	0.07	1.79
0.10	0.00	1.61
0.26	0.19	2.94
-0.14	-0.07	2.30
0.47	0.38	2.94
0.19	0.14	2.08
0.15	0.10	2.56
-0.04	-0.09	2.83
0.50	0.33	1.10
-0.26	-0.20	2.30
0.05	0.09	2.40
0.54	0.40	2.77
0.15	0.09	3.81
0.36	0.26	2.56
-0.14	-0.24	1.95
0.54	0.38	2.77
0.42	0.32	3.37
0.38	0.24	2.83
0.34	0.22	2.71
0.06	0.07	2.71
0.29	0.22	2.83
-0.02	-0.02	2.40
0.05	0.03	2.77
0.39	0.30	2.71
0.19	0.10	2.83
0.64	0.50	2.08
0.50	0.43	1.95
