Spearman	Kendall	MutualInformation
0.62	0.38	3.22
0.67	0.47	2.64
0.42	0.31	3.33
0.40	0.26	3.37
0.60	0.44	2.56
0.47	0.39	2.20
0.65	0.45	2.64
0.75	0.56	2.40
1.00	1.00	1.10
0.76	0.57	3.26
0.76	0.54	2.56
0.42	0.27	2.89
0.75	0.62	1.95
1.00	1.00	1.10
-1.00	-1.00	0.69
0.60	0.45	3.26
0.39	0.29	3.30
0.39	0.28	2.77
0.76	0.56	3.26
0.63	0.35	2.71
0.79	0.60	3.22
0.61	0.44	2.56
nan	nan	0.00
0.21	0.14	1.95
0.48	0.31	2.71
0.10	0.00	1.61
0.52	0.37	3.22
0.69	0.52	2.89
0.78	0.58	3.00
0.34	0.25	2.64
1.00	1.00	1.39
0.51	0.33	3.04
0.59	0.39	2.94
0.58	0.42	2.48
0.66	0.46	3.18
0.63	0.47	2.64
0.78	0.56	2.89
1.00	1.00	1.10
0.69	0.47	3.00
0.64	0.45	2.64
0.91	0.79	2.48
0.82	0.64	2.94
0.00	-0.05	1.95
0.60	0.41	3.30
0.65	0.45	2.40
0.35	0.19	2.89
0.50	0.43	2.08
0.47	0.35	2.77
0.78	0.62	2.77
0.68	0.49	2.83
0.80	0.67	1.39
0.49	0.35	3.26
0.70	0.53	2.89
0.26	0.20	1.79
0.75	0.54	2.64
0.49	0.35	2.77
0.47	0.44	2.20
0.38	0.27	2.77
0.60	0.35	2.89
0.59	0.42	2.77
0.69	0.43	2.71
0.55	0.38	2.56
0.51	0.35	3.22
0.38	0.29	2.08
0.36	0.22	3.18
0.58	0.39	3.43
0.60	0.40	1.61
0.30	0.20	2.30
0.03	-0.07	1.79
0.70	0.49	3.22
0.59	0.42	2.48
0.79	0.67	2.48
0.20	0.00	1.39
0.62	0.42	2.30
0.70	0.56	2.20
0.52	0.36	2.89
0.73	0.53	3.18
0.68	0.48	3.14
0.80	0.60	1.61
0.41	0.28	2.83
0.68	0.44	3.09
0.63	0.36	2.56
0.41	0.28	3.47
0.49	0.36	3.50
0.62	0.44	2.20
0.50	0.33	1.10
0.40	0.33	1.39
0.58	0.42	3.26
0.05	-0.01	2.71
0.53	0.37	2.71
0.67	0.49	2.64
0.88	0.70	3.04
0.66	0.49	3.18
0.64	0.41	3.18
0.78	0.56	2.20
0.20	0.11	2.20
0.79	0.62	3.18
0.93	0.81	1.95
0.57	0.38	3.00
0.53	0.38	3.30
0.58	0.44	3.14
0.53	0.41	2.56
0.48	0.39	2.20
0.80	0.67	1.39
0.72	0.52	3.56
0.73	0.52	2.48
0.51	0.38	3.57
0.70	0.45	3.00
0.80	0.62	2.56
0.66	0.60	1.79
0.55	0.38	3.04
1.00	1.00	0.69
0.80	0.67	1.39
0.76	0.59	2.56
0.61	0.40	3.22
0.50	0.35	3.18
0.63	0.45	2.40
0.50	0.31	3.26
0.79	0.57	2.89
0.50	0.33	1.10
0.77	0.57	2.77
0.62	0.43	2.08
0.75	0.56	2.20
0.28	0.19	3.40
1.00	1.00	1.10
0.14	0.07	1.79
0.53	0.37	2.71
0.52	0.40	2.89
0.67	0.42	2.40
0.67	0.47	3.33
0.64	0.47	2.30
1.00	1.00	0.69
0.81	0.64	2.40
0.86	0.67	2.64
0.45	0.30	2.64
0.43	0.29	3.39
0.65	0.45	3.18
0.57	0.40	3.56
-0.10	0.00	1.61
0.62	0.38	3.64
0.80	0.67	1.39
-0.10	0.00	1.61
0.80	0.59	3.14
0.36	0.33	2.30
0.60	0.33	1.39
0.10	0.00	1.61
0.68	0.47	3.04
0.40	0.33	1.39
0.73	0.53	2.89
0.62	0.41	3.09
0.71	0.50	2.08
0.43	0.43	2.08
0.75	0.56	2.20
0.49	0.35	3.22
0.27	0.23	2.89
0.64	0.41	2.83
0.50	0.33	1.10
0.64	0.49	2.71
0.86	0.67	3.00
0.49	0.33	2.71
0.72	0.51	2.94
0.34	0.28	2.71
0.70	0.49	3.22
0.50	0.33	1.10
1.00	1.00	1.10
0.51	0.40	2.77
0.89	0.81	1.95
0.09	0.04	2.83
0.86	0.67	2.56
0.53	0.41	2.71
0.47	0.39	2.20
1.00	1.00	1.10
-1.00	-1.00	0.69
0.61	0.49	2.64
-0.50	-0.33	1.10
0.23	0.14	3.00
0.04	0.14	1.95
0.09	0.07	1.79
0.42	0.24	3.33
0.60	0.35	3.14
0.90	0.80	1.61
0.53	0.38	2.56
0.44	0.27	2.64
1.00	1.00	1.10
0.30	0.22	3.26
0.80	0.67	1.39
0.56	0.42	3.04
0.75	0.59	2.89
0.85	0.64	2.71
0.53	0.34	2.64
0.50	0.33	1.10
0.91	0.76	2.48
-1.00	-1.00	0.69
0.74	0.57	2.83
0.79	0.60	2.40
1.00	1.00	1.10
0.33	0.22	3.30
0.38	0.27	3.22
0.81	0.60	2.64
0.42	0.27	2.77
0.82	0.62	2.71
0.38	0.30	2.77
0.47	0.38	2.30
0.70	0.60	1.61
0.78	0.63	2.64
0.49	0.38	2.40
0.57	0.43	2.08
0.73	0.55	3.00
0.59	0.38	3.18
1.00	1.00	0.69
0.47	0.36	2.48
0.88	0.73	2.48
0.51	0.49	2.64
0.58	0.40	3.09
0.66	0.54	2.56
0.61	0.43	3.00
0.59	0.43	3.14
0.35	0.24	2.89
0.63	0.47	3.52
0.26	0.14	2.08
1.00	1.00	1.61
0.58	0.41	3.47
0.39	0.27	2.89
1.00	1.00	0.69
0.41	0.28	3.22
0.77	0.57	2.89
0.72	0.51	2.30
0.29	0.21	2.08
0.37	0.30	2.71
0.52	0.35	3.18
0.82	0.71	1.95
0.64	0.43	2.71
0.66	0.45	3.30
0.68	0.45	3.14
0.44	0.31	3.61
0.71	0.53	3.22
0.82	0.67	2.17
0.45	0.29	2.30
0.42	0.32	3.09
0.75	0.56	2.40
0.28	0.20	2.40
0.33	0.23	3.47
0.14	0.09	2.40
0.49	0.38	1.26
0.71	0.51	2.94
0.78	0.56	2.40
0.71	0.49	3.14
0.64	0.42	3.22
0.59	0.32	2.77
0.76	0.56	2.30
0.55	0.39	3.23
0.49	0.39	2.71
0.62	0.46	2.83
0.39	0.28	2.06
0.45	0.27	2.48
0.65	0.50	2.20
0.69	0.46	3.43
0.90	0.77	2.94
0.68	0.50	3.30
0.36	0.25	2.64
0.60	0.43	2.08
0.66	0.45	2.40
0.58	0.49	2.71
0.63	0.45	3.43
0.26	0.21	2.08
0.75	0.51	2.83
0.62	0.45	3.22
0.82	0.58	2.77
0.43	0.29	2.08
0.51	0.37	3.14
0.63	0.46	3.00
0.72	0.54	3.30
0.28	0.18	2.89
0.74	0.53	3.26
0.33	0.29	2.08
0.82	0.67	2.20
0.81	0.65	2.64
0.70	0.52	3.37
0.64	0.51	2.56
0.74	0.49	2.64
0.42	0.31	3.00
0.57	0.43	3.33
0.00	0.05	1.95
0.59	0.44	2.94
0.49	0.37	1.45
0.69	0.51	3.32
0.60	0.42	3.33
0.55	0.39	2.48
0.63	0.43	3.87
0.40	0.36	2.08
0.65	0.44	2.74
0.69	0.55	2.48
0.54	0.20	1.79
0.30	0.25	1.55
0.91	0.78	2.40
0.00	0.00	1.61
0.65	0.52	2.64
0.66	0.50	3.09
0.66	0.45	3.18
0.44	0.34	2.83
0.32	0.23	3.00
0.52	0.38	2.83
0.39	0.35	2.40
0.54	0.32	2.77
0.89	0.73	1.79
0.49	0.37	3.30
-0.08	-0.11	2.20
0.72	0.56	2.20
0.50	0.29	2.89
0.83	0.67	2.77
0.71	0.47	1.79
0.48	0.33	2.30
0.62	0.40	2.89
0.38	0.22	2.89
0.39	0.27	2.48
0.81	0.62	2.71
0.55	0.44	2.20
0.31	0.21	3.00
0.58	0.39	2.71
0.55	0.38	2.64
0.54	0.37	3.33
0.69	0.48	2.89
0.61	0.40	3.26
0.79	0.60	2.64
0.81	0.64	2.56
0.85	0.69	2.64
0.62	0.41	3.14
0.68	0.52	1.95
0.85	0.71	2.40
0.75	0.56	2.71
0.77	0.58	2.89
0.55	0.50	2.08
0.68	0.48	3.04
0.62	0.47	2.77
0.61	0.44	2.89
0.56	0.39	2.48
0.81	0.64	2.08
0.54	0.33	1.79
0.65	0.43	2.71
0.42	0.28	2.20
0.52	0.37	3.43
0.40	0.29	2.83
0.67	0.47	2.71
0.62	0.37	3.26
0.38	0.21	2.64
0.50	0.33	3.33
0.47	0.34	3.53
0.75	0.52	3.40
0.48	0.39	3.14
0.71	0.49	3.04
0.62	0.48	2.77
0.15	0.08	3.14
0.79	0.59	3.14
0.45	0.30	3.37
0.52	0.39	3.04
0.47	0.36	2.64
0.67	0.48	3.04
0.75	0.52	3.30
0.65	0.52	2.48
0.77	0.60	3.33
0.51	0.39	2.94
0.52	0.38	2.22
0.51	0.37	2.89
0.31	0.22	3.47
0.59	0.43	3.59
0.74	0.56	3.40
0.77	0.58	2.94
0.65	0.46	3.69
0.73	0.54	2.64
0.56	0.38	2.77
0.63	0.44	3.99
0.48	0.34	3.26
0.58	0.39	3.18
0.74	0.53	3.09
0.71	0.53	2.77
0.86	0.67	2.40
0.54	0.35	3.43
0.50	0.39	2.94
0.58	0.41	2.83
0.60	0.45	2.89
0.61	0.52	1.95
0.63	0.44	3.44
0.65	0.41	2.56
0.47	0.33	2.71
0.39	0.27	3.47
0.63	0.45	3.31
0.55	0.42	2.30
0.72	0.52	2.94
0.41	0.28	3.37
0.77	0.60	1.79
0.57	0.37	3.14
0.76	0.60	2.30
0.70	0.60	1.61
0.74	0.59	2.56
0.71	0.49	2.40
0.52	0.38	2.64
0.44	0.30	3.33
0.69	0.47	2.71
0.85	0.73	2.30
0.59	0.45	3.00
0.78	0.59	2.56
0.59	0.45	2.48
0.43	0.20	1.79
0.23	0.19	0.17
0.76	0.53	3.00
0.56	0.42	1.69
0.81	0.60	2.94
0.79	0.62	2.83
0.88	0.74	2.56
0.49	0.35	3.09
0.85	0.66	2.83
0.69	0.48	3.22
0.80	0.58	2.71
0.67	0.49	2.83
0.73	0.67	2.20
0.53	0.37	2.77
0.58	0.35	2.77
0.42	0.31	1.38
0.67	0.48	3.22
0.65	0.58	2.89
0.70	0.49	2.89
0.55	0.38	2.56
0.53	0.37	2.77
0.63	0.46	3.09
0.68	0.42	3.30
0.54	0.40	3.30
0.76	0.58	2.64
0.25	0.16	3.47
0.45	0.33	2.20
0.77	0.61	3.00
0.48	0.33	2.56
0.71	0.54	3.39
0.74	0.53	3.00
0.52	0.36	2.37
0.72	0.49	2.40
0.60	0.47	1.79
0.46	0.31	3.33
0.61	0.41	3.18
0.66	0.45	3.09
0.67	0.49	2.89
0.75	0.54	2.56
0.73	0.53	3.22
0.47	0.43	2.64
-0.49	-0.33	1.79
1.00	1.00	1.79
0.72	0.55	3.22
0.73	0.55	3.22
0.56	0.41	2.64
0.55	0.37	3.30
0.26	0.16	2.30
0.67	0.47	3.00
0.12	0.07	2.08
0.60	0.43	2.71
0.88	0.73	2.30
0.59	0.44	2.56
0.57	0.35	2.71
0.40	0.26	3.00
0.66	0.45	2.48
0.75	0.54	2.83
0.69	0.44	3.00
0.67	0.44	3.28
0.70	0.49	2.56
0.65	0.48	2.48
0.67	0.50	3.50
0.82	0.66	2.89
0.32	0.21	3.50
0.50	0.39	2.48
0.60	0.47	3.33
0.61	0.49	1.34
0.58	0.41	3.22
0.61	0.45	3.26
0.57	0.41	3.09
0.58	0.43	3.50
0.56	0.38	3.40
0.35	0.24	2.48
0.74	0.56	2.56
0.62	0.36	2.48
0.77	0.54	2.83
0.73	0.53	2.40
-0.09	-0.20	1.79
0.63	0.46	3.00
0.78	0.60	3.45
0.36	0.21	2.64
0.86	0.69	2.56
0.53	0.38	3.43
0.42	0.28	3.26
0.21	0.14	2.71
0.82	0.67	2.20
0.26	0.22	3.04
0.67	0.47	3.22
0.31	0.25	2.83
0.47	0.29	2.83
0.50	0.34	3.30
0.81	0.65	2.64
0.58	0.47	2.30
0.72	0.50	2.71
0.67	0.49	2.64
0.37	0.07	1.79
0.52	0.44	2.20
0.70	0.51	3.09
0.38	0.44	2.20
0.73	0.51	2.56
0.77	0.61	2.20
0.69	0.47	2.83
0.92	0.82	2.48
0.89	0.72	2.83
0.02	-0.06	2.20
-1.00	-1.00	0.69
0.67	0.49	3.09
0.48	0.33	2.20
0.32	0.24	2.71
0.50	0.33	1.10
0.29	0.14	2.08
0.85	0.70	2.48
0.32	0.14	1.95
0.78	0.57	3.14
1.00	1.00	0.69
0.75	0.53	3.00
0.70	0.50	3.04
0.48	0.36	2.08
0.67	0.48	3.18
0.00	0.05	1.95
0.75	0.53	2.89
0.73	0.53	3.09
0.50	0.38	3.09
0.60	0.41	2.56
0.62	0.42	3.22
0.77	0.56	2.89
0.33	0.24	2.83
0.70	0.54	2.83
0.24	0.15	2.48
0.70	0.60	1.61
0.59	0.36	2.48
0.70	0.55	2.48
0.68	0.47	3.47
0.50	0.33	1.10
0.62	0.48	3.00
0.80	0.62	2.56
0.67	0.50	2.83
0.30	0.18	2.77
0.29	0.24	1.95
0.77	0.52	2.71
0.10	0.00	1.61
0.41	0.27	2.40
0.62	0.45	2.48
1.00	1.00	1.10
0.57	0.38	2.77
0.76	0.57	3.33
-0.29	-0.24	1.95
0.64	0.48	2.89
0.80	0.67	2.48
0.56	0.42	3.00
0.41	0.27	2.40
0.77	0.60	2.30
0.78	0.58	3.04
0.76	0.58	2.48
0.67	0.47	2.64
0.50	0.38	2.30
0.75	0.53	2.94
0.79	0.59	2.83
0.25	0.17	2.20
0.74	0.58	2.71
0.10	0.08	2.64
0.67	0.50	3.30
0.64	0.47	2.71
0.56	0.42	3.00
0.30	0.20	2.30
0.69	0.48	3.00
0.53	0.39	2.20
0.74	0.46	2.56
0.74	0.55	3.14
0.77	0.56	2.20
0.38	0.29	3.22
0.52	0.30	2.64
0.48	0.33	2.48
0.29	0.20	3.22
0.41	0.30	3.14
0.51	0.35	3.00
0.67	0.50	3.09
0.80	0.60	1.61
0.60	0.43	3.37
0.39	0.30	2.48
0.54	0.43	1.95
0.71	0.47	2.64
0.47	0.41	2.56
0.77	0.56	3.09
0.21	0.20	2.40
0.57	0.41	3.30
0.42	0.27	2.64
0.53	0.33	3.04
0.64	0.40	2.89
0.26	0.20	1.79
0.67	0.42	2.40
0.65	0.48	2.65
0.27	0.18	2.71
0.66	0.48	3.43
0.62	0.43	3.40
0.67	0.48	3.40
0.88	0.69	2.30
0.67	0.45	3.09
0.36	0.25	3.43
0.53	0.38	3.37
0.63	0.45	3.37
0.37	0.33	1.79
0.71	0.60	1.79
0.59	0.43	3.18
0.74	0.58	2.48
0.77	0.62	3.04
0.59	0.44	3.04
0.59	0.45	2.89
0.66	0.41	2.64
0.70	0.46	2.56
0.56	0.45	2.40
0.83	0.69	2.30
0.81	0.62	3.18
0.64	0.49	2.71
0.60	0.44	3.18
0.62	0.45	2.64
0.63	0.45	2.89
0.82	0.60	2.30
0.69	0.56	2.83
0.77	0.62	3.22
0.54	0.40	2.83
0.50	0.32	2.64
0.52	0.37	2.83
0.84	0.66	2.71
0.74	0.57	2.83
0.28	0.18	3.14
0.44	0.31	3.22
0.42	0.30	3.14
0.68	0.46	2.56
0.50	0.33	1.10
0.83	0.64	2.40
0.90	0.82	2.30
0.73	0.51	3.43
0.51	0.32	3.50
0.75	0.53	3.14
0.41	0.31	3.33
0.77	0.60	1.79
0.79	0.62	2.71
0.74	0.50	2.08
0.63	0.43	2.77
0.55	0.39	3.22
0.71	0.51	3.40
0.34	0.25	2.89
0.34	0.20	3.43
0.68	0.52	3.30
0.87	0.76	2.64
0.74	0.57	3.00
0.45	0.28	3.09
0.60	0.42	3.22
0.47	0.33	2.71
0.46	0.27	2.89
0.63	0.45	2.89
0.61	0.40	2.77
0.48	0.28	3.00
0.50	0.31	2.83
0.54	0.38	3.14
0.74	0.58	2.48
0.62	0.42	3.30
0.78	0.62	2.56
0.77	0.67	2.89
0.83	0.64	2.48
0.62	0.44	2.20
0.59	0.41	3.64
0.61	0.43	2.83
0.67	0.45	3.64
1.00	1.00	0.69
0.42	0.28	2.56
0.64	0.44	3.00
0.34	0.24	2.83
0.71	0.54	3.43
0.55	0.38	2.83
0.60	0.39	2.48
0.31	0.23	2.56
0.82	0.65	2.77
0.84	0.67	3.14
0.28	0.28	2.20
0.67	0.47	3.30
0.47	0.29	3.26
0.59	0.40	2.77
0.48	0.37	2.71
0.53	0.37	3.14
0.63	0.49	2.64
0.75	0.62	1.95
0.36	0.24	2.48
0.37	0.17	2.20
0.50	0.20	1.61
0.39	0.27	2.40
0.47	0.29	2.94
0.75	0.56	3.33
0.73	0.50	2.94
0.85	0.65	3.37
0.16	0.11	3.86
0.40	0.33	1.39
0.69	0.49	2.71
0.61	0.44	3.18
0.85	0.64	2.30
0.40	0.33	1.39
0.58	0.37	2.71
0.65	0.41	2.56
0.64	0.51	2.56
0.45	0.31	3.43
0.58	0.36	3.30
0.48	0.31	2.94
0.56	0.38	2.77
0.79	0.64	2.56
0.51	0.38	2.83
0.95	0.87	2.30
0.21	0.15	3.00
0.71	0.52	3.14
0.50	0.35	2.77
0.33	0.25	2.77
0.49	0.32	3.00
0.70	0.60	1.61
0.55	0.35	3.53
0.35	0.22	3.43
0.55	0.42	2.40
0.79	0.60	3.37
0.56	0.39	2.89
0.30	0.20	1.61
0.61	0.44	2.83
0.50	0.37	2.94
0.54	0.33	1.79
0.10	0.00	1.61
0.52	0.32	2.94
-0.12	-0.11	2.30
0.74	0.53	2.94
0.05	0.00	2.08
0.42	0.31	2.56
0.39	0.22	2.83
1.00	1.00	1.10
0.50	0.38	2.30
0.35	0.16	2.40
0.74	0.58	2.77
0.56	0.37	3.78
0.55	0.41	2.56
0.39	0.33	1.95
0.78	0.62	2.77
0.66	0.47	3.37
0.67	0.51	2.83
0.76	0.58	2.71
0.47	0.37	2.71
0.38	0.31	2.83
0.62	0.49	2.40
-0.08	-0.03	2.77
0.36	0.22	2.71
0.69	0.50	2.83
0.19	0.14	2.08
0.43	0.24	1.95
