Spearman	Kendall	MutualInformation
0.00	0.00	1.39
0.31	0.20	3.26
0.11	0.08	2.89
0.37	0.33	1.79
0.15	0.14	2.64
0.65	0.48	2.77
-0.07	-0.06	2.20
0.08	0.05	2.77
0.15	0.07	2.71
0.43	0.27	3.22
-0.36	-0.36	2.08
-0.14	-0.12	3.18
0.44	0.32	3.43
0.60	0.40	1.61
0.15	0.09	3.40
-0.10	-0.02	2.30
0.26	0.20	1.79
0.40	0.29	3.22
0.50	0.33	2.48
0.38	0.27	2.48
-0.40	-0.33	1.39
0.53	0.33	2.30
0.07	0.00	2.20
0.37	0.24	2.89
0.24	0.16	3.18
0.80	0.60	1.61
-0.17	-0.10	2.83
0.16	0.09	3.09
0.15	0.18	2.56
0.14	0.10	3.47
0.36	0.26	3.50
0.33	0.22	2.20
0.41	0.30	3.26
0.50	0.33	1.10
-0.20	0.00	1.39
0.12	0.10	3.26
0.20	0.14	2.71
0.74	0.52	2.71
0.04	0.03	2.64
0.21	0.16	3.18
0.42	0.32	3.18
0.27	0.17	2.20
-0.27	-0.17	2.20
0.60	0.42	3.18
0.71	0.52	1.95
0.45	0.34	3.00
0.56	0.41	3.30
0.23	0.10	2.56
0.65	0.50	2.20
0.10	0.06	3.56
0.22	0.12	2.48
0.27	0.21	2.56
0.43	0.20	1.79
0.45	0.32	3.04
1.00	1.00	0.69
0.40	0.33	1.39
0.57	0.38	2.56
0.49	0.34	3.22
0.09	0.06	3.18
0.34	0.24	2.40
0.20	0.12	3.26
0.50	0.33	1.10
0.28	0.17	2.77
0.45	0.39	2.20
0.21	0.15	3.40
0.50	0.33	1.10
-0.66	-0.47	1.79
0.51	0.33	2.71
-0.21	-0.14	2.89
0.15	0.13	2.40
0.21	0.15	3.33
0.66	0.56	2.30
-1.00	-1.00	0.69
0.65	0.49	2.40
-0.32	-0.23	2.64
0.18	0.16	2.64
-0.06	-0.02	3.43
0.34	0.24	3.18
0.62	0.45	3.56
0.90	0.80	1.61
0.39	0.27	3.64
0.40	0.33	1.39
0.50	0.20	1.61
0.50	0.33	3.14
-0.15	-0.07	2.30
0.60	0.33	1.39
0.10	0.00	1.61
0.52	0.40	3.04
0.80	0.67	1.39
0.43	0.30	3.09
0.56	0.45	2.64
-0.02	-0.07	2.08
-0.21	-0.21	2.08
0.90	0.78	2.20
0.21	0.14	3.22
0.28	0.19	2.89
0.37	0.29	2.83
1.00	1.00	1.10
-0.07	-0.09	2.71
0.28	0.21	3.00
-0.15	-0.14	2.71
0.37	0.25	2.94
-0.05	-0.01	2.71
0.50	0.33	1.10
0.50	0.33	1.10
0.25	0.14	1.95
0.25	0.18	2.83
0.38	0.22	2.71
0.45	0.33	2.20
1.00	1.00	1.10
-0.28	-0.21	2.64
0.50	0.33	1.10
0.29	0.23	3.00
-0.14	-0.14	1.95
0.49	0.33	1.79
0.20	0.15	3.33
0.22	0.14	3.14
0.18	0.07	2.30
0.31	0.21	2.56
0.10	0.12	2.64
0.50	0.33	1.10
0.26	0.18	3.26
1.00	1.00	1.39
0.41	0.29	3.04
0.43	0.28	2.89
0.60	0.45	2.71
0.35	0.23	2.64
-0.50	-0.33	1.10
0.50	0.30	2.48
1.00	1.00	0.69
0.50	0.33	1.10
0.15	0.09	3.22
0.51	0.32	2.64
0.09	0.07	2.77
0.20	0.10	2.71
0.07	0.07	2.77
0.58	0.42	2.30
0.70	0.60	1.61
0.81	0.64	2.08
0.55	0.40	3.00
0.27	0.21	3.18
-1.00	-1.00	0.69
0.29	0.24	2.48
0.13	0.03	2.64
-0.09	-0.06	3.09
0.27	0.19	3.00
0.04	0.01	2.89
0.05	0.05	3.56
-0.36	-0.29	2.08
0.46	0.33	3.47
0.33	0.16	2.89
1.00	1.00	0.69
0.53	0.36	3.22
0.42	0.31	2.89
-0.04	-0.07	2.30
0.26	0.14	2.08
0.47	0.39	2.71
0.27	0.20	3.18
0.24	0.18	2.71
0.32	0.23	3.30
0.58	0.45	3.14
0.36	0.26	3.61
0.47	0.32	3.22
0.45	0.31	3.50
0.05	-0.07	2.30
0.11	0.03	3.09
0.47	0.35	2.40
0.31	0.22	3.47
0.20	0.15	3.58
-0.05	-0.09	2.40
0.20	0.13	3.87
0.16	0.11	2.94
0.21	0.13	2.40
0.17	0.11	3.14
0.37	0.30	3.22
-0.01	-0.05	2.77
0.01	0.02	2.30
0.16	0.10	3.47
0.27	0.18	2.71
0.28	0.16	2.83
0.08	0.04	2.75
0.55	0.44	2.20
0.10	0.05	3.43
0.20	0.15	2.94
0.40	0.26	3.30
0.20	0.19	2.64
-0.26	-0.36	2.08
0.05	0.02	2.40
0.12	0.05	2.71
0.19	0.13	3.43
-0.50	-0.36	2.08
0.04	0.00	2.83
0.20	0.16	3.22
0.19	0.13	2.77
0.14	0.07	2.08
0.33	0.22	3.14
0.43	0.32	3.30
0.11	0.06	3.00
0.30	0.19	3.30
0.66	0.49	2.89
0.54	0.40	3.26
0.33	0.29	2.08
0.00	0.00	2.20
0.51	0.38	2.64
0.54	0.43	3.00
0.55	0.41	2.56
0.03	0.05	2.64
0.12	0.06	3.00
-0.21	-0.14	1.95
0.40	0.32	0.55
-0.01	0.01	3.58
0.49	0.35	3.33
0.42	0.27	2.48
0.37	0.26	3.87
-0.10	0.07	2.08
0.35	0.26	3.76
0.57	0.42	2.48
0.43	0.33	1.79
0.39	0.29	2.46
0.10	0.00	1.61
0.45	0.30	2.64
0.40	0.28	3.09
0.29	0.17	3.18
0.29	0.22	2.83
0.29	0.20	3.00
0.72	0.53	2.40
0.33	0.20	2.77
0.71	0.47	1.79
0.20	0.14	3.30
0.30	0.23	3.30
0.07	0.06	2.20
0.63	0.39	2.20
0.05	0.06	2.89
-0.24	-0.11	2.30
0.32	0.36	2.89
0.01	0.06	2.89
0.01	0.00	2.48
0.35	0.20	2.71
-0.03	0.01	3.00
-0.53	-0.41	2.64
0.54	0.44	3.04
-0.13	-0.08	2.56
0.15	0.12	2.64
0.57	0.38	3.14
0.11	0.05	1.95
0.43	0.27	2.40
0.30	0.24	2.71
0.37	0.29	2.89
-0.29	-0.21	2.08
0.17	0.10	3.04
0.41	0.27	2.77
0.58	0.42	3.07
0.36	0.25	2.89
0.30	0.21	2.56
0.11	0.06	3.30
0.61	0.52	2.48
0.50	0.21	2.08
0.20	0.20	1.79
0.23	0.14	2.71
0.18	0.13	3.33
0.33	0.22	2.20
0.18	0.12	3.76
-0.29	-0.21	2.83
0.79	0.58	2.71
0.28	0.19	3.26
0.22	0.09	2.48
0.20	0.14	2.64
0.20	0.13	3.47
-0.07	-0.06	3.33
0.43	0.31	3.40
-0.05	-0.09	3.14
-0.21	-0.11	3.04
0.03	0.02	2.77
0.03	0.02	3.14
0.01	0.01	3.14
0.48	0.32	3.37
0.04	0.02	3.04
0.05	0.05	2.64
0.43	0.30	3.04
0.54	0.39	3.30
0.90	0.76	2.48
0.56	0.40	3.33
0.55	0.38	3.69
0.47	0.41	2.56
0.46	0.32	2.89
0.01	0.04	3.47
0.39	0.27	3.66
0.61	0.46	3.40
0.26	0.19	2.94
0.42	0.33	3.69
0.15	0.10	2.64
0.40	0.28	2.77
0.32	0.23	3.22
0.43	0.29	3.99
-0.02	-0.02	3.26
0.58	0.40	3.18
0.26	0.19	3.09
-0.18	-0.15	2.77
0.67	0.49	2.40
0.39	0.28	3.43
0.28	0.19	2.94
0.33	0.24	2.83
0.44	0.28	3.14
0.21	0.15	2.89
0.04	0.05	1.95
0.11	0.06	3.56
0.27	0.18	2.56
0.37	0.26	3.47
0.39	0.28	3.50
-0.35	-0.24	2.30
-0.07	-0.06	2.83
0.24	0.17	3.37
0.49	0.33	1.79
0.39	0.25	3.14
0.47	0.33	2.30
0.20	0.20	1.61
0.13	0.10	2.56
0.36	0.22	3.58
0.28	0.23	2.56
-0.05	-0.05	2.64
0.22	0.14	3.33
-0.02	-0.09	2.71
0.50	0.38	2.30
0.12	0.07	3.00
-0.06	-0.06	2.48
0.60	0.47	1.79
0.43	0.34	1.30
-0.14	-0.33	1.79
0.19	0.10	3.47
0.36	0.22	2.94
0.31	0.24	2.83
0.38	0.26	2.56
-0.01	0.01	3.09
0.48	0.34	2.83
0.24	0.14	3.22
0.73	0.51	3.08
-0.05	-0.05	2.71
0.01	-0.01	2.83
-0.29	-0.20	3.52
-0.07	0.00	2.20
0.06	0.07	2.77
0.38	0.28	2.77
0.40	0.29	3.22
0.25	0.20	2.89
0.16	0.13	3.47
0.01	0.01	2.89
0.48	0.33	2.56
0.26	0.23	2.77
0.30	0.19	3.30
0.25	0.18	3.04
0.62	0.44	2.20
0.25	0.16	2.64
0.37	0.28	3.47
0.07	0.06	2.20
0.27	0.18	2.83
0.79	0.66	3.00
0.36	0.21	2.56
0.57	0.41	3.58
0.30	0.21	3.00
0.10	0.08	3.87
0.20	0.20	1.79
0.44	0.29	3.33
0.17	0.11	3.18
0.11	0.05	2.89
0.36	0.26	2.56
0.12	0.08	3.22
0.41	0.28	3.30
-0.26	-0.20	1.79
0.20	0.07	1.79
0.25	0.17	3.22
0.34	0.24	3.73
0.08	0.01	3.22
0.39	0.30	3.30
0.32	0.24	2.30
-0.02	-0.07	2.08
0.42	0.33	2.71
0.20	0.16	2.30
0.61	0.51	2.56
0.61	0.47	2.71
0.46	0.33	3.00
0.59	0.45	2.48
0.10	0.03	2.83
0.20	0.16	3.00
0.29	0.21	3.28
0.24	0.18	2.56
0.53	0.39	2.48
0.33	0.24	3.50
0.51	0.36	3.50
0.30	0.18	2.48
0.10	0.07	3.76
0.13	0.13	3.22
0.17	0.10	3.26
0.17	0.10	3.26
0.37	0.26	3.09
0.06	0.05	3.50
0.31	0.26	3.40
-0.03	-0.06	2.48
0.25	0.18	2.56
0.36	0.27	2.48
0.50	0.34	2.83
0.29	0.20	2.40
-0.77	-0.60	1.79
0.31	0.22	3.00
0.41	0.27	3.50
-0.21	-0.18	2.56
0.14	0.10	3.43
0.38	0.28	3.26
0.43	0.31	2.71
0.40	0.22	2.20
0.13	0.11	3.04
0.24	0.16	3.22
0.11	0.09	2.83
0.13	0.09	2.83
0.16	0.12	3.30
0.27	0.21	2.64
0.38	0.24	3.37
0.37	0.26	3.26
0.27	0.18	2.71
0.27	0.12	2.64
0.31	0.20	1.79
0.47	0.33	2.20
0.35	0.23	3.09
0.46	0.31	2.56
0.77	0.62	2.83
0.35	0.33	2.20
-1.00	-1.00	0.69
-0.23	-0.17	2.20
0.04	0.03	2.71
-0.50	-0.33	1.10
0.27	0.18	2.48
0.29	0.24	1.95
0.31	0.21	3.14
1.00	1.00	0.69
0.37	0.25	3.00
0.21	0.13	3.04
0.86	0.71	2.08
-0.11	-0.05	1.95
0.50	0.31	2.89
0.27	0.21	3.09
0.88	0.71	2.08
0.65	0.46	3.09
0.14	0.14	3.43
0.18	0.08	2.56
0.40	0.26	3.22
0.14	0.10	2.89
0.19	0.15	2.83
0.38	0.24	2.48
0.00	-0.20	1.61
0.24	0.15	2.48
0.41	0.30	3.47
1.00	1.00	1.10
0.12	0.11	3.00
0.61	0.44	2.56
0.04	0.02	2.77
-0.11	-0.14	1.95
0.00	-0.20	1.61
0.29	0.20	2.40
0.59	0.42	2.48
0.01	-0.03	2.77
0.26	0.17	3.33
-0.43	-0.33	1.95
0.12	0.15	2.89
0.06	0.06	2.48
0.22	0.15	3.00
0.57	0.42	2.40
0.70	0.51	2.30
0.57	0.46	3.04
0.58	0.45	2.48
0.29	0.21	2.64
0.20	0.16	2.30
0.11	0.10	3.37
0.32	0.26	2.94
0.33	0.33	2.20
0.38	0.21	2.64
0.68	0.50	3.30
0.17	0.12	3.00
0.39	0.29	2.30
0.05	0.11	2.20
0.46	0.30	3.14
0.53	0.33	2.20
0.27	0.18	3.22
-0.32	-0.25	2.64
0.37	0.27	3.22
-0.01	-0.02	3.14
0.02	0.01	3.00
0.43	0.31	3.09
0.70	0.60	1.61
0.33	0.21	3.37
0.14	0.07	3.37
-0.07	-0.05	1.95
0.51	0.38	2.64
0.37	0.28	2.56
0.36	0.27	3.09
0.55	0.38	2.40
0.07	0.05	3.30
-0.04	0.05	2.64
0.41	0.25	3.04
0.12	0.03	2.89
0.17	0.09	2.40
0.49	0.31	3.76
0.36	0.22	2.71
0.43	0.32	3.43
0.15	0.11	3.40
0.61	0.44	3.40
0.67	0.51	2.30
0.27	0.17	3.09
0.21	0.12	3.43
0.42	0.28	3.37
0.32	0.26	3.37
0.09	0.07	1.79
0.44	0.33	3.18
0.46	0.36	2.48
0.26	0.21	3.04
-0.17	-0.13	2.94
0.50	0.41	3.04
0.30	0.25	2.89
0.43	0.27	2.64
0.29	0.19	3.69
-0.18	-0.05	2.40
0.45	0.29	2.30
0.52	0.36	3.18
0.36	0.25	3.18
0.38	0.20	2.71
0.13	0.11	3.18
0.45	0.35	2.40
0.32	0.24	2.30
0.32	0.23	3.22
0.09	0.03	2.64
0.17	0.10	2.83
0.41	0.31	2.71
0.42	0.29	2.83
0.14	0.08	3.14
-0.48	-0.33	2.20
0.31	0.19	3.22
0.30	0.20	3.14
0.31	0.23	2.56
0.10	0.07	3.95
0.50	0.33	1.10
-0.10	-0.05	2.40
0.42	0.33	2.30
0.33	0.23	3.43
0.24	0.17	3.61
0.36	0.26	3.50
0.39	0.31	3.00
0.27	0.20	3.14
0.44	0.34	3.33
0.60	0.47	1.79
0.36	0.28	2.71
0.48	0.29	2.08
0.03	0.03	3.22
0.55	0.38	3.40
0.19	0.14	2.89
0.13	0.09	3.43
-0.06	-0.03	3.30
0.27	0.14	2.64
0.62	0.45	3.00
0.19	0.15	3.09
0.18	0.09	3.22
-0.00	0.01	2.89
0.04	0.02	2.89
0.63	0.50	2.77
0.56	0.38	3.00
0.19	0.12	3.14
0.38	0.33	2.48
0.12	0.08	3.30
-0.13	-0.10	2.56
0.20	0.12	2.89
0.51	0.36	2.48
0.52	0.33	2.20
0.17	0.11	3.64
-0.06	-0.06	2.83
0.48	0.35	3.00
1.00	1.00	0.69
0.14	0.13	2.56
0.69	0.51	3.00
0.58	0.44	2.83
0.32	0.22	2.83
-0.01	0.03	2.48
-0.27	-0.21	2.56
0.74	0.53	2.77
0.25	0.17	3.14
0.30	0.22	2.20
-0.05	-0.03	3.30
0.31	0.24	3.26
0.40	0.30	2.77
0.01	-0.01	2.71
0.29	0.21	3.14
0.24	0.14	2.64
0.82	0.71	1.95
0.02	0.00	2.48
0.28	0.11	2.20
-0.10	0.00	1.61
0.22	0.24	2.40
0.28	0.13	2.94
0.34	0.25	3.33
0.68	0.52	3.37
0.22	0.17	0.66
-0.40	-0.33	1.39
0.44	0.33	2.71
0.21	0.20	2.30
0.40	0.33	1.39
0.50	0.39	2.71
0.43	0.31	2.56
0.19	0.11	2.89
0.20	0.13	2.56
0.20	0.14	3.43
0.09	0.08	3.30
0.40	0.27	3.69
0.26	0.19	2.94
0.48	0.38	2.77
0.25	0.19	2.83
0.79	0.69	2.30
0.10	0.07	3.00
0.58	0.45	3.14
0.47	0.42	2.77
0.54	0.39	3.00
0.20	0.20	1.61
0.28	0.17	3.53
0.45	0.31	3.43
0.48	0.34	3.04
-0.01	-0.07	2.89
0.20	0.20	1.61
0.06	0.01	2.94
0.77	0.60	1.79
0.10	0.00	1.61
0.28	0.16	2.94
0.62	0.51	2.30
0.45	0.32	2.94
0.40	0.29	2.08
0.17	0.13	2.56
-0.10	-0.06	2.83
0.50	0.33	1.10
-0.30	-0.20	2.30
0.43	0.31	2.40
0.60	0.47	2.77
0.33	0.21	3.81
0.61	0.43	1.95
0.11	0.06	3.56
0.31	0.22	2.77
0.40	0.29	2.83
0.08	0.09	2.71
0.26	0.18	2.71
0.45	0.32	2.83
0.74	0.60	2.40
-0.06	-0.07	2.77
0.12	0.09	2.71
0.03	-0.01	2.83
0.43	0.43	2.08
0.29	0.24	1.95
