Spearman	Kendall	MutualInformation
0.46	0.32	3.04
1.00	1.00	0.69
0.80	0.67	1.39
0.73	0.54	2.56
0.58	0.38	3.22
0.43	0.30	3.18
0.66	0.49	2.40
0.48	0.30	3.26
0.72	0.52	2.89
0.50	0.33	1.10
0.77	0.55	2.77
0.57	0.43	2.08
0.63	0.44	2.20
0.25	0.17	3.40
1.00	1.00	1.10
0.14	0.07	1.79
0.59	0.43	2.71
0.55	0.39	2.89
0.72	0.49	2.40
0.62	0.44	3.33
0.54	0.33	2.30
1.00	1.00	0.69
0.82	0.64	2.40
0.73	0.58	2.64
0.33	0.23	2.64
0.29	0.19	3.43
0.57	0.41	3.18
0.53	0.38	3.56
-0.10	0.00	1.61
0.66	0.43	3.64
0.80	0.67	1.39
-0.10	0.00	1.61
0.84	0.64	3.14
0.37	0.38	2.30
-0.40	-0.33	1.39
0.10	0.00	1.61
0.60	0.45	3.04
0.40	0.33	1.39
0.69	0.48	2.89
0.50	0.35	3.09
0.57	0.50	2.08
0.38	0.36	2.08
0.72	0.56	2.20
0.46	0.33	3.22
0.20	0.16	2.89
0.58	0.34	2.83
0.50	0.33	1.10
0.60	0.43	2.71
0.88	0.67	3.00
0.41	0.31	2.71
0.73	0.53	2.94
0.23	0.18	2.71
0.62	0.43	3.22
0.50	0.33	1.10
1.00	1.00	1.10
0.36	0.27	2.77
0.43	0.33	1.95
0.13	0.06	2.83
0.81	0.64	2.56
0.48	0.35	2.71
0.30	0.28	2.20
1.00	1.00	1.10
-1.00	-1.00	0.69
0.64	0.52	2.64
-0.50	-0.33	1.10
0.07	0.03	3.00
-0.14	-0.05	1.95
0.14	0.07	1.79
0.36	0.20	3.33
0.58	0.38	3.14
0.90	0.80	1.61
0.52	0.38	2.56
0.42	0.25	2.64
1.00	1.00	1.10
0.29	0.23	3.26
1.00	1.00	1.39
0.49	0.34	3.04
0.72	0.56	2.89
0.86	0.68	2.71
0.47	0.36	2.64
0.50	0.33	1.10
0.86	0.67	2.48
1.00	1.00	0.69
0.74	0.57	2.83
0.69	0.49	2.40
1.00	1.00	1.10
0.28	0.17	3.30
0.39	0.27	3.22
0.79	0.60	2.64
0.43	0.32	2.77
0.80	0.62	2.71
0.40	0.28	2.77
0.43	0.29	2.30
0.60	0.40	1.61
0.74	0.58	2.64
0.35	0.24	2.40
0.64	0.50	2.08
0.74	0.55	3.00
0.56	0.36	3.18
1.00	1.00	0.69
0.52	0.39	2.48
0.88	0.73	2.48
0.53	0.38	2.64
0.56	0.40	3.09
0.62	0.51	2.56
0.51	0.38	3.00
0.60	0.43	3.14
0.34	0.25	2.89
0.57	0.40	3.56
0.12	0.07	2.08
0.90	0.80	1.61
0.59	0.43	3.47
0.45	0.28	2.89
1.00	1.00	0.69
0.35	0.22	3.22
0.78	0.58	2.89
0.72	0.56	2.30
0.29	0.21	2.08
0.35	0.28	2.71
0.61	0.43	3.18
0.79	0.71	1.95
0.65	0.50	2.71
0.65	0.44	3.30
0.71	0.49	3.14
0.42	0.29	3.61
0.73	0.55	3.22
0.80	0.62	3.33
0.35	0.24	2.30
0.46	0.32	3.09
0.73	0.56	2.40
0.21	0.16	2.40
0.38	0.27	3.58
0.12	0.05	2.40
0.60	0.41	3.22
0.69	0.50	2.94
0.76	0.49	2.40
0.65	0.44	3.14
0.66	0.45	3.22
0.66	0.42	2.77
0.67	0.42	2.30
0.65	0.48	3.42
0.66	0.50	2.71
0.68	0.49	2.83
0.44	0.30	2.75
0.65	0.48	2.48
0.70	0.56	2.20
0.71	0.51	3.43
0.96	0.86	2.94
0.64	0.47	3.30
0.23	0.16	2.64
0.67	0.50	2.08
0.68	0.49	2.40
0.40	0.31	2.71
0.61	0.43	3.43
0.24	0.14	2.08
0.75	0.51	2.83
0.65	0.44	3.22
0.77	0.55	2.77
0.31	0.21	2.08
0.47	0.34	3.14
0.48	0.35	3.00
0.76	0.58	3.30
0.42	0.32	2.89
0.81	0.60	3.26
0.26	0.21	2.08
0.82	0.61	2.20
0.82	0.65	2.64
0.75	0.58	3.37
0.79	0.67	2.56
0.77	0.56	2.64
0.31	0.20	3.00
0.58	0.41	3.33
0.00	-0.05	1.95
0.56	0.40	2.94
0.38	0.27	2.45
0.61	0.45	3.69
0.55	0.38	3.33
0.62	0.42	2.48
0.60	0.38	3.87
0.33	0.29	2.08
0.64	0.42	3.59
0.70	0.58	2.48
0.60	0.33	1.79
0.39	0.29	2.50
0.88	0.71	2.40
-0.20	-0.20	1.61
0.64	0.49	2.64
0.71	0.53	3.09
0.66	0.46	3.18
0.52	0.35	2.83
0.35	0.25	3.00
0.52	0.37	2.83
0.40	0.31	2.40
0.51	0.30	2.77
0.89	0.73	1.79
0.57	0.40	3.30
-0.03	-0.06	2.20
0.78	0.61	2.20
0.53	0.36	2.89
0.78	0.65	2.77
0.49	0.33	1.79
0.44	0.33	2.30
0.60	0.40	2.89
0.54	0.37	2.89
0.40	0.24	2.48
0.87	0.71	2.71
0.43	0.33	2.20
0.38	0.25	3.00
0.60	0.41	2.71
0.64	0.45	2.64
0.44	0.28	3.33
0.66	0.45	2.89
0.62	0.43	3.26
0.78	0.60	2.64
0.84	0.67	2.56
0.76	0.56	2.64
0.69	0.49	3.14
0.61	0.43	1.95
0.77	0.67	2.40
0.80	0.58	2.71
0.68	0.50	2.89
0.60	0.57	2.08
0.60	0.41	3.04
0.58	0.43	2.77
0.62	0.45	2.89
0.52	0.42	2.48
0.62	0.50	2.08
0.26	0.07	1.79
0.65	0.45	2.71
0.10	0.06	2.20
0.47	0.33	3.76
0.51	0.37	2.83
0.71	0.52	2.71
0.59	0.35	3.26
0.50	0.30	2.64
0.62	0.43	3.33
0.38	0.28	3.53
0.67	0.47	3.40
0.47	0.35	3.14
0.78	0.58	3.04
0.66	0.52	2.77
0.08	0.05	3.14
0.76	0.54	3.14
0.55	0.37	3.37
0.48	0.35	3.04
0.50	0.36	2.64
0.69	0.46	3.04
0.78	0.54	3.30
0.69	0.55	2.48
0.71	0.53	3.33
0.63	0.53	2.94
0.53	0.38	3.40
0.56	0.40	2.89
0.42	0.32	3.47
0.55	0.37	3.66
0.69	0.52	3.40
0.77	0.57	2.94
0.67	0.46	3.69
0.76	0.56	2.64
0.53	0.35	2.77
0.57	0.39	3.96
0.45	0.32	3.26
0.53	0.36	3.18
0.66	0.45	3.09
0.56	0.33	2.77
0.86	0.67	2.40
0.50	0.34	3.43
0.47	0.37	2.94
0.50	0.35	2.83
0.41	0.35	2.89
0.57	0.43	1.95
0.57	0.39	3.52
0.65	0.44	2.56
0.49	0.37	2.71
0.41	0.27	3.47
0.66	0.47	3.41
0.62	0.47	2.30
0.74	0.54	2.94
0.47	0.33	3.37
0.77	0.60	1.79
0.53	0.37	3.14
0.62	0.42	2.30
0.80	0.60	1.61
0.52	0.41	2.56
0.73	0.56	2.40
0.47	0.34	2.64
0.38	0.23	3.33
0.55	0.43	2.71
0.85	0.73	2.30
0.66	0.45	3.00
0.72	0.56	2.56
0.61	0.42	2.48
0.60	0.47	1.79
0.27	0.22	0.54
0.76	0.55	3.00
0.51	0.35	3.09
0.79	0.61	2.94
0.77	0.59	2.83
0.87	0.67	2.56
0.46	0.32	3.09
0.81	0.59	2.83
0.62	0.45	3.22
0.69	0.45	2.71
0.71	0.49	2.83
0.67	0.56	2.20
0.46	0.32	2.77
0.43	0.25	2.77
0.55	0.41	2.77
0.69	0.49	3.22
0.77	0.62	2.89
0.54	0.37	2.89
0.61	0.41	2.56
0.52	0.38	2.77
0.67	0.49	3.09
0.68	0.44	3.30
0.51	0.39	3.30
0.71	0.54	2.64
0.16	0.07	3.47
0.55	0.39	2.20
0.80	0.62	3.00
0.49	0.36	2.56
0.77	0.61	3.55
0.63	0.42	3.00
0.55	0.38	3.33
0.54	0.31	2.40
0.66	0.60	1.79
0.50	0.33	3.33
0.58	0.41	3.18
0.68	0.47	3.09
0.64	0.46	2.89
0.79	0.56	2.56
0.65	0.45	3.22
0.41	0.36	2.64
-0.49	-0.33	1.79
0.94	0.87	1.79
0.75	0.56	3.22
0.77	0.58	3.22
0.54	0.36	2.64
0.64	0.48	3.30
0.42	0.20	2.30
0.69	0.48	3.00
0.24	0.14	2.08
0.66	0.50	2.71
0.89	0.73	2.30
0.57	0.38	2.56
0.56	0.33	2.71
0.52	0.36	3.00
0.52	0.33	2.48
0.78	0.59	2.83
0.70	0.47	3.00
0.61	0.42	3.28
0.71	0.46	2.56
0.57	0.45	2.48
0.66	0.50	3.50
0.72	0.54	2.89
0.34	0.22	3.50
0.61	0.48	2.48
0.68	0.53	3.33
0.72	0.55	2.34
0.63	0.47	3.22
0.52	0.37	3.26
0.52	0.37	3.09
0.59	0.44	3.50
0.63	0.44	3.35
0.41	0.30	2.48
0.71	0.54	2.56
0.76	0.55	2.48
0.68	0.49	2.83
0.78	0.60	2.40
0.09	0.07	1.79
0.62	0.46	3.00
0.75	0.58	3.50
0.49	0.30	2.64
0.85	0.67	2.56
0.54	0.39	3.43
0.41	0.28	3.26
0.16	0.12	2.71
0.77	0.56	2.20
0.35	0.29	3.04
0.67	0.47	3.22
0.25	0.19	2.83
0.39	0.22	2.83
0.45	0.30	3.30
0.71	0.52	2.64
0.47	0.29	2.30
0.70	0.54	2.71
0.65	0.49	2.64
0.54	0.33	1.79
0.53	0.44	2.20
0.65	0.47	3.09
0.20	0.22	2.20
0.63	0.46	2.56
0.82	0.72	2.20
0.63	0.43	2.83
0.92	0.79	2.48
0.84	0.68	2.83
0.02	-0.06	2.20
-1.00	-1.00	0.69
0.58	0.42	3.09
0.32	0.17	2.20
0.41	0.30	2.71
0.50	0.33	1.10
0.29	0.14	2.08
0.92	0.79	2.48
0.32	0.14	1.95
0.80	0.59	3.14
1.00	1.00	0.69
0.67	0.47	3.00
0.65	0.46	3.04
0.64	0.50	2.08
0.70	0.46	3.18
0.21	0.14	1.95
0.66	0.45	2.89
0.79	0.59	3.09
0.54	0.41	3.09
0.56	0.44	2.56
0.43	0.29	3.22
0.78	0.59	2.89
0.31	0.22	2.83
0.71	0.51	2.83
0.48	0.36	2.48
0.70	0.60	1.61
0.65	0.42	2.48
0.68	0.52	2.48
0.63	0.44	3.47
0.50	0.33	1.10
0.56	0.43	3.00
0.75	0.54	2.56
0.59	0.44	2.83
0.07	0.05	2.77
0.32	0.24	1.95
0.78	0.56	2.71
0.00	-0.20	1.61
0.33	0.20	2.40
0.59	0.39	2.48
1.00	1.00	1.10
0.57	0.37	2.77
0.69	0.49	3.33
-0.21	-0.14	1.95
0.66	0.52	2.89
0.81	0.67	2.48
0.48	0.33	3.00
0.53	0.38	2.40
0.76	0.56	2.30
0.69	0.54	3.04
0.68	0.45	2.48
0.56	0.38	2.64
0.67	0.47	2.30
0.76	0.54	2.94
0.74	0.53	2.83
0.18	0.17	2.20
0.76	0.60	2.71
0.32	0.21	2.64
0.68	0.49	3.30
0.51	0.39	2.71
0.62	0.45	3.00
0.32	0.20	2.30
0.70	0.48	3.00
0.53	0.39	2.20
0.75	0.51	2.56
0.65	0.46	3.14
0.75	0.56	2.20
0.36	0.26	3.22
0.49	0.30	2.64
0.40	0.30	2.48
0.30	0.19	3.22
0.39	0.27	3.14
0.41	0.26	3.00
0.65	0.48	3.09
0.80	0.60	1.61
0.57	0.39	3.37
0.49	0.33	2.48
0.50	0.33	1.95
0.68	0.43	2.64
0.47	0.36	2.56
0.74	0.52	3.09
0.35	0.27	2.40
0.52	0.36	3.30
0.42	0.25	2.64
0.50	0.30	3.04
0.65	0.42	2.89
0.43	0.33	1.79
0.67	0.42	2.40
0.66	0.46	3.16
0.18	0.07	2.71
0.58	0.41	3.43
0.56	0.38	3.40
0.66	0.46	3.40
0.76	0.56	2.30
0.55	0.36	3.09
0.36	0.24	3.43
0.45	0.33	3.37
0.52	0.38	3.37
0.37	0.33	1.79
0.71	0.60	1.79
0.58	0.42	3.18
0.64	0.48	2.48
0.74	0.59	3.04
0.57	0.42	3.04
0.62	0.45	2.89
0.62	0.38	2.64
0.75	0.56	2.56
0.65	0.56	2.40
0.72	0.51	2.30
0.77	0.57	3.18
0.66	0.49	2.71
0.52	0.39	3.18
0.46	0.36	2.64
0.55	0.39	2.89
0.87	0.69	2.30
0.64	0.50	2.83
0.63	0.49	3.22
0.46	0.34	2.83
0.47	0.30	2.64
0.54	0.40	2.83
0.83	0.66	2.71
0.68	0.54	2.83
0.27	0.16	3.14
0.50	0.37	3.22
0.43	0.30	3.14
0.74	0.56	2.56
0.50	0.33	1.10
0.54	0.38	2.40
0.68	0.47	2.30
0.71	0.51	3.43
0.45	0.30	3.50
0.62	0.43	3.14
0.39	0.28	3.33
0.89	0.73	1.79
0.65	0.49	2.71
0.76	0.57	2.08
0.62	0.38	2.77
0.29	0.19	3.22
0.64	0.45	3.40
0.37	0.29	2.89
0.42	0.26	3.43
0.54	0.40	3.24
0.89	0.74	2.64
0.70	0.54	3.00
0.41	0.25	3.09
0.57	0.39	3.22
0.36	0.28	2.71
0.47	0.27	2.89
0.63	0.45	2.89
0.60	0.38	2.77
0.49	0.31	3.00
0.55	0.38	2.83
0.50	0.33	3.14
0.78	0.64	2.48
0.58	0.40	3.30
0.79	0.59	2.56
0.73	0.63	2.89
0.90	0.76	2.48
0.65	0.44	2.20
0.56	0.39	3.64
0.53	0.38	2.83
0.65	0.44	3.64
1.00	1.00	0.69
0.54	0.36	2.56
0.72	0.49	3.00
0.14	0.07	2.83
0.67	0.51	3.43
0.56	0.37	2.83
0.70	0.45	2.48
0.32	0.23	2.56
0.88	0.72	2.77
0.81	0.61	3.14
0.23	0.22	2.20
0.64	0.43	3.30
0.40	0.27	3.26
0.57	0.38	2.77
0.40	0.28	2.71
0.46	0.30	3.14
0.82	0.69	2.64
0.54	0.43	1.95
0.24	0.18	2.48
0.43	0.33	2.20
0.60	0.40	1.61
0.09	0.05	2.40
0.45	0.29	2.94
0.77	0.55	3.33
0.71	0.51	2.94
0.82	0.61	3.37
0.16	0.10	3.91
0.40	0.33	1.39
0.69	0.47	2.71
0.57	0.41	3.18
0.93	0.82	2.30
0.40	0.33	1.39
0.32	0.24	2.71
0.69	0.46	2.56
0.68	0.56	2.56
0.45	0.30	3.43
0.46	0.28	3.30
0.47	0.33	2.94
0.61	0.40	2.77
0.82	0.67	2.56
0.55	0.41	2.83
0.92	0.82	2.30
0.15	0.12	3.00
0.59	0.46	3.14
0.50	0.33	2.77
0.26	0.18	2.77
0.40	0.25	3.00
0.80	0.60	1.61
0.56	0.39	3.53
0.35	0.22	3.43
0.57	0.42	2.40
0.79	0.60	3.37
0.46	0.27	2.89
0.30	0.20	1.61
0.48	0.37	2.83
0.45	0.35	2.94
0.54	0.33	1.79
0.50	0.40	1.61
0.54	0.32	2.94
-0.14	-0.07	2.30
0.66	0.47	2.94
0.05	0.00	2.08
0.42	0.31	2.56
0.39	0.25	2.83
1.00	1.00	1.10
0.52	0.42	2.30
0.50	0.27	2.40
0.63	0.48	2.77
0.37	0.25	3.78
0.63	0.44	2.56
0.46	0.52	1.95
0.81	0.68	2.77
0.64	0.45	3.37
0.67	0.47	2.83
0.71	0.50	2.71
0.31	0.24	2.71
0.45	0.34	2.83
0.73	0.56	2.40
-0.14	-0.12	2.77
0.39	0.28	2.71
0.66	0.49	2.83
0.19	0.14	2.08
0.43	0.24	1.95
