Spearman	Kendall	MutualInformation
0.55	0.43	2.71
-0.50	-0.33	1.10
0.07	0.00	2.08
0.34	0.24	2.48
-0.21	-0.14	1.95
0.55	0.35	3.14
1.00	1.00	0.69
0.41	0.27	3.00
0.20	0.14	3.04
0.43	0.29	2.08
0.44	0.32	3.18
0.57	0.43	1.95
0.58	0.40	2.89
0.58	0.43	3.09
0.43	0.31	3.09
-0.26	-0.21	2.56
0.26	0.19	3.22
0.48	0.35	2.89
0.29	0.16	2.83
0.72	0.53	2.83
0.01	0.03	2.48
0.20	0.20	1.61
0.50	0.39	2.48
0.48	0.33	2.48
0.52	0.35	3.47
0.50	0.33	1.10
0.39	0.31	3.00
0.58	0.41	2.56
0.58	0.41	2.83
0.36	0.25	2.77
0.07	0.05	1.95
0.70	0.52	2.71
-0.10	0.00	1.61
0.22	0.13	2.40
0.27	0.24	2.48
1.00	1.00	1.10
0.49	0.33	2.77
0.49	0.34	3.33
-0.50	-0.43	1.95
0.42	0.31	2.89
0.58	0.42	2.48
0.08	0.04	3.00
-0.13	-0.05	2.40
0.65	0.56	2.30
0.63	0.48	3.04
0.27	0.15	2.48
0.32	0.27	2.64
0.48	0.29	2.30
0.47	0.33	2.94
0.35	0.21	2.83
0.05	0.06	2.20
0.31	0.26	2.71
-0.01	0.01	2.64
0.48	0.35	3.30
0.59	0.43	2.71
0.40	0.26	3.00
0.24	0.20	2.30
0.40	0.31	3.00
0.13	0.17	2.20
0.48	0.38	2.56
0.45	0.32	3.14
0.10	0.11	2.20
-0.05	-0.05	3.22
0.26	0.19	2.64
-0.04	-0.03	2.48
0.09	0.05	3.22
0.39	0.28	3.14
0.28	0.17	3.00
0.43	0.31	3.09
0.50	0.40	1.61
0.42	0.27	3.37
0.28	0.15	2.48
-0.43	-0.43	1.95
0.24	0.16	2.64
-0.18	-0.15	2.56
0.35	0.26	3.09
0.18	0.16	2.40
0.17	0.13	3.30
0.22	0.14	2.64
0.40	0.30	3.04
0.63	0.48	2.89
0.26	0.20	1.79
0.03	0.02	2.40
0.32	0.19	3.70
0.35	0.22	2.71
0.33	0.23	3.30
0.39	0.26	3.35
0.39	0.27	3.40
0.76	0.56	2.30
0.26	0.19	3.09
0.08	0.05	3.39
0.33	0.22	3.37
0.32	0.22	3.37
0.37	0.33	1.79
0.89	0.73	1.79
0.48	0.36	3.18
0.35	0.24	2.48
0.02	0.03	3.04
0.41	0.25	3.04
0.15	0.07	2.89
0.56	0.45	2.64
-0.04	-0.05	2.56
0.07	0.02	2.40
0.27	0.20	2.30
0.50	0.36	3.18
0.36	0.30	2.71
0.38	0.26	3.18
0.66	0.54	2.64
0.64	0.48	2.89
0.25	0.20	2.30
0.61	0.43	2.83
0.30	0.22	3.22
0.56	0.41	2.83
0.34	0.21	2.64
0.43	0.29	2.83
0.52	0.43	2.71
0.46	0.35	2.83
0.43	0.29	3.14
0.33	0.23	3.22
0.13	0.08	3.14
0.63	0.44	2.56
-0.50	-0.33	1.10
0.42	0.27	2.40
0.55	0.42	2.30
0.41	0.30	3.43
0.49	0.33	3.50
0.19	0.11	3.14
0.40	0.28	3.33
0.43	0.20	1.79
0.65	0.49	2.71
0.62	0.36	2.08
0.80	0.62	2.77
0.35	0.23	3.22
-0.04	-0.03	3.40
0.28	0.16	2.89
0.13	0.11	3.43
0.26	0.18	3.30
0.54	0.41	2.64
0.28	0.19	3.00
0.21	0.13	3.09
0.43	0.31	3.22
0.32	0.24	2.71
0.16	0.12	2.89
0.31	0.24	2.89
0.12	0.10	2.77
0.34	0.24	3.00
0.30	0.19	2.83
0.31	0.23	3.14
0.40	0.27	2.48
0.33	0.22	3.30
0.67	0.46	2.56
0.47	0.33	2.89
0.88	0.73	2.48
0.53	0.50	2.20
0.45	0.33	2.86
0.11	0.07	2.83
0.57	0.43	2.20
1.00	1.00	0.69
0.20	0.10	2.56
0.36	0.25	3.00
0.43	0.34	2.83
0.36	0.25	3.43
0.25	0.19	2.83
-0.15	-0.15	2.48
0.03	0.00	2.56
0.43	0.30	2.77
0.44	0.30	3.14
0.00	0.00	2.20
0.20	0.11	3.30
0.29	0.19	3.26
0.30	0.23	2.77
-0.20	-0.14	2.71
0.58	0.44	3.14
0.48	0.32	2.64
0.61	0.52	1.95
-0.38	-0.27	2.48
-0.13	-0.17	2.20
-0.40	-0.40	1.61
0.48	0.38	2.40
0.08	0.04	2.94
0.37	0.25	3.33
0.63	0.47	2.94
0.75	0.53	3.27
0.25	0.15	3.91
-0.20	0.00	1.39
0.32	0.16	2.71
0.14	0.09	3.18
0.02	0.07	2.30
-0.80	-0.67	1.39
-0.15	-0.09	2.71
-0.08	-0.15	2.56
0.30	0.21	2.56
0.14	0.09	3.39
-0.07	-0.05	3.30
0.18	0.06	2.94
0.42	0.30	2.77
0.49	0.33	2.56
0.20	0.15	2.83
0.61	0.47	2.30
-0.26	-0.20	3.00
0.37	0.29	3.14
0.17	0.12	2.77
-0.16	-0.15	2.77
0.55	0.38	3.00
-0.60	-0.40	1.61
0.37	0.24	3.49
0.41	0.26	3.39
0.30	0.27	2.40
0.55	0.40	3.22
0.32	0.22	2.89
0.30	0.20	1.61
0.51	0.38	2.83
-0.08	-0.03	2.94
0.09	0.07	1.79
0.10	0.00	1.61
0.21	0.16	2.94
0.13	0.16	2.30
0.32	0.19	2.94
0.02	-0.14	2.08
0.55	0.49	2.56
0.28	0.21	2.83
-1.00	-1.00	1.10
-0.08	-0.11	2.30
0.44	0.31	2.40
0.46	0.33	2.77
nan	nan	0.00
0.42	0.33	2.56
0.14	0.05	1.95
0.20	0.20	2.77
0.42	0.29	3.37
0.53	0.43	2.83
0.45	0.30	2.71
0.17	0.18	2.71
0.05	0.03	2.83
0.07	0.05	2.40
-0.16	-0.10	2.77
0.02	0.03	2.71
0.12	0.09	2.83
0.38	0.36	2.08
-0.04	-0.05	1.95
