Spearman	Kendall	MutualInformation
-0.24	-0.17	3.18
-0.14	-0.09	3.18
-0.10	-0.06	2.20
-0.37	-0.28	2.20
0.24	0.16	3.18
0.64	0.43	1.95
0.39	0.27	3.00
-0.09	-0.08	3.30
0.04	0.02	3.14
-0.34	-0.26	2.56
0.33	0.22	2.20
1.00	1.00	1.39
-0.21	-0.11	3.56
0.39	0.27	2.48
0.02	0.01	3.71
-0.13	-0.05	3.00
-0.29	-0.23	2.56
0.83	0.60	1.79
0.03	0.03	3.04
1.00	1.00	0.69
-0.40	-0.33	1.39
-0.54	-0.36	2.56
0.16	0.11	3.22
-0.07	-0.07	3.18
-0.70	-0.53	2.40
0.16	0.13	3.26
0.20	0.16	2.89
0.50	0.33	1.10
0.22	0.12	2.77
0.00	0.00	2.08
-0.52	-0.39	2.20
-0.06	-0.05	3.40
0.50	0.33	1.10
0.66	0.47	1.79
0.13	0.09	2.71
-0.17	-0.11	2.89
0.29	0.24	2.40
-0.09	-0.05	3.33
0.65	0.42	2.30
1.00	1.00	0.69
0.35	0.24	2.40
-0.59	-0.45	2.64
0.10	0.01	2.64
-0.16	-0.08	3.43
-0.02	-0.02	3.18
0.30	0.20	3.56
0.60	0.40	1.61
-0.41	-0.29	3.64
0.80	0.67	1.39
-0.40	-0.40	1.61
0.38	0.24	3.14
-0.16	-0.16	2.30
0.00	0.00	1.39
0.10	0.00	1.61
0.11	0.08	3.04
0.40	0.33	1.39
0.10	0.10	2.89
-0.38	-0.31	3.09
-0.21	-0.14	2.08
-0.19	-0.21	2.08
0.33	0.17	2.20
0.30	0.19	3.22
0.14	0.12	2.89
-0.22	-0.15	2.83
1.00	1.00	1.10
-0.32	-0.12	2.71
0.35	0.20	3.00
-0.29	-0.28	2.71
0.48	0.38	2.94
-0.29	-0.18	2.71
-0.02	-0.03	3.22
0.50	0.33	1.10
0.50	0.33	1.10
0.11	0.10	2.77
0.14	0.05	1.95
-0.29	-0.18	2.83
0.42	0.36	2.56
0.07	0.09	2.71
0.15	0.06	2.20
1.00	1.00	1.10
-1.00	-1.00	0.69
-0.12	-0.05	2.64
-0.50	-0.33	1.10
-0.05	-0.04	3.00
-0.79	-0.62	1.95
0.20	0.07	1.79
0.17	0.11	3.33
0.01	-0.00	3.14
1.00	1.00	1.61
-0.07	-0.08	2.56
0.17	0.10	2.64
0.50	0.33	1.10
-0.07	-0.04	3.26
-0.80	-0.67	1.39
0.05	0.03	3.04
0.10	0.03	2.89
0.45	0.31	2.71
-0.11	-0.03	2.64
1.00	1.00	1.10
0.59	0.39	2.48
1.00	1.00	0.69
0.51	0.40	2.83
0.41	0.35	2.40
-0.50	-0.33	1.10
-0.02	-0.03	3.30
0.02	0.01	3.22
0.20	0.14	2.64
0.06	0.07	2.77
0.21	0.16	2.71
-0.11	-0.03	2.77
0.15	0.07	2.30
-0.90	-0.80	1.61
0.66	0.49	2.64
0.12	0.05	2.40
0.07	0.00	2.08
0.18	0.08	3.00
-0.02	0.01	3.18
-1.00	-1.00	0.69
0.04	0.03	2.48
0.01	0.00	2.48
0.36	0.30	2.64
-0.05	-0.03	3.09
0.16	0.13	2.56
-0.16	-0.13	3.00
0.23	0.18	3.14
0.03	0.05	2.89
-0.02	-0.02	3.56
-0.74	-0.57	2.08
0.40	0.40	1.61
0.00	-0.01	3.47
0.21	0.12	2.89
-1.00	-1.00	0.69
-0.07	-0.05	3.22
0.44	0.33	2.89
-0.14	-0.07	2.30
-0.14	-0.14	2.08
0.14	0.09	2.71
-0.06	-0.04	3.18
0.57	0.43	1.95
-0.30	-0.22	2.71
0.06	0.07	3.30
0.19	0.09	3.14
-0.05	-0.03	3.61
0.12	0.06	3.22
0.17	0.12	3.50
-0.47	-0.38	2.30
-0.27	-0.14	3.09
0.07	0.05	2.40
0.05	0.02	2.40
0.18	0.13	3.58
-0.50	-0.38	2.40
0.07	0.03	3.87
0.10	0.06	2.94
-0.19	-0.16	2.40
-0.32	-0.26	3.14
-0.23	-0.16	3.22
-0.04	-0.02	2.77
-0.33	-0.20	2.30
0.24	0.18	3.47
0.02	0.01	2.71
0.18	0.13	2.83
0.28	0.18	3.92
-0.05	-0.06	2.48
0.03	0.06	2.20
0.07	0.03	3.43
0.09	0.05	2.94
0.07	0.08	3.30
0.06	0.03	2.64
-0.31	-0.14	2.08
-0.17	-0.13	2.40
-0.19	-0.14	2.71
-0.04	-0.03	3.43
-0.17	-0.07	2.08
0.04	0.00	2.83
0.06	0.06	3.22
0.14	0.00	2.77
0.14	0.14	2.08
0.40	0.28	3.14
-0.13	-0.02	3.00
0.07	0.05	3.30
-0.08	-0.07	2.89
0.16	0.09	3.26
0.12	0.14	2.08
0.15	0.11	2.20
-0.09	-0.08	2.64
0.22	0.12	3.37
0.32	0.18	2.56
0.00	-0.01	2.64
0.06	0.03	3.00
-0.15	-0.13	3.33
0.21	0.24	1.95
0.19	0.12	2.94
0.33	0.23	3.58
0.30	0.20	3.78
-0.06	-0.05	3.33
-0.22	-0.12	2.48
0.28	0.17	3.87
0.24	0.14	2.08
0.24	0.16	3.76
0.20	0.12	2.48
-0.43	-0.33	1.79
0.08	0.04	3.74
0.21	0.20	2.40
0.60	0.40	1.61
0.60	0.43	2.64
-0.17	-0.09	3.09
0.16	0.09	3.18
0.03	0.00	2.83
0.07	0.02	3.00
0.13	0.10	2.83
0.41	0.27	2.40
-0.05	-0.07	2.77
-0.03	0.07	1.79
-0.08	-0.07	3.30
-0.30	-0.22	2.20
0.17	0.11	2.20
-0.03	0.01	2.89
0.14	0.10	2.77
0.03	-0.07	1.79
-0.04	-0.02	2.30
-0.09	-0.05	2.89
0.05	0.06	2.89
-0.28	-0.21	2.48
0.06	0.03	2.71
0.05	0.06	2.20
0.17	0.16	3.00
0.08	0.10	2.71
-0.37	-0.19	2.64
-0.03	-0.02	3.33
0.14	0.14	2.89
0.28	0.14	3.26
-0.21	-0.14	2.64
-0.37	-0.26	2.56
-0.14	-0.05	2.64
0.25	0.17	3.14
0.39	0.33	1.95
-0.45	-0.38	2.40
-0.16	-0.09	2.71
-0.08	-0.07	2.89
-0.17	-0.07	2.08
0.11	0.08	3.04
-0.07	-0.07	2.77
0.16	0.10	2.89
-0.40	-0.21	2.48
0.36	0.21	2.08
-0.26	-0.20	1.79
0.15	0.07	2.71
-0.33	-0.28	2.20
-0.21	-0.13	3.76
-0.29	-0.19	2.83
-0.10	-0.12	2.71
-0.29	-0.19	3.26
0.15	0.08	2.64
-0.08	-0.04	3.33
-0.00	0.01	3.53
-0.06	-0.05	3.40
-0.24	-0.16	3.14
-0.20	-0.19	3.04
-0.14	-0.18	2.77
-0.42	-0.30	3.14
0.17	0.13	3.14
0.29	0.19	3.37
0.09	0.06	3.04
0.34	0.23	2.64
0.18	0.11	3.04
0.34	0.20	3.30
0.42	0.33	2.48
-0.02	-0.03	3.33
0.32	0.20	2.94
0.36	0.22	3.69
0.25	0.16	2.89
-0.18	-0.12	3.47
0.04	0.01	3.66
-0.08	-0.06	3.40
-0.03	-0.01	2.94
-0.17	-0.11	3.69
-0.24	-0.19	2.64
-0.43	-0.30	2.77
-0.26	-0.18	3.99
-0.46	-0.34	3.26
-0.17	-0.10	3.18
0.32	0.23	3.09
0.01	0.02	2.77
-0.08	-0.02	2.40
0.06	0.05	3.43
0.02	0.01	2.94
-0.37	-0.31	2.83
0.10	0.06	2.89
0.29	0.24	1.95
0.24	0.15	3.56
-0.05	-0.05	2.56
0.32	0.24	2.71
-0.20	-0.17	3.47
0.09	0.01	3.50
-0.31	-0.24	2.30
0.19	0.13	2.94
0.07	0.04	3.37
0.60	0.47	1.79
0.25	0.16	3.14
-0.52	-0.42	2.30
-0.60	-0.40	1.61
-0.67	-0.56	2.56
0.18	0.16	2.40
0.31	0.25	2.64
0.30	0.20	3.33
0.11	0.05	2.71
-0.20	-0.16	2.30
-0.15	-0.07	3.00
-0.02	-0.03	2.56
0.10	0.06	2.48
-0.43	-0.20	1.79
0.28	0.17	3.81
-0.13	-0.11	3.00
-0.08	-0.03	3.64
0.16	0.12	2.94
-0.12	-0.13	2.83
-0.01	0.05	2.56
-0.24	-0.22	3.09
0.14	0.07	2.83
0.02	0.05	3.22
-0.25	-0.20	2.71
-0.42	-0.31	2.83
-0.60	-0.44	2.20
-0.21	-0.12	2.77
0.05	0.10	2.77
0.25	0.16	3.43
0.07	0.05	3.22
0.17	0.15	2.89
-0.27	-0.20	2.89
0.15	0.10	2.56
0.05	-0.03	2.77
0.09	0.10	3.09
0.03	0.05	3.30
-0.08	-0.04	3.30
-0.31	-0.23	2.64
-0.03	-0.04	3.47
-0.82	-0.67	2.20
-0.19	-0.12	3.00
0.10	0.10	2.56
0.36	0.27	3.58
-0.01	0.00	3.00
-0.10	-0.07	3.87
-0.26	-0.27	2.40
0.09	0.07	1.79
0.08	0.03	3.33
-0.21	-0.14	3.18
0.10	0.02	3.09
0.07	0.02	2.89
0.03	0.05	2.56
0.10	0.06	3.22
0.05	0.08	2.64
-0.26	-0.20	1.79
0.49	0.33	1.79
0.19	0.14	3.22
0.17	0.14	3.22
0.10	0.08	2.64
0.25	0.18	3.30
-0.05	-0.07	2.30
0.11	0.05	3.00
-0.10	-0.07	2.08
-0.40	-0.33	2.71
0.15	0.16	2.30
-0.17	-0.10	2.56
-0.34	-0.24	2.71
0.03	0.05	3.00
-0.09	-0.09	2.48
0.01	0.00	2.83
-0.18	-0.14	3.00
-0.16	-0.11	3.28
-0.23	-0.10	2.56
-0.26	-0.06	2.48
0.11	0.10	3.50
-0.11	-0.10	2.89
0.06	0.03	3.50
-0.64	-0.48	2.48
0.34	0.26	3.33
0.40	0.25	3.76
-0.03	0.02	3.22
-0.35	-0.22	3.26
-0.05	-0.08	3.09
0.11	0.08	3.50
-0.20	-0.10	3.40
-0.08	-0.09	2.48
0.11	0.05	2.56
-0.13	-0.09	2.48
-0.20	-0.13	2.83
-0.05	-0.05	2.40
-0.26	-0.20	1.79
-0.15	-0.12	3.00
0.10	0.05	3.50
0.53	0.41	2.64
-0.13	-0.13	2.56
0.08	0.07	3.43
0.23	0.17	3.26
0.27	0.16	2.71
-0.05	-0.06	2.20
-0.01	-0.03	3.04
-0.34	-0.24	3.22
-0.09	-0.04	2.83
0.10	0.04	2.83
0.22	0.15	3.30
0.49	0.38	2.64
-0.12	-0.07	2.30
-0.02	0.01	2.71
0.01	-0.03	2.64
-0.94	-0.87	1.79
0.00	0.06	2.20
-0.26	-0.19	3.09
-0.77	-0.56	2.20
0.26	0.15	2.56
0.37	0.28	2.20
0.48	0.31	2.83
0.25	0.15	2.48
-0.12	-0.10	2.83
0.52	0.33	2.20
1.00	1.00	0.69
-0.05	-0.07	3.09
-0.68	-0.44	2.20
0.30	0.26	2.71
-1.00	-1.00	1.10
-0.12	-0.07	2.08
-0.10	0.00	2.48
-0.25	-0.24	1.95
0.12	0.07	3.14
1.00	1.00	0.69
0.25	0.16	3.00
0.16	0.12	3.04
-0.33	-0.29	2.08
0.13	0.09	3.18
0.21	0.14	1.95
0.06	0.01	2.89
0.12	0.10	3.09
0.14	0.11	3.09
-0.53	-0.38	2.56
-0.38	-0.24	3.22
-0.10	-0.03	2.89
-0.21	-0.12	2.83
0.38	0.28	2.83
-0.20	-0.15	2.48
0.00	-0.20	1.61
0.22	0.15	2.48
0.08	0.00	2.48
0.13	0.09	3.47
-1.00	-1.00	1.10
0.27	0.20	3.00
0.28	0.18	2.56
-0.14	-0.10	2.83
0.01	-0.02	2.77
-0.18	-0.14	1.95
0.33	0.24	2.71
0.30	0.20	1.61
-0.24	-0.20	2.40
-0.09	-0.06	2.48
0.50	0.33	1.10
-0.04	-0.03	2.77
0.22	0.14	3.33
0.25	0.24	1.95
-0.05	-0.06	2.89
-0.02	0.00	2.48
0.02	0.00	3.00
-0.26	-0.24	2.40
0.56	0.42	2.30
0.03	0.00	3.04
-0.41	-0.27	2.48
-0.03	-0.03	2.64
0.24	0.20	2.30
-0.14	-0.15	2.94
0.14	0.12	2.83
-0.23	-0.22	2.20
-0.01	-0.03	2.71
-0.38	-0.27	2.64
0.16	0.11	3.30
0.34	0.22	2.71
0.01	-0.01	3.00
0.04	0.02	2.30
0.23	0.16	3.00
-0.43	-0.33	2.20
0.20	0.23	2.56
0.23	0.17	3.14
-0.60	-0.28	2.20
-0.41	-0.29	3.22
-0.40	-0.25	2.64
-0.29	-0.27	2.48
0.07	0.05	3.22
-0.03	-0.04	3.14
-0.38	-0.29	3.00
0.15	0.10	3.09
0.30	0.20	1.61
0.12	0.08	3.37
0.04	0.03	2.48
-0.46	-0.33	1.95
-0.15	-0.12	2.64
0.00	0.00	2.56
0.25	0.20	3.09
0.25	0.20	2.40
0.18	0.11	3.30
-0.51	-0.32	2.64
-0.21	-0.16	3.04
-0.05	0.01	2.89
-0.14	-0.07	1.79
-0.48	-0.31	2.40
0.06	0.04	3.76
0.31	0.22	2.71
-0.00	-0.00	3.43
-0.07	-0.01	3.40
0.25	0.18	3.40
-0.56	-0.38	2.30
-0.17	-0.13	3.09
-0.11	-0.05	3.43
-0.11	-0.07	3.37
-0.34	-0.24	3.37
-0.09	-0.07	1.79
0.49	0.33	1.79
0.26	0.18	3.18
-0.30	-0.18	2.48
-0.23	-0.16	3.04
-0.20	-0.16	3.04
-0.09	-0.03	2.89
-0.25	-0.19	2.64
-0.21	-0.15	2.56
-0.14	-0.09	2.40
-0.21	-0.20	2.30
-0.01	0.00	3.18
0.22	0.22	2.71
0.07	0.05	3.18
0.01	-0.03	2.64
0.33	0.23	2.89
-0.48	-0.33	2.30
0.24	0.16	2.83
-0.02	0.01	3.22
-0.09	-0.06	2.83
-0.31	-0.25	2.64
-0.14	-0.09	2.83
-0.12	-0.07	2.71
0.15	0.10	2.83
0.07	0.06	3.14
0.04	0.05	3.22
-0.23	-0.15	3.14
-0.13	-0.03	2.56
-1.00	-1.00	1.10
0.08	0.05	2.40
-0.13	-0.07	2.30
-0.20	-0.13	3.43
0.20	0.13	3.50
-0.35	-0.25	3.14
0.12	0.10	3.33
0.43	0.33	1.79
0.17	0.10	2.71
0.60	0.29	2.08
0.33	0.27	2.77
0.05	0.05	3.22
-0.32	-0.22	3.40
0.09	0.10	2.89
-0.27	-0.18	3.43
-0.45	-0.30	3.30
-0.16	-0.14	2.64
-0.00	0.01	3.00
-0.35	-0.20	3.09
0.09	0.07	3.22
0.08	0.01	2.71
-0.19	-0.12	2.89
-0.06	-0.01	2.89
-0.42	-0.27	2.77
-0.16	-0.11	3.00
-0.15	-0.07	2.83
0.00	0.02	3.14
0.01	0.03	2.48
-0.40	-0.24	3.30
0.19	0.18	2.56
0.03	0.01	2.89
0.00	0.00	2.48
-0.20	-0.17	2.20
0.27	0.17	3.64
-0.07	-0.03	2.83
0.14	0.09	3.64
1.00	1.00	0.69
-0.38	-0.23	2.56
0.09	0.05	3.00
-0.22	-0.13	2.83
0.07	0.05	3.43
-0.18	-0.15	2.83
-0.35	-0.24	2.48
-0.14	-0.13	2.56
0.35	0.27	2.77
0.02	0.00	3.14
-0.35	-0.28	2.20
-0.19	-0.14	3.30
0.28	0.17	3.26
-0.10	-0.10	2.77
-0.61	-0.43	2.71
0.07	0.04	3.14
0.15	0.12	2.64
0.25	0.14	1.95
-0.52	-0.30	2.48
-0.33	-0.22	2.20
-0.80	-0.60	1.61
0.09	0.02	2.40
-0.28	-0.17	2.94
0.09	0.03	3.33
0.27	0.20	2.94
0.38	0.22	3.37
0.10	0.06	3.88
0.00	0.00	1.39
-0.32	-0.26	2.71
-0.16	-0.13	3.18
0.03	-0.02	2.30
-1.00	-1.00	1.39
-0.26	-0.20	2.71
-0.18	-0.15	2.56
0.04	-0.08	2.56
-0.37	-0.23	3.43
-0.12	-0.09	3.30
-0.13	-0.08	2.94
0.01	0.00	2.77
0.46	0.33	2.56
0.07	0.07	2.83
0.39	0.29	2.30
-0.57	-0.37	3.00
-0.02	-0.02	3.14
0.04	0.02	2.77
-0.02	-0.03	2.77
-0.08	-0.05	3.00
-0.70	-0.60	1.61
-0.21	-0.10	3.53
0.03	0.02	3.43
-0.07	-0.02	2.40
0.17	0.11	3.37
-0.55	-0.39	2.89
0.30	0.20	1.61
-0.10	-0.15	2.83
-0.54	-0.42	2.94
-0.60	-0.47	1.79
-0.30	-0.20	1.61
-0.24	-0.16	2.94
0.26	0.16	2.30
-0.10	-0.10	2.94
-0.12	-0.14	2.08
-0.03	0.03	2.56
-0.08	-0.04	2.83
-1.00	-1.00	1.10
0.15	0.07	2.30
0.13	0.13	2.40
0.06	0.03	2.77
-0.08	-0.05	3.81
0.17	0.10	2.56
0.07	0.05	1.95
-0.43	-0.38	2.77
-0.21	-0.12	3.37
-0.19	-0.10	2.83
0.32	0.20	2.71
-0.19	-0.16	2.71
-0.22	-0.16	2.83
-0.52	-0.24	2.40
-0.08	-0.05	2.77
-0.07	-0.10	2.71
-0.44	-0.28	2.83
0.12	0.14	2.08
-0.46	-0.33	1.95
