Spearman	Kendall	MutualInformation
0.44	0.30	3.04
-0.20	0.00	1.39
0.42	0.29	3.14
0.57	0.39	2.94
0.63	0.47	2.71
0.65	0.49	2.40
0.63	0.45	2.40
0.48	0.32	3.00
0.71	0.59	2.56
0.48	0.34	3.30
0.61	0.49	2.71
0.63	0.44	2.56
0.58	0.42	3.14
0.20	0.12	2.64
0.02	0.02	2.30
0.37	0.26	3.00
0.57	0.40	3.00
0.65	0.48	3.04
0.45	0.33	2.77
0.76	0.56	2.30
0.50	0.33	3.22
0.14	0.10	2.64
0.39	0.28	3.33
0.58	0.41	3.37
0.81	0.67	2.56
0.35	0.22	2.20
0.55	0.38	2.64
0.58	0.49	2.40
1.00	1.00	1.10
0.53	0.37	3.26
0.69	0.49	2.56
0.15	0.08	2.89
0.36	0.33	1.95
1.00	1.00	1.10
-1.00	-1.00	0.69
0.59	0.43	3.26
0.51	0.40	3.30
0.33	0.28	2.77
0.45	0.30	3.26
0.34	0.18	2.71
0.58	0.45	3.22
0.58	0.44	2.56
nan	nan	0.00
0.50	0.33	1.95
-0.21	-0.14	2.71
0.10	0.00	1.61
0.49	0.33	3.22
0.63	0.45	2.89
0.46	0.35	3.00
0.50	0.34	2.64
0.80	0.67	1.39
0.44	0.27	3.04
0.15	0.09	2.94
-0.15	-0.12	2.48
0.69	0.51	3.18
0.32	0.21	2.64
0.58	0.39	2.89
0.50	0.33	1.10
0.24	0.12	3.00
0.37	0.27	2.64
0.24	0.18	2.48
0.56	0.43	2.94
0.68	0.52	1.95
0.59	0.44	3.30
0.44	0.27	2.40
0.44	0.32	2.89
0.33	0.21	2.08
0.54	0.40	2.77
0.46	0.32	2.77
0.50	0.37	2.83
0.80	0.67	1.39
0.55	0.38	3.26
0.12	0.08	2.89
0.49	0.33	1.79
0.57	0.43	2.64
0.66	0.45	2.77
0.28	0.17	2.20
0.68	0.50	2.77
0.65	0.46	2.89
0.10	0.03	2.77
0.52	0.37	2.71
0.65	0.49	2.56
0.46	0.34	3.22
0.14	0.14	2.08
0.43	0.30	3.18
0.58	0.41	3.43
0.50	0.20	1.61
-0.09	-0.07	2.30
0.09	0.07	1.79
0.59	0.37	3.22
0.09	0.09	2.48
0.55	0.45	2.48
0.20	0.00	1.39
0.55	0.42	2.30
-0.08	-0.11	2.20
0.34	0.27	2.89
0.43	0.30	3.18
0.54	0.44	3.14
0.50	0.20	1.61
0.03	0.01	2.83
0.36	0.26	3.09
0.30	0.26	2.56
0.36	0.26	3.47
0.43	0.32	3.50
-0.22	-0.11	2.20
1.00	1.00	1.10
-0.40	-0.33	1.39
0.31	0.22	3.26
0.49	0.35	2.71
0.78	0.56	2.71
0.45	0.34	2.64
0.80	0.61	3.04
0.43	0.29	3.18
0.13	0.07	3.18
0.63	0.50	2.20
-0.42	-0.28	2.20
0.63	0.48	3.18
0.82	0.62	1.95
0.46	0.35	3.00
0.56	0.42	3.30
0.55	0.38	3.14
0.03	0.03	2.56
0.53	0.44	2.20
1.00	1.00	1.39
0.33	0.19	3.56
0.38	0.24	2.48
0.49	0.34	3.71
0.63	0.44	3.00
0.65	0.54	2.56
0.49	0.33	1.79
0.42	0.29	3.04
-1.00	-1.00	0.69
-0.80	-0.67	1.39
0.79	0.59	2.56
0.59	0.41	3.22
0.50	0.39	3.18
0.12	0.05	2.40
0.43	0.32	3.26
0.46	0.32	2.89
0.50	0.33	1.10
0.65	0.47	2.77
0.57	0.43	2.08
0.47	0.39	2.20
0.36	0.24	3.40
1.00	1.00	1.10
0.26	0.20	1.79
0.59	0.41	2.71
0.16	0.12	2.89
0.28	0.16	2.40
0.50	0.32	3.33
0.25	0.24	2.30
1.00	1.00	0.69
0.60	0.42	2.40
0.31	0.19	2.64
0.18	0.14	2.64
0.27	0.19	3.43
0.53	0.36	3.18
0.54	0.39	3.56
0.50	0.40	1.61
0.47	0.33	3.64
0.40	0.33	1.39
0.40	0.40	1.61
0.65	0.46	3.14
0.42	0.20	2.30
0.80	0.67	1.39
0.00	0.20	1.61
0.69	0.46	3.04
1.00	1.00	1.39
0.62	0.45	2.89
0.56	0.41	3.09
0.62	0.50	2.08
0.52	0.36	2.08
0.93	0.83	2.20
0.37	0.26	3.22
0.52	0.37	2.89
0.64	0.43	2.83
0.50	0.33	1.10
-0.12	-0.14	2.71
0.53	0.46	3.00
0.07	-0.01	2.71
0.58	0.45	2.94
0.21	0.12	2.71
0.57	0.41	3.22
0.50	0.33	1.10
-0.50	-0.33	1.10
0.71	0.52	2.77
0.00	-0.05	1.95
0.08	0.07	2.83
0.63	0.49	2.56
0.44	0.24	2.71
0.38	0.28	2.20
0.50	0.33	1.10
-1.00	-1.00	0.69
0.35	0.21	2.64
0.50	0.33	1.10
0.42	0.31	3.00
-0.21	-0.14	1.95
0.37	0.33	1.79
0.17	0.12	3.33
0.42	0.31	3.14
0.80	0.60	1.61
0.10	0.03	2.56
0.29	0.21	2.64
1.00	1.00	1.10
0.15	0.13	3.26
1.00	1.00	1.39
0.35	0.24	3.04
0.56	0.42	2.89
0.75	0.58	2.71
0.36	0.30	2.64
-0.50	-0.33	1.10
0.70	0.55	2.48
-1.00	-1.00	0.69
0.74	0.59	2.83
0.12	0.09	2.40
1.00	1.00	1.10
0.47	0.31	3.30
0.41	0.29	3.22
0.59	0.47	2.64
0.34	0.23	2.77
0.68	0.49	2.71
0.44	0.32	2.77
0.36	0.29	2.30
0.70	0.60	1.61
0.78	0.56	2.64
0.12	0.05	2.40
0.55	0.43	2.08
0.39	0.25	3.00
0.37	0.25	3.18
1.00	1.00	0.69
0.42	0.39	2.48
0.57	0.39	2.48
-0.09	-0.08	2.64
0.49	0.31	3.09
0.44	0.36	2.56
0.58	0.42	3.00
0.23	0.19	3.14
0.05	0.06	2.89
0.19	0.12	3.56
0.24	0.14	2.08
0.90	0.80	1.61
0.49	0.35	3.47
0.31	0.19	2.89
-1.00	-1.00	0.69
0.46	0.31	3.22
0.63	0.45	2.89
0.70	0.56	2.30
0.74	0.50	2.08
0.62	0.47	2.71
0.32	0.20	3.18
0.39	0.24	1.95
0.54	0.39	2.71
0.64	0.46	3.30
0.62	0.43	3.14
0.55	0.41	3.61
0.54	0.40	3.22
0.68	0.50	3.50
0.45	0.20	2.30
0.11	0.05	3.09
0.57	0.42	2.40
0.47	0.35	2.40
0.55	0.42	3.58
-0.55	-0.31	2.40
0.55	0.40	2.23
0.51	0.38	2.94
0.07	0.13	2.40
0.51	0.39	3.14
0.42	0.29	3.22
-0.21	-0.15	2.77
0.56	0.38	2.30
0.37	0.27	3.47
0.59	0.41	2.71
0.69	0.50	2.83
0.29	0.23	2.08
0.06	0.03	2.48
0.57	0.44	2.20
0.59	0.46	3.43
0.76	0.59	2.94
0.64	0.42	3.30
0.67	0.49	2.64
0.24	0.21	2.08
0.71	0.53	2.40
0.43	0.30	2.71
0.62	0.49	3.43
-0.12	-0.14	2.08
0.45	0.32	2.83
0.54	0.40	3.22
0.75	0.55	2.77
0.40	0.29	2.08
0.45	0.30	3.14
0.74	0.55	3.00
0.58	0.35	3.30
0.70	0.52	2.89
0.68	0.50	3.26
0.52	0.43	2.08
0.47	0.22	2.20
0.55	0.38	2.64
0.75	0.56	3.37
0.58	0.44	2.56
0.77	0.58	2.64
0.36	0.22	3.00
0.10	0.06	3.33
0.21	0.14	1.95
0.54	0.44	2.94
0.55	0.37	3.58
0.39	0.29	3.78
0.55	0.38	3.33
0.58	0.39	2.48
0.54	0.36	3.87
0.48	0.36	2.08
0.67	0.49	3.76
0.69	0.52	2.48
0.31	0.33	1.79
0.57	0.38	3.74
0.83	0.67	2.40
-0.10	0.00	1.61
0.74	0.54	2.64
0.57	0.40	3.09
0.44	0.28	3.18
0.56	0.43	2.83
0.30	0.21	3.00
0.75	0.60	2.83
0.62	0.53	2.40
0.39	0.20	2.77
-0.14	-0.07	1.79
0.28	0.20	3.30
0.52	0.39	2.20
0.48	0.39	2.20
0.52	0.35	2.89
0.83	0.70	2.77
0.49	0.33	1.79
0.26	0.20	2.30
0.71	0.52	2.89
0.44	0.35	2.89
0.25	0.15	2.48
0.21	0.14	2.71
0.57	0.44	2.20
0.51	0.35	3.00
0.50	0.33	2.71
0.41	0.25	2.64
0.59	0.44	3.33
0.63	0.48	2.89
0.62	0.42	3.26
0.42	0.32	2.64
0.30	0.21	2.56
0.36	0.30	2.64
0.73	0.55	3.14
0.14	0.14	1.95
0.55	0.38	2.40
0.39	0.31	2.71
0.19	0.12	2.89
0.36	0.21	2.08
0.34	0.20	3.04
0.50	0.38	2.77
0.33	0.23	2.89
0.21	0.15	2.48
0.74	0.57	2.08
0.77	0.60	1.79
0.65	0.50	2.71
0.08	-0.06	2.20
0.38	0.24	3.76
0.51	0.37	2.83
0.71	0.60	2.71
0.41	0.26	3.26
0.58	0.36	2.64
0.51	0.35	3.33
0.34	0.24	3.53
0.71	0.52	3.40
0.26	0.23	3.14
0.24	0.19	3.04
-0.09	-0.07	2.77
0.13	0.11	3.14
0.49	0.37	3.14
0.70	0.52	3.37
0.30	0.20	3.04
0.34	0.23	2.64
0.54	0.41	3.04
0.76	0.55	3.30
0.69	0.58	2.48
0.64	0.45	3.33
0.61	0.43	2.94
0.67	0.53	3.69
0.72	0.56	2.89
0.20	0.15	3.47
0.68	0.47	3.66
0.72	0.54	3.40
0.73	0.51	2.94
0.56	0.41	3.69
0.19	0.21	2.64
0.43	0.28	2.77
0.65	0.46	3.99
0.48	0.35	3.26
0.58	0.40	3.18
0.68	0.50	3.09
0.40	0.30	2.77
0.76	0.60	2.40
0.63	0.47	3.43
0.30	0.26	2.94
0.49	0.35	2.83
0.10	0.03	2.89
0.64	0.52	1.95
0.49	0.36	3.56
0.49	0.46	2.56
0.50	0.33	2.71
0.52	0.35	3.47
0.46	0.31	3.50
0.42	0.29	2.30
0.87	0.68	2.94
0.30	0.20	3.37
0.71	0.47	1.79
0.44	0.30	3.14
0.30	0.16	2.30
0.80	0.60	1.61
0.62	0.38	2.56
0.77	0.67	2.40
0.45	0.38	2.64
0.47	0.35	3.33
0.36	0.24	2.71
0.72	0.64	2.30
0.28	0.19	3.00
0.59	0.51	2.56
0.50	0.27	2.48
-0.09	-0.07	1.79
0.23	0.19	0.17
0.60	0.42	3.00
0.32	0.20	3.64
0.46	0.36	2.94
0.38	0.28	2.83
0.59	0.38	2.56
0.47	0.32	3.09
0.68	0.49	2.83
0.65	0.47	3.22
0.66	0.54	2.71
0.30	0.16	2.83
0.37	0.22	2.20
0.23	0.10	2.77
0.58	0.45	2.77
0.48	0.34	3.43
0.54	0.39	3.22
0.66	0.50	2.89
0.65	0.45	2.89
0.39	0.26	2.56
0.44	0.30	2.77
0.54	0.38	3.09
0.77	0.57	3.30
0.40	0.30	3.30
0.45	0.32	2.64
0.40	0.25	3.47
0.20	0.17	2.20
0.67	0.47	3.00
0.59	0.44	2.56
0.82	0.61	3.58
0.75	0.59	3.00
0.33	0.22	3.87
-0.35	-0.24	2.40
0.37	0.33	1.79
0.64	0.44	3.33
0.35	0.25	3.18
0.65	0.46	3.09
0.35	0.23	2.89
0.41	0.33	2.56
0.28	0.23	3.22
0.24	0.19	2.64
-0.49	-0.33	1.79
0.94	0.87	1.79
0.72	0.54	3.22
0.60	0.46	3.22
0.62	0.47	2.64
0.54	0.40	3.30
0.55	0.47	2.30
0.39	0.23	3.00
0.24	0.21	2.08
0.29	0.18	2.71
0.61	0.47	2.30
0.32	0.21	2.56
0.44	0.24	2.71
0.55	0.43	3.00
0.43	0.27	2.48
0.51	0.37	2.83
0.37	0.23	3.00
0.67	0.51	3.28
0.65	0.56	2.56
0.76	0.64	2.48
0.62	0.47	3.50
0.70	0.52	2.89
0.49	0.33	3.50
0.45	0.30	2.48
0.53	0.40	3.33
0.47	0.34	3.76
0.49	0.36	3.22
0.40	0.28	3.26
0.65	0.51	3.09
0.28	0.18	3.50
0.59	0.44	3.40
0.32	0.21	2.48
0.77	0.59	2.56
0.55	0.52	2.48
0.54	0.47	2.83
0.65	0.49	2.40
-0.37	-0.33	1.79
0.30	0.22	3.00
0.69	0.50	3.50
0.68	0.49	2.64
0.34	0.23	2.56
0.32	0.24	3.43
0.54	0.39	3.26
0.36	0.20	2.71
0.43	0.33	2.20
0.39	0.30	3.04
0.49	0.32	3.22
0.28	0.21	2.83
0.75	0.57	2.83
0.35	0.25	3.30
0.67	0.54	2.64
0.58	0.42	2.30
0.49	0.37	2.71
0.65	0.49	2.64
-0.03	0.07	1.79
0.63	0.44	2.20
0.49	0.36	3.09
-0.10	0.11	2.20
0.44	0.33	2.56
0.85	0.72	2.20
0.62	0.44	2.83
0.81	0.67	2.48
0.67	0.50	2.83
0.40	0.33	2.20
1.00	1.00	0.69
0.63	0.47	3.09
-0.52	-0.44	2.20
0.25	0.16	2.71
0.50	0.33	1.10
0.31	0.14	2.08
0.59	0.33	2.48
0.43	0.33	1.95
0.71	0.49	3.14
1.00	1.00	0.69
0.57	0.42	3.00
0.75	0.58	3.04
0.55	0.43	2.08
0.35	0.27	3.18
0.54	0.33	1.95
0.57	0.45	2.89
0.60	0.40	3.09
0.64	0.51	3.09
0.37	0.31	2.56
0.44	0.33	3.22
0.58	0.39	2.89
0.37	0.25	2.83
0.54	0.40	2.83
0.15	0.09	2.48
0.20	0.20	1.61
0.37	0.24	2.48
0.41	0.30	2.48
0.48	0.34	3.47
0.50	0.33	1.10
0.38	0.29	3.00
0.90	0.74	2.56
0.63	0.49	2.83
0.38	0.25	2.77
0.57	0.43	1.95
0.82	0.66	2.71
-0.40	-0.40	1.61
-0.13	-0.09	2.40
0.71	0.55	2.48
1.00	1.00	1.10
0.74	0.50	2.77
0.71	0.55	3.33
-0.32	-0.24	1.95
0.39	0.25	2.89
0.58	0.42	2.48
0.32	0.24	3.00
-0.06	-0.05	2.40
0.47	0.38	2.30
0.63	0.48	3.04
0.74	0.58	2.48
0.42	0.34	2.64
0.59	0.42	2.30
0.57	0.40	2.94
0.73	0.51	2.83
0.13	0.17	2.20
0.35	0.26	2.71
0.31	0.14	2.64
0.69	0.50	3.30
0.65	0.45	2.71
0.43	0.27	3.00
0.15	0.07	2.30
0.63	0.46	3.00
0.18	0.22	2.20
0.59	0.44	2.56
0.60	0.38	3.14
0.50	0.39	2.20
0.08	0.04	3.22
0.26	0.21	2.64
0.27	0.21	2.48
0.39	0.28	3.22
0.16	0.09	3.14
0.30	0.23	3.00
0.64	0.46	3.09
0.70	0.60	1.61
0.44	0.30	3.37
0.24	0.15	2.48
-0.18	-0.14	1.95
0.55	0.38	2.64
-0.04	0.03	2.56
0.27	0.18	3.09
0.50	0.45	2.40
0.37	0.29	3.30
0.33	0.27	2.64
0.43	0.30	3.04
0.13	0.08	2.89
-0.54	-0.33	1.79
0.29	0.20	2.40
0.57	0.39	3.76
0.54	0.39	2.71
0.49	0.37	3.43
0.29	0.21	3.40
0.67	0.51	3.40
0.83	0.64	2.30
0.44	0.28	3.09
0.25	0.19	3.43
0.45	0.32	3.37
0.52	0.36	3.37
0.43	0.33	1.79
0.49	0.33	1.79
0.59	0.41	3.18
0.55	0.39	2.48
0.45	0.33	3.04
0.60	0.44	3.04
0.38	0.32	2.89
0.56	0.45	2.64
0.34	0.23	2.56
0.06	0.05	2.40
0.55	0.42	2.30
0.66	0.49	3.18
0.59	0.37	2.71
0.41	0.30	3.18
0.57	0.43	2.64
0.50	0.37	2.89
0.38	0.29	2.30
0.58	0.44	2.83
0.51	0.37	3.22
0.65	0.51	2.83
0.44	0.32	2.64
0.45	0.31	2.83
0.56	0.35	2.71
0.67	0.51	2.83
0.42	0.28	3.14
0.52	0.37	3.22
0.34	0.23	3.14
0.45	0.33	2.56
0.50	0.33	1.10
0.35	0.24	2.40
0.79	0.64	2.30
0.54	0.38	3.43
0.52	0.36	3.50
0.45	0.30	3.14
0.48	0.31	3.33
0.49	0.33	1.79
0.82	0.66	2.71
0.43	0.29	2.08
0.36	0.25	2.77
0.38	0.26	3.22
0.54	0.35	3.40
0.32	0.24	2.89
0.19	0.11	3.43
0.37	0.20	3.30
0.54	0.43	2.64
0.63	0.46	3.00
0.15	0.12	3.09
0.46	0.33	3.22
0.44	0.30	2.71
0.25	0.16	2.89
0.14	0.08	2.89
0.53	0.42	2.77
0.50	0.35	3.00
0.11	0.09	2.83
0.50	0.37	3.14
0.62	0.39	2.48
0.67	0.47	3.30
0.60	0.46	2.56
0.54	0.40	2.89
0.85	0.70	2.48
0.78	0.61	2.20
0.32	0.21	3.64
0.24	0.16	2.83
0.70	0.51	3.64
1.00	1.00	0.69
0.16	0.13	2.56
0.71	0.54	3.00
0.70	0.57	2.83
0.54	0.38	3.43
-0.08	-0.06	2.83
-0.20	-0.15	2.48
-0.12	-0.08	2.56
0.74	0.58	2.77
0.50	0.36	3.14
0.72	0.50	2.20
0.36	0.24	3.30
0.41	0.27	3.26
0.44	0.32	2.77
0.19	0.12	2.71
0.67	0.49	3.14
0.69	0.52	2.64
0.61	0.52	1.95
0.03	0.00	2.48
0.10	0.06	2.20
-0.50	-0.40	1.61
0.53	0.42	2.40
0.40	0.29	2.94
0.61	0.47	3.33
0.76	0.56	2.94
0.78	0.59	3.37
0.28	0.20	3.91
0.40	0.33	1.39
0.21	0.18	2.71
0.23	0.18	3.18
0.43	0.24	2.30
-0.40	-0.33	1.39
0.48	0.41	2.71
0.34	0.26	2.56
0.19	0.13	2.56
0.28	0.21	3.43
0.41	0.30	3.30
0.61	0.44	2.94
0.42	0.32	2.77
0.51	0.38	2.56
0.36	0.28	2.83
0.83	0.64	2.30
0.02	0.04	3.00
0.56	0.43	3.14
0.36	0.22	2.77
0.18	0.13	2.77
0.65	0.47	3.00
0.80	0.60	1.61
0.46	0.30	3.53
0.58	0.44	3.43
0.37	0.27	2.40
0.76	0.57	3.37
0.23	0.19	2.89
1.00	1.00	1.61
0.47	0.31	2.83
0.04	0.04	2.94
0.14	0.07	1.79
-0.10	0.00	1.61
0.54	0.40	2.94
0.27	0.20	2.30
0.50	0.32	2.94
0.36	0.29	2.08
0.63	0.44	2.56
0.33	0.19	2.83
-0.50	-0.33	1.10
0.59	0.42	2.30
0.54	0.42	2.40
0.63	0.52	2.77
0.49	0.33	3.81
0.68	0.51	2.56
0.21	0.14	1.95
0.62	0.47	2.77
0.64	0.47	3.37
0.43	0.31	2.83
0.29	0.20	2.71
0.38	0.28	2.71
0.46	0.35	2.83
0.46	0.31	2.40
0.14	0.08	2.77
0.16	0.10	2.71
0.23	0.16	2.83
0.07	0.07	2.08
0.18	0.14	1.95
