Spearman	Kendall	MutualInformation
0.50	0.33	3.18
0.56	0.41	2.71
0.36	0.25	3.18
0.61	0.38	2.40
0.41	0.29	2.30
0.61	0.43	3.22
0.49	0.32	2.64
0.53	0.38	2.83
0.51	0.26	2.71
0.75	0.56	2.83
0.33	0.23	3.14
0.47	0.33	2.20
0.50	0.40	3.22
0.47	0.35	3.14
0.79	0.62	2.56
0.52	0.36	3.95
0.50	0.33	1.10
0.23	0.20	2.40
0.55	0.33	2.30
0.66	0.45	3.43
0.30	0.20	3.61
0.45	0.32	3.50
0.67	0.48	3.00
0.71	0.46	3.14
0.38	0.22	3.33
0.77	0.60	1.79
0.69	0.50	2.71
0.74	0.50	2.08
0.57	0.43	3.22
0.64	0.46	3.40
0.42	0.32	2.89
0.20	0.10	3.43
0.65	0.43	3.30
0.71	0.54	2.64
0.59	0.43	3.00
0.63	0.43	3.09
0.47	0.33	3.22
0.56	0.39	2.89
0.60	0.42	2.89
0.52	0.33	2.77
0.54	0.38	3.00
0.61	0.45	3.14
0.17	0.15	2.48
0.51	0.36	3.30
0.58	0.46	2.56
0.60	0.48	2.89
0.38	0.21	2.48
0.17	0.06	2.20
0.59	0.40	3.64
0.60	0.44	2.83
0.80	0.63	3.00
1.00	1.00	0.69
0.65	0.46	2.56
0.76	0.57	3.00
0.65	0.49	2.83
0.72	0.54	2.83
0.32	0.21	2.48
0.24	0.18	2.56
0.79	0.55	2.77
0.66	0.45	3.14
0.73	0.61	2.20
0.71	0.53	3.30
0.50	0.35	3.26
0.45	0.38	2.77
0.73	0.60	2.71
0.27	0.16	3.14
0.72	0.54	2.64
0.46	0.43	1.95
0.57	0.42	2.48
0.65	0.44	2.20
0.80	0.60	1.61
0.20	0.13	2.40
0.30	0.17	2.94
0.75	0.59	3.33
0.52	0.35	3.37
0.33	0.22	3.91
0.40	0.33	1.39
0.69	0.50	2.71
0.71	0.51	2.30
1.00	1.00	1.39
0.92	0.77	2.71
0.51	0.36	2.56
0.53	0.37	2.89
0.31	0.21	2.56
0.54	0.38	3.43
0.60	0.37	3.30
0.78	0.57	3.69
0.62	0.46	2.94
0.76	0.57	2.77
0.29	0.15	2.83
0.82	0.64	2.30
0.48	0.36	3.00
0.58	0.42	3.14
0.56	0.35	2.77
0.68	0.47	3.00
0.60	0.40	1.61
0.53	0.38	3.53
0.46	0.33	3.43
0.72	0.54	3.04
0.50	0.37	2.89
0.70	0.60	1.61
0.45	0.31	2.94
0.89	0.73	1.79
0.10	0.00	1.61
0.49	0.33	2.94
0.20	0.16	2.30
0.66	0.46	2.94
0.90	0.79	2.08
0.56	0.38	2.56
0.47	0.34	2.83
-1.00	-1.00	1.10
0.45	0.29	2.30
0.71	0.56	2.40
0.66	0.53	2.77
0.57	0.39	3.81
0.71	0.52	1.95
0.41	0.29	3.56
0.79	0.60	2.77
0.71	0.47	2.83
0.47	0.35	2.71
0.49	0.35	2.71
0.53	0.37	2.83
0.24	0.20	2.40
0.37	0.27	2.77
0.25	0.20	2.71
0.68	0.50	2.83
0.52	0.29	2.08
0.82	0.71	1.95
