Spearman	Kendall	MutualInformation
0.50	0.29	2.08
0.35	0.24	3.18
0.58	0.36	3.43
0.60	0.40	1.61
0.64	0.47	2.30
0.89	0.73	1.79
0.72	0.52	3.22
0.59	0.45	2.48
0.63	0.48	2.48
-0.20	0.00	1.39
0.75	0.51	2.30
0.68	0.56	2.20
0.53	0.35	2.89
0.67	0.49	3.18
0.64	0.45	3.14
0.70	0.60	1.61
0.47	0.32	2.83
0.79	0.60	3.09
0.72	0.49	2.56
0.76	0.58	3.47
0.58	0.41	3.50
0.58	0.39	2.20
0.50	0.33	1.10
0.80	0.67	1.39
0.53	0.39	3.26
0.50	0.39	2.71
0.69	0.47	2.71
0.53	0.45	2.64
0.83	0.62	3.04
0.55	0.39	3.18
0.72	0.54	3.18
0.58	0.39	2.20
0.17	0.11	2.20
0.81	0.64	3.18
0.71	0.52	1.95
0.17	0.07	3.00
0.55	0.40	3.30
0.64	0.41	3.14
0.43	0.38	2.56
0.42	0.28	2.20
1.00	1.00	1.39
0.65	0.45	3.56
0.54	0.39	2.48
0.62	0.43	3.71
0.80	0.62	3.00
0.81	0.64	2.56
0.49	0.33	1.79
0.89	0.72	3.04
1.00	1.00	0.69
0.40	0.33	1.39
0.82	0.62	2.56
0.66	0.47	3.22
0.53	0.38	3.18
0.35	0.16	2.40
0.75	0.59	3.26
0.68	0.49	2.89
0.50	0.33	1.10
0.70	0.50	2.77
0.74	0.64	2.08
0.65	0.50	2.20
0.29	0.20	3.40
1.00	1.00	1.10
0.31	0.20	1.79
0.70	0.52	2.71
0.28	0.16	2.89
0.71	0.56	2.40
0.58	0.44	3.33
0.83	0.69	2.30
1.00	1.00	0.69
0.73	0.56	2.40
0.38	0.25	2.64
0.49	0.32	2.64
0.37	0.27	3.43
0.72	0.54	3.18
0.66	0.51	3.56
0.70	0.60	1.61
0.54	0.38	3.64
0.40	0.33	1.39
0.60	0.40	1.61
0.77	0.60	3.14
0.28	0.20	2.30
0.80	0.67	1.39
-0.30	-0.20	1.61
0.72	0.55	3.04
0.40	0.33	1.39
0.72	0.50	2.89
0.75	0.58	3.09
0.86	0.79	2.08
0.38	0.29	2.08
0.85	0.72	2.20
0.86	0.67	3.22
0.36	0.29	2.89
0.75	0.53	2.83
0.50	0.33	1.10
0.40	0.26	2.71
0.80	0.62	3.00
0.19	0.12	2.71
0.79	0.63	2.94
0.24	0.16	2.71
0.59	0.44	3.22
0.50	0.33	1.10
-0.50	-0.33	1.10
0.64	0.45	2.77
0.57	0.43	1.95
0.01	-0.04	2.83
0.92	0.79	2.56
0.63	0.41	2.71
0.60	0.44	2.20
1.00	1.00	1.10
-1.00	-1.00	0.69
0.75	0.58	2.64
0.50	0.33	1.10
0.61	0.46	3.00
-0.25	-0.14	1.95
-0.54	-0.47	1.79
0.37	0.24	3.33
0.67	0.47	3.14
0.90	0.80	1.61
0.57	0.46	2.56
0.67	0.47	2.64
1.00	1.00	1.10
0.41	0.28	3.26
0.80	0.67	1.39
0.64	0.45	3.04
0.63	0.42	2.89
0.77	0.56	2.71
0.49	0.34	2.64
-0.50	-0.33	1.10
0.83	0.61	2.48
1.00	1.00	0.69
0.67	0.51	2.83
0.93	0.82	2.40
1.00	1.00	1.10
0.13	0.04	3.30
0.52	0.32	3.22
0.60	0.47	2.64
0.61	0.48	2.77
0.50	0.39	2.71
0.30	0.18	2.77
0.89	0.78	2.30
0.90	0.80	1.61
0.80	0.63	2.64
0.37	0.27	2.40
0.43	0.43	2.08
0.68	0.54	3.00
0.54	0.36	3.18
-1.00	-1.00	0.69
0.69	0.52	2.48
0.87	0.70	2.48
0.38	0.30	2.64
0.60	0.45	3.09
0.52	0.36	2.56
0.71	0.54	3.00
0.55	0.44	3.14
0.42	0.27	2.89
0.65	0.47	3.56
0.67	0.57	2.08
0.90	0.80	1.61
0.54	0.35	3.47
0.35	0.24	2.89
1.00	1.00	0.69
0.28	0.19	3.22
0.80	0.58	2.89
0.52	0.38	2.30
0.69	0.57	2.08
0.20	0.10	2.71
0.43	0.30	3.18
0.54	0.43	1.95
0.75	0.58	2.71
0.53	0.39	3.30
0.64	0.47	3.14
0.69	0.47	3.61
0.78	0.62	3.22
0.79	0.61	3.50
0.60	0.42	2.30
0.11	0.07	3.09
0.63	0.49	2.40
0.52	0.35	2.40
0.33	0.23	3.58
0.69	0.56	2.40
0.64	0.43	3.87
0.62	0.44	2.94
0.69	0.49	2.40
0.70	0.54	3.14
0.67	0.44	3.22
0.67	0.47	2.77
0.64	0.38	2.30
0.55	0.38	3.47
0.45	0.31	2.71
0.55	0.35	2.83
0.56	0.38	3.97
0.40	0.27	2.48
0.77	0.56	2.20
0.37	0.27	3.43
0.72	0.50	2.94
0.86	0.69	3.30
0.63	0.49	2.64
0.64	0.43	2.08
0.49	0.27	2.40
0.74	0.54	2.71
0.50	0.32	3.43
-0.43	-0.36	2.08
0.75	0.56	2.83
0.78	0.57	3.22
0.87	0.72	2.77
0.60	0.50	2.08
0.46	0.33	3.14
0.67	0.46	3.00
0.60	0.44	3.30
0.46	0.28	2.89
0.66	0.47	3.26
0.88	0.71	2.08
0.57	0.33	2.20
0.53	0.36	2.64
0.77	0.58	3.37
0.60	0.38	2.56
0.70	0.49	2.64
0.55	0.36	3.00
0.29	0.18	3.33
0.04	0.14	1.95
0.69	0.50	2.94
0.38	0.26	3.58
0.62	0.45	3.78
0.72	0.52	3.33
0.78	0.64	2.48
0.73	0.51	3.87
0.43	0.36	2.08
0.71	0.50	3.76
0.84	0.67	2.48
0.31	0.20	1.79
0.67	0.49	4.01
0.88	0.71	2.40
0.10	0.00	1.61
0.78	0.63	2.64
0.72	0.52	3.09
0.68	0.51	3.18
0.50	0.37	2.83
0.75	0.57	3.00
0.60	0.46	2.83
0.45	0.24	2.40
0.73	0.55	2.77
0.43	0.33	1.79
0.43	0.28	3.30
0.68	0.50	2.20
0.48	0.44	2.20
0.74	0.53	2.89
0.72	0.58	2.77
0.60	0.47	1.79
0.45	0.29	2.30
0.56	0.44	2.89
0.44	0.31	2.89
0.20	0.18	2.48
0.75	0.52	2.71
0.47	0.28	2.20
0.57	0.40	3.00
0.60	0.37	2.71
0.34	0.10	2.64
0.70	0.54	3.33
0.70	0.50	2.89
0.49	0.38	3.26
0.56	0.38	2.64
0.69	0.46	2.56
0.75	0.60	2.64
0.74	0.54	3.14
0.86	0.71	1.95
0.83	0.60	2.40
0.75	0.58	2.71
0.78	0.58	2.89
0.79	0.64	2.08
0.83	0.63	3.04
0.77	0.55	2.77
0.31	0.22	2.89
0.75	0.55	2.48
0.62	0.43	2.08
0.60	0.47	1.79
0.46	0.22	2.71
0.85	0.72	2.20
0.58	0.41	3.76
0.27	0.18	2.83
0.67	0.50	2.71
0.69	0.45	3.26
-0.07	-0.05	2.64
0.39	0.26	3.33
0.39	0.26	3.53
0.69	0.48	3.40
0.34	0.23	3.14
0.68	0.52	3.04
0.43	0.33	2.77
0.36	0.24	3.14
0.60	0.43	3.14
0.65	0.43	3.37
0.57	0.42	3.04
0.31	0.23	2.64
0.72	0.56	3.04
0.79	0.60	3.30
0.72	0.58	2.48
0.70	0.51	3.33
0.74	0.60	2.94
0.57	0.40	3.69
0.67	0.50	2.89
0.13	0.10	3.47
0.76	0.58	3.66
0.74	0.56	3.40
0.53	0.43	2.94
0.76	0.54	3.69
0.72	0.52	2.64
0.63	0.48	2.77
0.59	0.39	3.99
0.54	0.38	3.26
0.58	0.38	3.18
0.61	0.45	3.09
0.63	0.48	2.77
0.70	0.53	2.40
0.70	0.51	3.43
0.61	0.54	2.94
0.69	0.49	2.83
0.48	0.31	2.89
0.57	0.43	1.95
0.36	0.25	3.56
0.65	0.46	2.56
0.36	0.30	2.71
0.57	0.40	3.47
0.53	0.37	3.50
0.39	0.24	2.30
0.69	0.50	2.94
0.56	0.39	3.37
0.83	0.73	1.79
0.61	0.42	3.14
0.77	0.60	2.30
0.80	0.60	1.61
0.70	0.49	2.56
0.55	0.45	2.40
0.48	0.36	2.64
0.72	0.51	3.33
0.50	0.35	2.71
0.83	0.64	2.30
0.68	0.53	3.00
0.57	0.38	2.56
0.60	0.45	2.48
0.31	0.20	1.79
0.34	0.24	3.87
0.47	0.29	3.00
0.66	0.48	3.64
0.71	0.54	2.94
0.80	0.62	2.83
0.82	0.64	2.56
0.55	0.39	3.09
0.87	0.69	2.83
0.66	0.46	3.22
0.65	0.39	2.71
0.55	0.41	2.83
0.78	0.56	2.20
0.83	0.65	2.77
0.64	0.47	2.77
0.53	0.36	3.43
0.83	0.64	3.22
0.76	0.59	2.89
0.75	0.56	2.89
0.85	0.64	2.56
0.71	0.50	2.77
0.43	0.30	3.09
0.70	0.50	3.30
0.65	0.50	3.30
0.48	0.19	2.64
0.27	0.19	3.47
0.73	0.50	2.20
0.71	0.55	3.00
0.55	0.41	2.56
0.72	0.54	3.58
0.62	0.44	3.00
0.42	0.27	3.87
0.45	0.31	2.40
0.49	0.33	1.79
0.63	0.46	3.33
0.58	0.41	3.18
0.68	0.53	3.09
0.47	0.35	2.89
0.79	0.62	2.56
0.60	0.42	3.22
0.78	0.71	2.64
0.26	0.20	1.79
0.94	0.87	1.79
0.71	0.51	3.22
0.59	0.40	3.22
0.42	0.34	2.64
0.56	0.40	3.30
0.78	0.60	2.30
0.45	0.36	3.00
0.83	0.71	2.08
0.82	0.62	2.71
0.66	0.51	2.30
0.72	0.56	2.56
0.70	0.47	2.71
0.35	0.22	3.00
0.80	0.61	2.48
0.58	0.44	2.83
0.69	0.47	3.00
0.64	0.40	3.28
0.61	0.38	2.56
0.72	0.55	2.48
0.60	0.47	3.50
0.61	0.45	2.89
0.66	0.48	3.50
0.59	0.42	2.48
0.62	0.48	3.33
0.52	0.37	3.76
0.28	0.23	3.22
0.57	0.40	3.26
0.46	0.32	3.09
0.22	0.14	3.50
0.67	0.47	3.40
0.36	0.30	2.48
0.30	0.21	2.56
0.62	0.55	2.48
0.43	0.26	2.83
0.76	0.64	2.40
-0.20	-0.07	1.79
0.42	0.32	3.00
0.74	0.53	3.50
0.46	0.34	2.64
0.64	0.46	2.56
0.50	0.38	3.43
0.49	0.36	3.26
0.65	0.50	2.71
0.78	0.56	2.20
0.32	0.28	3.04
0.88	0.69	3.22
0.54	0.35	2.83
0.74	0.54	2.83
0.59	0.43	3.30
0.59	0.45	2.64
0.66	0.51	2.30
0.67	0.49	2.71
0.58	0.41	2.64
0.89	0.73	1.79
0.30	0.22	2.20
0.77	0.61	3.09
0.37	0.33	2.20
0.20	0.15	2.56
0.98	0.94	2.20
0.80	0.60	2.83
0.86	0.70	2.48
0.65	0.49	2.83
0.48	0.33	2.20
1.00	1.00	0.69
0.80	0.59	3.09
0.42	0.33	2.20
0.01	0.03	2.71
0.50	0.33	1.10
0.14	0.07	2.08
0.93	0.82	2.48
0.50	0.33	1.95
0.70	0.49	3.14
1.00	1.00	0.69
0.74	0.52	3.00
0.54	0.34	3.04
0.36	0.29	2.08
0.67	0.50	3.18
-0.21	-0.14	1.95
0.53	0.44	2.89
0.76	0.54	3.09
0.62	0.51	3.09
0.76	0.62	2.56
0.47	0.33	3.22
0.52	0.33	2.89
0.60	0.44	2.83
0.62	0.49	2.83
0.63	0.52	2.48
0.90	0.80	1.61
0.30	0.27	2.48
0.80	0.61	2.48
0.60	0.42	3.47
0.50	0.33	1.10
0.49	0.31	3.00
0.88	0.74	2.56
0.72	0.46	2.83
0.44	0.30	2.77
0.64	0.43	1.95
0.71	0.49	2.71
-0.80	-0.60	1.61
0.08	0.05	2.40
0.60	0.48	2.48
1.00	1.00	1.10
0.29	0.18	2.77
0.78	0.57	3.33
-0.11	-0.14	1.95
0.27	0.15	2.89
0.36	0.15	2.48
0.51	0.37	3.00
0.17	0.20	2.40
0.88	0.73	2.30
0.75	0.55	3.04
0.64	0.52	2.48
0.64	0.45	2.64
0.24	0.20	2.30
0.64	0.43	2.94
0.85	0.68	2.83
0.47	0.39	2.20
0.65	0.52	2.71
0.32	0.23	2.64
0.62	0.41	3.30
0.63	0.43	2.71
0.62	0.44	3.00
0.65	0.47	2.30
0.65	0.46	3.00
0.50	0.28	2.20
0.67	0.44	2.56
0.73	0.53	3.14
0.72	0.50	2.20
0.52	0.33	3.22
0.45	0.34	2.64
0.52	0.39	2.48
0.48	0.34	3.22
0.64	0.46	3.14
0.69	0.55	3.00
0.64	0.45	3.09
0.50	0.40	1.61
0.64	0.41	3.37
0.29	0.21	2.48
0.75	0.62	1.95
0.70	0.49	2.64
0.60	0.44	2.56
0.72	0.57	3.09
0.69	0.49	2.40
0.55	0.39	3.30
0.55	0.43	2.64
0.69	0.48	3.04
0.78	0.59	2.89
0.60	0.47	1.79
0.51	0.13	2.40
0.64	0.44	3.76
0.32	0.24	2.71
0.73	0.54	3.43
0.49	0.33	3.40
0.68	0.49	3.40
0.93	0.82	2.30
0.55	0.39	3.09
0.58	0.42	3.43
0.50	0.31	3.37
0.67	0.47	3.37
0.43	0.33	1.79
0.77	0.60	1.79
0.67	0.47	3.18
0.76	0.58	2.48
0.61	0.51	3.04
0.81	0.62	3.04
0.58	0.44	2.89
0.68	0.49	2.64
0.76	0.54	2.56
0.26	0.13	2.40
0.72	0.56	2.30
0.66	0.41	3.18
0.70	0.52	2.71
0.71	0.51	3.18
0.50	0.36	2.64
0.59	0.48	2.89
0.32	0.24	2.30
0.67	0.54	2.83
0.68	0.52	3.22
0.68	0.50	2.83
0.35	0.19	2.64
0.46	0.29	2.83
0.72	0.56	2.71
0.73	0.53	2.83
0.40	0.27	3.14
0.47	0.33	3.22
0.50	0.27	3.14
0.79	0.62	2.56
0.50	0.33	1.10
0.32	0.24	2.40
0.60	0.38	2.30
0.63	0.43	3.43
0.51	0.34	3.50
0.82	0.61	3.14
0.32	0.23	3.33
0.71	0.60	1.79
0.77	0.58	2.71
0.79	0.64	2.08
0.61	0.47	2.77
0.57	0.43	3.22
0.58	0.42	3.40
0.40	0.31	2.89
0.36	0.25	3.43
0.57	0.41	3.30
0.65	0.54	2.64
0.56	0.39	3.00
0.73	0.54	3.09
0.51	0.38	3.22
0.35	0.28	2.71
0.41	0.28	2.89
0.65	0.49	2.89
0.67	0.48	2.77
0.63	0.46	3.00
0.02	0.01	2.83
0.41	0.30	3.14
0.30	0.21	2.48
0.68	0.46	3.30
0.41	0.31	2.56
0.63	0.44	2.89
0.37	0.24	2.48
0.35	0.33	2.20
0.59	0.42	3.64
0.50	0.37	2.83
0.76	0.56	3.64
1.00	1.00	0.69
0.58	0.38	2.56
0.73	0.54	3.00
0.63	0.43	2.83
0.75	0.57	3.43
0.37	0.19	2.83
0.56	0.39	2.48
0.47	0.36	2.56
0.85	0.67	2.77
0.75	0.59	3.14
0.63	0.50	2.20
0.63	0.45	3.30
0.48	0.33	3.26
0.51	0.35	2.77
0.58	0.41	2.71
0.47	0.32	3.14
0.61	0.43	2.64
0.64	0.52	1.95
0.36	0.21	2.48
-0.10	-0.11	2.20
0.00	0.00	1.61
0.13	0.05	2.40
0.32	0.22	2.94
0.67	0.46	3.33
0.72	0.52	2.94
0.77	0.59	3.37
0.26	0.18	3.91
0.40	0.33	1.39
0.76	0.62	2.71
0.60	0.46	3.18
0.79	0.56	2.30
0.20	0.00	1.39
0.84	0.70	2.71
0.75	0.62	2.56
0.53	0.36	2.56
0.54	0.37	3.43
0.72	0.50	3.30
0.69	0.51	2.94
0.54	0.38	2.77
0.36	0.26	2.56
0.57	0.38	2.83
0.77	0.60	2.30
0.35	0.23	3.00
0.70	0.48	3.14
0.59	0.38	2.77
0.35	0.28	2.77
0.67	0.48	3.00
0.60	0.40	1.61
0.50	0.35	3.53
0.38	0.28	3.43
0.49	0.27	2.40
0.79	0.60	3.37
0.39	0.31	2.89
0.70	0.60	1.61
0.46	0.34	2.83
0.48	0.31	2.94
0.71	0.47	1.79
0.50	0.40	1.61
0.48	0.33	2.94
0.61	0.42	2.30
0.70	0.52	2.94
0.83	0.64	2.08
0.54	0.38	2.56
0.61	0.44	2.83
0.50	0.33	1.10
-0.08	-0.07	2.30
0.72	0.49	2.40
0.83	0.70	2.77
0.58	0.40	3.81
0.74	0.56	2.56
0.75	0.62	1.95
0.77	0.62	2.77
0.60	0.46	3.37
0.77	0.59	2.83
0.44	0.24	2.71
0.44	0.33	2.71
0.33	0.22	2.83
0.14	0.13	2.40
0.58	0.45	2.77
0.33	0.26	2.71
0.75	0.59	2.83
0.48	0.36	2.08
0.93	0.81	1.95
