Spearman	Kendall	MutualInformation
0.72	0.51	2.56
0.58	0.43	3.43
0.53	0.37	3.26
-0.17	-0.12	2.71
0.60	0.39	2.20
0.31	0.21	3.04
0.58	0.45	3.22
0.31	0.26	2.83
0.65	0.49	2.83
0.61	0.42	3.30
0.75	0.58	2.64
0.82	0.67	3.37
0.45	0.29	3.26
0.59	0.49	2.71
0.60	0.45	2.64
0.37	0.33	1.79
0.12	0.11	2.20
0.60	0.38	3.09
0.02	0.00	2.56
0.86	0.65	2.83
-0.07	0.17	2.20
-1.00	-1.00	0.69
0.32	0.17	2.20
-0.39	-0.26	2.71
-0.50	-0.33	1.10
0.82	0.64	2.48
0.29	0.14	1.95
0.77	0.56	3.14
1.00	1.00	0.69
0.83	0.62	3.00
0.26	0.14	3.04
0.38	0.29	2.08
0.18	0.14	1.95
0.67	0.45	2.89
0.63	0.44	3.09
0.43	0.29	2.08
0.61	0.43	3.09
0.57	0.40	3.43
0.83	0.62	2.56
0.46	0.31	3.22
0.52	0.36	2.89
0.19	0.12	2.83
0.60	0.42	2.48
0.90	0.80	1.61
0.43	0.42	2.48
0.59	0.41	3.47
0.50	0.33	1.10
0.46	0.33	3.00
0.90	0.77	2.56
0.14	0.13	2.77
0.43	0.33	1.95
-0.90	-0.80	1.61
0.19	0.13	2.40
0.48	0.36	2.48
0.39	0.23	2.77
0.67	0.48	3.33
0.50	0.33	1.95
0.40	0.27	2.89
0.83	0.67	2.48
0.69	0.51	3.00
0.23	0.16	2.40
0.85	0.69	2.30
0.72	0.50	3.04
0.55	0.33	2.48
0.61	0.38	2.64
0.66	0.56	2.30
0.72	0.51	3.37
0.75	0.52	2.94
0.62	0.44	2.20
0.49	0.41	2.64
0.72	0.48	3.30
0.51	0.38	3.00
0.52	0.33	2.30
0.65	0.44	2.20
0.70	0.51	3.14
0.63	0.39	2.20
0.60	0.41	3.22
0.68	0.49	2.64
0.54	0.37	3.22
0.39	0.28	3.14
0.62	0.44	3.00
0.71	0.52	3.09
0.80	0.60	1.61
0.64	0.43	3.37
0.46	0.32	3.37
0.43	0.24	1.95
0.82	0.65	2.64
0.45	0.33	2.56
0.61	0.45	3.09
0.41	0.27	2.40
0.60	0.45	3.30
0.62	0.38	2.64
0.73	0.53	3.04
0.51	0.36	2.89
0.60	0.35	2.40
0.61	0.43	3.76
0.19	0.12	2.71
0.55	0.37	3.43
0.56	0.37	3.40
0.66	0.45	3.40
0.84	0.73	2.30
0.57	0.39	3.09
0.46	0.32	3.43
0.57	0.41	3.37
0.80	0.61	3.37
0.71	0.60	1.79
0.63	0.44	3.18
0.75	0.61	2.48
0.64	0.50	3.04
0.24	0.19	2.94
0.71	0.49	3.04
0.61	0.45	2.89
0.69	0.41	2.64
0.48	0.34	3.69
0.31	0.16	2.40
0.77	0.60	2.30
0.68	0.50	3.18
0.54	0.38	3.18
0.59	0.45	2.71
0.34	0.25	3.18
0.63	0.42	2.40
0.35	0.24	2.30
0.58	0.39	3.22
0.43	0.27	2.64
0.33	0.21	2.83
0.59	0.31	2.71
0.73	0.53	2.83
0.35	0.24	3.14
0.48	0.33	2.20
0.28	0.21	3.22
0.43	0.32	3.14
0.80	0.62	2.56
0.55	0.38	3.95
0.50	0.33	1.10
0.56	0.42	2.40
0.60	0.38	2.30
0.72	0.54	3.43
0.32	0.22	3.61
0.54	0.39	3.50
0.71	0.53	3.00
0.64	0.41	3.14
0.33	0.20	3.33
0.31	0.20	1.79
0.66	0.47	2.71
0.60	0.43	2.08
0.53	0.40	3.22
0.60	0.42	3.40
0.46	0.35	2.89
0.19	0.11	3.43
0.67	0.47	3.30
0.66	0.49	2.64
0.62	0.46	3.00
0.69	0.51	3.09
0.42	0.27	3.22
0.57	0.36	2.89
0.56	0.37	2.89
0.64	0.45	2.77
0.37	0.21	3.00
0.55	0.40	3.14
0.21	0.15	2.48
0.50	0.33	3.30
0.53	0.38	2.56
0.42	0.29	2.89
0.40	0.21	2.48
0.18	0.11	2.20
0.59	0.39	3.64
0.53	0.37	2.83
0.81	0.64	3.00
1.00	1.00	0.69
0.63	0.44	2.56
0.63	0.45	3.00
0.37	0.24	2.83
0.45	0.34	2.83
0.34	0.21	2.48
0.29	0.21	2.56
0.77	0.52	2.77
0.63	0.42	3.14
0.70	0.50	2.20
0.79	0.60	3.30
0.55	0.38	3.26
0.50	0.33	2.77
0.67	0.50	2.71
0.33	0.24	3.14
0.75	0.58	2.64
0.75	0.62	1.95
0.64	0.45	2.48
0.55	0.39	2.20
0.90	0.80	1.61
-0.06	-0.05	2.40
0.46	0.30	2.94
0.68	0.52	3.33
0.56	0.37	3.37
0.32	0.21	3.91
0.40	0.33	1.39
0.65	0.47	2.71
0.61	0.51	2.30
1.00	1.00	1.39
0.91	0.75	2.71
0.40	0.26	2.56
0.55	0.36	2.89
0.22	0.18	2.56
0.49	0.35	3.43
0.63	0.38	3.30
0.75	0.53	3.69
0.68	0.53	2.94
0.61	0.47	2.77
0.33	0.18	2.83
0.75	0.60	2.30
0.49	0.33	3.00
0.70	0.49	3.14
0.57	0.38	2.77
0.71	0.52	3.00
0.60	0.40	1.61
0.52	0.37	3.53
0.46	0.32	3.43
0.71	0.52	3.04
0.47	0.35	2.89
0.90	0.80	1.61
0.26	0.18	2.94
0.49	0.33	1.79
0.20	0.20	1.61
0.55	0.36	2.94
0.18	0.07	2.30
0.72	0.52	2.94
0.90	0.79	2.08
0.60	0.38	2.56
0.43	0.28	2.83
0.50	0.33	1.10
0.49	0.38	2.30
0.80	0.60	2.40
0.67	0.52	2.77
0.55	0.38	3.81
0.61	0.43	1.95
0.42	0.30	3.56
0.74	0.55	2.77
0.72	0.49	2.83
0.49	0.35	2.71
0.49	0.35	2.71
0.41	0.28	2.83
0.24	0.20	2.40
0.38	0.27	2.77
0.21	0.16	2.71
0.68	0.50	2.83
0.55	0.36	2.08
0.79	0.62	1.95
