Spearman	Kendall	MutualInformation
0.77	0.57	3.33
0.80	0.67	2.48
0.77	0.57	3.87
0.79	0.64	2.08
0.79	0.57	3.76
0.79	0.64	2.48
0.77	0.60	1.79
0.77	0.56	4.01
0.92	0.75	2.40
0.60	0.40	1.61
0.70	0.56	2.64
0.75	0.54	3.09
0.61	0.42	3.18
0.58	0.47	2.83
0.64	0.45	3.00
0.44	0.32	2.83
0.70	0.53	2.40
0.83	0.62	2.77
0.09	0.07	1.79
0.65	0.49	3.30
0.68	0.50	2.20
0.77	0.61	2.20
0.65	0.44	2.89
0.84	0.67	2.77
0.83	0.73	1.79
0.65	0.47	2.30
0.76	0.57	2.89
0.35	0.25	2.89
0.44	0.27	2.48
0.74	0.52	2.71
0.83	0.67	2.20
0.47	0.31	3.00
0.69	0.49	2.71
0.38	0.14	2.64
0.79	0.68	3.33
0.69	0.52	2.89
0.60	0.42	3.26
0.81	0.63	2.64
0.75	0.54	2.56
0.78	0.58	2.64
0.76	0.55	3.14
0.93	0.81	1.95
0.87	0.71	2.40
0.81	0.66	2.71
0.67	0.50	2.89
0.86	0.79	2.08
0.82	0.63	3.04
0.76	0.55	2.77
0.61	0.44	2.89
0.82	0.64	2.48
0.79	0.64	2.08
0.83	0.73	1.79
0.62	0.43	2.71
0.73	0.56	2.20
0.68	0.48	3.76
0.55	0.41	2.83
0.85	0.73	2.71
0.65	0.43	3.26
0.39	0.30	2.64
0.56	0.39	3.33
0.50	0.36	3.53
0.83	0.66	3.40
0.54	0.35	3.14
0.73	0.54	3.04
0.57	0.40	2.77
0.71	0.51	3.14
0.56	0.39	3.14
0.74	0.50	3.37
0.62	0.45	3.04
0.64	0.47	2.64
0.91	0.74	3.04
0.84	0.65	3.30
0.67	0.48	2.48
0.76	0.56	3.33
0.82	0.67	2.94
0.66	0.48	3.69
0.81	0.61	2.89
0.57	0.40	3.47
0.82	0.61	3.66
0.80	0.62	3.40
0.79	0.60	2.94
0.76	0.56	3.69
0.76	0.60	2.64
0.76	0.52	2.77
0.71	0.50	3.99
0.61	0.43	3.26
0.77	0.55	3.18
0.76	0.56	3.09
0.58	0.38	2.77
0.74	0.49	2.40
0.80	0.60	3.43
0.58	0.44	2.94
0.82	0.62	2.83
0.68	0.45	2.89
0.86	0.71	1.95
0.45	0.31	3.56
0.81	0.62	2.56
0.40	0.26	2.71
0.65	0.48	3.47
0.61	0.47	3.50
0.79	0.64	2.30
0.75	0.59	2.94
0.43	0.32	3.37
0.94	0.87	1.79
0.57	0.41	3.14
0.75	0.51	2.30
0.70	0.60	1.61
0.81	0.67	2.56
0.84	0.67	2.40
0.74	0.54	2.64
0.60	0.38	3.33
0.62	0.41	2.71
0.98	0.91	2.30
0.77	0.64	3.00
0.75	0.59	2.56
0.71	0.52	2.48
0.77	0.60	1.79
0.59	0.44	3.87
0.75	0.49	3.00
0.74	0.54	3.64
0.63	0.43	2.94
0.76	0.54	2.83
0.91	0.79	2.56
0.69	0.48	3.09
0.80	0.62	2.83
0.81	0.58	3.22
0.65	0.43	2.71
0.69	0.49	2.83
0.85	0.67	2.20
0.71	0.50	2.77
0.73	0.53	2.77
0.67	0.51	3.43
0.87	0.71	3.22
0.85	0.67	2.89
0.84	0.66	2.89
0.89	0.77	2.56
0.69	0.48	2.77
0.75	0.61	3.09
0.75	0.54	3.30
0.73	0.58	3.30
0.64	0.47	2.64
0.37	0.27	3.47
0.67	0.44	2.20
0.74	0.56	3.00
0.23	0.13	2.56
0.83	0.63	3.58
0.72	0.52	3.00
0.67	0.47	3.87
0.51	0.35	2.40
0.89	0.73	1.79
0.70	0.50	3.33
0.69	0.50	3.18
0.72	0.51	3.09
0.52	0.41	2.89
0.82	0.59	2.56
0.63	0.42	3.22
0.73	0.58	2.64
0.49	0.33	1.79
0.77	0.60	1.79
0.84	0.66	3.22
0.78	0.55	3.22
0.81	0.63	2.64
0.53	0.37	3.30
0.70	0.51	2.30
0.72	0.52	3.00
0.67	0.50	2.08
0.71	0.49	2.71
0.73	0.60	2.30
0.82	0.59	2.56
0.70	0.47	2.71
0.58	0.40	3.00
0.78	0.61	2.48
0.69	0.50	2.83
0.58	0.39	3.00
0.72	0.46	3.28
0.87	0.67	2.56
0.83	0.67	2.48
0.67	0.51	3.50
0.87	0.73	2.89
0.80	0.62	3.50
0.82	0.64	2.48
0.64	0.49	3.33
0.79	0.60	3.76
0.67	0.49	3.22
0.75	0.55	3.26
0.61	0.46	3.09
0.47	0.35	3.50
0.71	0.53	3.40
0.61	0.52	2.48
0.48	0.28	2.56
0.85	0.67	2.48
0.72	0.54	2.83
0.85	0.67	2.40
0.66	0.47	1.79
0.65	0.48	3.00
0.87	0.68	3.50
0.49	0.32	2.64
0.95	0.85	2.56
0.55	0.40	3.43
0.52	0.39	3.26
0.26	0.18	2.71
0.87	0.72	2.20
0.41	0.28	3.04
0.65	0.49	3.22
0.65	0.50	2.83
0.62	0.46	2.83
0.65	0.45	3.30
0.80	0.65	2.64
0.83	0.69	2.30
0.79	0.62	2.71
0.77	0.63	2.64
0.66	0.47	1.79
0.60	0.44	2.20
0.78	0.59	3.09
0.32	0.28	2.20
0.48	0.36	2.56
0.98	0.94	2.20
0.75	0.59	2.83
0.80	0.58	2.48
0.77	0.62	2.83
0.55	0.39	2.20
-1.00	-1.00	0.69
0.83	0.67	3.09
0.23	0.22	2.20
0.09	0.09	2.71
1.00	1.00	1.10
0.29	0.21	2.08
0.90	0.79	2.48
0.75	0.62	1.95
0.85	0.66	3.14
1.00	1.00	0.69
0.84	0.66	3.00
0.67	0.50	3.04
0.71	0.57	2.08
0.66	0.49	3.18
0.36	0.24	1.95
0.87	0.67	2.89
0.84	0.64	3.09
0.68	0.53	3.09
0.87	0.74	2.56
0.67	0.45	3.22
0.79	0.56	2.89
0.40	0.28	2.83
0.30	0.24	2.83
0.49	0.33	2.48
0.90	0.80	1.61
0.60	0.45	2.48
0.95	0.85	2.48
0.72	0.51	3.47
1.00	1.00	1.10
0.55	0.36	3.00
0.71	0.54	2.56
0.77	0.57	2.83
0.49	0.37	2.77
0.68	0.52	1.95
0.82	0.60	2.71
-0.80	-0.60	1.61
0.46	0.35	2.40
0.79	0.61	2.48
1.00	1.00	1.10
0.41	0.23	2.77
0.86	0.65	3.33
-0.18	-0.14	1.95
0.35	0.22	2.89
0.73	0.48	2.48
0.74	0.60	3.00
0.63	0.49	2.40
0.96	0.91	2.30
0.82	0.65	3.04
0.76	0.52	2.48
0.71	0.54	2.64
0.75	0.60	2.30
0.72	0.50	2.94
0.78	0.56	2.83
0.40	0.33	2.20
0.67	0.54	2.71
0.36	0.23	2.64
0.73	0.53	3.30
0.79	0.58	2.71
0.72	0.51	3.00
0.42	0.33	2.30
0.77	0.56	3.00
0.67	0.44	2.20
0.74	0.54	2.56
0.82	0.63	3.14
0.73	0.56	2.20
0.76	0.55	3.22
0.53	0.36	2.64
0.75	0.55	2.48
0.67	0.49	3.22
0.57	0.42	3.14
0.76	0.58	3.00
0.66	0.47	3.09
0.50	0.40	1.61
0.73	0.52	3.37
0.87	0.73	2.48
0.86	0.71	1.95
0.74	0.54	2.64
0.60	0.46	2.56
0.77	0.62	3.09
0.54	0.35	2.40
0.68	0.54	3.30
0.64	0.45	2.64
0.66	0.45	3.04
0.77	0.58	2.89
0.77	0.60	1.79
0.70	0.45	2.40
0.73	0.52	3.76
0.33	0.22	2.71
0.76	0.57	3.43
0.65	0.49	3.40
0.77	0.56	3.40
0.94	0.82	2.30
0.74	0.56	3.09
0.60	0.45	3.43
0.69	0.48	3.37
0.76	0.55	3.37
0.60	0.47	1.79
0.49	0.33	1.79
0.58	0.41	3.18
0.76	0.61	2.48
0.77	0.60	3.04
0.80	0.61	3.04
0.67	0.52	2.89
0.89	0.76	2.64
0.69	0.46	2.56
0.64	0.42	2.40
0.71	0.56	2.30
0.83	0.64	3.18
0.71	0.56	2.71
0.68	0.48	3.18
0.71	0.47	2.64
0.78	0.58	2.89
0.59	0.38	2.30
0.82	0.68	2.83
0.75	0.56	3.22
0.86	0.69	2.83
0.41	0.23	2.64
0.36	0.25	2.83
0.74	0.50	2.71
0.83	0.65	2.83
0.60	0.42	3.14
0.70	0.49	3.22
0.52	0.34	3.14
0.81	0.59	2.56
0.50	0.33	1.10
0.49	0.35	2.40
0.70	0.47	2.30
0.76	0.54	3.43
0.68	0.49	3.50
0.82	0.60	3.14
0.59	0.42	3.33
0.89	0.73	1.79
0.72	0.54	2.71
0.74	0.64	2.08
0.20	0.18	2.77
0.46	0.31	3.22
0.70	0.50	3.40
0.54	0.41	2.89
0.52	0.34	3.43
0.83	0.65	3.30
0.71	0.52	2.64
0.79	0.60	3.00
0.80	0.62	3.09
0.75	0.55	3.22
0.54	0.37	2.71
0.57	0.44	2.89
0.64	0.42	2.89
0.80	0.63	2.77
0.79	0.61	3.00
0.38	0.25	2.83
0.70	0.53	3.14
0.66	0.52	2.48
0.72	0.51	3.30
0.78	0.59	2.56
0.78	0.65	2.89
0.66	0.48	2.48
0.27	0.22	2.20
0.74	0.53	3.64
0.60	0.44	2.83
0.87	0.68	3.64
1.00	1.00	0.69
0.73	0.56	2.56
0.74	0.55	3.00
0.65	0.56	2.83
0.82	0.62	3.43
0.77	0.57	2.83
0.78	0.61	2.48
0.57	0.41	2.56
0.86	0.67	2.77
0.89	0.71	3.14
0.35	0.22	2.20
0.75	0.54	3.30
0.72	0.54	3.26
0.79	0.57	2.77
0.56	0.41	2.71
0.56	0.40	3.14
0.87	0.74	2.64
0.54	0.43	1.95
0.67	0.52	2.48
0.58	0.39	2.20
0.70	0.60	1.61
0.57	0.38	2.40
0.50	0.32	2.94
0.73	0.54	3.33
0.87	0.71	2.94
0.83	0.63	3.37
0.41	0.29	3.91
0.20	0.00	1.39
0.84	0.70	2.71
0.68	0.49	3.18
0.65	0.47	2.30
0.40	0.33	1.39
0.82	0.64	2.71
0.79	0.64	2.56
0.58	0.46	2.56
0.61	0.46	3.43
0.77	0.57	3.30
0.61	0.39	2.94
0.73	0.60	2.77
0.76	0.56	2.56
0.64	0.50	2.83
0.82	0.64	2.30
0.48	0.34	3.00
0.82	0.60	3.14
0.72	0.53	2.77
0.52	0.37	2.77
0.61	0.43	3.00
0.90	0.80	1.61
0.50	0.30	3.53
0.58	0.44	3.43
0.56	0.42	2.40
0.88	0.71	3.37
0.60	0.46	2.89
0.60	0.40	1.61
0.63	0.43	2.83
0.56	0.44	2.94
0.77	0.60	1.79
0.10	0.00	1.61
0.67	0.47	2.94
0.84	0.64	2.30
0.69	0.46	2.94
0.86	0.64	2.08
0.64	0.49	2.56
0.65	0.46	2.83
1.00	1.00	1.10
0.22	0.16	2.30
0.84	0.67	2.40
0.81	0.68	2.77
0.65	0.48	3.81
0.89	0.77	2.56
0.64	0.43	1.95
0.70	0.47	2.77
0.82	0.64	3.37
0.76	0.56	2.83
0.73	0.52	2.71
0.39	0.31	2.71
0.58	0.35	2.83
0.59	0.38	2.40
0.40	0.32	2.77
0.29	0.16	2.71
0.69	0.53	2.83
0.50	0.36	2.08
0.96	0.90	1.95
