Spearman	Kendall	MutualInformation
0.59	0.42	3.14
0.63	0.45	2.89
0.64	0.46	3.56
0.64	0.50	2.08
0.70	0.60	1.61
0.66	0.48	3.47
0.47	0.32	2.89
1.00	1.00	0.69
0.60	0.43	3.22
0.81	0.61	2.89
0.41	0.29	2.30
0.81	0.64	2.08
0.52	0.33	2.71
0.52	0.37	3.18
0.82	0.71	1.95
0.63	0.47	2.71
0.62	0.41	3.30
0.75	0.53	3.14
0.79	0.59	3.61
0.74	0.55	3.22
0.81	0.64	3.50
0.50	0.29	2.30
0.21	0.15	3.09
0.70	0.56	2.40
0.78	0.60	2.40
0.58	0.38	3.58
0.60	0.45	2.40
0.73	0.51	3.87
0.73	0.54	2.94
0.79	0.60	2.40
0.80	0.61	3.14
0.70	0.49	3.22
0.64	0.47	2.77
0.70	0.47	2.30
0.72	0.53	3.47
0.42	0.31	2.71
0.68	0.49	2.83
0.77	0.57	3.97
0.55	0.36	2.48
0.65	0.56	2.20
0.78	0.58	3.43
0.84	0.63	2.94
0.53	0.38	3.30
0.85	0.67	2.64
0.74	0.57	2.08
0.42	0.31	2.40
0.68	0.52	2.71
0.81	0.60	3.43
0.29	0.21	2.08
0.92	0.78	2.83
0.83	0.63	3.22
0.88	0.73	2.77
0.60	0.43	2.08
0.22	0.17	3.14
0.85	0.72	3.00
0.79	0.56	3.30
0.64	0.48	2.89
0.62	0.45	3.26
0.98	0.93	2.08
0.60	0.44	2.20
0.60	0.43	2.64
0.83	0.63	3.37
0.68	0.51	2.56
0.89	0.74	2.64
0.57	0.43	3.00
0.61	0.43	3.33
0.21	0.33	1.95
0.73	0.56	2.94
0.49	0.33	3.58
0.70	0.49	3.78
0.72	0.50	3.33
0.68	0.52	2.48
0.76	0.56	3.87
0.71	0.57	2.08
0.71	0.49	3.76
0.83	0.67	2.48
0.71	0.47	1.79
0.72	0.52	4.01
0.86	0.71	2.40
0.30	0.20	1.61
0.75	0.58	2.64
0.75	0.55	3.09
0.52	0.36	3.18
0.53	0.37	2.83
0.62	0.43	3.00
0.61	0.46	2.83
0.62	0.45	2.40
0.75	0.55	2.77
0.20	0.07	1.79
0.51	0.37	3.30
0.50	0.28	2.20
0.57	0.44	2.20
0.61	0.44	2.89
0.90	0.73	2.77
0.77	0.60	1.79
0.66	0.51	2.30
0.68	0.46	2.89
0.34	0.24	2.89
0.45	0.33	2.48
0.80	0.56	2.71
0.58	0.39	2.20
0.33	0.21	3.00
0.65	0.39	2.71
0.42	0.19	2.64
0.81	0.66	3.33
0.78	0.56	2.89
0.74	0.54	3.26
0.56	0.41	2.64
0.58	0.41	2.56
0.74	0.56	2.64
0.76	0.55	3.14
0.75	0.62	1.95
0.82	0.64	2.40
0.85	0.70	2.71
0.73	0.57	2.89
0.81	0.64	2.08
0.75	0.54	3.04
0.66	0.43	2.77
0.56	0.44	2.89
0.69	0.61	2.48
0.86	0.71	2.08
0.60	0.47	1.79
0.63	0.45	2.71
0.72	0.56	2.20
0.72	0.53	3.76
0.47	0.34	2.83
0.79	0.60	2.71
0.52	0.32	3.26
0.24	0.16	2.64
0.48	0.33	3.33
0.42	0.29	3.53
0.82	0.65	3.40
0.58	0.46	3.14
0.50	0.34	3.04
0.41	0.27	2.77
0.51	0.32	3.14
0.64	0.45	3.14
0.69	0.47	3.37
0.61	0.46	3.04
0.51	0.38	2.64
0.87	0.70	3.04
0.80	0.60	3.30
0.71	0.58	2.48
0.75	0.54	3.33
0.79	0.61	2.94
0.67	0.46	3.69
0.67	0.49	2.89
0.47	0.33	3.47
0.86	0.65	3.66
0.74	0.55	3.40
0.79	0.60	2.94
0.77	0.56	3.69
0.71	0.49	2.64
0.84	0.68	2.77
0.64	0.45	3.99
0.62	0.43	3.26
0.84	0.64	3.18
0.68	0.49	3.09
0.74	0.60	2.77
0.75	0.64	2.40
0.72	0.54	3.43
0.63	0.50	2.94
0.76	0.56	2.83
0.70	0.42	2.89
0.75	0.62	1.95
0.59	0.42	3.56
0.68	0.49	2.56
0.29	0.22	2.71
0.67	0.48	3.47
0.48	0.38	3.50
0.82	0.64	2.30
0.80	0.63	2.94
0.30	0.22	3.37
0.77	0.60	1.79
0.66	0.49	3.14
0.78	0.60	2.30
0.80	0.60	1.61
0.92	0.79	2.56
0.75	0.56	2.40
0.68	0.52	2.64
0.55	0.35	3.33
0.62	0.41	2.71
0.88	0.73	2.30
0.74	0.52	3.00
0.69	0.49	2.56
0.72	0.52	2.48
0.14	0.07	1.79
0.43	0.31	3.87
0.75	0.53	3.00
0.60	0.41	3.64
0.74	0.53	2.94
0.83	0.66	2.83
0.76	0.56	2.56
0.65	0.51	3.09
0.85	0.69	2.83
0.84	0.65	3.22
0.75	0.54	2.71
0.59	0.38	2.83
0.83	0.67	2.20
0.69	0.48	2.77
0.80	0.60	2.77
0.63	0.48	3.43
0.82	0.60	3.22
0.80	0.61	2.89
0.84	0.66	2.89
0.86	0.69	2.56
0.70	0.50	2.77
0.75	0.58	3.09
0.73	0.53	3.30
0.68	0.53	3.30
0.48	0.32	2.64
0.43	0.31	3.47
0.53	0.22	2.20
0.73	0.57	3.00
0.35	0.28	2.56
0.87	0.70	3.58
0.78	0.57	3.00
0.59	0.40	3.87
0.56	0.42	2.40
0.77	0.60	1.79
0.62	0.43	3.33
0.65	0.43	3.18
0.66	0.46	3.09
0.61	0.48	2.89
0.75	0.49	2.56
0.64	0.47	3.22
0.72	0.56	2.64
0.71	0.60	1.79
0.94	0.87	1.79
0.81	0.63	3.22
0.80	0.61	3.22
0.83	0.69	2.64
0.52	0.36	3.30
0.73	0.56	2.30
0.72	0.53	3.00
0.71	0.57	2.08
0.54	0.35	2.71
0.85	0.73	2.30
0.69	0.46	2.56
0.79	0.58	2.71
0.50	0.37	3.00
0.85	0.70	2.48
0.69	0.47	2.83
0.68	0.45	3.00
0.80	0.56	3.28
0.80	0.69	2.56
0.80	0.64	2.48
0.61	0.47	3.50
0.82	0.65	2.89
0.66	0.47	3.50
0.64	0.45	2.48
0.71	0.54	3.33
0.76	0.57	3.76
0.64	0.49	3.22
0.74	0.54	3.26
0.71	0.53	3.09
0.54	0.35	3.50
0.68	0.50	3.40
0.54	0.45	2.48
0.34	0.23	2.56
0.81	0.58	2.48
0.76	0.57	2.83
0.70	0.49	2.40
0.77	0.60	1.79
0.61	0.44	3.00
0.74	0.55	3.50
0.32	0.19	2.64
0.78	0.59	2.56
0.29	0.20	3.43
0.64	0.45	3.26
0.23	0.14	2.71
0.60	0.33	2.20
0.31	0.20	3.04
0.75	0.57	3.22
0.75	0.65	2.83
0.66	0.47	2.83
0.51	0.37	3.30
0.79	0.60	2.64
0.75	0.60	2.30
0.74	0.58	2.71
0.81	0.65	2.64
0.54	0.33	1.79
0.52	0.33	2.20
0.75	0.55	3.09
0.28	0.17	2.20
0.72	0.59	2.56
0.98	0.94	2.20
0.86	0.68	2.83
0.78	0.58	2.48
0.82	0.66	2.83
0.68	0.61	2.20
1.00	1.00	0.69
0.74	0.58	3.09
0.15	0.06	2.20
0.34	0.26	2.71
0.50	0.33	1.10
0.24	0.14	2.08
0.74	0.58	2.48
0.68	0.52	1.95
0.82	0.62	3.14
1.00	1.00	0.69
0.77	0.62	3.00
0.86	0.67	3.04
0.62	0.50	2.08
0.54	0.36	3.18
0.43	0.33	1.95
0.75	0.54	2.89
0.80	0.61	3.09
0.73	0.57	3.09
0.79	0.62	2.56
0.62	0.41	3.22
0.71	0.53	2.89
0.70	0.53	2.83
0.79	0.60	2.83
0.45	0.33	2.48
1.00	1.00	1.61
0.63	0.45	2.48
0.94	0.79	2.48
0.69	0.48	3.47
1.00	1.00	1.10
0.68	0.51	3.00
0.90	0.77	2.56
0.80	0.60	2.83
0.62	0.47	2.77
0.43	0.33	1.95
0.83	0.62	2.71
0.00	-0.20	1.61
0.60	0.45	2.40
0.75	0.58	2.48
1.00	1.00	1.10
0.17	0.05	2.77
0.83	0.64	3.33
-0.46	-0.33	1.95
0.37	0.24	2.89
0.80	0.61	2.48
0.74	0.52	3.00
0.75	0.60	2.40
0.78	0.64	2.30
0.86	0.66	3.04
0.80	0.61	2.48
0.60	0.43	2.64
0.82	0.73	2.30
0.73	0.52	2.94
0.68	0.56	2.83
0.53	0.39	2.20
0.55	0.45	2.71
0.25	0.21	2.64
0.66	0.45	3.30
0.72	0.54	2.71
0.71	0.51	3.00
0.62	0.51	2.30
0.77	0.58	3.00
0.73	0.61	2.20
0.77	0.56	2.56
0.76	0.57	3.14
0.70	0.50	2.20
0.57	0.39	3.22
0.51	0.43	2.64
0.66	0.48	2.48
0.74	0.57	3.22
0.57	0.39	3.14
0.80	0.61	3.00
0.60	0.39	3.09
0.30	0.20	1.61
0.70	0.52	3.37
0.69	0.61	2.48
0.64	0.43	1.95
0.76	0.56	2.64
0.48	0.33	2.56
0.65	0.52	3.09
0.61	0.42	2.40
0.52	0.38	3.30
0.37	0.25	2.64
0.69	0.50	3.04
0.70	0.52	2.89
0.71	0.47	1.79
0.54	0.20	2.40
0.71	0.50	3.76
0.46	0.30	2.71
0.74	0.54	3.43
0.68	0.50	3.40
0.72	0.53	3.40
0.90	0.78	2.30
0.74	0.54	3.09
0.60	0.46	3.43
0.66	0.47	3.37
0.85	0.65	3.37
0.09	0.07	1.79
0.71	0.60	1.79
0.73	0.52	3.18
0.65	0.42	2.48
0.47	0.30	3.04
0.75	0.51	3.04
0.65	0.52	2.89
0.75	0.52	2.64
0.69	0.46	2.56
0.69	0.53	2.40
0.81	0.64	2.30
0.81	0.61	3.18
0.68	0.52	2.71
0.56	0.37	3.18
0.82	0.65	2.64
0.75	0.54	2.89
0.45	0.33	2.30
0.82	0.69	2.83
0.73	0.58	3.22
0.75	0.56	2.83
0.57	0.38	2.64
0.43	0.29	2.83
0.79	0.58	2.71
0.75	0.59	2.83
0.49	0.36	3.14
0.70	0.49	3.22
0.50	0.34	3.14
0.76	0.59	2.56
1.00	1.00	1.10
0.20	0.16	2.40
0.61	0.42	2.30
0.79	0.61	3.43
0.67	0.48	3.50
0.83	0.64	3.14
0.57	0.43	3.33
0.94	0.87	1.79
0.91	0.75	2.71
0.81	0.64	2.08
0.44	0.33	2.77
0.45	0.33	3.22
0.59	0.42	3.40
0.48	0.39	2.89
0.42	0.26	3.43
0.71	0.53	3.30
0.47	0.36	2.64
0.58	0.38	3.00
0.74	0.58	3.09
0.66	0.53	3.22
0.52	0.41	2.71
0.43	0.32	2.89
0.58	0.42	2.89
0.69	0.47	2.77
0.85	0.67	3.00
0.29	0.19	2.83
0.62	0.45	3.14
0.36	0.24	2.48
0.69	0.49	3.30
0.70	0.49	2.56
0.65	0.53	2.89
0.70	0.55	2.48
0.32	0.22	2.20
0.79	0.59	3.64
0.42	0.31	2.83
0.81	0.63	3.64
1.00	1.00	0.69
0.68	0.49	2.56
0.74	0.54	3.00
0.68	0.53	2.83
0.78	0.58	3.43
0.64	0.43	2.83
0.64	0.42	2.48
0.48	0.33	2.56
0.93	0.80	2.77
0.78	0.59	3.14
0.47	0.39	2.20
0.71	0.53	3.30
0.70	0.53	3.26
0.58	0.38	2.77
0.60	0.43	2.71
0.57	0.41	3.14
0.90	0.80	2.64
0.54	0.43	1.95
0.38	0.27	2.48
0.57	0.44	2.20
0.70	0.60	1.61
0.45	0.27	2.40
0.60	0.45	2.94
0.82	0.62	3.33
0.91	0.79	2.94
0.78	0.59	3.37
0.50	0.34	3.91
0.40	0.33	1.39
0.85	0.68	2.71
0.55	0.38	3.18
0.95	0.87	2.30
1.00	1.00	1.39
0.72	0.54	2.71
0.80	0.64	2.56
0.38	0.28	2.56
0.66	0.48	3.43
0.80	0.61	3.30
0.57	0.42	2.94
0.53	0.38	2.77
0.65	0.49	2.56
0.68	0.51	2.83
0.90	0.73	2.30
0.41	0.32	3.00
0.80	0.57	3.14
0.66	0.50	2.77
0.54	0.40	2.77
0.71	0.54	3.00
0.90	0.80	1.61
0.44	0.30	3.53
0.55	0.38	3.43
0.56	0.35	2.40
0.87	0.70	3.37
0.69	0.54	2.89
0.70	0.60	1.61
0.66	0.50	2.83
0.49	0.35	2.94
0.83	0.73	1.79
0.20	0.20	1.61
0.65	0.49	2.94
0.70	0.56	2.30
0.84	0.66	2.94
0.50	0.43	2.08
0.62	0.44	2.56
0.63	0.43	2.83
1.00	1.00	1.10
0.50	0.33	2.30
0.60	0.35	2.40
0.66	0.52	2.77
0.63	0.44	3.81
0.84	0.72	2.56
0.32	0.24	1.95
0.67	0.45	2.77
0.78	0.60	3.37
0.72	0.53	2.83
0.48	0.26	2.71
0.71	0.52	2.71
0.42	0.26	2.83
0.69	0.53	2.40
0.47	0.35	2.77
0.43	0.28	2.71
0.89	0.74	2.83
0.55	0.43	2.08
0.93	0.81	1.95
