Spearman	Kendall	MutualInformation
0.90	0.80	1.61
0.59	0.44	2.56
0.42	0.30	2.64
1.00	1.00	1.10
0.11	0.10	3.26
0.80	0.67	1.39
0.40	0.27	3.04
0.45	0.33	2.89
0.89	0.71	2.71
0.25	0.23	2.64
0.50	0.33	1.10
0.83	0.64	2.48
1.00	1.00	0.69
0.64	0.47	2.83
0.67	0.49	2.40
0.50	0.33	1.10
0.03	0.04	3.30
0.45	0.29	3.22
0.75	0.54	2.64
0.65	0.47	2.77
0.80	0.64	2.71
0.45	0.33	2.77
0.78	0.56	2.30
0.60	0.40	1.61
0.61	0.47	2.64
0.47	0.35	2.40
0.33	0.29	2.08
0.52	0.32	3.00
0.48	0.27	3.18
1.00	1.00	0.69
0.50	0.39	2.48
0.83	0.67	2.48
0.60	0.45	2.64
0.51	0.38	3.09
0.52	0.49	2.56
0.69	0.52	3.00
0.39	0.31	3.14
0.21	0.14	2.89
0.53	0.39	3.56
0.52	0.36	2.08
0.90	0.80	1.61
0.48	0.32	3.47
0.27	0.19	2.89
1.00	1.00	0.69
0.39	0.25	3.22
0.73	0.53	2.89
0.53	0.38	2.30
0.38	0.36	2.08
0.18	0.12	2.71
0.46	0.31	3.18
0.86	0.71	1.95
0.80	0.62	2.71
0.57	0.39	3.30
0.57	0.40	3.14
0.26	0.17	3.61
0.69	0.47	3.22
0.84	0.65	3.50
0.58	0.42	2.30
0.31	0.25	3.09
0.51	0.45	2.40
0.46	0.35	2.40
0.39	0.27	3.58
0.44	0.27	2.40
0.68	0.47	3.87
0.61	0.40	2.94
0.42	0.24	2.40
0.55	0.34	3.14
0.58	0.41	3.22
0.57	0.37	2.77
0.71	0.47	2.30
0.58	0.42	3.47
0.69	0.50	2.71
0.55	0.34	2.83
0.37	0.23	3.97
0.88	0.67	2.48
0.73	0.56	2.20
0.68	0.48	3.43
0.80	0.61	2.94
0.47	0.34	3.30
0.67	0.49	2.64
0.79	0.64	2.08
0.75	0.56	2.40
0.61	0.39	2.71
0.54	0.39	3.43
0.38	0.29	2.08
0.70	0.50	2.83
0.65	0.43	3.22
0.73	0.53	2.77
0.48	0.36	2.08
0.07	0.04	3.14
0.72	0.52	3.00
0.76	0.56	3.30
0.48	0.39	2.89
0.63	0.43	3.26
0.74	0.57	2.08
0.62	0.44	2.20
0.85	0.67	2.64
0.73	0.52	3.37
0.82	0.62	2.56
0.69	0.47	2.64
0.14	0.08	3.00
0.51	0.35	3.33
0.04	0.05	1.95
0.58	0.42	2.94
0.47	0.31	3.58
0.63	0.44	3.78
0.81	0.61	3.33
0.76	0.64	2.48
0.47	0.31	3.87
0.26	0.14	2.08
0.68	0.50	3.76
0.67	0.52	2.48
0.31	0.20	1.79
0.45	0.30	4.01
0.93	0.82	2.40
0.10	0.00	1.61
0.61	0.45	2.64
0.71	0.57	3.09
0.42	0.28	3.18
0.54	0.41	2.83
0.57	0.38	3.00
0.69	0.56	2.83
0.38	0.27	2.40
0.69	0.48	2.77
0.89	0.73	1.79
0.62	0.42	3.30
0.42	0.22	2.20
0.63	0.50	2.20
0.79	0.61	2.89
0.90	0.72	2.77
0.54	0.47	1.79
0.60	0.42	2.30
0.42	0.29	2.89
0.79	0.61	2.89
0.31	0.18	2.48
0.67	0.50	2.71
0.48	0.28	2.20
0.45	0.29	3.00
0.30	0.22	2.71
0.62	0.45	2.64
0.43	0.25	3.33
0.55	0.37	2.89
0.60	0.41	3.26
0.74	0.54	2.64
0.58	0.41	2.56
0.76	0.56	2.64
0.81	0.62	3.14
0.61	0.43	1.95
0.65	0.42	2.40
0.70	0.54	2.71
0.59	0.42	2.89
0.60	0.43	2.08
0.38	0.26	3.04
0.64	0.47	2.77
0.77	0.56	2.89
0.62	0.52	2.48
0.60	0.43	2.08
0.54	0.33	1.79
0.76	0.54	2.71
0.42	0.17	2.20
0.51	0.35	3.76
0.71	0.51	2.83
0.78	0.58	2.71
0.53	0.32	3.26
0.69	0.54	2.64
0.51	0.40	3.33
0.35	0.24	3.53
0.60	0.38	3.40
0.46	0.34	3.14
0.75	0.54	3.04
0.55	0.40	2.77
0.22	0.15	3.14
0.39	0.22	3.14
0.60	0.38	3.37
0.50	0.39	3.04
0.62	0.43	2.64
0.76	0.60	3.04
0.54	0.38	3.30
0.75	0.55	2.48
0.62	0.44	3.33
0.67	0.51	2.94
0.54	0.37	3.69
0.65	0.48	2.89
0.25	0.17	3.47
0.68	0.48	3.66
0.66	0.50	3.40
0.76	0.56	2.94
0.60	0.40	3.69
0.72	0.47	2.64
0.49	0.33	2.77
0.56	0.37	3.99
0.19	0.13	3.26
0.57	0.41	3.18
0.46	0.31	3.09
0.51	0.40	2.77
0.65	0.49	2.40
0.46	0.32	3.43
0.57	0.43	2.94
0.71	0.51	2.83
0.61	0.40	2.89
0.54	0.43	1.95
0.59	0.40	3.56
0.59	0.41	2.56
0.72	0.56	2.71
0.31	0.21	3.47
0.64	0.46	3.50
0.50	0.38	2.30
0.52	0.37	2.94
0.32	0.23	3.37
0.77	0.60	1.79
0.33	0.23	3.14
0.39	0.29	2.30
0.80	0.60	1.61
0.60	0.46	2.56
0.54	0.42	2.40
0.37	0.23	2.64
0.28	0.19	3.33
0.70	0.50	2.71
0.64	0.51	2.30
0.49	0.35	3.00
0.87	0.69	2.56
0.51	0.36	2.48
0.03	0.07	1.79
0.17	0.12	3.87
0.74	0.55	3.00
0.47	0.29	3.64
0.56	0.38	2.94
0.64	0.43	2.83
0.87	0.69	2.56
0.49	0.36	3.09
0.83	0.63	2.83
0.65	0.46	3.22
0.77	0.60	2.71
0.69	0.44	2.83
0.73	0.56	2.20
0.67	0.50	2.77
0.60	0.40	2.77
0.77	0.57	3.43
0.77	0.56	3.22
0.76	0.58	2.89
0.62	0.45	2.89
0.81	0.64	2.56
0.46	0.32	2.77
0.66	0.50	3.09
0.59	0.38	3.30
0.50	0.36	3.30
0.74	0.52	2.64
0.17	0.11	3.47
0.53	0.44	2.20
0.71	0.58	3.00
0.72	0.62	2.56
0.64	0.46	3.58
0.52	0.36	3.00
0.55	0.37	3.87
0.45	0.31	2.40
0.43	0.20	1.79
0.53	0.39	3.33
0.60	0.36	3.18
0.67	0.48	3.09
0.66	0.50	2.89
0.77	0.56	2.56
0.52	0.33	3.22
0.75	0.56	2.64
-0.03	0.07	1.79
0.77	0.60	1.79
0.76	0.55	3.22
0.57	0.39	3.22
0.58	0.45	2.64
0.51	0.36	3.30
0.31	0.16	2.30
0.72	0.54	3.00
0.71	0.57	2.08
0.71	0.49	2.71
0.96	0.91	2.30
0.65	0.51	2.56
0.67	0.49	2.71
0.55	0.37	3.00
0.83	0.70	2.48
0.83	0.65	2.83
0.67	0.46	3.00
0.66	0.42	3.28
0.62	0.46	2.56
0.33	0.15	2.48
0.63	0.45	3.50
0.69	0.57	2.89
0.12	0.08	3.50
0.56	0.36	2.48
0.74	0.56	3.33
0.63	0.44	3.76
0.49	0.37	3.22
0.53	0.34	3.26
0.29	0.16	3.09
0.66	0.48	3.50
0.58	0.43	3.40
0.08	0.00	2.48
0.67	0.51	2.56
0.62	0.42	2.48
0.72	0.53	2.83
0.58	0.38	2.40
0.09	0.07	1.79
0.40	0.28	3.00
0.71	0.53	3.50
0.79	0.56	2.64
0.74	0.54	2.56
0.44	0.33	3.43
0.28	0.20	3.26
0.65	0.50	2.71
0.45	0.28	2.20
0.56	0.40	3.04
0.54	0.33	3.22
0.04	0.03	2.83
0.39	0.29	2.83
0.50	0.34	3.30
0.70	0.54	2.64
0.60	0.42	2.30
0.56	0.43	2.71
0.66	0.54	2.64
0.43	0.20	1.79
0.57	0.44	2.20
0.71	0.50	3.09
0.42	0.39	2.20
0.55	0.41	2.56
0.87	0.78	2.20
0.51	0.38	2.83
0.92	0.82	2.48
0.83	0.63	2.83
0.47	0.28	2.20
-1.00	-1.00	0.69
0.55	0.39	3.09
-0.02	0.06	2.20
0.69	0.47	2.71
0.50	0.33	1.10
0.24	0.14	2.08
0.71	0.48	2.48
0.64	0.52	1.95
0.68	0.50	3.14
1.00	1.00	0.69
0.46	0.33	3.00
0.71	0.58	3.04
0.48	0.36	2.08
0.63	0.45	3.18
0.00	0.05	1.95
0.65	0.41	2.89
0.75	0.57	3.09
0.36	0.24	3.09
0.69	0.49	2.56
0.24	0.14	3.22
0.65	0.44	2.89
0.47	0.31	2.83
0.85	0.66	2.83
0.25	0.18	2.48
0.30	0.20	1.61
0.67	0.45	2.48
0.72	0.58	2.48
0.66	0.47	3.47
0.50	0.33	1.10
0.42	0.34	3.00
0.76	0.59	2.56
0.75	0.56	2.83
0.34	0.25	2.77
-0.07	-0.05	1.95
0.76	0.58	2.71
-0.10	0.00	1.61
0.19	0.16	2.40
0.75	0.52	2.48
1.00	1.00	1.10
0.55	0.38	2.77
0.72	0.51	3.33
-0.29	-0.24	1.95
0.26	0.19	2.89
0.60	0.39	2.48
0.31	0.23	3.00
0.40	0.27	2.40
0.83	0.64	2.30
0.61	0.44	3.04
0.76	0.55	2.48
0.67	0.52	2.64
0.54	0.33	2.30
0.78	0.58	2.94
0.76	0.54	2.83
0.30	0.11	2.20
0.69	0.50	2.71
0.53	0.36	2.64
0.64	0.48	3.30
0.64	0.49	2.71
0.60	0.39	3.00
0.48	0.33	2.30
0.65	0.47	3.00
0.55	0.44	2.20
0.81	0.64	2.56
0.76	0.58	3.14
0.87	0.72	2.20
0.24	0.19	3.22
0.73	0.58	2.64
0.62	0.48	2.48
0.37	0.27	3.22
0.30	0.19	3.14
0.65	0.46	3.00
0.70	0.51	3.09
0.50	0.40	1.61
0.49	0.34	3.37
0.80	0.61	2.48
0.64	0.43	1.95
0.71	0.52	2.64
0.61	0.46	2.56
0.51	0.34	3.09
0.15	0.16	2.40
0.45	0.31	3.30
0.39	0.27	2.64
0.59	0.36	3.04
0.75	0.56	2.89
0.31	0.33	1.79
0.53	0.20	2.40
0.59	0.40	3.76
0.70	0.50	2.71
0.58	0.41	3.43
0.67	0.48	3.40
0.62	0.42	3.40
0.71	0.51	2.30
0.42	0.33	3.09
0.39	0.26	3.43
0.41	0.30	3.37
0.57	0.39	3.37
0.49	0.33	1.79
0.89	0.73	1.79
0.63	0.43	3.18
0.73	0.58	2.48
0.67	0.49	3.04
0.59	0.42	3.04
0.65	0.53	2.89
0.63	0.38	2.64
0.70	0.49	2.56
0.62	0.53	2.40
0.82	0.64	2.30
0.74	0.56	3.18
0.68	0.47	2.71
0.49	0.34	3.18
0.66	0.52	2.64
0.50	0.35	2.89
0.27	0.16	2.30
0.69	0.51	2.83
0.45	0.38	3.22
0.49	0.37	2.83
0.63	0.41	2.64
0.17	0.10	2.83
0.67	0.43	2.71
0.71	0.59	2.83
0.44	0.32	3.14
0.57	0.42	3.22
0.65	0.49	3.14
0.91	0.72	2.56
1.00	1.00	1.10
0.13	0.05	2.40
0.66	0.51	2.30
0.56	0.39	3.43
0.42	0.28	3.50
0.64	0.40	3.14
0.64	0.46	3.33
0.89	0.73	1.79
0.82	0.64	2.71
0.71	0.50	2.08
0.77	0.55	2.77
0.30	0.17	3.22
0.68	0.50	3.40
0.64	0.48	2.89
0.46	0.27	3.43
0.56	0.38	3.30
0.82	0.65	2.64
0.79	0.61	3.00
0.74	0.56	3.09
0.70	0.48	3.22
0.44	0.33	2.71
0.56	0.35	2.89
0.49	0.33	2.89
0.79	0.60	2.77
0.58	0.39	3.00
0.35	0.28	2.83
0.66	0.48	3.14
0.45	0.30	2.48
0.42	0.28	3.30
0.54	0.41	2.56
0.80	0.65	2.89
0.73	0.55	2.48
0.18	0.06	2.20
0.53	0.33	3.64
0.40	0.26	2.83
0.66	0.47	3.64
1.00	1.00	0.69
0.70	0.49	2.56
0.55	0.41	3.00
0.62	0.46	2.83
0.53	0.39	3.43
0.42	0.34	2.83
0.51	0.36	2.48
0.40	0.28	2.56
0.91	0.78	2.77
0.81	0.59	3.14
0.22	0.11	2.20
0.62	0.44	3.30
0.31	0.21	3.26
0.60	0.45	2.77
0.13	0.07	2.71
0.39	0.21	3.14
0.66	0.47	2.64
0.46	0.33	1.95
0.08	0.03	2.48
0.35	0.22	2.20
0.60	0.40	1.61
0.00	-0.05	2.40
0.25	0.15	2.94
0.51	0.31	3.33
0.55	0.40	2.94
0.78	0.57	3.37
0.14	0.10	3.91
0.40	0.33	1.39
0.56	0.45	2.71
0.62	0.39	3.18
0.90	0.78	2.30
0.40	0.33	1.39
0.43	0.28	2.71
0.55	0.38	2.56
0.71	0.56	2.56
0.53	0.37	3.43
0.52	0.34	3.30
0.51	0.40	2.94
0.49	0.40	2.77
0.77	0.62	2.56
0.76	0.59	2.83
0.98	0.91	2.30
0.24	0.16	3.00
0.79	0.61	3.14
0.62	0.43	2.77
0.39	0.30	2.77
0.51	0.34	3.00
0.80	0.60	1.61
0.40	0.22	3.53
0.39	0.26	3.43
0.26	0.20	2.40
0.74	0.51	3.37
0.61	0.44	2.89
0.60	0.40	1.61
0.55	0.41	2.83
0.47	0.33	2.94
0.77	0.60	1.79
0.30	0.20	1.61
0.59	0.39	2.94
0.64	0.47	2.30
0.60	0.42	2.94
0.02	0.00	2.08
0.54	0.36	2.56
0.38	0.25	2.83
1.00	1.00	1.10
0.38	0.29	2.30
0.29	0.16	2.40
0.79	0.62	2.77
0.45	0.30	3.81
0.74	0.56	2.56
0.32	0.24	1.95
0.71	0.55	2.77
0.60	0.41	3.37
0.56	0.51	2.83
0.62	0.49	2.71
0.39	0.28	2.71
0.41	0.28	2.83
0.52	0.31	2.40
0.32	0.18	2.77
0.35	0.22	2.71
0.54	0.35	2.83
0.14	0.14	2.08
0.71	0.52	1.95
