Spearman	Kendall	MutualInformation
0.24	0.18	2.56
0.53	0.39	2.20
1.00	1.00	1.39
0.71	0.50	3.56
0.72	0.52	2.48
0.44	0.30	3.71
0.74	0.49	3.00
0.89	0.77	2.56
0.54	0.33	1.79
0.64	0.47	3.04
1.00	1.00	0.69
0.40	0.33	1.39
0.82	0.67	2.56
0.54	0.37	3.22
0.48	0.32	3.18
0.23	0.13	2.40
0.51	0.35	3.26
0.70	0.50	2.89
1.00	1.00	1.10
0.85	0.68	2.77
0.81	0.71	2.08
0.67	0.44	2.20
0.31	0.20	3.40
1.00	1.00	1.10
0.66	0.60	1.79
0.53	0.41	2.71
0.19	0.14	2.89
0.47	0.45	2.40
0.51	0.33	3.33
0.48	0.33	2.30
1.00	1.00	0.69
0.61	0.49	2.40
0.85	0.69	2.64
0.09	-0.01	2.64
0.20	0.12	3.43
0.48	0.31	3.18
0.55	0.41	3.56
-0.40	-0.40	1.61
0.63	0.40	3.64
0.80	0.67	1.39
0.60	0.40	1.61
0.65	0.47	3.14
0.50	0.47	2.30
0.80	0.67	1.39
0.60	0.40	1.61
0.79	0.60	3.04
0.80	0.67	1.39
0.73	0.54	2.89
0.61	0.41	3.09
0.67	0.50	2.08
0.40	0.36	2.08
0.82	0.67	2.20
0.50	0.35	3.22
0.44	0.35	2.89
0.50	0.28	2.83
1.00	1.00	1.10
0.52	0.33	2.71
0.73	0.54	3.00
0.47	0.33	2.71
0.75	0.54	2.94
0.29	0.20	2.71
0.63	0.43	3.22
0.50	0.33	1.10
0.50	0.33	1.10
0.62	0.40	2.77
0.50	0.33	1.95
-0.34	-0.31	2.83
0.76	0.59	2.56
0.37	0.31	2.71
0.33	0.28	2.20
0.50	0.33	1.10
-1.00	-1.00	0.69
0.75	0.54	2.64
0.50	0.33	1.10
0.34	0.21	3.00
-0.11	-0.05	1.95
0.14	0.07	1.79
0.31	0.19	3.33
0.63	0.44	3.14
0.90	0.80	1.61
0.71	0.56	2.56
0.56	0.41	2.64
1.00	1.00	1.10
0.13	0.11	3.26
0.80	0.67	1.39
0.58	0.39	3.04
0.41	0.29	2.89
0.85	0.68	2.71
0.46	0.36	2.64
-0.50	-0.33	1.10
0.87	0.73	2.48
1.00	1.00	0.69
0.62	0.47	2.83
0.72	0.49	2.40
0.50	0.33	1.10
0.05	0.04	3.30
0.44	0.31	3.22
0.82	0.63	2.64
0.62	0.48	2.77
0.79	0.60	2.71
0.36	0.23	2.77
0.82	0.69	2.30
0.60	0.40	1.61
0.60	0.43	2.64
0.48	0.38	2.40
0.60	0.43	2.08
0.50	0.33	3.00
0.53	0.30	3.18
1.00	1.00	0.69
0.50	0.42	2.48
0.76	0.55	2.48
0.60	0.43	2.64
0.49	0.32	3.09
0.59	0.51	2.56
0.61	0.43	3.00
0.41	0.30	3.14
0.35	0.29	2.89
0.55	0.38	3.56
0.29	0.21	2.08
0.90	0.80	1.61
0.43	0.29	3.47
0.38	0.28	2.89
1.00	1.00	0.69
0.40	0.25	3.22
0.67	0.46	2.89
0.45	0.38	2.30
0.81	0.64	2.08
0.24	0.18	2.71
0.45	0.30	3.18
0.86	0.71	1.95
0.69	0.50	2.71
0.61	0.40	3.30
0.53	0.38	3.14
0.32	0.22	3.61
0.66	0.44	3.22
0.81	0.60	3.50
0.53	0.38	2.30
0.45	0.31	3.09
0.43	0.35	2.40
0.34	0.20	2.40
0.50	0.33	3.58
0.39	0.27	2.40
0.70	0.50	3.87
0.55	0.36	2.94
0.55	0.38	2.40
0.68	0.46	3.14
0.56	0.40	3.22
0.52	0.30	2.77
0.66	0.38	2.30
0.59	0.45	3.47
0.84	0.66	2.71
0.71	0.49	2.83
0.46	0.29	3.97
0.90	0.73	2.48
0.73	0.56	2.20
0.64	0.44	3.43
0.89	0.71	2.94
0.65	0.48	3.30
0.69	0.49	2.64
0.76	0.57	2.08
0.71	0.53	2.40
0.63	0.43	2.71
0.66	0.48	3.43
0.69	0.50	2.08
0.70	0.51	2.83
0.75	0.51	3.22
0.79	0.58	2.77
0.43	0.29	2.08
0.01	-0.01	3.14
0.77	0.58	3.00
0.76	0.57	3.30
0.62	0.50	2.89
0.66	0.45	3.26
0.76	0.57	2.08
0.68	0.50	2.20
0.85	0.65	2.64
0.73	0.53	3.37
0.70	0.49	2.56
0.74	0.52	2.64
0.25	0.15	3.00
0.59	0.42	3.33
-0.07	-0.05	1.95
0.66	0.52	2.94
0.52	0.34	3.58
0.58	0.39	3.78
0.78	0.56	3.33
0.85	0.70	2.48
0.60	0.40	3.87
0.64	0.57	2.08
0.77	0.57	3.76
0.70	0.52	2.48
0.60	0.33	1.79
0.51	0.35	4.01
0.91	0.78	2.40
0.40	0.40	1.61
0.56	0.38	2.64
0.67	0.52	3.09
0.49	0.36	3.18
0.47	0.38	2.83
0.50	0.36	3.00
0.60	0.47	2.83
0.49	0.35	2.40
0.66	0.47	2.77
0.71	0.47	1.79
0.62	0.44	3.30
0.52	0.33	2.20
0.77	0.61	2.20
0.76	0.56	2.89
0.91	0.72	2.77
0.20	0.07	1.79
0.39	0.29	2.30
0.61	0.45	2.89
0.73	0.50	2.89
0.40	0.36	2.48
0.58	0.39	2.71
0.57	0.33	2.20
0.44	0.28	3.00
0.39	0.24	2.71
0.50	0.34	2.64
0.56	0.40	3.33
0.69	0.50	2.89
0.61	0.40	3.26
0.71	0.52	2.64
0.62	0.46	2.56
0.80	0.65	2.64
0.81	0.63	3.14
0.68	0.52	1.95
0.45	0.35	2.40
0.73	0.54	2.71
0.73	0.56	2.89
0.69	0.57	2.08
0.40	0.25	3.04
0.71	0.48	2.77
0.75	0.57	2.89
0.71	0.58	2.48
0.60	0.43	2.08
0.66	0.60	1.79
0.59	0.39	2.71
0.52	0.17	2.20
0.57	0.40	3.76
0.66	0.50	2.83
0.63	0.47	2.71
0.55	0.34	3.26
0.50	0.36	2.64
0.59	0.44	3.33
0.38	0.25	3.53
0.71	0.47	3.40
0.48	0.39	3.14
0.74	0.54	3.04
0.54	0.40	2.77
0.31	0.20	3.14
0.42	0.26	3.14
0.64	0.40	3.37
0.61	0.48	3.04
0.65	0.52	2.64
0.78	0.60	3.04
0.62	0.45	3.30
0.69	0.55	2.48
0.70	0.51	3.33
0.73	0.56	2.94
0.63	0.45	3.69
0.76	0.61	2.89
0.25	0.17	3.47
0.68	0.47	3.66
0.74	0.58	3.40
0.80	0.61	2.94
0.66	0.45	3.69
0.75	0.54	2.64
0.59	0.43	2.77
0.59	0.39	3.99
0.31	0.21	3.26
0.63	0.44	3.18
0.64	0.44	3.09
0.69	0.52	2.77
0.72	0.56	2.40
0.54	0.37	3.43
0.62	0.46	2.94
0.65	0.43	2.83
0.72	0.54	2.89
0.61	0.52	1.95
0.64	0.44	3.56
0.68	0.49	2.56
0.77	0.62	2.71
0.33	0.24	3.47
0.60	0.42	3.50
0.50	0.33	2.30
0.59	0.40	2.94
0.35	0.26	3.37
0.66	0.60	1.79
0.36	0.24	3.14
0.49	0.38	2.30
0.80	0.60	1.61
0.47	0.36	2.56
0.69	0.49	2.40
0.37	0.27	2.64
0.36	0.23	3.33
0.72	0.47	2.71
0.65	0.56	2.30
0.56	0.41	3.00
0.86	0.64	2.56
0.38	0.27	2.48
0.26	0.20	1.79
0.21	0.15	3.87
0.73	0.51	3.00
0.55	0.37	3.64
0.62	0.43	2.94
0.73	0.51	2.83
0.86	0.72	2.56
0.53	0.40	3.09
0.78	0.62	2.83
0.71	0.53	3.22
0.74	0.52	2.71
0.70	0.43	2.83
0.85	0.72	2.20
0.73	0.50	2.77
0.74	0.52	2.77
0.76	0.57	3.43
0.76	0.57	3.22
0.76	0.57	2.89
0.81	0.61	2.89
0.81	0.64	2.56
0.58	0.38	2.77
0.75	0.58	3.09
0.68	0.44	3.30
0.54	0.41	3.30
0.75	0.52	2.64
0.25	0.16	3.47
0.52	0.33	2.20
0.74	0.59	3.00
0.71	0.59	2.56
0.68	0.49	3.58
0.64	0.44	3.00
0.52	0.35	3.87
0.31	0.24	2.40
0.60	0.47	1.79
0.50	0.34	3.33
0.66	0.43	3.18
0.74	0.53	3.09
0.69	0.54	2.89
0.70	0.54	2.56
0.55	0.35	3.22
0.78	0.58	2.64
0.26	0.20	1.79
0.94	0.87	1.79
0.72	0.49	3.22
0.59	0.43	3.22
0.56	0.43	2.64
0.52	0.36	3.30
0.25	0.11	2.30
0.82	0.63	3.00
0.69	0.57	2.08
0.80	0.58	2.71
0.94	0.82	2.30
0.59	0.44	2.56
0.72	0.52	2.71
0.60	0.42	3.00
0.87	0.73	2.48
0.86	0.65	2.83
0.73	0.51	3.00
0.63	0.39	3.28
0.52	0.38	2.56
0.65	0.52	2.48
0.66	0.46	3.50
0.71	0.59	2.89
0.28	0.19	3.50
0.49	0.33	2.48
0.71	0.56	3.33
0.62	0.42	3.76
0.48	0.37	3.22
0.56	0.36	3.26
0.44	0.30	3.09
0.65	0.45	3.50
0.55	0.40	3.40
0.20	0.12	2.48
0.68	0.49	2.56
0.72	0.55	2.48
0.72	0.53	2.83
0.70	0.56	2.40
0.03	-0.07	1.79
0.54	0.41	3.00
0.75	0.55	3.50
0.71	0.52	2.64
0.74	0.59	2.56
0.44	0.31	3.43
0.29	0.21	3.26
0.60	0.47	2.71
0.48	0.33	2.20
0.48	0.31	3.04
0.60	0.40	3.22
0.16	0.10	2.83
0.56	0.35	2.83
0.50	0.36	3.30
0.71	0.54	2.64
0.50	0.29	2.30
0.66	0.49	2.71
0.71	0.56	2.64
0.54	0.33	1.79
0.63	0.61	2.20
0.73	0.52	3.09
0.27	0.28	2.20
0.51	0.38	2.56
0.85	0.72	2.20
0.64	0.49	2.83
0.95	0.88	2.48
0.87	0.71	2.83
0.52	0.33	2.20
-1.00	-1.00	0.69
0.68	0.51	3.09
-0.02	0.06	2.20
0.79	0.58	2.71
-0.50	-0.33	1.10
0.24	0.14	2.08
0.90	0.79	2.48
0.54	0.43	1.95
0.81	0.63	3.14
1.00	1.00	0.69
0.66	0.46	3.00
0.66	0.49	3.04
0.69	0.50	2.08
0.64	0.45	3.18
0.21	0.14	1.95
0.71	0.53	2.89
0.81	0.63	3.09
0.47	0.36	3.09
0.73	0.56	2.56
0.36	0.25	3.22
0.63	0.44	2.89
0.53	0.37	2.83
0.75	0.57	2.83
0.08	0.03	2.48
0.60	0.40	1.61
0.69	0.48	2.48
0.78	0.64	2.48
0.67	0.47	3.47
0.50	0.33	1.10
0.50	0.38	3.00
0.73	0.51	2.56
0.79	0.59	2.83
0.34	0.23	2.77
0.00	-0.05	1.95
0.81	0.64	2.71
-0.10	0.00	1.61
0.30	0.20	2.40
0.61	0.42	2.48
1.00	1.00	1.10
0.49	0.32	2.77
0.78	0.57	3.33
-0.43	-0.33	1.95
0.41	0.32	2.89
0.69	0.45	2.48
0.47	0.34	3.00
0.48	0.27	2.40
0.79	0.60	2.30
0.66	0.50	3.04
0.83	0.67	2.48
0.62	0.52	2.64
0.73	0.56	2.30
0.79	0.58	2.94
0.75	0.54	2.83
0.13	0.06	2.20
0.64	0.47	2.71
0.45	0.30	2.64
0.67	0.48	3.30
0.67	0.52	2.71
0.62	0.40	3.00
0.66	0.51	2.30
0.78	0.55	3.00
0.58	0.50	2.20
0.82	0.64	2.56
0.76	0.57	3.14
0.73	0.56	2.20
0.34	0.26	3.22
0.66	0.49	2.64
0.59	0.48	2.48
0.36	0.25	3.22
0.40	0.26	3.14
0.69	0.52	3.00
0.72	0.52	3.09
0.50	0.40	1.61
0.48	0.33	3.37
0.90	0.70	2.48
0.71	0.52	1.95
0.81	0.60	2.64
0.45	0.36	2.56
0.59	0.41	3.09
0.23	0.24	2.40
0.50	0.36	3.30
0.42	0.30	2.64
0.59	0.33	3.04
0.73	0.54	2.89
0.20	0.20	1.79
0.46	0.16	2.40
0.58	0.39	3.76
0.67	0.47	2.71
0.61	0.42	3.43
0.64	0.46	3.40
0.68	0.47	3.40
0.90	0.73	2.30
0.49	0.36	3.09
0.40	0.29	3.43
0.54	0.39	3.37
0.58	0.41	3.37
0.60	0.47	1.79
0.89	0.73	1.79
0.67	0.47	3.18
0.71	0.52	2.48
0.70	0.51	3.04
0.72	0.56	3.04
0.60	0.50	2.89
0.55	0.36	2.64
0.66	0.44	2.56
0.59	0.49	2.40
0.76	0.60	2.30
0.75	0.58	3.18
0.64	0.49	2.71
0.54	0.37	3.18
0.66	0.45	2.64
0.48	0.32	2.89
0.30	0.16	2.30
0.77	0.60	2.83
0.56	0.44	3.22
0.51	0.35	2.83
0.56	0.41	2.64
0.50	0.32	2.83
0.74	0.52	2.71
0.82	0.63	2.83
0.55	0.38	3.14
0.67	0.48	3.22
0.67	0.50	3.14
0.76	0.56	2.56
1.00	1.00	1.10
-0.05	0.02	2.40
0.70	0.51	2.30
0.61	0.44	3.43
0.49	0.32	3.50
0.61	0.38	3.14
0.67	0.48	3.33
0.77	0.60	1.79
0.87	0.70	2.71
0.76	0.57	2.08
0.61	0.43	2.77
0.34	0.19	3.22
0.66	0.49	3.40
0.61	0.45	2.89
0.55	0.34	3.43
0.62	0.44	3.30
0.84	0.67	2.64
0.80	0.63	3.00
0.74	0.54	3.09
0.71	0.47	3.22
0.41	0.26	2.71
0.56	0.33	2.89
0.58	0.39	2.89
0.80	0.60	2.77
0.52	0.32	3.00
0.45	0.29	2.83
0.67	0.49	3.14
0.64	0.42	2.48
0.46	0.30	3.30
0.52	0.41	2.56
0.78	0.62	2.89
0.76	0.58	2.48
0.27	0.17	2.20
0.56	0.33	3.64
0.43	0.29	2.83
0.75	0.57	3.64
1.00	1.00	0.69
0.62	0.44	2.56
0.68	0.55	3.00
0.51	0.38	2.83
0.62	0.47	3.43
0.39	0.31	2.83
0.54	0.33	2.48
0.42	0.31	2.56
0.89	0.73	2.77
0.80	0.61	3.14
0.18	0.17	2.20
0.67	0.46	3.30
0.39	0.29	3.26
0.63	0.43	2.77
0.15	0.07	2.71
0.52	0.33	3.14
0.66	0.49	2.64
0.32	0.24	1.95
-0.01	-0.03	2.48
0.22	0.11	2.20
0.30	0.20	1.61
0.41	0.31	2.40
0.26	0.17	2.94
0.59	0.38	3.33
0.64	0.50	2.94
0.78	0.56	3.37
0.14	0.10	3.91
0.80	0.67	1.39
0.62	0.50	2.71
0.64	0.46	3.18
0.88	0.73	2.30
-0.20	0.00	1.39
0.50	0.33	2.71
0.59	0.41	2.56
0.70	0.56	2.56
0.57	0.41	3.43
0.63	0.42	3.30
0.58	0.45	2.94
0.58	0.47	2.77
0.79	0.62	2.56
0.69	0.50	2.83
0.96	0.91	2.30
0.29	0.18	3.00
0.80	0.60	3.14
0.68	0.48	2.77
0.49	0.33	2.77
0.56	0.39	3.00
0.80	0.60	1.61
0.37	0.20	3.53
0.43	0.29	3.43
0.35	0.27	2.40
0.77	0.57	3.37
0.53	0.36	2.89
0.60	0.40	1.61
0.57	0.41	2.83
0.46	0.31	2.94
0.83	0.73	1.79
0.60	0.40	1.61
0.69	0.49	2.94
0.26	0.16	2.30
0.68	0.49	2.94
0.05	0.00	2.08
0.62	0.44	2.56
0.43	0.28	2.83
1.00	1.00	1.10
0.47	0.33	2.30
0.32	0.24	2.40
0.75	0.58	2.77
0.55	0.37	3.81
0.73	0.56	2.56
0.21	0.14	1.95
0.68	0.57	2.77
0.67	0.47	3.37
0.58	0.49	2.83
0.70	0.50	2.71
0.29	0.18	2.71
0.38	0.29	2.83
0.53	0.38	2.40
0.26	0.13	2.77
0.41	0.28	2.71
0.64	0.47	2.83
0.38	0.29	2.08
0.89	0.81	1.95
