Spearman	Kendall	MutualInformation
0.82	0.62	2.77
-0.15	-0.17	2.20
0.57	0.40	2.77
0.64	0.49	2.89
0.45	0.33	2.77
0.57	0.41	2.71
0.84	0.67	2.56
0.43	0.27	3.22
0.24	0.07	2.08
0.27	0.20	3.18
0.64	0.47	3.43
0.90	0.80	1.61
0.10	0.11	2.30
-0.20	-0.20	1.79
0.76	0.55	3.22
0.06	0.12	2.48
0.55	0.39	2.48
-0.40	-0.33	1.39
0.78	0.60	2.30
0.33	0.22	2.20
0.46	0.23	2.89
0.59	0.43	3.18
0.38	0.27	3.14
0.60	0.40	1.61
0.52	0.37	2.83
0.37	0.26	3.09
0.66	0.49	2.56
0.30	0.19	3.47
0.50	0.36	3.50
0.10	0.06	2.20
0.50	0.33	1.10
0.20	0.00	1.39
0.72	0.53	3.26
0.53	0.35	2.71
0.49	0.43	2.71
0.27	0.23	2.64
0.65	0.48	3.04
0.49	0.33	3.18
0.33	0.24	3.18
0.72	0.56	2.20
0.50	0.39	2.20
0.67	0.45	3.18
0.75	0.52	1.95
0.63	0.43	3.00
0.76	0.58	3.30
0.67	0.49	3.14
0.21	0.18	2.56
0.35	0.28	2.20
0.80	0.67	1.39
0.51	0.34	3.56
0.39	0.30	2.48
0.50	0.37	3.71
0.56	0.35	3.00
0.57	0.46	2.56
0.66	0.60	1.79
0.57	0.41	3.04
1.00	1.00	0.69
1.00	1.00	1.39
0.87	0.72	2.56
0.63	0.47	3.22
0.28	0.20	3.18
0.09	-0.02	2.40
0.56	0.40	3.26
0.59	0.42	2.89
1.00	1.00	1.10
0.56	0.40	2.77
0.10	0.07	2.08
0.62	0.44	2.20
0.47	0.32	3.40
0.50	0.33	1.10
-0.14	-0.07	1.79
0.30	0.20	2.71
0.54	0.41	2.89
0.54	0.31	2.40
0.52	0.35	3.33
0.62	0.47	2.30
1.00	1.00	0.69
0.80	0.67	2.40
0.71	0.45	2.64
0.50	0.36	2.64
0.44	0.31	3.43
0.48	0.34	3.18
0.51	0.36	3.56
0.20	0.20	1.61
0.53	0.38	3.64
1.00	1.00	1.39
0.70	0.60	1.61
0.64	0.47	3.14
0.71	0.51	2.30
1.00	1.00	1.39
0.60	0.40	1.61
0.65	0.45	3.04
0.80	0.67	1.39
0.52	0.37	2.89
0.56	0.41	3.09
0.83	0.71	2.08
0.21	0.21	2.08
0.85	0.72	2.20
0.32	0.21	3.22
0.28	0.22	2.89
0.70	0.50	2.83
1.00	1.00	1.10
0.21	0.16	2.71
0.63	0.48	3.00
0.29	0.16	2.71
0.68	0.49	2.94
0.48	0.31	2.71
0.64	0.44	3.22
0.50	0.33	1.10
-1.00	-1.00	1.10
0.38	0.28	2.77
0.82	0.71	1.95
0.31	0.22	2.83
0.78	0.62	2.56
0.34	0.22	2.71
0.57	0.44	2.20
0.50	0.33	1.10
1.00	1.00	0.69
0.35	0.27	2.64
-0.50	-0.33	1.10
0.68	0.49	3.00
-0.32	-0.24	1.95
0.89	0.73	1.79
0.38	0.26	3.33
0.47	0.34	3.14
0.90	0.80	1.61
0.58	0.36	2.56
0.18	0.12	2.64
1.00	1.00	1.10
0.18	0.11	3.26
0.80	0.67	1.39
0.66	0.53	3.04
0.48	0.31	2.89
0.57	0.41	2.71
0.53	0.41	2.64
-0.50	-0.33	1.10
0.77	0.55	2.48
1.00	1.00	0.69
0.82	0.63	2.83
0.54	0.35	2.40
1.00	1.00	1.10
0.26	0.18	3.30
0.06	0.04	3.22
0.52	0.34	2.64
0.24	0.15	2.77
0.66	0.43	2.71
0.28	0.17	2.77
0.93	0.82	2.30
0.60	0.40	1.61
0.64	0.43	2.64
0.46	0.31	2.40
0.52	0.43	2.08
0.43	0.31	3.00
0.54	0.33	3.18
1.00	1.00	0.69
0.53	0.39	2.48
0.82	0.67	2.48
0.46	0.41	2.64
0.36	0.22	3.09
0.30	0.18	2.56
0.51	0.29	3.00
0.37	0.23	3.14
0.30	0.24	2.89
0.50	0.35	3.56
0.38	0.29	2.08
0.90	0.80	1.61
0.77	0.57	3.47
0.32	0.20	2.89
-1.00	-1.00	0.69
0.49	0.37	3.22
0.77	0.59	2.89
0.30	0.33	2.30
0.38	0.29	2.08
0.49	0.37	2.71
0.44	0.32	3.18
0.57	0.43	1.95
0.49	0.41	2.71
0.66	0.48	3.30
0.67	0.45	3.14
0.69	0.50	3.61
0.59	0.38	3.22
0.61	0.44	3.50
0.48	0.24	2.30
0.32	0.21	3.09
0.52	0.38	2.40
0.37	0.27	2.40
0.62	0.44	3.58
-0.29	-0.24	2.40
0.73	0.53	3.87
0.42	0.26	2.94
0.39	0.31	2.40
0.63	0.45	3.14
0.51	0.37	3.22
0.42	0.25	2.77
0.72	0.56	2.30
0.74	0.58	3.47
0.74	0.62	2.71
0.63	0.43	2.83
0.57	0.39	3.97
0.69	0.52	2.48
0.83	0.67	2.20
0.19	0.11	3.43
0.77	0.56	2.94
0.58	0.38	3.30
0.78	0.60	2.64
0.67	0.57	2.08
0.56	0.35	2.40
0.47	0.28	2.71
0.36	0.26	3.43
-0.19	-0.07	2.08
0.57	0.44	2.83
0.41	0.25	3.22
0.72	0.53	2.77
0.12	0.14	2.08
0.45	0.30	3.14
0.54	0.36	3.00
0.64	0.44	3.30
0.62	0.48	2.89
0.55	0.41	3.26
0.76	0.57	2.08
0.60	0.44	2.20
0.53	0.36	2.64
0.75	0.56	3.37
0.33	0.21	2.56
0.63	0.41	2.64
0.36	0.26	3.00
0.41	0.31	3.33
0.43	0.24	1.95
0.70	0.53	2.94
0.40	0.26	3.58
0.41	0.26	3.78
0.63	0.44	3.33
0.69	0.55	2.48
0.73	0.51	3.87
0.12	0.14	2.08
0.71	0.51	3.76
0.66	0.42	2.48
0.77	0.60	1.79
0.44	0.31	4.01
0.86	0.71	2.40
0.90	0.80	1.61
0.43	0.32	2.64
0.64	0.44	3.09
0.41	0.30	3.18
0.64	0.50	2.83
0.48	0.34	3.00
0.86	0.66	2.83
0.43	0.31	2.40
0.54	0.35	2.77
0.60	0.47	1.79
0.48	0.36	3.30
0.43	0.28	2.20
0.57	0.44	2.20
0.73	0.54	2.89
0.88	0.70	2.77
0.37	0.33	1.79
0.53	0.38	2.30
0.62	0.40	2.89
0.23	0.15	2.89
0.23	0.18	2.48
0.53	0.33	2.71
0.60	0.44	2.20
0.34	0.19	3.00
0.56	0.43	2.71
0.09	0.01	2.64
0.65	0.48	3.33
0.43	0.25	2.89
0.73	0.53	3.26
0.01	0.03	2.64
0.34	0.28	2.56
0.73	0.58	2.64
0.82	0.60	3.14
0.00	-0.05	1.95
0.63	0.49	2.40
0.59	0.43	2.71
0.54	0.37	2.89
0.88	0.71	2.08
0.59	0.36	3.04
0.64	0.48	2.77
0.54	0.39	2.89
0.81	0.64	2.48
0.60	0.50	2.08
0.83	0.73	1.79
0.71	0.50	2.71
0.58	0.28	2.20
0.51	0.32	3.76
0.43	0.32	2.83
0.73	0.58	2.71
0.50	0.35	3.26
0.55	0.38	2.64
0.64	0.48	3.33
0.40	0.29	3.53
0.73	0.55	3.40
0.54	0.39	3.14
0.56	0.42	3.04
0.29	0.18	2.77
0.39	0.26	3.14
0.64	0.49	3.14
0.71	0.50	3.37
0.50	0.36	3.04
0.50	0.36	2.64
0.41	0.31	3.04
0.77	0.56	3.30
0.69	0.52	2.48
0.70	0.52	3.33
0.55	0.44	2.94
0.70	0.49	3.69
0.75	0.59	2.89
0.29	0.21	3.47
0.55	0.38	3.66
0.77	0.59	3.40
0.71	0.52	2.94
0.45	0.30	3.69
0.60	0.38	2.64
0.56	0.33	2.77
0.62	0.45	3.99
0.48	0.36	3.26
0.75	0.51	3.18
0.76	0.57	3.09
0.50	0.37	2.77
0.59	0.45	2.40
0.71	0.53	3.43
0.35	0.27	2.94
0.58	0.46	2.83
0.63	0.37	2.89
0.18	0.14	1.95
0.49	0.35	3.56
0.78	0.56	2.56
0.83	0.64	2.71
0.34	0.24	3.47
0.49	0.33	3.50
0.64	0.42	2.30
0.72	0.56	2.94
0.23	0.17	3.37
0.77	0.60	1.79
0.45	0.32	3.14
0.72	0.51	2.30
0.60	0.40	1.61
0.82	0.67	2.56
0.45	0.31	2.40
0.49	0.41	2.64
0.48	0.35	3.33
0.56	0.43	2.71
0.71	0.51	2.30
0.34	0.26	3.00
0.15	0.10	2.56
0.43	0.33	2.48
0.71	0.60	1.79
0.57	0.39	3.87
0.76	0.55	3.00
0.50	0.35	3.64
0.60	0.43	2.94
0.70	0.53	2.83
0.69	0.54	2.56
0.43	0.31	3.09
0.60	0.40	2.83
0.60	0.41	3.22
0.39	0.31	2.71
0.35	0.25	2.83
0.53	0.44	2.20
0.39	0.30	2.77
0.78	0.57	2.77
0.60	0.45	3.43
0.70	0.46	3.22
0.59	0.41	2.89
0.80	0.63	2.89
0.79	0.64	2.56
0.22	0.12	2.77
0.79	0.61	3.09
0.69	0.44	3.30
0.58	0.42	3.30
0.33	0.25	2.64
0.49	0.34	3.47
0.17	0.11	2.20
0.68	0.55	3.00
0.44	0.33	2.56
0.56	0.40	3.58
0.77	0.58	3.00
0.54	0.37	3.87
0.12	0.09	2.40
-0.03	-0.07	1.79
0.54	0.39	3.33
0.43	0.30	3.18
0.66	0.47	3.09
0.41	0.29	2.89
0.65	0.56	2.56
0.52	0.37	3.22
0.41	0.36	2.64
0.60	0.47	1.79
0.94	0.87	1.79
0.68	0.50	3.22
0.75	0.59	3.22
0.58	0.38	2.64
0.54	0.37	3.30
0.27	0.20	2.30
0.72	0.55	3.00
0.14	0.21	2.08
0.54	0.39	2.71
0.84	0.69	2.30
0.75	0.56	2.56
0.79	0.60	2.71
0.58	0.41	3.00
0.63	0.45	2.48
0.86	0.69	2.83
0.66	0.46	3.00
0.69	0.47	3.28
0.40	0.36	2.56
0.58	0.39	2.48
0.57	0.40	3.50
0.59	0.41	2.89
0.59	0.41	3.50
0.69	0.55	2.48
0.71	0.51	3.33
0.49	0.33	3.76
0.25	0.17	3.22
0.49	0.36	3.26
0.49	0.35	3.09
0.65	0.44	3.50
0.27	0.20	3.40
0.27	0.18	2.48
0.65	0.51	2.56
0.62	0.48	2.48
0.59	0.43	2.83
0.39	0.20	2.40
0.14	0.20	1.79
0.50	0.36	3.00
0.70	0.49	3.50
0.82	0.63	2.64
0.71	0.54	2.56
0.48	0.32	3.43
0.45	0.30	3.26
0.42	0.31	2.71
0.77	0.56	2.20
0.35	0.29	3.04
0.61	0.47	3.22
0.47	0.35	2.83
0.47	0.28	2.83
0.10	0.08	3.30
0.67	0.54	2.64
0.37	0.29	2.30
0.61	0.50	2.71
0.52	0.38	2.64
0.49	0.33	1.79
0.75	0.56	2.20
0.63	0.46	3.09
0.03	0.06	2.20
0.68	0.56	2.56
0.85	0.72	2.20
0.68	0.47	2.83
0.80	0.64	2.48
0.70	0.56	2.83
0.50	0.33	2.20
-1.00	-1.00	0.69
0.66	0.52	3.09
-0.45	-0.39	2.20
0.46	0.33	2.71
1.00	1.00	1.10
0.33	0.21	2.08
0.75	0.61	2.48
0.11	0.05	1.95
0.61	0.43	3.14
1.00	1.00	0.69
0.78	0.59	3.00
0.79	0.61	3.04
0.71	0.57	2.08
0.63	0.45	3.18
0.64	0.43	1.95
0.71	0.54	2.89
0.58	0.39	3.09
0.67	0.46	3.09
0.49	0.33	2.56
0.54	0.34	3.22
0.64	0.41	2.89
0.55	0.44	2.83
0.73	0.50	2.83
0.30	0.18	2.48
0.70	0.60	1.61
0.59	0.45	2.48
0.79	0.61	2.48
0.53	0.36	3.47
0.50	0.33	1.10
0.60	0.44	3.00
0.75	0.59	2.56
0.75	0.54	2.83
0.48	0.33	2.77
0.29	0.14	1.95
0.89	0.73	2.71
0.10	0.00	1.61
-0.12	-0.09	2.40
0.77	0.58	2.48
1.00	1.00	1.10
0.59	0.37	2.77
0.57	0.42	3.33
-0.89	-0.81	1.95
0.58	0.41	2.89
0.71	0.48	2.48
0.76	0.56	3.00
0.35	0.20	2.40
0.87	0.78	2.30
0.64	0.49	3.04
0.73	0.55	2.48
0.80	0.63	2.64
0.48	0.38	2.30
0.84	0.65	2.94
0.79	0.59	2.83
0.05	0.11	2.20
0.28	0.24	2.71
-0.05	-0.03	2.64
0.61	0.42	3.30
0.54	0.37	2.71
0.36	0.26	3.00
0.55	0.33	2.30
0.49	0.38	3.00
0.38	0.28	2.20
0.47	0.36	2.56
0.41	0.27	3.14
0.55	0.39	2.20
0.18	0.12	3.22
0.18	0.10	2.64
0.49	0.36	2.48
0.28	0.18	3.22
0.55	0.38	3.14
0.54	0.42	3.00
0.76	0.55	3.09
0.50	0.40	1.61
0.39	0.27	3.37
0.54	0.39	2.48
0.46	0.24	1.95
0.71	0.54	2.64
0.40	0.28	2.56
0.45	0.30	3.09
0.58	0.49	2.40
0.41	0.29	3.30
0.16	0.08	2.64
0.61	0.41	3.04
0.48	0.41	2.89
0.66	0.47	1.79
0.35	0.13	2.40
0.66	0.46	3.76
0.43	0.26	2.71
0.58	0.39	3.43
0.51	0.35	3.40
0.66	0.52	3.40
0.70	0.51	2.30
0.70	0.51	3.09
0.46	0.31	3.43
0.65	0.49	3.37
0.51	0.35	3.37
0.09	0.07	1.79
0.60	0.47	1.79
0.71	0.49	3.18
0.65	0.45	2.48
0.59	0.49	3.04
0.75	0.57	3.04
0.41	0.28	2.89
0.53	0.38	2.64
0.46	0.33	2.56
0.44	0.31	2.40
0.76	0.60	2.30
0.59	0.43	3.18
0.69	0.52	2.71
0.61	0.43	3.18
0.43	0.32	2.64
0.52	0.36	2.89
0.64	0.51	2.30
0.63	0.47	2.83
0.72	0.54	3.22
0.68	0.49	2.83
0.40	0.27	2.64
0.30	0.19	2.83
0.20	0.10	2.71
0.77	0.53	2.83
0.53	0.34	3.14
0.53	0.38	3.22
0.38	0.27	3.14
0.81	0.64	2.56
0.50	0.33	1.10
0.25	0.13	2.40
0.79	0.64	2.30
0.62	0.43	3.43
0.47	0.30	3.50
0.75	0.58	3.14
0.61	0.43	3.33
0.66	0.60	1.79
0.89	0.71	2.71
0.79	0.64	2.08
0.60	0.43	2.77
0.29	0.20	3.22
0.55	0.35	3.40
0.46	0.33	2.89
0.44	0.31	3.43
0.61	0.42	3.30
0.29	0.21	2.64
0.81	0.62	3.00
0.52	0.32	3.09
0.69	0.51	3.22
0.35	0.18	2.71
0.40	0.24	2.89
0.37	0.31	2.89
0.69	0.48	2.77
0.56	0.40	3.00
0.35	0.24	2.83
0.52	0.38	3.14
0.54	0.36	2.48
0.54	0.37	3.30
0.58	0.36	2.56
0.45	0.32	2.89
0.80	0.61	2.48
0.53	0.44	2.20
0.49	0.35	3.64
0.47	0.37	2.83
0.60	0.43	3.64
1.00	1.00	0.69
0.48	0.38	2.56
0.73	0.53	3.00
0.60	0.47	2.83
0.66	0.51	3.43
0.06	0.03	2.83
0.24	0.15	2.48
0.13	0.10	2.56
0.64	0.50	2.77
0.68	0.49	3.14
0.35	0.39	2.20
0.60	0.42	3.30
0.50	0.37	3.26
0.65	0.57	2.77
0.14	0.12	2.71
0.37	0.26	3.14
0.82	0.63	2.64
0.82	0.71	1.95
0.23	0.18	2.48
-0.57	-0.44	2.20
0.30	0.20	1.61
0.49	0.31	2.40
0.36	0.22	2.94
0.66	0.46	3.33
0.81	0.59	2.94
0.62	0.44	3.37
0.37	0.25	3.91
0.00	0.00	1.39
0.64	0.47	2.71
0.65	0.45	3.18
0.82	0.64	2.30
0.20	0.00	1.39
0.71	0.49	2.71
0.52	0.38	2.56
0.51	0.41	2.56
0.34	0.24	3.43
0.65	0.43	3.30
0.61	0.49	2.94
0.56	0.42	2.77
0.62	0.49	2.56
0.49	0.38	2.83
0.83	0.64	2.30
0.26	0.18	3.00
0.72	0.55	3.14
0.63	0.45	2.77
0.15	0.12	2.77
0.49	0.34	3.00
0.20	0.20	1.61
0.48	0.32	3.53
0.44	0.30	3.43
0.01	0.02	2.40
0.82	0.61	3.37
0.31	0.24	2.89
0.60	0.40	1.61
0.48	0.37	2.83
0.31	0.25	2.94
0.43	0.20	1.79
0.30	0.20	1.61
0.54	0.36	2.94
0.33	0.20	2.30
0.71	0.51	2.94
0.05	0.07	2.08
0.47	0.31	2.56
0.37	0.26	2.83
1.00	1.00	1.10
0.04	0.11	2.30
0.46	0.35	2.40
0.61	0.43	2.77
0.77	0.58	3.81
0.48	0.33	2.56
0.21	0.14	1.95
0.40	0.32	2.77
0.69	0.50	3.37
0.71	0.53	2.83
0.65	0.49	2.71
0.63	0.43	2.71
0.29	0.24	2.83
0.48	0.38	2.40
0.06	0.05	2.77
0.26	0.28	2.71
0.66	0.49	2.83
0.36	0.21	2.08
0.96	0.90	1.95
