Spearman	Kendall	MutualInformation
0.67	0.50	2.20
0.53	0.39	2.20
0.75	0.57	3.18
0.93	0.81	1.95
0.64	0.46	3.00
0.69	0.50	3.30
0.73	0.54	3.14
0.30	0.26	2.56
0.53	0.33	2.20
1.00	1.00	1.39
0.56	0.41	3.56
0.62	0.42	2.48
0.61	0.45	3.71
0.81	0.60	3.00
0.74	0.59	2.56
0.94	0.87	1.79
0.67	0.45	3.04
-1.00	-1.00	0.69
0.80	0.67	1.39
0.73	0.54	2.56
0.62	0.49	3.22
0.68	0.49	3.18
0.59	0.42	2.40
0.48	0.35	3.26
0.72	0.57	2.89
0.50	0.33	1.10
0.53	0.37	2.77
0.52	0.29	2.08
0.50	0.39	2.20
0.58	0.43	3.40
0.50	0.33	1.10
0.66	0.60	1.79
0.69	0.52	2.71
0.28	0.22	2.89
0.84	0.67	2.40
0.68	0.48	3.33
0.87	0.69	2.30
-1.00	-1.00	0.69
0.65	0.45	2.40
0.40	0.32	2.64
0.28	0.21	2.64
0.39	0.26	3.43
0.68	0.49	3.18
0.61	0.45	3.56
-0.10	0.00	1.61
0.60	0.44	3.64
0.80	0.67	1.39
0.50	0.20	1.61
0.82	0.66	3.14
0.30	0.24	2.30
0.80	0.67	1.39
0.30	0.20	1.61
0.58	0.40	3.04
0.40	0.33	1.39
0.78	0.57	2.89
0.62	0.45	3.09
0.86	0.71	2.08
0.62	0.43	2.08
0.78	0.61	2.20
0.64	0.44	3.22
0.48	0.36	2.89
0.73	0.56	2.83
-1.00	-1.00	1.10
0.62	0.47	2.71
0.69	0.51	3.00
0.32	0.16	2.71
0.57	0.44	2.94
0.27	0.18	2.71
0.34	0.23	3.22
0.50	0.33	1.10
0.50	0.33	1.10
0.43	0.30	2.77
0.39	0.24	1.95
0.01	0.00	2.83
0.81	0.67	2.56
0.72	0.56	2.71
0.60	0.44	2.20
1.00	1.00	1.10
-1.00	-1.00	0.69
0.53	0.38	2.64
0.50	0.33	1.10
0.78	0.62	3.00
0.14	0.05	1.95
-0.09	-0.07	1.79
0.49	0.36	3.33
0.53	0.39	3.14
0.80	0.60	1.61
0.70	0.49	2.56
0.56	0.43	2.64
1.00	1.00	1.10
-0.04	-0.07	3.26
1.00	1.00	1.39
0.60	0.42	3.04
0.53	0.40	2.89
0.67	0.49	2.71
0.60	0.45	2.64
1.00	1.00	1.10
0.78	0.64	2.48
-1.00	-1.00	0.69
0.75	0.57	2.83
0.75	0.60	2.40
1.00	1.00	1.10
0.28	0.20	3.30
0.60	0.45	3.22
0.71	0.54	2.64
0.56	0.40	2.77
0.50	0.37	2.71
0.53	0.43	2.77
0.58	0.42	2.30
0.90	0.80	1.61
0.78	0.60	2.64
0.58	0.45	2.40
0.00	0.00	2.08
0.63	0.44	3.00
0.29	0.21	3.18
-1.00	-1.00	0.69
0.42	0.30	2.48
0.80	0.64	2.48
0.08	0.01	2.64
0.56	0.41	3.09
0.59	0.49	2.56
0.56	0.36	3.00
0.71	0.53	3.14
0.67	0.52	2.89
0.45	0.32	3.56
0.71	0.50	2.08
0.30	0.20	1.61
0.48	0.32	3.47
0.42	0.32	2.89
1.00	1.00	0.69
0.63	0.43	3.22
0.89	0.74	2.89
0.58	0.42	2.30
0.57	0.36	2.08
0.20	0.18	2.71
0.17	0.10	3.18
0.46	0.33	1.95
0.10	0.05	2.71
0.46	0.32	3.30
0.61	0.42	3.14
0.65	0.46	3.61
0.79	0.61	3.22
0.71	0.53	3.50
0.65	0.42	2.30
0.18	0.12	3.09
0.62	0.49	2.40
0.85	0.67	2.40
0.13	0.10	3.58
0.64	0.45	2.40
0.43	0.31	3.87
0.01	-0.01	2.94
0.65	0.42	2.40
0.66	0.51	3.14
0.48	0.33	3.22
0.34	0.27	2.77
0.31	0.24	2.30
0.58	0.40	3.47
0.38	0.26	2.71
0.39	0.29	2.83
0.57	0.40	3.97
0.13	0.12	2.48
0.75	0.56	2.20
0.59	0.42	3.43
0.65	0.50	2.94
0.46	0.34	3.30
0.66	0.49	2.64
0.14	0.14	2.08
0.10	0.05	2.40
0.42	0.30	2.71
0.55	0.38	3.43
0.19	0.14	2.08
0.67	0.50	2.83
0.47	0.31	3.22
0.54	0.40	2.77
0.69	0.57	2.08
0.04	0.01	3.14
0.82	0.62	3.00
0.66	0.46	3.30
0.51	0.37	2.89
0.71	0.53	3.26
0.57	0.43	2.08
0.32	0.22	2.20
0.55	0.38	2.64
0.58	0.39	3.37
0.75	0.51	2.56
0.74	0.52	2.64
0.78	0.62	3.00
0.50	0.35	3.33
-0.14	-0.05	1.95
0.78	0.61	2.94
0.33	0.23	3.58
0.40	0.29	3.78
0.83	0.67	3.33
0.74	0.58	2.48
0.57	0.43	3.87
-0.05	-0.07	2.08
0.70	0.48	3.76
0.74	0.61	2.48
0.83	0.73	1.79
0.57	0.42	4.01
0.83	0.67	2.40
0.70	0.60	1.61
0.69	0.52	2.64
0.68	0.50	3.09
0.08	0.07	3.18
0.18	0.15	2.83
0.58	0.42	3.00
0.26	0.16	2.83
0.56	0.45	2.40
0.37	0.30	2.77
0.83	0.73	1.79
0.26	0.19	3.30
0.40	0.28	2.20
0.57	0.44	2.20
0.45	0.32	2.89
0.82	0.63	2.77
0.43	0.47	1.79
0.43	0.29	2.30
0.43	0.28	2.89
0.08	0.03	2.89
0.44	0.30	2.48
0.79	0.56	2.71
0.58	0.44	2.20
0.36	0.26	3.00
0.40	0.30	2.71
0.12	0.03	2.64
0.71	0.53	3.33
0.60	0.40	2.89
0.57	0.41	3.26
0.37	0.21	2.64
0.66	0.49	2.56
0.54	0.38	2.64
0.47	0.28	3.14
0.89	0.71	1.95
0.85	0.71	2.40
0.54	0.37	2.71
0.68	0.50	2.89
0.31	0.29	2.08
0.82	0.64	3.04
0.48	0.30	2.77
0.46	0.33	2.89
0.74	0.55	2.48
0.64	0.43	2.08
0.54	0.47	1.79
0.25	0.12	2.71
0.58	0.33	2.20
0.50	0.35	3.76
0.26	0.18	2.83
0.62	0.47	2.71
0.58	0.37	3.26
0.13	0.05	2.64
0.17	0.11	3.33
0.44	0.31	3.53
0.76	0.58	3.40
0.43	0.33	3.14
0.53	0.37	3.04
0.27	0.22	2.77
0.50	0.34	3.14
0.40	0.30	3.14
0.46	0.33	3.37
0.39	0.28	3.04
0.43	0.32	2.64
0.54	0.39	3.04
0.63	0.44	3.30
0.56	0.42	2.48
0.67	0.48	3.33
0.56	0.45	2.94
0.41	0.29	3.69
0.52	0.44	2.89
0.49	0.35	3.47
0.71	0.51	3.66
0.74	0.55	3.40
0.70	0.54	2.94
0.64	0.46	3.69
0.67	0.49	2.64
0.62	0.47	2.77
0.61	0.43	3.99
0.58	0.37	3.26
0.78	0.56	3.18
0.60	0.42	3.09
0.50	0.40	2.77
0.79	0.64	2.40
0.57	0.42	3.43
0.60	0.49	2.94
0.51	0.31	2.83
0.64	0.44	2.89
0.79	0.62	1.95
0.48	0.33	3.56
0.63	0.38	2.56
-0.08	-0.03	2.71
0.47	0.33	3.47
0.51	0.35	3.50
0.62	0.47	2.30
0.74	0.56	2.94
0.19	0.15	3.37
0.77	0.60	1.79
0.51	0.36	3.14
0.48	0.33	2.30
0.80	0.60	1.61
0.80	0.62	2.56
0.68	0.53	2.40
0.68	0.54	2.64
0.76	0.57	3.33
0.57	0.43	2.71
0.83	0.69	2.30
0.30	0.18	3.00
0.52	0.33	2.56
0.32	0.21	2.48
-0.14	-0.07	1.79
0.50	0.36	3.87
0.52	0.39	3.00
0.53	0.37	3.64
0.32	0.23	2.94
0.75	0.54	2.83
0.73	0.56	2.56
0.73	0.55	3.09
0.70	0.56	2.83
0.75	0.53	3.22
0.47	0.33	2.71
0.46	0.31	2.83
0.67	0.44	2.20
0.35	0.25	2.77
0.72	0.50	2.77
0.53	0.36	3.43
0.71	0.54	3.22
0.61	0.44	2.89
0.57	0.40	2.89
0.40	0.31	2.56
0.57	0.40	2.77
0.46	0.38	3.09
0.46	0.34	3.30
0.34	0.24	3.30
0.42	0.30	2.64
0.31	0.22	3.47
0.58	0.39	2.20
0.70	0.52	3.00
0.37	0.28	2.56
0.56	0.42	3.58
0.75	0.58	3.00
0.42	0.29	3.87
-0.04	0.05	2.40
0.71	0.60	1.79
0.35	0.23	3.33
0.58	0.40	3.18
0.53	0.38	3.09
0.18	0.14	2.89
0.79	0.59	2.56
0.48	0.33	3.22
0.60	0.45	2.64
-0.09	-0.20	1.79
0.77	0.60	1.79
0.62	0.45	3.22
0.73	0.56	3.22
0.69	0.52	2.64
0.31	0.23	3.30
0.59	0.38	2.30
0.45	0.32	3.00
0.67	0.50	2.08
0.21	0.18	2.71
0.21	0.20	2.30
0.45	0.33	2.56
0.66	0.49	2.71
0.00	-0.04	3.00
0.84	0.67	2.48
0.66	0.47	2.83
0.79	0.56	3.00
0.55	0.36	3.28
0.54	0.36	2.56
0.46	0.33	2.48
0.43	0.32	3.50
0.74	0.59	2.89
0.67	0.51	3.50
0.22	0.18	2.48
0.66	0.48	3.33
0.50	0.36	3.76
0.23	0.17	3.22
0.71	0.52	3.26
0.58	0.41	3.09
0.49	0.32	3.50
0.38	0.22	3.40
0.45	0.33	2.48
0.54	0.41	2.56
0.51	0.36	2.48
0.65	0.51	2.83
0.72	0.56	2.40
-0.20	-0.07	1.79
0.54	0.44	3.00
0.70	0.51	3.50
0.69	0.47	2.64
0.13	0.08	2.56
0.40	0.29	3.43
0.43	0.33	3.26
0.47	0.35	2.71
0.60	0.44	2.20
0.05	0.07	3.04
0.75	0.58	3.22
0.55	0.41	2.83
0.53	0.38	2.83
0.40	0.26	3.30
0.84	0.65	2.64
0.75	0.56	2.30
0.76	0.58	2.71
0.50	0.41	2.64
0.43	0.20	1.79
0.38	0.22	2.20
0.64	0.47	3.09
0.33	0.28	2.20
0.51	0.33	2.56
0.93	0.83	2.20
0.78	0.62	2.83
0.51	0.39	2.48
0.56	0.43	2.83
0.68	0.50	2.20
-1.00	-1.00	0.69
0.57	0.42	3.09
0.78	0.56	2.20
-0.20	-0.16	2.71
0.50	0.33	1.10
0.40	0.29	2.08
0.69	0.55	2.48
0.36	0.24	1.95
0.77	0.55	3.14
1.00	1.00	0.69
0.62	0.44	3.00
0.50	0.36	3.04
0.57	0.43	2.08
0.44	0.32	3.18
0.21	0.14	1.95
0.79	0.58	2.89
0.69	0.53	3.09
0.73	0.55	3.09
0.65	0.49	2.56
0.43	0.28	3.22
0.63	0.44	2.89
0.25	0.18	2.83
0.31	0.28	2.83
0.67	0.55	2.48
0.70	0.60	1.61
0.43	0.30	2.48
0.86	0.67	2.48
0.51	0.37	3.47
1.00	1.00	1.10
0.30	0.19	3.00
0.55	0.41	2.56
0.68	0.49	2.83
0.42	0.32	2.77
0.32	0.24	1.95
0.69	0.49	2.71
0.10	0.00	1.61
0.47	0.31	2.40
0.78	0.58	2.48
1.00	1.00	1.10
0.56	0.38	2.77
0.83	0.63	3.33
0.25	0.24	1.95
0.23	0.18	2.89
0.67	0.45	2.48
0.42	0.31	3.00
0.71	0.49	2.40
0.94	0.82	2.30
0.62	0.46	3.04
0.60	0.39	2.48
0.64	0.45	2.64
0.55	0.42	2.30
0.74	0.53	2.94
0.88	0.71	2.83
0.48	0.39	2.20
0.54	0.43	2.71
0.23	0.16	2.64
0.44	0.31	3.30
0.49	0.35	2.71
0.39	0.27	3.00
0.65	0.56	2.30
0.80	0.58	3.00
0.50	0.39	2.20
0.69	0.49	2.56
0.68	0.51	3.14
0.77	0.56	2.20
0.61	0.43	3.22
0.67	0.52	2.64
0.76	0.61	2.48
0.53	0.38	3.22
0.32	0.21	3.14
0.53	0.40	3.00
0.67	0.53	3.09
0.50	0.40	1.61
0.61	0.41	3.37
0.59	0.48	2.48
0.79	0.71	1.95
0.26	0.21	2.64
0.59	0.38	2.56
0.80	0.62	3.09
0.53	0.38	2.40
0.54	0.40	3.30
0.68	0.54	2.64
0.70	0.50	3.04
0.51	0.35	2.89
0.26	0.07	1.79
0.45	0.27	2.40
0.69	0.51	3.76
0.19	0.14	2.71
0.70	0.49	3.43
0.54	0.38	3.40
0.58	0.40	3.40
0.85	0.73	2.30
0.73	0.54	3.09
0.65	0.47	3.43
0.63	0.44	3.37
0.64	0.48	3.37
0.60	0.47	1.79
0.37	0.33	1.79
0.34	0.24	3.18
0.72	0.52	2.48
0.77	0.60	3.04
0.72	0.54	3.04
0.40	0.29	2.89
0.83	0.65	2.64
0.64	0.44	2.56
0.84	0.75	2.40
0.28	0.16	2.30
0.39	0.26	3.18
0.77	0.58	2.71
0.48	0.33	3.18
0.71	0.56	2.64
0.76	0.62	2.89
0.73	0.51	2.30
0.75	0.60	2.83
0.69	0.53	3.22
0.55	0.43	2.83
0.42	0.34	2.64
0.07	0.04	2.83
0.62	0.47	2.71
0.72	0.56	2.83
0.33	0.21	3.14
0.46	0.31	3.22
0.64	0.42	3.14
0.55	0.38	2.56
0.50	0.33	1.10
0.47	0.38	2.40
0.60	0.47	2.30
0.71	0.51	3.43
0.47	0.31	3.50
0.75	0.53	3.14
0.42	0.32	3.33
0.89	0.73	1.79
0.70	0.54	2.71
0.48	0.36	2.08
0.12	0.08	2.77
0.34	0.25	3.22
0.48	0.29	3.40
0.37	0.29	2.89
0.51	0.37	3.43
0.66	0.47	3.30
0.13	0.05	2.64
0.01	0.03	3.00
0.60	0.42	3.09
0.65	0.46	3.22
0.74	0.54	2.71
0.47	0.36	2.89
0.51	0.36	2.89
0.61	0.45	2.77
0.72	0.55	3.00
0.32	0.21	2.83
0.53	0.39	3.14
0.62	0.55	2.48
0.46	0.29	3.30
0.13	0.05	2.56
0.45	0.36	2.89
0.29	0.18	2.48
0.12	0.11	2.20
0.72	0.50	3.64
0.54	0.37	2.83
0.83	0.66	3.64
1.00	1.00	0.69
0.73	0.56	2.56
0.78	0.58	3.00
0.56	0.46	2.83
0.77	0.59	3.43
0.50	0.34	2.83
0.66	0.48	2.48
0.63	0.44	2.56
0.90	0.77	2.77
0.80	0.66	3.14
0.37	0.28	2.20
0.74	0.56	3.30
0.47	0.35	3.26
0.69	0.48	2.77
0.28	0.18	2.71
0.46	0.34	3.14
0.42	0.32	2.64
0.50	0.33	1.95
-0.07	-0.03	2.48
0.23	0.22	2.20
-0.10	0.00	1.61
0.59	0.35	2.40
0.59	0.42	2.94
0.75	0.53	3.33
0.81	0.63	2.94
0.71	0.52	3.37
0.44	0.29	3.91
0.40	0.33	1.39
0.79	0.56	2.71
0.66	0.45	3.18
0.87	0.78	2.30
0.40	0.33	1.39
0.52	0.37	2.71
0.77	0.56	2.56
0.59	0.44	2.56
0.62	0.44	3.43
0.61	0.45	3.30
0.50	0.33	2.94
0.61	0.47	2.77
0.62	0.46	2.56
0.81	0.65	2.83
0.78	0.60	2.30
0.62	0.43	3.00
0.71	0.49	3.14
0.58	0.40	2.77
0.43	0.30	2.77
0.34	0.25	3.00
0.90	0.80	1.61
0.33	0.19	3.53
0.44	0.30	3.43
0.39	0.27	2.40
0.71	0.52	3.37
0.79	0.58	2.89
0.90	0.80	1.61
0.55	0.40	2.83
0.39	0.25	2.94
0.77	0.60	1.79
0.50	0.40	1.61
0.56	0.40	2.94
0.65	0.42	2.30
0.70	0.54	2.94
0.21	0.21	2.08
0.19	0.13	2.56
0.12	0.09	2.83
1.00	1.00	1.10
0.30	0.24	2.30
0.84	0.64	2.40
0.62	0.45	2.77
0.51	0.36	3.81
0.65	0.49	2.56
0.04	-0.05	1.95
0.58	0.43	2.77
0.57	0.41	3.37
0.56	0.41	2.83
0.62	0.49	2.71
0.50	0.30	2.71
0.51	0.34	2.83
0.32	0.20	2.40
0.38	0.28	2.77
0.57	0.47	2.71
0.75	0.56	2.83
0.67	0.50	2.08
0.89	0.81	1.95
