Spearman	Kendall	MutualInformation
0.59	0.38	3.26
0.49	0.31	2.71
0.62	0.47	2.71
0.71	0.54	2.64
0.64	0.49	3.18
0.62	0.47	3.18
0.70	0.56	2.20
0.42	0.28	2.20
0.88	0.68	3.18
0.79	0.62	1.95
0.46	0.29	3.00
0.66	0.50	3.30
0.47	0.36	2.56
0.62	0.50	2.20
0.81	0.61	3.56
0.65	0.52	2.48
0.81	0.64	2.56
0.49	0.33	1.79
0.87	0.66	3.04
1.00	1.00	0.69
0.20	0.00	1.39
0.96	0.85	2.56
0.72	0.55	3.22
0.35	0.22	3.18
0.67	0.60	2.40
0.50	0.31	3.26
0.50	0.33	1.10
0.74	0.55	2.77
0.63	0.44	2.20
0.63	0.47	3.40
1.00	1.00	1.10
-0.77	-0.60	1.79
0.69	0.50	2.71
0.43	0.29	2.89
0.54	0.38	2.40
0.67	0.45	3.33
0.71	0.60	2.30
1.00	1.00	0.69
0.67	0.49	2.40
0.79	0.56	2.64
0.37	0.25	2.64
0.53	0.34	3.43
0.63	0.46	3.18
0.48	0.36	3.56
0.20	0.20	1.61
0.72	0.49	3.64
0.80	0.67	1.39
0.70	0.60	1.61
0.54	0.41	3.14
0.27	0.20	2.30
0.80	0.67	1.39
-0.50	-0.20	1.61
0.68	0.48	3.04
1.00	1.00	1.39
0.65	0.49	3.09
0.71	0.49	2.64
0.64	0.50	2.08
0.90	0.79	2.08
0.92	0.83	2.20
0.77	0.53	3.22
0.62	0.42	2.89
0.80	0.60	2.83
0.50	0.33	1.10
0.71	0.45	2.71
0.75	0.54	3.00
0.73	0.54	2.71
0.76	0.61	2.94
0.29	0.22	2.71
1.00	1.00	1.10
0.50	0.33	1.10
0.46	0.33	1.95
0.11	0.03	2.83
0.51	0.31	2.71
0.47	0.33	2.20
1.00	1.00	1.10
0.79	0.58	2.64
1.00	1.00	1.10
0.59	0.46	3.00
0.50	0.33	1.95
0.77	0.60	1.79
0.01	-0.03	3.33
0.48	0.35	3.14
-0.15	-0.11	2.30
0.45	0.36	2.56
0.45	0.32	2.64
1.00	1.00	1.10
0.39	0.28	3.26
0.80	0.67	1.39
0.57	0.42	3.04
0.79	0.62	2.89
0.83	0.64	2.71
0.32	0.23	2.64
-0.50	-0.33	1.10
0.69	0.52	2.48
1.00	1.00	0.69
0.50	0.33	1.10
0.36	0.23	3.22
0.81	0.63	2.64
0.56	0.42	2.77
0.60	0.45	2.71
0.69	0.52	2.77
0.75	0.60	2.30
0.90	0.80	1.61
0.76	0.64	2.08
0.68	0.52	3.00
0.54	0.33	3.18
-1.00	-1.00	0.69
0.90	0.73	2.48
0.08	0.12	2.64
0.75	0.54	3.09
0.68	0.47	3.00
0.42	0.29	2.89
0.58	0.41	3.56
0.40	0.21	2.08
0.61	0.43	3.47
0.31	0.20	2.89
1.00	1.00	0.69
0.39	0.25	3.22
0.56	0.35	2.89
0.59	0.47	2.30
0.55	0.43	2.08
0.36	0.31	2.71
0.44	0.33	3.18
0.59	0.45	2.71
0.59	0.45	3.30
0.70	0.52	3.14
0.68	0.45	3.61
0.79	0.62	3.22
0.78	0.59	3.50
0.64	0.42	2.30
0.18	0.13	3.09
0.34	0.24	2.40
0.54	0.35	3.47
0.49	0.30	3.58
0.61	0.45	2.40
0.63	0.44	3.87
0.71	0.54	2.94
0.52	0.42	2.40
0.78	0.60	3.14
0.64	0.47	3.22
0.57	0.37	2.77
0.66	0.42	2.30
0.63	0.46	3.47
0.50	0.39	2.71
0.65	0.49	2.83
0.49	0.32	3.97
0.70	0.50	2.20
0.57	0.39	3.43
0.79	0.59	2.94
0.61	0.41	3.30
0.86	0.69	2.64
0.36	0.21	2.08
0.39	0.27	2.40
0.61	0.45	2.71
0.74	0.55	3.43
-0.67	-0.50	2.08
0.75	0.53	2.83
0.73	0.50	3.22
0.69	0.53	2.77
0.67	0.57	2.08
0.41	0.30	3.14
0.75	0.58	3.30
0.85	0.66	3.00
0.66	0.46	3.30
0.35	0.25	2.89
0.78	0.62	3.26
0.79	0.64	2.08
0.72	0.50	2.20
0.53	0.41	2.64
0.52	0.37	3.00
0.50	0.36	2.56
0.82	0.60	2.64
0.64	0.51	3.00
-0.39	-0.24	1.95
0.59	0.40	4.13
0.38	0.25	3.58
0.70	0.48	3.33
0.75	0.64	2.48
0.54	0.33	3.87
0.69	0.57	2.08
0.67	0.44	3.76
0.80	0.67	2.48
0.89	0.73	1.79
0.69	0.50	4.01
0.70	0.60	1.61
0.63	0.43	2.64
0.68	0.48	3.09
0.50	0.36	3.18
0.57	0.37	2.83
0.66	0.47	3.00
0.55	0.38	2.40
0.63	0.47	2.77
0.54	0.33	1.79
0.37	0.21	3.30
0.60	0.42	3.30
0.68	0.50	2.20
0.20	0.17	2.20
0.68	0.49	2.89
0.64	0.42	2.30
0.70	0.49	2.89
0.23	0.18	2.89
0.29	0.18	2.48
0.73	0.50	2.71
0.26	0.18	3.00
0.81	0.60	2.64
0.71	0.53	3.04
0.73	0.56	2.56
0.53	0.41	2.64
0.69	0.53	3.14
0.57	0.43	1.95
0.86	0.71	2.40
0.82	0.58	2.71
0.71	0.53	2.89
0.88	0.71	2.08
0.83	0.61	3.04
0.71	0.47	2.77
0.75	0.57	3.93
0.47	0.27	2.89
0.31	0.23	2.56
0.63	0.45	3.30
0.78	0.64	2.48
0.81	0.64	2.08
0.77	0.60	1.79
0.70	0.49	2.71
0.22	0.18	3.33
0.57	0.39	2.20
0.53	0.36	3.76
0.59	0.43	2.83
0.75	0.58	2.71
0.76	0.54	3.26
0.65	0.45	2.48
0.20	0.14	2.64
0.84	0.67	3.47
0.55	0.39	3.33
0.69	0.49	3.40
0.49	0.33	3.14
0.64	0.45	3.04
0.54	0.38	2.77
0.36	0.26	3.14
0.65	0.51	3.14
0.40	0.24	3.37
0.59	0.41	3.04
0.49	0.34	2.64
0.76	0.60	3.04
0.67	0.48	3.30
0.43	0.27	2.48
0.78	0.57	3.33
0.51	0.35	3.69
0.61	0.41	2.56
0.82	0.65	2.89
0.45	0.36	3.47
0.76	0.57	3.66
0.76	0.55	3.40
0.72	0.58	2.94
0.71	0.48	3.69
0.54	0.41	2.64
0.58	0.33	2.77
0.57	0.43	3.22
0.64	0.43	3.99
0.67	0.51	3.26
0.64	0.46	3.18
0.84	0.65	3.09
0.63	0.43	2.77
0.45	0.27	2.40
0.77	0.58	3.43
0.61	0.44	2.94
0.77	0.57	2.83
0.58	0.39	3.14
0.44	0.28	2.89
0.71	0.62	1.95
0.47	0.33	3.56
0.84	0.67	2.56
0.62	0.46	3.47
0.46	0.33	3.50
0.55	0.42	2.30
0.71	0.56	2.83
0.37	0.25	3.37
0.43	0.47	1.79
0.60	0.45	3.14
0.85	0.64	2.30
0.80	0.60	1.61
0.84	0.69	2.56
0.45	0.31	3.58
0.30	0.21	2.56
0.37	0.25	2.64
0.64	0.46	3.33
0.65	0.43	2.71
0.82	0.64	2.30
0.69	0.55	3.00
0.55	0.36	2.48
0.26	0.20	1.79
0.32	0.22	3.87
0.83	0.73	1.79
0.84	0.65	3.47
0.65	0.46	2.94
0.74	0.53	2.83
0.69	0.49	2.56
0.41	0.31	3.09
0.79	0.59	2.83
0.64	0.45	3.22
0.66	0.46	3.08
0.37	0.28	2.71
0.61	0.35	2.83
0.30	0.19	3.52
0.87	0.72	2.20
0.68	0.45	2.77
0.83	0.65	2.77
0.76	0.55	3.22
0.66	0.49	2.89
0.62	0.42	3.47
0.70	0.50	2.89
0.74	0.54	2.56
0.61	0.42	2.77
0.71	0.54	3.30
0.45	0.31	3.04
0.43	0.28	2.20
0.60	0.38	2.64
0.28	0.19	3.47
0.57	0.28	2.20
0.60	0.43	2.83
0.65	0.47	3.00
0.44	0.31	2.56
0.55	0.39	3.58
0.56	0.41	3.00
0.54	0.37	3.87
0.31	0.20	1.79
0.39	0.28	3.33
0.63	0.41	3.18
0.75	0.58	2.89
0.77	0.54	2.56
0.75	0.53	3.22
0.57	0.41	3.30
0.09	0.07	1.79
0.94	0.87	1.79
0.68	0.50	3.22
0.60	0.41	3.95
0.73	0.51	3.22
0.43	0.28	3.30
0.73	0.56	2.30
0.62	0.43	2.08
0.63	0.41	2.71
0.84	0.64	2.30
0.89	0.72	2.56
0.71	0.49	2.71
0.49	0.35	3.00
0.78	0.58	2.48
0.62	0.44	2.83
0.74	0.54	3.00
0.72	0.48	3.28
0.63	0.44	2.56
0.70	0.48	2.48
0.51	0.36	3.50
0.43	0.30	3.50
0.92	0.82	2.48
0.47	0.31	3.76
0.63	0.45	3.22
0.44	0.33	3.26
0.67	0.46	3.26
0.39	0.26	3.09
0.50	0.31	3.50
0.63	0.43	3.40
0.36	0.33	2.48
0.31	0.23	2.56
0.75	0.58	2.48
0.51	0.37	2.83
0.79	0.64	2.40
0.31	0.20	1.79
0.43	0.27	3.00
0.78	0.58	3.50
0.79	0.59	2.56
0.57	0.43	3.43
0.54	0.39	3.26
-0.02	-0.05	2.71
0.72	0.50	2.20
0.32	0.24	3.04
0.59	0.44	3.22
0.39	0.29	2.83
0.62	0.49	2.83
0.59	0.42	3.30
0.73	0.63	2.64
0.71	0.52	3.37
0.60	0.42	3.26
0.68	0.52	2.71
0.81	0.67	2.64
0.43	0.33	1.79
0.33	0.17	2.20
0.69	0.46	3.09
0.65	0.56	2.56
0.84	0.63	2.83
0.22	0.28	2.20
-1.00	-1.00	0.69
0.38	0.28	2.20
-0.02	-0.03	2.71
0.50	0.33	1.10
0.89	0.73	2.48
0.79	0.71	1.95
0.81	0.61	3.14
1.00	1.00	0.69
0.83	0.63	3.00
0.47	0.33	3.04
0.64	0.50	2.08
0.32	0.14	1.95
0.60	0.39	2.89
0.61	0.42	3.09
0.79	0.64	2.08
0.62	0.48	3.09
0.65	0.47	3.43
0.80	0.62	2.56
0.51	0.35	3.22
0.61	0.39	2.89
0.54	0.37	2.83
0.57	0.45	2.48
0.70	0.60	1.61
0.43	0.36	2.48
0.67	0.49	3.47
1.00	1.00	1.10
0.52	0.38	3.00
0.91	0.74	2.56
0.54	0.37	2.77
0.29	0.24	1.95
-0.90	-0.80	1.61
0.01	0.02	2.40
0.62	0.52	2.48
0.56	0.37	2.77
0.72	0.50	3.33
-0.04	-0.05	1.95
0.48	0.37	2.89
0.84	0.64	2.48
0.72	0.57	3.00
0.24	0.16	2.40
0.83	0.64	2.30
0.68	0.47	3.04
0.67	0.55	2.48
0.67	0.47	2.64
0.67	0.56	2.30
0.77	0.55	3.37
0.80	0.61	2.94
0.75	0.61	2.20
0.48	0.38	2.64
0.60	0.45	3.30
0.47	0.33	3.00
0.60	0.47	2.30
0.48	0.28	2.20
0.73	0.54	3.14
0.82	0.61	2.20
0.49	0.31	3.22
0.66	0.49	2.64
0.50	0.34	3.22
0.52	0.36	3.14
0.65	0.46	3.00
0.64	0.47	3.09
0.40	0.40	1.61
0.72	0.48	3.37
0.41	0.28	3.37
0.57	0.43	1.95
0.88	0.74	2.64
0.59	0.44	2.56
0.67	0.49	3.09
0.43	0.24	2.40
0.58	0.44	3.30
0.71	0.52	2.64
0.64	0.40	3.04
0.68	0.49	2.89
0.55	0.24	2.40
0.69	0.50	3.76
0.21	0.16	2.71
0.69	0.47	3.43
0.64	0.46	3.40
0.72	0.51	3.40
0.92	0.78	2.30
0.60	0.41	3.09
0.39	0.26	3.43
0.48	0.33	3.37
0.76	0.54	3.37
0.77	0.60	1.79
0.61	0.43	3.18
0.69	0.55	2.48
0.68	0.50	3.04
0.23	0.17	2.94
0.69	0.50	3.04
0.55	0.45	2.89
0.78	0.60	2.64
0.51	0.35	3.69
0.43	0.24	2.40
0.73	0.60	2.30
0.67	0.46	3.18
0.51	0.34	3.18
0.51	0.37	2.71
0.41	0.28	3.18
0.52	0.31	2.40
0.61	0.38	2.30
0.76	0.57	3.22
0.33	0.19	2.64
0.36	0.29	2.83
0.76	0.56	2.71
0.81	0.62	2.83
0.52	0.39	3.14
0.65	0.50	2.20
0.56	0.46	3.22
0.49	0.35	3.14
0.82	0.62	2.56
0.51	0.34	3.95
0.50	0.33	1.10
0.20	0.13	2.40
0.45	0.24	2.30
0.68	0.47	3.43
0.27	0.14	3.61
0.72	0.55	3.50
0.64	0.46	3.00
0.75	0.54	3.14
0.43	0.30	3.33
0.89	0.73	1.79
0.80	0.64	2.71
0.71	0.57	2.08
0.50	0.36	3.22
0.64	0.44	3.40
0.33	0.27	2.89
0.34	0.21	3.43
0.72	0.52	3.30
0.72	0.56	2.64
0.60	0.39	3.00
0.66	0.46	3.09
0.54	0.40	3.22
0.56	0.37	2.89
0.52	0.36	2.89
0.70	0.52	2.77
0.54	0.36	3.00
0.63	0.45	3.14
0.31	0.18	2.48
0.59	0.41	3.30
0.52	0.33	2.56
0.61	0.42	2.89
0.62	0.39	2.48
0.13	0.11	2.20
0.64	0.43	3.64
0.42	0.31	2.83
0.38	0.26	3.00
1.00	1.00	0.69
0.59	0.44	2.56
0.53	0.35	3.00
0.60	0.44	2.83
0.68	0.49	2.83
0.70	0.48	2.48
0.32	0.23	2.56
0.80	0.58	2.77
0.75	0.54	3.14
0.58	0.39	2.20
0.70	0.49	3.30
0.53	0.35	3.26
0.77	0.53	2.77
0.53	0.37	2.71
0.47	0.28	3.14
0.84	0.65	2.64
0.61	0.43	1.95
0.40	0.21	2.48
0.68	0.56	2.20
0.90	0.80	1.61
0.57	0.45	2.40
0.52	0.35	2.94
0.75	0.53	3.33
0.64	0.44	3.37
0.29	0.19	3.91
0.40	0.33	1.39
0.76	0.64	2.71
0.83	0.69	2.30
0.40	0.33	1.39
0.91	0.75	2.71
0.69	0.51	2.56
0.56	0.40	2.89
0.36	0.23	2.56
0.65	0.43	3.43
0.64	0.42	3.30
0.72	0.50	3.69
0.75	0.56	2.94
0.69	0.50	2.77
0.45	0.29	2.83
0.73	0.56	2.30
0.53	0.39	3.00
0.79	0.57	3.14
0.40	0.30	2.77
0.71	0.54	3.00
0.90	0.80	1.61
0.55	0.38	3.53
0.50	0.35	3.43
0.63	0.42	3.04
0.59	0.41	2.89
0.70	0.60	1.61
0.46	0.30	2.94
0.54	0.20	1.79
0.30	0.20	1.61
0.51	0.35	2.94
0.41	0.24	2.30
0.74	0.53	2.94
0.95	0.86	2.08
0.58	0.36	2.56
0.46	0.26	2.83
0.50	0.33	1.10
0.25	0.11	2.30
0.81	0.64	2.40
0.79	0.67	2.77
0.60	0.43	3.81
0.71	0.52	1.95
0.55	0.38	3.56
0.77	0.60	2.77
0.74	0.50	2.83
0.49	0.35	2.71
0.56	0.41	2.71
0.57	0.41	2.83
0.24	0.20	2.40
0.47	0.32	2.77
0.21	0.20	2.71
0.61	0.44	2.83
0.50	0.36	2.08
0.89	0.81	1.95
