Spearman	Kendall	MutualInformation
0.20	0.10	3.43
0.52	0.37	3.18
0.60	0.46	3.56
-0.10	0.00	1.61
0.51	0.35	3.64
1.00	1.00	1.39
0.20	0.20	1.61
0.72	0.53	3.14
0.07	0.02	2.30
0.80	0.67	1.39
-0.30	-0.20	1.61
0.71	0.50	3.04
0.40	0.33	1.39
0.54	0.40	2.89
0.62	0.44	3.09
0.40	0.29	2.08
0.74	0.64	2.08
0.73	0.56	2.20
0.61	0.44	3.22
0.48	0.44	2.89
0.71	0.53	2.83
1.00	1.00	1.10
0.32	0.16	2.71
0.60	0.41	3.00
0.34	0.26	2.71
0.73	0.59	2.94
0.14	0.14	2.71
0.38	0.26	3.22
0.50	0.33	1.10
1.00	1.00	1.10
0.66	0.48	2.77
0.57	0.52	1.95
-0.06	-0.06	2.83
0.87	0.69	2.56
0.26	0.22	2.71
0.22	0.22	2.20
1.00	1.00	1.10
-1.00	-1.00	0.69
0.74	0.54	2.64
0.50	0.33	1.10
0.50	0.36	3.00
0.32	0.24	1.95
0.43	0.33	1.79
0.22	0.15	3.33
0.39	0.27	3.14
0.90	0.80	1.61
0.48	0.33	2.56
0.60	0.47	2.64
1.00	1.00	1.10
0.30	0.20	3.26
0.40	0.33	1.39
0.48	0.33	3.04
0.73	0.54	2.89
0.86	0.71	2.71
0.34	0.21	2.64
-0.50	-0.33	1.10
0.74	0.58	2.48
-1.00	-1.00	0.69
0.71	0.53	2.83
0.58	0.42	2.40
-1.00	-1.00	1.10
0.07	0.04	3.30
0.41	0.28	3.22
0.69	0.54	2.64
0.77	0.58	2.77
0.55	0.39	2.71
0.64	0.45	2.77
0.50	0.38	2.30
0.70	0.60	1.61
0.67	0.49	2.64
0.61	0.45	2.40
0.43	0.29	2.08
0.78	0.61	3.00
0.50	0.35	3.18
1.00	1.00	0.69
0.50	0.39	2.48
0.71	0.48	2.48
0.08	0.05	2.64
0.51	0.36	3.09
0.71	0.59	2.56
0.62	0.45	3.00
0.66	0.50	3.14
0.53	0.40	2.89
0.38	0.27	3.56
0.86	0.71	2.08
0.30	0.20	1.61
0.55	0.39	3.47
0.20	0.12	2.89
1.00	1.00	0.69
0.03	0.03	3.22
0.68	0.53	2.89
0.58	0.38	2.30
0.33	0.21	2.08
0.27	0.20	2.71
0.23	0.18	3.18
0.43	0.33	1.95
0.46	0.31	2.71
0.66	0.48	3.30
0.64	0.42	3.14
0.50	0.35	3.61
0.68	0.49	3.22
0.52	0.36	3.50
0.81	0.64	2.30
0.17	0.16	3.09
0.53	0.31	2.40
0.68	0.49	2.40
0.18	0.13	3.58
0.11	0.02	2.40
0.51	0.32	3.87
-0.01	0.01	2.94
0.41	0.27	2.40
0.66	0.51	3.14
0.40	0.28	3.22
0.41	0.32	2.77
0.77	0.51	2.30
0.71	0.52	3.47
-0.16	-0.14	2.71
0.32	0.19	2.83
0.52	0.38	3.97
0.50	0.33	2.48
0.35	0.28	2.20
0.48	0.35	3.43
0.72	0.56	2.94
0.52	0.33	3.30
0.71	0.52	2.64
0.14	0.07	2.08
0.31	0.27	2.40
0.43	0.30	2.71
0.67	0.49	3.43
0.48	0.36	2.08
0.58	0.41	2.83
0.68	0.49	3.22
0.76	0.58	2.77
0.43	0.29	2.08
-0.07	-0.04	3.14
0.69	0.54	3.00
0.66	0.46	3.30
0.31	0.20	2.89
0.52	0.38	3.26
0.55	0.36	2.08
0.27	0.17	2.20
0.52	0.38	2.64
0.66	0.49	3.37
0.09	0.05	2.56
0.45	0.30	2.64
0.49	0.39	3.00
0.40	0.31	3.33
-0.36	-0.33	1.95
0.71	0.52	2.94
0.53	0.37	3.58
0.52	0.36	3.78
0.67	0.51	3.33
0.54	0.42	2.48
0.57	0.42	3.87
-0.12	-0.14	2.08
0.69	0.50	3.76
0.69	0.48	2.48
0.31	0.20	1.79
0.57	0.40	4.01
0.89	0.75	2.40
-0.70	-0.60	1.61
0.38	0.30	2.64
0.59	0.42	3.09
0.25	0.17	3.18
0.31	0.21	2.83
0.47	0.32	3.00
0.42	0.31	2.83
0.23	0.16	2.40
0.61	0.43	2.77
0.14	0.07	1.79
0.43	0.29	3.30
0.43	0.28	2.20
0.67	0.56	2.20
0.70	0.56	2.89
0.52	0.38	2.77
0.26	0.20	1.79
0.64	0.47	2.30
0.18	0.18	2.89
0.34	0.24	2.89
0.62	0.42	2.48
0.81	0.66	2.71
0.58	0.39	2.20
0.13	0.11	3.00
0.25	0.18	2.71
0.32	0.21	2.64
0.67	0.50	3.33
0.56	0.36	2.89
0.34	0.27	3.26
0.26	0.12	2.64
0.47	0.26	2.56
0.63	0.47	2.64
0.43	0.31	3.14
0.71	0.62	1.95
0.65	0.49	2.40
0.72	0.54	2.71
0.60	0.50	2.89
0.48	0.36	2.08
0.51	0.35	3.04
0.71	0.50	2.77
0.40	0.32	2.89
0.76	0.58	2.48
0.74	0.57	2.08
0.03	-0.07	1.79
0.29	0.18	2.71
0.63	0.44	2.20
0.52	0.35	3.76
0.35	0.25	2.83
0.42	0.31	2.71
0.42	0.26	3.26
0.15	0.19	2.64
0.44	0.31	3.33
0.24	0.19	3.53
0.63	0.45	3.40
0.49	0.35	3.14
0.36	0.25	3.04
0.38	0.25	2.77
0.57	0.39	3.14
0.38	0.27	3.14
0.74	0.53	3.37
0.59	0.43	3.04
0.67	0.49	2.64
0.60	0.43	3.04
0.68	0.50	3.30
0.39	0.30	2.48
0.57	0.39	3.33
0.70	0.50	2.94
0.39	0.27	3.69
0.52	0.37	2.89
0.18	0.15	3.47
0.70	0.52	3.66
0.70	0.51	3.40
0.68	0.51	2.94
0.61	0.43	3.69
0.72	0.54	2.64
0.77	0.57	2.77
0.55	0.37	3.99
0.46	0.29	3.26
0.82	0.61	3.18
0.61	0.45	3.09
0.13	0.03	2.77
0.61	0.45	2.40
0.16	0.11	3.43
0.49	0.40	2.94
0.69	0.47	2.83
0.35	0.25	2.89
0.79	0.62	1.95
0.34	0.25	3.56
0.33	0.23	2.56
0.19	0.16	2.71
0.25	0.18	3.47
0.48	0.37	3.50
0.07	0.07	2.30
0.06	0.04	2.94
-0.04	-0.02	3.37
0.49	0.33	1.79
0.48	0.34	3.14
0.36	0.24	2.30
0.10	0.00	1.61
0.79	0.62	2.56
0.80	0.60	2.40
0.30	0.21	2.64
0.29	0.17	3.33
0.46	0.26	2.71
0.81	0.60	2.30
0.44	0.32	3.00
0.62	0.46	2.56
0.55	0.39	2.48
0.54	0.47	1.79
0.55	0.41	3.87
0.57	0.39	3.00
0.31	0.20	3.64
0.21	0.11	2.94
0.65	0.47	2.83
0.42	0.33	2.56
0.56	0.36	3.09
0.69	0.56	2.83
0.45	0.29	3.22
0.71	0.49	2.71
0.25	0.18	2.83
0.93	0.83	2.20
0.62	0.45	2.77
0.74	0.53	2.77
0.53	0.38	3.43
0.66	0.49	3.22
0.59	0.44	2.89
0.61	0.41	2.89
-0.22	-0.15	2.56
0.39	0.30	2.77
0.56	0.41	3.09
0.63	0.45	3.30
0.49	0.37	3.30
0.26	0.14	2.64
0.24	0.16	3.47
0.65	0.50	2.20
0.66	0.46	3.00
-0.32	-0.18	2.56
0.60	0.47	3.58
0.46	0.33	3.00
0.35	0.22	3.87
0.50	0.31	2.40
0.43	0.33	1.79
0.39	0.30	3.33
0.23	0.18	3.18
0.34	0.19	3.09
0.67	0.46	2.89
0.81	0.64	2.56
0.41	0.31	3.22
0.34	0.25	2.64
0.49	0.33	1.79
0.89	0.73	1.79
0.65	0.49	3.22
0.51	0.37	3.22
0.72	0.54	2.64
0.40	0.28	3.30
0.24	0.16	2.30
0.36	0.26	3.00
-0.05	-0.07	2.08
0.23	0.16	2.71
0.31	0.33	2.30
0.63	0.46	2.56
0.74	0.56	2.71
0.04	0.04	3.00
0.71	0.58	2.48
0.53	0.38	2.83
0.78	0.63	3.00
0.64	0.45	3.28
0.32	0.26	2.56
0.45	0.24	2.48
0.48	0.34	3.50
0.43	0.33	2.89
0.46	0.29	3.50
0.51	0.33	2.48
0.53	0.38	3.33
0.49	0.34	3.76
-0.03	-0.01	3.22
0.66	0.50	3.26
0.33	0.20	3.09
0.32	0.19	3.50
0.35	0.25	3.40
0.39	0.30	2.48
-0.31	-0.21	2.56
0.59	0.52	2.48
0.41	0.31	2.83
0.43	0.35	2.40
0.37	0.33	1.79
0.19	0.14	3.00
0.58	0.41	3.50
0.40	0.21	2.64
0.51	0.41	2.56
0.36	0.25	3.43
0.22	0.16	3.26
-0.14	-0.14	2.71
0.62	0.44	2.20
0.36	0.25	3.04
0.34	0.25	3.22
0.40	0.28	2.83
0.70	0.49	2.83
0.42	0.33	3.30
0.78	0.60	2.64
0.62	0.56	2.30
0.44	0.33	2.71
0.09	0.08	2.64
0.77	0.60	1.79
0.53	0.44	2.20
0.52	0.37	3.09
0.32	0.22	2.20
0.62	0.46	2.56
0.65	0.50	2.20
0.61	0.43	2.83
0.53	0.42	2.48
0.52	0.40	2.83
0.47	0.33	2.20
-1.00	-1.00	0.69
0.44	0.31	3.09
0.98	0.94	2.20
0.09	-0.01	2.71
1.00	1.00	1.10
0.00	-0.14	2.08
0.62	0.52	2.48
0.68	0.52	1.95
0.80	0.60	3.14
1.00	1.00	0.69
0.56	0.39	3.00
0.75	0.57	3.04
0.17	0.14	2.08
0.40	0.26	3.18
-0.14	-0.05	1.95
0.28	0.19	2.89
0.33	0.20	3.09
0.39	0.31	3.09
0.84	0.72	2.56
0.70	0.49	3.22
0.18	0.11	2.89
0.33	0.26	2.83
0.39	0.32	2.83
0.66	0.52	2.48
0.70	0.60	1.61
0.50	0.42	2.48
0.89	0.79	2.48
0.58	0.41	3.47
0.50	0.33	1.10
0.44	0.29	3.00
0.92	0.79	2.56
0.71	0.46	2.83
0.27	0.18	2.77
0.96	0.90	1.95
0.81	0.64	2.71
0.10	0.00	1.61
0.00	-0.05	2.40
0.62	0.52	2.48
1.00	1.00	1.10
0.53	0.35	2.77
0.71	0.51	3.33
-0.18	-0.14	1.95
0.26	0.20	2.89
0.19	0.12	2.48
0.40	0.29	3.00
0.69	0.49	2.40
0.48	0.38	2.30
0.41	0.30	3.04
0.75	0.52	2.48
0.72	0.49	2.64
0.42	0.29	2.30
0.68	0.47	2.94
0.58	0.46	2.83
0.35	0.28	2.20
0.70	0.56	2.71
0.10	0.03	2.64
0.33	0.26	3.30
0.49	0.41	2.71
0.38	0.28	3.00
0.75	0.60	2.30
0.70	0.55	3.00
0.62	0.50	2.20
0.75	0.54	2.56
0.37	0.27	3.14
0.73	0.56	2.20
0.53	0.36	3.22
0.27	0.16	2.64
0.86	0.67	2.48
0.55	0.39	3.22
0.48	0.34	3.14
0.64	0.52	3.00
0.61	0.44	3.09
0.60	0.40	1.61
0.58	0.45	3.37
0.57	0.42	2.48
0.79	0.62	1.95
0.71	0.52	2.64
0.16	0.13	2.56
0.72	0.51	3.09
0.55	0.42	2.40
0.69	0.52	3.30
0.53	0.41	2.64
0.49	0.32	3.04
0.59	0.42	2.89
0.60	0.33	1.79
0.32	0.27	2.40
0.68	0.50	3.76
0.01	-0.01	2.71
0.65	0.51	3.43
0.37	0.26	3.40
0.56	0.38	3.40
0.84	0.69	2.30
0.70	0.49	3.09
0.51	0.35	3.43
0.38	0.27	3.37
0.73	0.52	3.37
0.54	0.33	1.79
0.43	0.47	1.79
0.73	0.52	3.18
0.70	0.52	2.48
0.67	0.51	3.04
0.64	0.44	3.04
0.47	0.39	2.89
0.55	0.32	2.64
0.74	0.49	2.56
0.59	0.45	2.40
0.70	0.51	2.30
0.32	0.22	3.18
0.58	0.45	2.71
0.38	0.26	3.18
0.55	0.34	2.64
0.87	0.74	2.89
0.15	0.16	2.30
0.65	0.46	2.83
0.76	0.58	3.22
0.37	0.25	2.83
0.40	0.34	2.64
-0.30	-0.24	2.83
0.42	0.30	2.71
0.83	0.69	2.83
0.31	0.20	3.14
0.73	0.55	3.22
0.30	0.21	3.14
0.41	0.28	2.56
1.00	1.00	1.10
0.03	0.02	2.40
0.45	0.29	2.30
0.56	0.41	3.43
0.50	0.34	3.50
0.42	0.27	3.14
0.33	0.26	3.33
0.14	0.07	1.79
0.59	0.41	2.71
0.62	0.43	2.08
0.25	0.23	2.77
0.07	0.03	3.22
0.33	0.27	3.40
0.25	0.22	2.89
0.53	0.35	3.43
0.57	0.43	3.30
0.12	0.03	2.64
0.41	0.24	3.00
0.30	0.21	3.09
0.49	0.35	3.22
0.39	0.22	2.71
0.21	0.18	2.89
0.61	0.42	2.89
0.57	0.38	2.77
0.51	0.31	3.00
0.27	0.19	2.83
0.49	0.33	3.14
0.55	0.42	2.48
0.44	0.29	3.30
0.28	0.23	2.56
0.59	0.41	2.89
0.09	0.12	2.48
-0.30	-0.33	2.20
0.66	0.46	3.64
0.62	0.44	2.83
0.71	0.52	3.64
1.00	1.00	0.69
0.63	0.46	2.56
0.22	0.18	3.00
0.31	0.24	2.83
0.74	0.55	3.43
0.33	0.24	2.83
0.45	0.36	2.48
0.40	0.31	2.56
0.81	0.63	2.77
0.73	0.53	3.14
0.53	0.33	2.20
0.42	0.29	3.30
0.19	0.12	3.26
0.50	0.35	2.77
0.31	0.22	2.71
0.54	0.37	3.14
0.47	0.34	2.64
0.61	0.52	1.95
0.33	0.27	2.48
0.63	0.44	2.20
0.60	0.40	1.61
-0.33	-0.24	2.40
-0.05	-0.01	2.94
0.61	0.44	3.33
0.71	0.56	2.94
0.70	0.48	3.37
0.32	0.22	3.91
0.40	0.33	1.39
0.53	0.37	2.71
0.54	0.37	3.18
0.78	0.60	2.30
-0.20	0.00	1.39
0.52	0.41	2.71
0.58	0.41	2.56
0.53	0.38	2.56
0.40	0.32	3.43
0.76	0.54	3.30
0.74	0.58	2.94
0.46	0.32	2.77
0.49	0.33	2.56
0.63	0.49	2.83
0.65	0.47	2.30
0.26	0.18	3.00
0.74	0.51	3.14
0.63	0.43	2.77
0.22	0.13	2.77
0.52	0.38	3.00
0.80	0.60	1.61
0.38	0.26	3.53
0.42	0.28	3.43
0.51	0.35	2.40
0.57	0.40	3.37
0.61	0.44	2.89
0.90	0.80	1.61
0.33	0.22	2.83
0.45	0.33	2.94
0.03	0.07	1.79
0.80	0.60	1.61
0.47	0.32	2.94
0.79	0.56	2.30
0.72	0.53	2.94
0.62	0.57	2.08
0.16	0.10	2.56
0.42	0.28	2.83
-0.50	-0.33	1.10
0.66	0.47	2.30
0.29	0.16	2.40
0.58	0.45	2.77
0.56	0.38	3.81
0.71	0.51	2.56
0.54	0.43	1.95
0.68	0.53	2.77
0.47	0.33	3.37
0.47	0.37	2.83
0.27	0.18	2.71
0.37	0.30	2.71
0.17	0.09	2.83
-0.15	-0.05	2.40
0.39	0.28	2.77
0.31	0.24	2.71
0.65	0.50	2.83
0.83	0.71	2.08
0.57	0.52	1.95
