Spearman	Kendall	MutualInformation
0.45	0.31	3.33
0.31	0.23	3.53
0.60	0.43	3.40
0.58	0.39	3.14
0.56	0.38	3.04
0.40	0.32	2.77
0.38	0.25	3.14
0.58	0.43	3.14
0.45	0.31	3.37
0.57	0.45	3.04
0.63	0.45	2.64
0.70	0.51	3.04
0.78	0.59	3.30
0.59	0.36	2.48
0.69	0.49	3.33
0.68	0.54	2.94
0.53	0.35	3.69
0.66	0.49	2.89
0.34	0.23	3.47
0.76	0.55	3.66
0.61	0.41	3.40
0.74	0.60	2.94
0.71	0.49	3.69
0.38	0.27	2.64
0.65	0.48	2.77
0.58	0.40	3.99
0.57	0.38	3.26
0.59	0.37	3.18
0.55	0.40	3.09
0.67	0.47	2.77
0.76	0.56	2.40
0.79	0.61	3.43
0.60	0.45	2.94
0.72	0.50	2.83
0.73	0.53	2.89
0.75	0.52	1.95
0.42	0.29	3.56
0.67	0.49	2.56
0.60	0.45	2.71
0.38	0.24	3.47
0.42	0.30	3.50
0.55	0.42	2.30
0.78	0.53	2.94
0.23	0.15	3.37
0.71	0.60	1.79
0.42	0.30	3.14
0.60	0.47	2.30
0.50	0.40	1.61
0.56	0.33	2.56
0.75	0.60	2.40
0.36	0.30	2.64
0.39	0.29	3.33
0.34	0.18	2.71
0.54	0.42	2.30
0.52	0.37	3.00
0.63	0.38	2.56
0.71	0.45	2.48
0.03	-0.07	1.79
0.44	0.31	3.87
0.45	0.32	3.00
0.47	0.31	3.64
0.52	0.38	2.94
0.78	0.62	2.83
0.93	0.79	2.56
0.48	0.34	3.09
0.59	0.46	2.83
0.63	0.45	3.22
0.45	0.33	2.71
0.25	0.13	2.83
0.87	0.72	2.20
0.47	0.35	2.77
0.80	0.63	2.77
0.56	0.41	3.43
0.81	0.65	3.22
0.72	0.54	2.89
0.64	0.44	2.89
0.66	0.51	2.56
0.71	0.52	2.77
0.38	0.26	3.09
0.65	0.42	3.30
0.63	0.47	3.30
0.59	0.38	2.64
0.43	0.27	3.47
0.65	0.44	2.20
0.52	0.37	3.00
0.47	0.31	2.56
0.75	0.55	3.58
0.34	0.23	3.00
0.43	0.30	3.87
0.48	0.31	2.40
0.43	0.20	1.79
0.59	0.40	3.33
0.36	0.22	3.18
0.59	0.44	3.09
0.24	0.19	2.89
0.74	0.56	2.56
0.51	0.33	3.22
0.45	0.38	2.64
0.83	0.73	1.79
1.00	1.00	1.79
0.79	0.56	3.22
0.52	0.37	3.22
0.71	0.54	2.64
0.61	0.45	3.30
0.60	0.42	2.30
0.72	0.48	3.00
0.76	0.71	2.08
0.65	0.45	2.71
0.43	0.33	2.30
0.50	0.31	2.56
0.71	0.50	2.71
0.16	0.12	3.00
0.71	0.52	2.48
0.48	0.31	2.83
0.56	0.40	3.00
0.53	0.36	3.28
0.62	0.41	2.56
0.57	0.42	2.48
0.48	0.35	3.50
0.67	0.46	2.89
0.58	0.42	3.50
0.63	0.48	2.48
0.31	0.22	3.33
0.52	0.36	3.76
0.27	0.15	3.22
0.57	0.41	3.26
0.49	0.36	3.09
0.59	0.41	3.50
0.60	0.42	3.40
0.18	0.12	2.48
0.13	0.13	2.56
0.76	0.58	2.48
0.65	0.47	2.83
0.67	0.56	2.40
-0.03	0.07	1.79
0.38	0.28	3.00
0.62	0.42	3.50
0.31	0.21	2.64
0.66	0.49	2.56
0.30	0.21	3.43
0.57	0.40	3.26
0.46	0.35	2.71
0.77	0.56	2.20
0.14	0.10	3.04
0.71	0.54	3.22
0.57	0.40	2.83
0.67	0.50	2.83
0.48	0.33	3.30
0.77	0.60	2.64
0.79	0.69	2.30
0.79	0.64	2.71
0.69	0.52	2.64
0.66	0.47	1.79
0.58	0.50	2.20
0.71	0.51	3.09
0.38	0.33	2.20
-0.06	0.03	2.56
0.77	0.61	2.20
0.84	0.68	2.83
0.77	0.64	2.48
0.52	0.41	2.83
0.82	0.67	2.20
1.00	1.00	0.69
0.72	0.53	3.09
0.72	0.56	2.20
0.09	0.05	2.71
1.00	1.00	1.10
0.19	0.07	2.08
0.64	0.48	2.48
0.07	0.05	1.95
0.68	0.49	3.14
1.00	1.00	0.69
0.74	0.54	3.00
0.48	0.32	3.04
0.21	0.21	2.08
0.54	0.36	3.18
0.29	0.24	1.95
0.61	0.44	2.89
0.80	0.59	3.09
0.66	0.50	3.09
0.90	0.77	2.56
0.42	0.31	3.22
0.47	0.27	2.89
0.43	0.31	2.83
0.33	0.24	2.83
0.71	0.55	2.48
0.90	0.80	1.61
0.31	0.18	2.48
0.71	0.52	2.48
0.62	0.42	3.47
1.00	1.00	1.10
0.51	0.33	3.00
0.91	0.74	2.56
0.83	0.63	2.83
0.57	0.48	2.77
0.68	0.52	1.95
0.83	0.66	2.71
-0.20	-0.20	1.61
-0.10	-0.09	2.40
0.57	0.39	2.48
1.00	1.00	1.10
0.58	0.33	2.77
0.71	0.51	3.33
-0.11	-0.14	1.95
0.27	0.14	2.89
0.57	0.42	2.48
0.59	0.42	3.00
0.60	0.42	2.40
0.87	0.78	2.30
0.60	0.45	3.04
0.64	0.52	2.48
0.71	0.56	2.64
0.53	0.38	2.30
0.65	0.51	2.94
0.77	0.59	2.83
0.53	0.39	2.20
0.56	0.47	2.71
0.43	0.32	2.64
0.37	0.28	3.30
0.60	0.45	2.71
0.18	0.12	3.00
0.42	0.33	2.30
0.69	0.47	3.00
0.17	0.06	2.20
0.68	0.44	2.56
0.72	0.49	3.14
0.48	0.28	2.20
0.49	0.30	3.22
0.46	0.32	2.64
0.55	0.39	2.48
0.45	0.32	3.22
0.48	0.30	3.14
0.55	0.41	3.00
0.64	0.45	3.09
0.30	0.20	1.61
0.60	0.42	3.37
0.32	0.24	2.48
0.32	0.14	1.95
0.65	0.47	2.64
0.78	0.59	2.56
0.61	0.45	3.09
0.38	0.24	2.40
0.57	0.40	3.30
0.61	0.43	2.64
0.57	0.36	3.04
0.59	0.37	2.89
0.54	0.20	1.79
0.67	0.49	2.40
0.65	0.44	3.76
0.41	0.31	2.71
0.66	0.50	3.43
0.43	0.27	3.40
0.66	0.49	3.40
0.78	0.69	2.30
0.53	0.38	3.09
0.35	0.25	3.43
0.50	0.34	3.37
0.66	0.50	3.37
0.31	0.20	1.79
0.26	0.20	1.79
0.40	0.25	3.18
0.58	0.33	2.48
0.47	0.32	3.04
0.72	0.55	3.04
0.65	0.48	2.89
0.81	0.65	2.64
0.57	0.36	2.56
0.66	0.53	2.40
0.79	0.60	2.30
0.55	0.41	3.18
0.77	0.58	2.71
0.47	0.37	3.18
0.61	0.49	2.64
0.58	0.46	2.89
0.67	0.51	2.30
0.64	0.47	2.83
0.57	0.40	3.22
0.68	0.47	2.83
0.22	0.12	2.64
0.46	0.35	2.83
0.70	0.54	2.71
0.45	0.31	2.83
0.51	0.38	3.14
0.48	0.33	3.22
0.15	0.10	3.14
0.84	0.64	2.56
1.00	1.00	1.10
0.26	0.24	2.40
0.71	0.51	2.30
0.67	0.49	3.43
0.54	0.39	3.50
0.83	0.61	3.14
0.46	0.30	3.33
0.60	0.47	1.79
0.76	0.60	2.71
0.69	0.57	2.08
-0.08	0.03	2.77
0.50	0.37	3.22
0.62	0.42	3.40
0.35	0.29	2.89
0.25	0.18	3.43
0.58	0.41	3.30
0.67	0.54	2.64
0.61	0.45	3.00
0.39	0.28	3.09
0.50	0.37	3.22
0.17	0.10	2.71
0.45	0.37	2.89
0.51	0.36	2.89
0.49	0.38	2.77
0.57	0.38	3.00
0.02	0.01	2.83
0.49	0.30	3.14
0.08	0.03	2.48
0.63	0.49	3.30
0.60	0.44	2.56
0.70	0.48	2.89
0.58	0.36	2.48
0.22	0.11	2.20
0.70	0.47	3.64
0.33	0.31	2.83
0.75	0.57	3.64
1.00	1.00	0.69
0.13	0.10	2.56
0.77	0.57	3.00
0.41	0.35	2.83
0.67	0.49	3.43
0.64	0.40	2.83
0.64	0.45	2.48
0.21	0.13	2.56
0.80	0.55	2.77
0.67	0.53	3.14
0.45	0.33	2.20
0.61	0.46	3.30
0.59	0.43	3.26
0.59	0.43	2.77
0.59	0.47	2.71
0.19	0.11	3.14
0.62	0.41	2.64
0.96	0.90	1.95
0.32	0.15	2.48
0.38	0.33	2.20
0.70	0.60	1.61
0.59	0.42	2.40
0.27	0.19	2.94
0.60	0.35	3.33
0.73	0.53	2.94
0.74	0.58	3.37
0.26	0.18	3.91
-0.40	-0.33	1.39
0.66	0.43	2.71
0.50	0.38	3.18
0.81	0.60	2.30
0.80	0.67	1.39
0.87	0.73	2.71
0.50	0.36	2.56
0.57	0.38	2.56
0.34	0.21	3.43
0.70	0.52	3.30
0.61	0.46	2.94
0.49	0.35	2.77
0.30	0.21	2.56
0.57	0.38	2.83
0.94	0.82	2.30
0.05	0.05	3.00
0.53	0.36	3.14
0.71	0.53	2.77
0.61	0.47	2.77
0.26	0.19	3.00
0.90	0.80	1.61
0.41	0.25	3.53
0.42	0.29	3.43
0.18	0.09	2.40
0.82	0.62	3.37
0.29	0.19	2.89
0.70	0.60	1.61
0.38	0.28	2.83
0.53	0.42	2.94
0.49	0.33	1.79
0.60	0.40	1.61
0.40	0.27	2.94
0.65	0.47	2.30
0.55	0.35	2.94
0.36	0.29	2.08
0.77	0.62	2.56
0.75	0.56	2.83
0.50	0.33	1.10
-0.22	-0.16	2.30
0.52	0.38	2.40
0.58	0.42	2.77
0.52	0.35	3.81
0.63	0.51	2.56
0.71	0.52	1.95
0.64	0.45	2.77
0.63	0.46	3.37
0.69	0.56	2.83
0.40	0.30	2.71
0.54	0.35	2.71
0.48	0.35	2.83
0.05	0.05	2.40
0.44	0.35	2.77
0.14	0.10	2.71
0.66	0.44	2.83
0.69	0.57	2.08
0.79	0.62	1.95
