Spearman	Kendall	MutualInformation
0.40	0.29	3.30
0.41	0.35	2.77
0.68	0.48	3.26
0.60	0.37	2.71
0.60	0.45	3.22
0.65	0.49	2.56
nan	nan	0.00
0.04	0.05	1.95
0.31	0.28	2.71
0.30	0.20	1.61
0.68	0.49	3.22
0.71	0.52	2.89
0.72	0.52	3.00
0.46	0.32	2.64
0.40	0.33	1.39
0.73	0.52	3.04
0.49	0.32	2.94
0.57	0.42	2.48
0.55	0.38	3.18
0.58	0.47	2.64
0.82	0.63	2.89
1.00	1.00	1.10
0.51	0.29	3.00
0.67	0.43	2.64
0.78	0.55	2.48
0.76	0.56	2.94
0.50	0.43	1.95
0.65	0.45	3.30
0.52	0.42	2.40
0.49	0.35	2.89
0.43	0.43	2.08
0.67	0.53	2.77
0.48	0.32	2.77
0.74	0.49	2.83
0.20	0.00	1.39
0.53	0.37	3.26
0.53	0.32	2.89
0.09	0.07	1.79
0.90	0.74	2.64
0.55	0.37	2.77
0.45	0.44	2.20
0.60	0.47	2.77
0.57	0.37	2.89
0.69	0.53	2.77
0.56	0.31	2.71
0.60	0.46	2.56
0.47	0.34	3.22
0.43	0.29	2.08
0.37	0.25	3.18
0.55	0.42	3.43
0.60	0.40	1.61
0.36	0.20	2.30
0.43	0.33	1.79
0.57	0.35	3.22
0.67	0.48	2.48
0.68	0.55	2.48
-0.20	0.00	1.39
0.65	0.47	2.30
0.40	0.28	2.20
0.66	0.48	2.89
0.70	0.53	3.18
0.63	0.43	3.14
0.90	0.80	1.61
0.47	0.35	2.83
0.76	0.57	3.09
0.70	0.46	2.56
0.46	0.33	3.47
0.56	0.40	3.50
0.68	0.50	2.20
0.50	0.33	1.10
0.20	0.00	1.39
0.57	0.40	3.26
0.41	0.30	2.71
0.62	0.41	2.71
0.61	0.49	2.64
0.48	0.35	3.04
0.53	0.33	3.18
0.74	0.55	3.18
0.63	0.56	2.20
0.55	0.44	2.20
0.64	0.44	3.18
1.00	1.00	1.95
0.40	0.29	3.00
0.78	0.60	3.30
0.34	0.24	3.14
0.45	0.36	2.56
0.70	0.56	2.20
0.80	0.67	1.39
0.69	0.49	3.56
0.69	0.48	2.48
0.49	0.35	3.71
0.76	0.52	3.00
0.87	0.69	2.56
0.26	0.20	1.79
0.55	0.41	3.04
1.00	1.00	0.69
0.80	0.67	1.39
0.68	0.46	2.56
0.53	0.39	3.22
0.44	0.30	3.18
0.39	0.27	2.40
0.47	0.32	3.26
0.80	0.59	2.89
1.00	1.00	1.10
0.84	0.68	2.77
0.62	0.36	2.08
0.68	0.50	2.20
0.36	0.25	3.40
0.50	0.33	1.10
0.09	0.07	1.79
0.62	0.47	2.71
0.16	0.11	2.89
0.51	0.35	2.40
0.49	0.31	3.33
0.55	0.42	2.30
1.00	1.00	0.69
0.67	0.53	2.40
0.85	0.69	2.64
0.12	0.05	2.64
0.27	0.17	3.43
0.53	0.35	3.18
0.50	0.38	3.56
-0.30	-0.20	1.61
0.56	0.35	3.64
0.40	0.33	1.39
0.60	0.40	1.61
0.62	0.45	3.14
0.68	0.60	2.30
0.80	0.67	1.39
0.50	0.20	1.61
0.72	0.53	3.04
1.00	1.00	1.39
0.67	0.48	2.89
0.63	0.42	3.09
0.67	0.50	2.08
0.33	0.14	2.08
0.85	0.67	2.20
0.48	0.35	3.22
0.33	0.28	2.89
0.60	0.37	2.83
1.00	1.00	1.10
0.47	0.30	2.71
0.72	0.52	3.00
0.35	0.28	2.71
0.77	0.56	2.94
0.28	0.18	2.71
0.60	0.44	3.22
0.50	0.33	1.10
0.50	0.33	1.10
0.73	0.55	2.77
0.36	0.24	1.95
-0.34	-0.29	2.83
0.92	0.77	2.56
0.40	0.26	2.71
0.08	0.06	2.20
1.00	1.00	1.10
1.00	1.00	0.69
0.84	0.65	2.64
0.50	0.33	1.10
0.38	0.29	3.00
0.04	0.14	1.95
0.20	0.20	1.79
0.36	0.24	3.33
0.62	0.42	3.14
0.70	0.60	1.61
0.73	0.59	2.56
0.44	0.32	2.64
0.50	0.33	1.10
0.16	0.13	3.26
1.00	1.00	1.39
0.48	0.36	3.04
0.46	0.32	2.89
0.85	0.70	2.71
0.36	0.21	2.64
0.50	0.33	1.10
0.82	0.64	2.48
1.00	1.00	0.69
0.56	0.40	2.83
0.72	0.45	2.40
0.50	0.33	1.10
0.11	0.08	3.30
0.44	0.31	3.22
0.79	0.58	2.64
0.62	0.47	2.77
0.65	0.52	2.71
0.46	0.30	2.77
0.59	0.47	2.30
0.50	0.20	1.61
0.46	0.38	2.64
0.47	0.38	2.40
0.40	0.21	2.08
0.47	0.32	3.00
0.56	0.33	3.18
1.00	1.00	0.69
0.47	0.36	2.48
0.73	0.48	2.48
0.64	0.49	2.64
0.52	0.39	3.09
0.49	0.38	2.56
0.56	0.42	3.00
0.38	0.30	3.14
0.35	0.28	2.89
0.57	0.41	3.56
0.40	0.29	2.08
0.90	0.80	1.61
0.45	0.29	3.47
0.30	0.20	2.89
1.00	1.00	0.69
0.47	0.31	3.22
0.72	0.52	2.89
0.59	0.51	2.30
0.57	0.43	2.08
0.15	0.12	2.71
0.49	0.35	3.18
0.50	0.33	1.95
0.79	0.58	2.71
0.65	0.45	3.30
0.70	0.49	3.14
0.41	0.27	3.61
0.67	0.45	3.22
0.80	0.60	3.50
0.50	0.29	2.30
0.23	0.13	3.09
0.45	0.42	2.40
0.41	0.27	2.40
0.54	0.36	3.58
0.37	0.24	2.40
0.74	0.52	3.87
0.59	0.39	2.94
0.62	0.45	2.40
0.69	0.45	3.14
0.64	0.48	3.22
0.49	0.25	2.77
0.78	0.56	2.30
0.63	0.48	3.47
0.81	0.64	2.71
0.66	0.46	2.83
0.43	0.28	3.97
0.73	0.52	2.48
0.73	0.61	2.20
0.68	0.47	3.43
0.85	0.68	2.94
0.69	0.52	3.30
0.81	0.63	2.64
0.71	0.57	2.08
0.78	0.60	2.40
0.67	0.50	2.71
0.58	0.41	3.43
0.31	0.21	2.08
0.68	0.50	2.83
0.68	0.46	3.22
0.80	0.62	2.77
0.38	0.29	2.08
-0.02	-0.01	3.14
0.83	0.63	3.00
0.72	0.52	3.30
0.58	0.45	2.89
0.64	0.42	3.26
0.57	0.43	2.08
0.72	0.56	2.20
0.75	0.49	2.64
0.72	0.51	3.37
0.82	0.62	2.56
0.78	0.58	2.64
0.25	0.20	3.00
0.59	0.40	3.33
-0.04	-0.05	1.95
0.56	0.36	2.94
0.54	0.37	3.58
0.59	0.41	3.78
0.78	0.58	3.33
0.79	0.64	2.48
0.53	0.35	3.87
0.55	0.43	2.08
0.77	0.58	3.76
0.65	0.48	2.48
0.66	0.47	1.79
0.51	0.36	4.01
0.87	0.71	2.40
0.40	0.40	1.61
0.51	0.36	2.64
0.65	0.48	3.09
0.54	0.37	3.18
0.62	0.47	2.83
0.54	0.40	3.00
0.60	0.47	2.83
0.55	0.38	2.40
0.54	0.42	2.77
0.71	0.47	1.79
0.69	0.49	3.30
0.37	0.22	2.20
0.80	0.61	2.20
0.72	0.52	2.89
0.86	0.67	2.77
0.49	0.33	1.79
0.47	0.38	2.30
0.67	0.50	2.89
0.72	0.53	2.89
0.36	0.21	2.48
0.62	0.41	2.71
0.50	0.33	2.20
0.37	0.24	3.00
0.42	0.26	2.71
0.58	0.41	2.64
0.55	0.39	3.33
0.64	0.48	2.89
0.58	0.38	3.26
0.75	0.56	2.64
0.67	0.46	2.56
0.78	0.67	2.64
0.80	0.60	3.14
0.50	0.43	1.95
0.62	0.45	2.40
0.76	0.58	2.71
0.49	0.32	2.89
0.40	0.36	2.08
0.43	0.28	3.04
0.70	0.48	2.77
0.63	0.42	2.89
0.66	0.52	2.48
0.76	0.57	2.08
0.83	0.73	1.79
0.61	0.39	2.71
0.53	0.33	2.20
0.52	0.34	3.76
0.71	0.50	2.83
0.62	0.47	2.71
0.50	0.31	3.26
0.47	0.34	2.64
0.45	0.32	3.33
0.39	0.28	3.53
0.65	0.43	3.40
0.56	0.43	3.14
0.78	0.59	3.04
0.61	0.45	2.77
0.31	0.22	3.14
0.41	0.23	3.14
0.57	0.34	3.37
0.56	0.43	3.04
0.60	0.47	2.64
0.67	0.49	3.04
0.62	0.44	3.30
0.86	0.70	2.48
0.64	0.44	3.33
0.76	0.58	2.94
0.56	0.40	3.69
0.72	0.56	2.89
0.29	0.19	3.47
0.67	0.46	3.66
0.73	0.55	3.40
0.77	0.58	2.94
0.59	0.40	3.69
0.61	0.43	2.64
0.57	0.40	2.77
0.59	0.39	3.99
0.30	0.19	3.26
0.59	0.43	3.18
0.64	0.43	3.09
0.75	0.58	2.77
0.77	0.64	2.40
0.53	0.36	3.43
0.56	0.38	2.94
0.68	0.44	2.83
0.71	0.50	2.89
0.54	0.43	1.95
0.59	0.42	3.56
0.70	0.59	2.56
0.65	0.49	2.71
0.36	0.25	3.47
0.67	0.48	3.50
0.50	0.38	2.30
0.53	0.32	2.94
0.42	0.29	3.37
0.37	0.33	1.79
0.41	0.30	3.14
0.21	0.24	2.30
0.60	0.40	1.61
0.57	0.44	2.56
0.56	0.42	2.40
0.42	0.30	2.64
0.51	0.35	3.33
0.68	0.49	2.71
0.71	0.56	2.30
0.59	0.43	3.00
0.73	0.46	2.56
0.55	0.42	2.48
0.49	0.33	1.79
0.24	0.16	3.87
0.72	0.49	3.00
0.59	0.40	3.64
0.61	0.40	2.94
0.65	0.47	2.83
0.84	0.69	2.56
0.50	0.37	3.09
0.82	0.66	2.83
0.73	0.53	3.22
0.54	0.35	2.71
0.68	0.44	2.83
0.77	0.61	2.20
0.75	0.55	2.77
0.66	0.45	2.77
0.66	0.48	3.43
0.73	0.53	3.22
0.78	0.59	2.89
0.81	0.62	2.89
0.75	0.56	2.56
0.59	0.42	2.77
0.72	0.52	3.09
0.65	0.41	3.30
0.41	0.30	3.30
0.77	0.58	2.64
0.24	0.16	3.47
0.62	0.33	2.20
0.66	0.53	3.00
0.72	0.56	2.56
0.64	0.43	3.58
0.59	0.42	3.00
0.58	0.39	3.87
0.41	0.24	2.40
0.43	0.20	1.79
0.59	0.42	3.33
0.63	0.41	3.18
0.70	0.52	3.09
0.70	0.52	2.89
0.79	0.62	2.56
0.54	0.33	3.22
0.77	0.65	2.64
0.37	0.33	1.79
0.77	0.60	1.79
0.75	0.53	3.22
0.68	0.49	3.22
0.60	0.45	2.64
0.53	0.38	3.30
-0.01	-0.11	2.30
0.78	0.58	3.00
0.57	0.50	2.08
0.73	0.54	2.71
0.87	0.73	2.30
0.59	0.38	2.56
0.67	0.50	2.71
0.53	0.36	3.00
0.70	0.61	2.48
0.83	0.65	2.83
0.71	0.46	3.00
0.64	0.39	3.28
0.62	0.49	2.56
0.62	0.45	2.48
0.71	0.50	3.50
0.69	0.54	2.89
0.27	0.19	3.50
0.57	0.42	2.48
0.75	0.56	3.33
0.58	0.39	3.76
0.42	0.32	3.22
0.46	0.29	3.26
0.40	0.26	3.09
0.62	0.45	3.50
0.49	0.34	3.40
0.19	0.15	2.48
0.70	0.54	2.56
0.66	0.45	2.48
0.58	0.43	2.83
0.71	0.49	2.40
0.03	-0.07	1.79
0.52	0.39	3.00
0.76	0.57	3.50
0.72	0.49	2.64
0.62	0.44	2.56
0.45	0.33	3.43
0.21	0.14	3.26
0.52	0.37	2.71
0.70	0.50	2.20
0.46	0.35	3.04
0.51	0.34	3.22
0.08	0.06	2.83
0.50	0.32	2.83
0.54	0.41	3.30
0.74	0.58	2.64
0.52	0.38	2.30
0.60	0.43	2.71
0.78	0.63	2.64
0.37	0.07	1.79
0.63	0.50	2.20
0.61	0.44	3.09
0.52	0.39	2.20
0.17	0.13	2.56
0.80	0.61	2.20
0.57	0.37	2.83
0.92	0.82	2.48
0.77	0.62	2.83
0.42	0.17	2.20
-1.00	-1.00	0.69
0.65	0.48	3.09
-0.10	-0.06	2.20
0.48	0.33	2.71
0.50	0.33	1.10
0.38	0.29	2.08
0.89	0.76	2.48
0.61	0.52	1.95
0.81	0.62	3.14
1.00	1.00	0.69
0.75	0.54	3.00
0.72	0.56	3.04
0.88	0.71	2.08
0.65	0.44	3.18
-0.07	-0.05	1.95
0.74	0.54	2.89
0.79	0.60	3.09
0.54	0.38	3.09
0.66	0.46	2.56
0.25	0.18	3.22
0.66	0.44	2.89
0.64	0.51	2.83
0.68	0.53	2.83
0.20	0.15	2.48
0.30	0.20	1.61
0.74	0.58	2.48
0.86	0.73	2.48
0.73	0.54	3.47
-0.50	-0.33	1.10
0.46	0.33	3.00
0.70	0.46	2.56
0.84	0.68	2.83
0.36	0.22	2.77
-0.07	-0.05	1.95
0.84	0.64	2.71
-0.20	-0.20	1.61
0.39	0.27	2.40
0.67	0.55	2.48
1.00	1.00	1.10
0.58	0.42	2.77
0.70	0.50	3.33
-0.25	0.05	1.95
0.34	0.24	2.89
0.78	0.61	2.48
0.37	0.23	3.00
0.69	0.53	2.40
0.75	0.60	2.30
0.61	0.45	3.04
0.80	0.61	2.48
0.67	0.54	2.64
0.76	0.56	2.30
0.80	0.57	2.94
0.68	0.46	2.83
0.22	0.11	2.20
0.68	0.50	2.71
0.47	0.32	2.64
0.61	0.44	3.30
0.61	0.45	2.71
0.62	0.45	3.00
0.65	0.51	2.30
0.71	0.53	3.00
0.53	0.39	2.20
0.85	0.67	2.56
0.80	0.61	3.14
0.67	0.56	2.20
0.42	0.32	3.22
0.66	0.52	2.64
0.65	0.48	2.48
0.45	0.33	3.22
0.43	0.28	3.14
0.59	0.41	3.00
0.72	0.51	3.09
0.80	0.60	1.61
0.52	0.34	3.37
0.90	0.73	2.48
0.64	0.43	1.95
0.74	0.52	2.64
0.47	0.41	2.56
0.57	0.40	3.09
0.19	0.13	2.40
0.54	0.38	3.30
0.32	0.21	2.64
0.64	0.39	3.04
0.66	0.48	2.89
0.54	0.33	1.79
0.35	0.09	2.40
0.61	0.42	3.76
0.37	0.24	2.71
0.64	0.45	3.43
0.64	0.46	3.40
0.61	0.40	3.40
0.77	0.56	2.30
0.41	0.30	3.09
0.39	0.26	3.43
0.67	0.48	3.37
0.46	0.33	3.37
0.26	0.20	1.79
0.83	0.73	1.79
0.69	0.49	3.18
0.73	0.55	2.48
0.54	0.39	3.04
0.82	0.63	3.04
0.64	0.54	2.89
0.49	0.36	2.64
0.65	0.41	2.56
0.68	0.53	2.40
0.75	0.60	2.30
0.73	0.55	3.18
0.55	0.39	2.71
0.48	0.33	3.18
0.67	0.47	2.64
0.48	0.31	2.89
0.47	0.24	2.30
0.67	0.50	2.83
0.48	0.36	3.22
0.50	0.34	2.83
0.71	0.52	2.64
0.27	0.19	2.83
0.68	0.47	2.71
0.81	0.66	2.83
0.44	0.27	3.14
0.65	0.43	3.22
0.57	0.40	3.14
0.76	0.54	2.56
1.00	1.00	1.10
0.07	0.05	2.40
0.65	0.51	2.30
0.58	0.39	3.43
0.52	0.35	3.50
0.63	0.39	3.14
0.54	0.35	3.33
0.71	0.47	1.79
0.90	0.71	2.71
0.74	0.50	2.08
0.56	0.43	2.77
0.34	0.22	3.22
0.66	0.49	3.40
0.66	0.50	2.89
0.41	0.25	3.43
0.58	0.43	3.30
0.82	0.63	2.64
0.82	0.65	3.00
0.74	0.54	3.09
0.68	0.43	3.22
0.26	0.16	2.71
0.47	0.31	2.89
0.58	0.41	2.89
0.82	0.62	2.77
0.61	0.43	3.00
0.29	0.21	2.83
0.65	0.49	3.14
0.59	0.42	2.48
0.47	0.33	3.30
0.57	0.44	2.56
0.66	0.52	2.89
0.85	0.70	2.48
0.30	0.11	2.20
0.52	0.33	3.64
0.51	0.38	2.83
0.73	0.54	3.64
1.00	1.00	0.69
0.66	0.51	2.56
0.63	0.47	3.00
0.57	0.43	2.83
0.57	0.43	3.43
0.36	0.26	2.83
0.33	0.15	2.48
0.38	0.28	2.56
0.84	0.67	2.77
0.77	0.57	3.14
0.22	0.22	2.20
0.67	0.48	3.30
0.45	0.30	3.26
0.62	0.43	2.77
0.12	0.10	2.71
0.55	0.37	3.14
0.68	0.54	2.64
0.36	0.33	1.95
-0.17	-0.15	2.48
0.25	0.17	2.20
-0.50	-0.40	1.61
0.28	0.24	2.40
0.27	0.22	2.94
0.57	0.39	3.33
0.58	0.43	2.94
0.69	0.48	3.37
0.20	0.13	3.91
0.80	0.67	1.39
0.61	0.49	2.71
0.67	0.48	3.18
0.88	0.73	2.30
-0.40	-0.33	1.39
0.54	0.37	2.71
0.64	0.41	2.56
0.46	0.33	2.56
0.51	0.35	3.43
0.62	0.43	3.30
0.59	0.52	2.94
0.50	0.40	2.77
0.77	0.59	2.56
0.71	0.51	2.83
0.93	0.82	2.30
0.25	0.18	3.00
0.76	0.57	3.14
0.69	0.48	2.77
0.15	0.12	2.77
0.59	0.39	3.00
0.60	0.40	1.61
0.40	0.22	3.53
0.42	0.28	3.43
0.21	0.16	2.40
0.79	0.61	3.37
0.71	0.52	2.89
0.60	0.40	1.61
0.49	0.37	2.83
0.39	0.27	2.94
0.77	0.60	1.79
0.30	0.20	1.61
0.61	0.43	2.94
0.47	0.33	2.30
0.70	0.51	2.94
-0.14	-0.14	2.08
0.57	0.41	2.56
0.45	0.31	2.83
0.50	0.33	1.10
0.25	0.20	2.30
0.48	0.31	2.40
0.73	0.55	2.77
0.55	0.36	3.81
0.59	0.46	2.56
0.32	0.24	1.95
0.64	0.48	2.77
0.68	0.46	3.37
0.55	0.41	2.83
0.71	0.56	2.71
0.25	0.16	2.71
0.45	0.34	2.83
0.58	0.42	2.40
0.27	0.12	2.77
0.41	0.26	2.71
0.58	0.40	2.83
0.17	0.14	2.08
0.89	0.81	1.95
